Gene = Grip71
Position 1048: 1.5644731562549855e-05
Position 366: 1.5410619387644882e-05
Position 435: 1.472650760459488e-05
Position 2067: 1.2518480171304429e-05
Position 450: 1.0187709838278508e-05
Position 1805: 9.250597813096023e-06
Position 606: 8.456746463119508e-06
Position 1796: 7.86805216791896e-06
Position 1516: 7.623413910290179e-06
Position 609: 6.562281010094453e-06
Position 724: 6.155125149391996e-06
Position 1886: 5.56169037324642e-06
Position 628: 4.644677002026019e-06
Position 1035: 4.622584164333798e-06
Position 546: 3.2937401711668007e-06
Position 1051: 2.6504258575665953e-06
Position 1058: 2.5406677465341586e-06
Position 877: 2.1145894140252877e-06
Position 348: 1.9440337380021423e-06
Position 509: 1.9017401310359963e-06
Position 597: 1.8364885848002858e-06
Position 160: 4.193165133458906e-07
Position 1159: 2.9150059208286435e-07
Position 265: 2.466591723551576e-07
Position 581: 1.660034872101972e-07
Position 1139: 6.990332492499441e-08
Position 358: 4.176515394665602e-08
Position 271: 4.159723317238856e-08
Position 226: 2.6100394404609062e-08
Position 268: 1.9587666517040438e-08
Position 437: 7.793108749696196e-09
Position 280: 6.186246592976636e-09
Position 181: 1.401646000394845e-09
Position 646: 8.152266001559182e-11
Position 286: 2.4015121907861566e-11
Position 282: 1.1932971803948963e-12
Position 292: 2.5445835117797766e-13
Position 420: 5.397263760877957e-14
Position 288: 1.4243587178685234e-16
Position 290: 3.772299371912976e-17
