Gene = Ance-3
Position 7099: 6.431735626947581e-11
Position 6165: 1.0402613544716897e-11
Position 6616: 3.6105270870272286e-12
Position 5263: 2.2817977548988e-12
Position 5373: 2.0498222841237456e-12
Position 6594: 1.0483604681361781e-12
Position 6937: 9.921995755771375e-13
Position 6499: 6.937317220028098e-13
Position 6620: 3.0398126766575474e-13
Position 4463: 2.3407272698882804e-13
Position 3794: 1.357501312962364e-13
Position 16699: 3.7023748035229806e-14
Position 5015: 2.2298118146636275e-14
Position 6151: 1.920824183298805e-14
Position 5781: 1.0847876786116583e-14
Position 4137: 5.197239207579163e-15
Position 4585: 3.6758185593783856e-15
Position 4165: 1.49040436231566e-15
Position 4184: 1.3737705264995234e-15
Position 4081: 1.2409934020936963e-15
Position 12403: 7.771314421631878e-16
Position 4106: 6.701811298149802e-16
Position 9244: 1.479231156265314e-16
Position 9857: 1.380722206781452e-16
Position 4011: 8.62453368651859e-17
Position 9017: 5.3934754838586335e-17
Position 3525: 4.7610284948630736e-17
Position 4154: 3.7317120621369775e-17
Position 4175: 3.541508128928342e-17
Position 8541: 2.469094682172352e-17
Position 8446: 1.98226710955636e-17
Position 3536: 1.9359722990324793e-17
Position 9024: 1.1626803528152126e-17
Position 8748: 1.0217798639128228e-17
Position 4049: 9.717351695520907e-18
Position 4129: 6.85367857934919e-18
Position 4032: 5.836628040655657e-18
Position 9439: 3.7351069932435064e-18
Position 10324: 1.4394094367767121e-18
Position 7331: 5.482477066226475e-19
Position 3583: 1.3595966304836678e-19
Position 5839: 5.439368223886667e-20
Position 8041: 5.058414827954878e-20
Position 3627: 4.5626912642788936e-20
Position 3928: 3.119470311633404e-20
Position 5085: 2.9961698192339414e-20
Position 3436: 2.7011018115170843e-20
Position 5089: 9.987165701773295e-21
Position 3898: 9.118254752412583e-21
Position 3740: 3.1146476359672782e-21
Position 3428: 7.381420296171577e-23
Position 3903: 5.32461852225918e-23
Position 4235: 3.977734236538212e-23
Position 3723: 1.2814216467067897e-23
Position 3939: 1.1165883304200189e-24
Position 4412: 1.0448304074580436e-24
Position 4024: 1.63903893399496e-26
Position 3896: 9.559241737934045e-27
Position 3634: 9.069086187860138e-27
Position 3612: 8.167879440355201e-27
Position 3585: 2.1966767130797484e-32
Position 3450: 3.797217320181896e-33

Sorted 3' Splice Sites (High to Low Probability):
Position 40539: 0.9999999733709332
Position 3421: 0.9973215248063033
Position 3251: 0.9971564752457779
Position 673: 0.9698253711825797
Position 2200: 0.9319133296332364
Position 1680: 0.8899630226305456
Position 1895: 0.4444821101108501
Position 1006: 0.4389780178488117
Position 2449: 0.3707537169322245
Position 2742: 0.32329457456707045
Position 985: 0.24353231592322155
Position 1936: 0.24157214553543843
Position 1961: 0.14509846036652338
Position 1994: 0.09170140597695142
Position 1695: 0.07678709763186732
Position 1958: 0.06944771541155662
Position 3045: 0.04913154229735984
Position 798: 0.026014229464838102
Position 1657: 0.020365509733000896
Position 2796: 0.018976234094946805
Position 2595: 0.015533471468817877
Position 3069: 0.013882929374741223
Position 375: 0.011778559998926026
Position 2993: 0.00886848205609885
Position 146: 0.006487622145279116
Position 2368: 0.0048113498022275235
Position 2730: 0.0042592401052866475
Position 2259: 0.003719990902797867
Position 1970: 0.002801462870223697
Position 1595: 0.0026833172710729173
Position 2768: 0.002285968783807845
Position 1713: 0.0021342062882243103
Position 2760: 0.0020561226224604704
Position 1391: 0.002012872236120233
Position 3423: 0.0018544529755376363
Position 2517: 0.0018505164849754092
Position 1373: 0.0015992254855848728
Position 320: 0.0014192056514545303
Position 2688: 0.0012751086286262416
Position 2847: 0.001215744160158794
Position 1036: 0.001079282641437739
Position 1512: 0.0010571110730762713
Position 3072: 0.0008548142298356008
Position 290: 0.0007992396874969321
Position 2062: 0.000756990707621753
Position 3443: 0.0007297664098084477
Position 682: 0.0007287508738748061
Position 1399: 0.0007224218093015611
Position 2302: 0.0006888213952282706
Position 2220: 0.0006731851881106532
Position 2283: 0.0006695385077942663
Position 872: 0.0006678864533987284
Position 1916: 0.0004810965109770428
Position 2702: 0.00040284152918542256
Position 1563: 0.0003649099970048637
Position 1778: 0.000364194530649778
Position 3108: 0.0003363053205539626
Position 1298: 0.00032562526240464203
Position 326: 0.0002880728749983115
Position 1487: 0.0002739291302463476
Position 1054: 0.000272749011542283
Position 1351: 0.0002642900759102577
Position 2457: 0.000251410430870367
Position 3004: 0.0002399131022214042
Position 3230: 0.0002396417251784557
Position 381: 0.00021474342600165673
Position 2837: 0.00021272207246169727
Position 756: 0.00020824732619421034
Position 875: 0.00020645682174968782
Position 217: 0.00020097710087965622
Position 3120: 0.00020076836321822995
Position 2409: 0.00018986948537411444
Position 2969: 0.00017881162302747086
Position 1515: 0.00017331840589853497
Position 1024: 0.00016740960868030032
Position 1222: 0.00016061709584230276
Position 2490: 0.0001556113294213932
Position 347: 0.00014879377298095
Position 1057: 0.00014391526580290046
Position 1878: 0.00013792618169310584
Position 1873: 0.00013396354859949636
Position 2000: 0.000124313256986484
Position 2350: 0.00012048322488746651
Position 626: 0.00011535647349698528
Position 1737: 0.00011481401084926329
Position 3081: 9.486943416427172e-05
Position 3450: 9.425580832096184e-05
Position 1355: 9.034998969799783e-05
Position 484: 8.799407259220896e-05
Position 2693: 8.628423122754922e-05
Position 964: 7.638362124723275e-05
Position 1290: 7.585080949309003e-05
Position 901: 6.114707806656007e-05
Position 265: 5.7834117563828534e-05
Position 181: 5.565916409550527e-05
Position 1403: 5.0159033743803235e-05
Position 231: 4.798691062153864e-05
Position 2328: 4.7705142196318635e-05
Position 1825: 4.5809185933929306e-05
Position 429: 4.162261315874282e-05
Position 1463: 4.017482785268894e-05
Position 1033: 3.833859727972858e-05
Position 569: 3.700964728936171e-05
Position 618: 3.67145486943897e-05
Position 253: 3.6036143951639954e-05
Position 1051: 3.134997623865731e-05
Position 1467: 3.062106132968787e-05
Position 1546: 2.9216003509286262e-05
Position 2020: 2.8532150595861774e-05
Position 741: 2.44340870872954e-05
Position 1533: 2.3618123617786563e-05
Position 2867: 2.2014965418148144e-05
Position 1749: 2.1599226206885127e-05
Position 1637: 1.7856808152411338e-05
Position 273: 1.6257090052566848e-05
Position 2715: 1.566008163773871e-05
Position 3184: 1.3424671429040697e-05
Position 96: 1.205796748811689e-05
Position 219: 1.1296169907942138e-05
Position 686: 6.961801374022741e-06
Position 765: 6.511938758314598e-06
Position 2039: 5.337666893326006e-06
Position 1794: 4.898554751666961e-06
Position 1360: 3.952500671948958e-06
Position 338: 3.368571733427791e-06
Position 2288: 3.3288382995488535e-06
Position 2117: 3.312720323553232e-06
Position 2066: 2.787554806870781e-06
Position 3131: 2.7494673612940693e-06
Position 436: 2.5130029638225492e-06
Position 456: 2.0470993022810405e-06
Position 3307: 2.0214003757690233e-06
Position 2015: 1.723165340525113e-06
Position 1570: 1.2245917252802583e-06
Position 3077: 9.16090816920563e-07
Position 89: 5.705872211611098e-07
Position 1838: 4.273135185612755e-07
Position 2174: 3.154075889214915e-07
Position 2120: 1.8803991853342353e-07
Position 3153: 1.6216581425154643e-07
Position 70: 4.6248890637280125e-08
Position 76: 3.9856933188024294e-08
Position 702: 3.432473910705405e-08
Position 524: 2.331990455102553e-08
Position 26979: 1.1329141130568847e-08
Position 490: 9.096955613366477e-09
Position 27477: 8.212588422586641e-09
Position 25832: 3.717249339948736e-09
Position 1066: 3.5862444607715195e-09
Position 22928: 2.3150593203859715e-09
Position 1096: 2.047839514121161e-09
Position 1178: 1.5411489757222179e-09
Position 24781: 9.768585284497686e-10
Position 1135: 5.80010641066186e-10
Position 15062: 6.550603574777989e-11
Position 8143: 5.723587127978279e-11
Position 22517: 5.1868923239873075e-11
Position 6735: 4.7540990538287636e-11
Position 14643: 3.06259007115698e-11
Position 6226: 1.8058926122991027e-11
Position 7914: 1.7712519362254685e-11
Position 6069: 1.5675850597061887e-11
Position 21238: 1.486534055448897e-11
Position 19977: 9.929700173926359e-12
Position 6255: 7.909226891594866e-12
Position 7640: 6.335731707659579e-12
Position 7412: 3.662519318882123e-12
Position 13806: 2.4313649143208667e-12
Position 6764: 2.19737481461279e-12
Position 7938: 1.6711817888029021e-12
Position 6273: 1.6626672191564775e-12
Position 5186: 1.6366521465407718e-12
Position 5839: 1.3635086347040877e-12
Position 6344: 1.118034931455842e-12
Position 6997: 9.921968906718907e-13
Position 5121: 9.467925449014945e-13
Position 7541: 9.146970899632308e-13
Position 6801: 6.969572881559143e-13
Position 17881: 6.547340211114464e-13
Position 4367: 5.369014737813348e-13
Position 4270: 5.218233348535014e-13
Position 6890: 4.646429980521548e-13
Position 6030: 4.59985020118851e-13
Position 7517: 2.7881518076918866e-13
Position 17673: 2.7252444572885455e-13
Position 16000: 2.5477990801010923e-13
Position 3599: 1.9179415653572207e-13
Position 5075: 1.7827165368105826e-13
Position 5760: 1.488593777749462e-13
Position 5885: 1.1684410888438272e-13
Position 17632: 1.0273780575061544e-13
Position 4105: 1.0099900507592902e-13
Position 17334: 8.630771553244683e-14
Position 4231: 7.480474436343813e-14
Position 4960: 6.815069628956473e-14
Position 4385: 6.296956977955476e-14
Position 6164: 5.611645523310231e-14
Position 6522: 4.761280845475684e-14
Position 4274: 4.0683536186727167e-14
Position 16761: 3.702374803522993e-14
Position 4080: 2.911124268860209e-14
Position 4183: 2.843712286732457e-14
Position 3978: 2.300384341702783e-14
Position 5159: 2.209086077576065e-14
Position 4657: 1.9618871299220407e-14
Position 3428: 1.603494532456277e-14
Position 6709: 1.5070024896152793e-14
Position 4520: 1.0432871652247023e-14
Position 4319: 8.710998027593824e-15
Position 4129: 8.521406609895595e-15
Position 6270: 7.991291931054714e-15
Position 4535: 6.593109541850523e-15
Position 3620: 4.75224492997821e-15
Position 4931: 4.352468890311256e-15
Position 13582: 4.322440699027621e-15
Position 4539: 4.2933508843550866e-15
Position 5263: 3.441390193774451e-15
Position 5210: 3.2019392157918036e-15
Position 6519: 3.0810897404275833e-15
Position 13244: 2.9051877851952034e-15
Position 5294: 2.7038945658294204e-15
Position 4654: 2.694930682939024e-15
Position 52: 2.407921109743829e-15
Position 12491: 1.944068963992509e-15
Position 14095: 1.4991482465614457e-15
Position 4796: 1.3723402949523675e-15
Position 13486: 1.22429890682832e-15
Position 4325: 1.1731824063911882e-15
Position 11096: 1.1647098249557914e-15
Position 4982: 1.1190318945644981e-15
Position 9534: 8.988596494402928e-16
Position 4596: 7.978142165234395e-16
Position 4341: 7.819996597288294e-16
Position 3462: 6.723044840206608e-16
Position 13211: 6.211129787605757e-16
Position 3639: 5.987879378475991e-16
Position 10530: 5.928903100883769e-16
Position 3601: 5.596799665075603e-16
Position 8580: 4.475688984941281e-16
Position 12771: 3.801476987995175e-16
Position 10347: 3.4443896170898326e-16
Position 8416: 2.4971075226344135e-16
Position 12717: 2.2738400205508504e-16
Position 11224: 2.11374626415805e-16
Position 8540: 1.4845291329941534e-16
Position 10328: 1.4760148519840813e-16
Position 10419: 1.1861887044522047e-16
Position 11533: 9.603497521618617e-17
Position 11071: 9.569564120087559e-17
Position 8685: 9.432979444895608e-17
Position 9639: 7.278470273050697e-17
Position 9602: 7.17891513926692e-17
Position 3983: 6.434972558698053e-17
Position 10570: 5.82197857774778e-17
Position 4011: 4.69162192166098e-17
Position 3610: 4.1186653341031145e-17
Position 11240: 3.9786900294772316e-17
Position 11766: 3.830354704244071e-17
Position 10174: 3.62833949651312e-17
Position 4462: 3.032544770156138e-17
Position 8835: 2.6603647939916524e-17
Position 3954: 2.3431111023548038e-17
Position 10372: 1.6345403063372216e-17
Position 3903: 1.4077022412665452e-17
Position 3740: 1.3540108612684337e-17
Position 11123: 1.3151416215315372e-17
Position 9623: 1.2926537118960784e-17
Position 10268: 1.1335593987449733e-17
Position 8789: 1.1287122042582853e-17
Position 3959: 1.11218054351787e-17
Position 3806: 9.0269030379916e-18
Position 8856: 8.467998587013712e-18
Position 3634: 7.66577944447349e-18
Position 4235: 6.314152054596943e-18
Position 4354: 6.230901882120947e-18
Position 3617: 5.098349598501514e-18
Position 4019: 3.447372241053865e-18
Position 3467: 3.1706518901517225e-18
Position 7250: 1.8239213150512463e-18
Position 3999: 6.607626576325519e-19
Position 3923: 3.0393348981499658e-19
Position 5439: 1.5891488395848284e-19
Position 3501: 1.0385695132247643e-19
Position 3547: 9.529976129094313e-20
Position 3787: 9.401201696042104e-20
Position 3775: 5.689208405263718e-20
Position 3889: 8.313445181664684e-21
Position 3521: 5.249496224807236e-21
Position 4423: 1.1841780432922101e-22
Position 4194: 9.015287499084848e-23
Position 4350: 4.55742154750232e-23
