Gene = Smg5
Position 351: 0.006659541614335025
Position 4101: 0.006329428768351139
Position 4612: 0.005355813245216643
Position 4274: 0.0049221901715512896
Position 3424: 0.004608452658505564
Position 3160: 0.004539128739695179
Position 690: 0.003887385983811699
Position 3404: 0.0032698754487343875
Position 1808: 0.002918532325163773
Position 5665: 0.0027995592264637606
Position 4176: 0.002623456899545091
Position 4087: 0.002557905915797748
Position 281: 0.002526381595248272
Position 1157: 0.0024291034150644287
Position 1967: 0.0019310887515036628
Position 5339: 0.0017353277575788023
Position 2937: 0.0015802242741824821
Position 2032: 0.0015176579159956272
Position 5721: 0.001510366390119106
Position 2326: 0.0014972191886240735
Position 660: 0.0014586422283403811
Position 2245: 0.0013588897712462483
Position 5152: 0.0013434930437806057
Position 3116: 0.0013217536650967604
Position 4318: 0.0012928447987203594
Position 757: 0.0012615391547024573
Position 1492: 0.0012353951592204526
Position 3796: 0.001214164388955572
Position 1943: 0.0012133576960612258
Position 4295: 0.001195920059036431
Position 1672: 0.0011402750111759324
Position 3069: 0.0011382319206882936
Position 3437: 0.001085912055347801
Position 3766: 0.0009985071454598146
Position 3464: 0.0009538159273420927
Position 3473: 0.0009139212565017871
Position 1691: 0.000903547431110975
Position 1862: 0.0008960695876056741
Position 3410: 0.0008933044430262269
Position 356: 0.0007177750559629677
Position 557: 0.0007061514736045312
Position 784: 0.0006961023888956913
Position 965: 0.0006290051616468333
Position 3467: 0.0005868556317472825
Position 4824: 0.0005736389831187361
Position 1154: 0.0005652320403511363
Position 593: 0.000563479239896636
Position 906: 0.0005481362014455642
Position 4144: 0.0005430735662233365
Position 1719: 0.0005400565562055006
Position 263: 0.000534568332874611
Position 523: 0.0005169668890655585
Position 590: 0.00046454348840134144
Position 1052: 0.00045791811047265406
Position 4385: 0.0004135359939246701
Position 1743: 0.00039861451891085216
Position 4321: 0.0003949254677757954
Position 2699: 0.00037703536788807483
Position 4676: 0.00037447747838729816
Position 1880: 0.00035913880767837015
Position 2929: 0.0003374864265808705
Position 5464: 0.000283974799906821
Position 2064: 0.00026738107298817325
Position 1703: 0.000252171707330639
Position 2854: 0.00023065907697980206
Position 3584: 0.0002304010934357295
Position 4393: 0.00022586726276400647
Position 3257: 0.0002249216306853036
Position 746: 0.00021816455938112567
Position 4803: 0.00020775039720108095
Position 1447: 0.000206051302585934
Position 4029: 0.00020566154554381544
Position 1047: 0.00017881065081672807
Position 4850: 0.0001577816630862098
Position 399: 0.00015367629446920097
Position 788: 0.0001439905184276031
Position 224: 0.00013773245765247112
Position 5085: 0.00013467493182742443
Position 3413: 0.0001340745850333519
Position 333: 0.00012742870457770785
Position 1336: 0.00012183926174628676
Position 2081: 0.0001183166614564426
Position 1085: 0.00010539938711218656
Position 5812: 0.00010518726111052557
Position 3347: 8.956832218939144e-05
Position 636: 8.851236353082505e-05
Position 2994: 8.827703560161169e-05
Position 2479: 8.275093213810904e-05
Position 1877: 7.453420683017361e-05
Position 5585: 7.314991794674692e-05
Position 1064: 6.950064394412234e-05
Position 1295: 6.928129983536139e-05
Position 4430: 6.702916986874521e-05
Position 359: 6.572429604181252e-05
Position 4279: 6.445538565897924e-05
Position 5554: 5.580522591794451e-05
Position 2828: 5.532449592159266e-05
Position 5365: 5.253700576463224e-05
Position 615: 5.115367512712984e-05
Position 682: 4.999653640895544e-05
Position 4974: 4.76926024974674e-05
Position 2354: 4.600973809413918e-05
Position 5026: 4.519387989552841e-05
Position 1734: 4.445849405443028e-05
Position 3530: 4.3012725046106765e-05
Position 2105: 4.272052837065235e-05
Position 419: 3.975852202477855e-05
Position 1172: 3.7194930348205955e-05
Position 4189: 3.5562767834756215e-05
Position 1076: 3.554486844933753e-05
Position 1949: 3.4938398446361954e-05
Position 2706: 3.4686074966363554e-05
Position 2696: 3.415482959084211e-05
Position 5368: 3.387590118791748e-05
Position 4922: 3.3839666447141355e-05
Position 995: 3.2104648931738785e-05
Position 371: 3.100375897789389e-05
Position 3292: 2.824522302521688e-05
Position 2042: 2.6784679475374796e-05
Position 2969: 2.347244008322966e-05
Position 5383: 2.3414214693307342e-05
Position 4192: 2.3036749647551362e-05
Position 2870: 2.2510773044003054e-05
Position 798: 2.018827203251644e-05
Position 2544: 2.0071647919447984e-05
Position 4689: 1.995980442355389e-05
Position 3299: 1.9418669331844798e-05
Position 5226: 1.87677747884884e-05
Position 2825: 1.7592576163407214e-05
Position 5279: 1.7373719754712486e-05
Position 1547: 1.6741572290559287e-05
Position 3479: 1.5986203637287784e-05
Position 2805: 1.5127269770010078e-05
Position 1007: 1.4703496599691142e-05
Position 4686: 1.4582900476723721e-05
Position 1514: 1.2807885548080379e-05
Position 414: 1.2430944547674086e-05
Position 2861: 1.1946521716575886e-05
Position 1361: 1.1543042429931665e-05
Position 4433: 9.096338226721779e-06
Position 3164: 8.403592805160978e-06
Position 4731: 8.03755208959792e-06
Position 1604: 7.272925050693094e-06
Position 1517: 6.890776024984595e-06
Position 318: 6.269615477500522e-06
Position 4450: 5.522156747083139e-06
Position 667: 5.4599839271167746e-06
Position 241: 5.298776642210775e-06
Position 5011: 5.048095300907033e-06
Position 1211: 4.76706466872638e-06
Position 5783: 4.725116526731726e-06
Position 4230: 4.693426120595805e-06
Position 1178: 4.410819174063444e-06
Position 4466: 3.842173303473053e-06
Position 1501: 3.1240522460302345e-06
Position 1100: 3.014878300694805e-06
Position 856: 2.4242451868325167e-06
Position 289: 2.353288817302216e-06
Position 1061: 2.318364468385135e-06
Position 1169: 2.0867507720525997e-06
Position 121: 1.8350645941813844e-06
Position 1016: 1.5815284834082956e-06
Position 983: 1.549477406974435e-06
Position 2802: 6.136331764827158e-07
Position 609: 4.742553669430198e-07
Position 604: 3.6827545913266977e-07
Position 426: 2.47774489004858e-07
Position 416: 1.9148108585568e-07
Position 447: 1.2688304624311952e-07
Position 161: 1.1931421620742508e-07
Position 198: 6.430923849309679e-08
Position 440: 5.386689462065341e-08
Position 243: 5.28974120178792e-08
Position 860: 3.495413241092644e-08
Position 421: 3.093855626272612e-08
Position 1029: 1.872764661124293e-08
Position 885: 1.417031252698484e-08
Position 880: 1.3795824917868174e-08
Position 1394: 8.367976074886595e-09
Position 985: 8.012371024643138e-09
Position 2760: 2.722111897101305e-09
Position 433: 1.065459550665633e-10
Position 4746: 1.0185338340935262e-10
Position 202: 9.31857015919626e-12
Position 144: 7.13141596896106e-15
Position 204: 7.391795965731087e-19
