Gene = Trpgamma
Position 11787: 4.953606557136002e-05
Position 235: 4.732184955854513e-05
Position 12120: 4.689462429356922e-05
Position 9264: 4.521995735160301e-05
Position 9318: 4.5061223523159286e-05
Position 10192: 4.3427096389362545e-05
Position 10243: 4.1374777234313273e-05
Position 10180: 3.99061234498298e-05
Position 384: 3.7456121393883134e-05
Position 1374: 3.666169487974238e-05
Position 2752: 3.570012951124514e-05
Position 3131: 3.543764445161503e-05
Position 1012: 3.395588569748537e-05
Position 3683: 3.3412314655114204e-05
Position 1617: 3.1623405777378595e-05
Position 7800: 3.1012733785015755e-05
Position 7500: 3.054681092736853e-05
Position 191: 2.959004409296139e-05
Position 9202: 2.704467318027344e-05
Position 8417: 2.5753086650479546e-05
Position 1283: 2.490591597741175e-05
Position 7431: 2.396063374983569e-05
Position 7421: 2.355622254782436e-05
Position 803: 2.343725475316845e-05
Position 2195: 2.2648445114634283e-05
Position 9285: 2.1693938072952633e-05
Position 879: 2.141628064568799e-05
Position 1039: 2.131719531199719e-05
Position 562: 2.1184811670034386e-05
Position 9838: 2.1124694672094682e-05
Position 2579: 2.032835824469556e-05
Position 583: 1.963975059662274e-05
Position 7636: 1.9303238925598603e-05
Position 2771: 1.9264397396510715e-05
Position 10745: 1.8665467950426447e-05
Position 10288: 1.8580963704958386e-05
Position 10517: 1.8385342809922713e-05
Position 484: 1.8308508420610115e-05
Position 185: 1.827829502128009e-05
Position 8812: 1.7237250143206093e-05
Position 2512: 1.6239770092971818e-05
Position 10844: 1.5400276154619813e-05
Position 8025: 1.4167776405067875e-05
Position 173: 1.3349548198794206e-05
Position 12: 1.3307634338843924e-05
Position 11116: 1.2467824279865556e-05
Position 10155: 1.2337759195410076e-05
Position 9377: 1.1704963377655983e-05
Position 10976: 1.1546204592183697e-05
Position 10639: 1.0682781954350406e-05
Position 11240: 1.0651956782225667e-05
Position 8819: 1.0113961835190432e-05
Position 1222: 9.914168721030503e-06
Position 881: 9.755411861639927e-06
Position 8521: 9.115101978919588e-06
Position 10963: 8.871195562891505e-06
Position 9443: 8.866886962799178e-06
Position 183: 8.582237410552341e-06
Position 193: 8.341007887857097e-06
Position 11395: 7.372862748601581e-06
Position 11055: 7.16030989892629e-06
Position 8192: 6.829960141119064e-06
Position 7926: 6.599512135354668e-06
Position 521: 6.572362982131731e-06
Position 534: 6.1509204045340015e-06
Position 8848: 5.499661474087749e-06
Position 9379: 5.353622790514578e-06
Position 9831: 5.188735707472317e-06
Position 8302: 5.03167869552591e-06
Position 476: 4.685760206263221e-06
Position 7855: 4.625094765361219e-06
Position 9656: 4.558205358893547e-06
Position 9454: 4.249167912912822e-06
Position 8823: 4.13271622545467e-06
Position 7578: 3.85856719590593e-06
Position 10705: 3.8112998276460923e-06
Position 11084: 3.801844058475902e-06
Position 490: 3.7951491715074287e-06
Position 10198: 3.693455908955271e-06
Position 823: 3.5940571975904723e-06
Position 9880: 3.3974815161686086e-06
Position 7839: 3.215803478270907e-06
Position 5563: 3.156729243058808e-06
Position 10509: 3.0650136384424443e-06
Position 12243: 2.807155959110088e-06
Position 10884: 2.7883488256675835e-06
Position 10564: 2.6693025839691782e-06
Position 844: 2.402237690639582e-06
Position 7605: 2.3385067093798738e-06
Position 7349: 2.209229041290402e-06
Position 9993: 1.9261329827072662e-06
Position 5: 1.8994657667566299e-06
Position 8443: 1.7484029007331972e-06
Position 7989: 1.7357408000314812e-06
Position 11633: 1.5175500892016942e-06
Position 8833: 1.4845769192762318e-06
Position 7975: 1.4337148981180757e-06
Position 1341: 1.3987329118303512e-06
Position 5761: 1.3714829741102358e-06
Position 12580: 1.351907045449128e-06
Position 11915: 1.1729829277248138e-06
Position 8197: 1.056636125729507e-06
Position 10856: 1.034660115606451e-06
Position 5030: 9.832600520406871e-07
Position 8605: 9.226564284297452e-07
Position 10630: 9.012225324766874e-07
Position 8784: 5.24317626026448e-07
Position 11185: 4.616982084325552e-07
Position 8758: 4.1442486354004035e-07
Position 11142: 3.9589260747181e-07
Position 11258: 3.812384382204265e-07
Position 8323: 3.8110734990073465e-07
Position 7805: 3.343335763302353e-07
Position 7920: 2.8285250426155493e-07
Position 7833: 2.595710136672006e-07
Position 12332: 2.395709492459816e-07
Position 9964: 2.2781894321726137e-07
Position 8885: 2.19028015584767e-07
Position 9998: 1.9605778243647647e-07
Position 7850: 1.6816964146989722e-07
Position 8342: 1.6747404114621157e-07
Position 1298: 1.6649347855363148e-07
Position 10187: 1.5272610301210602e-07
Position 10139: 1.5244106551374545e-07
Position 7648: 1.3470521145389593e-07
Position 1515: 9.677135017921932e-08
Position 1445: 8.541335214297182e-08
Position 1376: 8.494318827520662e-08
Position 1428: 5.300314972977808e-08
Position 7505: 4.377547581266528e-08
Position 11489: 4.037475715142625e-08
Position 7440: 3.4512050910493325e-08
Position 1817: 3.356524808365775e-08
Position 11461: 3.2941919165466174e-08
Position 1494: 3.113249746433368e-08
Position 1539: 2.653705788870711e-08
Position 7524: 2.3576473896337042e-08
Position 8677: 2.177098956102204e-08
Position 11501: 1.7743888499920074e-08
Position 1541: 1.6007191599430057e-08
Position 9153: 1.2469001112497605e-08
Position 8041: 1.2245399985909397e-08
Position 7569: 1.0942380554329044e-08
Position 7362: 1.046881630171402e-08
Position 8049: 9.501229802500637e-09
Position 10836: 6.016466696013142e-09
Position 1396: 3.0711971050081363e-09
Position 1475: 1.9471723887800018e-09
Position 11044: 7.886396066400392e-10
Position 5352: 7.558522446393664e-10
Position 1453: 4.610578500947871e-10
Position 8867: 2.476856056714223e-10
Position 1653: 1.1331357300558973e-10
Position 10228: 5.322366299238132e-11
Position 10420: 2.9956635507568695e-11
Position 11421: 1.3592923649147696e-11
Position 523: 2.141221764657693e-12
Position 8327: 2.282114478670422e-13
Position 8109: 1.785835980808815e-13
Position 9869: 1.151158352221927e-13
Position 8285: 4.8735809537223686e-14
Position 8056: 1.3075049080623653e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 8082: 0.9994097034168553
Position 10119: 0.9990297240741496
Position 8979: 0.9982557836219945
Position 8323: 0.9944824553963866
Position 9856: 0.9943728413268892
Position 11420: 0.9913796504445129
Position 7262: 0.9856193834719108
Position 10416: 0.977280430705647
Position 7687: 0.9603742776222477
Position 8627: 0.957724838789397
Position 11083: 0.9564854110201644
Position 9589: 0.8656706031909389
Position 7023: 0.7691775004932854
Position 11590: 0.6162997239455772
Position 9416: 0.6031389767183916
Position 4889: 0.42032438676550216
Position 12243: 0.29386375217527566
Position 1148: 0.24783238998585386
Position 9318: 0.10403673558840842
Position 9304: 0.10078942496417499
Position 9343: 0.052454900458691556
Position 12970: 0.04646894528438464
Position 2509: 0.0440537639360769
Position 10836: 0.04264677006234264
Position 6408: 0.04121581315765385
Position 1049: 0.03987601633989087
Position 8650: 0.03881930579850907
Position 5771: 0.03695452861840987
Position 5292: 0.036272249337942104
Position 6785: 0.03446317226557944
Position 10884: 0.03283993392378674
Position 6026: 0.030749414824840372
Position 12668: 0.02452225290206314
Position 1611: 0.02351888363005325
Position 5030: 0.021032962393160586
Position 2565: 0.020598093027309073
Position 11599: 0.020021216953109836
Position 12991: 0.017789518167142165
Position 5328: 0.017438696844809313
Position 7094: 0.01719900395471731
Position 10963: 0.01658935802033794
Position 6011: 0.014966996706317908
Position 2443: 0.014143427349564145
Position 7270: 0.014141852588257377
Position 5351: 0.014112588534975571
Position 12358: 0.011335394989141828
Position 9649: 0.010003511900048953
Position 4225: 0.009521419320550248
Position 13094: 0.00934993403373935
Position 2277: 0.008785147666812267
Position 7689: 0.007914767562247464
Position 2594: 0.007179494187200323
Position 6703: 0.006599845383465311
Position 4831: 0.005557523822194825
Position 10419: 0.005522751611242317
Position 540: 0.005302567159452241
Position 6182: 0.005078899666667918
Position 5304: 0.00469043837533696
Position 8462: 0.004366674305147387
Position 11107: 0.004055888422978442
Position 1494: 0.003838894351261683
Position 6733: 0.0037613919467515532
Position 11610: 0.0036933140932729
Position 6829: 0.003598705000288346
Position 12180: 0.00347045855500761
Position 12551: 0.0030326855267902015
Position 1697: 0.0030157014329372845
Position 5249: 0.0029004536186858308
Position 1475: 0.0028710363841197933
Position 8605: 0.002784037692496283
Position 355: 0.002680678839597315
Position 4478: 0.002609278461345331
Position 1339: 0.002604659966943765
Position 10607: 0.0025678603413500775
Position 12021: 0.0024845386018108205
Position 204: 0.002366430749897599
Position 12219: 0.0020007617293660855
Position 4511: 0.0019650218498465976
Position 10668: 0.001938813436727837
Position 2672: 0.001917494704694115
Position 5640: 0.0018615344898641785
Position 446: 0.001834372418901507
Position 6972: 0.0017790624557467373
Position 5977: 0.0017393708257784305
Position 13119: 0.0015944822654798427
Position 12027: 0.0015425912212294018
Position 12145: 0.0015215715423393364
Position 3515: 0.0013033235638397335
Position 11013: 0.0012632325826908103
Position 8830: 0.0012232287729035823
Position 12070: 0.0011929980142589803
Position 316: 0.0011673591846851736
Position 1170: 0.0011410989815870934
Position 6209: 0.001131638738266213
Position 9438: 0.0011106060448119364
Position 1059: 0.0010992951832701503
Position 9579: 0.0010309327112425892
Position 967: 0.0009876237461034485
Position 12332: 0.0009741150750757786
Position 9821: 0.0009189398684044499
Position 12523: 0.0009076345766965429
Position 1012: 0.0008523694753733622
Position 5259: 0.0007855051827507865
Position 1728: 0.000775568194704009
Position 719: 0.0007541367390772801
Position 2224: 0.0007536725622293104
Position 1948: 0.00072476353810005
Position 11098: 0.0007206292123372119
Position 2349: 0.000690704055572687
Position 1221: 0.0006814346099145641
Position 13144: 0.0006470251970071505
Position 9369: 0.0006317606817790575
Position 1589: 0.0006033455864974139
Position 2532: 0.0006002423772652012
Position 11217: 0.0005679982547144977
Position 9682: 0.0005568407599648532
Position 7708: 0.0004982334145499539
Position 9454: 0.0004947421105368323
Position 11185: 0.0004875055249110711
Position 12216: 0.00048013243256923095
Position 10125: 0.00046645450365944606
Position 12038: 0.0004640020136604927
Position 8989: 0.0004586451295397356
Position 8384: 0.00042844246162604014
Position 12940: 0.0004263755752457179
Position 2554: 0.0004159601191633616
Position 1713: 0.0003807874980927554
Position 1865: 0.00037966342498702596
Position 9356: 0.0003712881816384205
Position 7648: 0.0003294930879735045
Position 10442: 0.0003284611615681381
Position 1734: 0.0003224058991606959
Position 11980: 0.0003176384335194829
Position 13063: 0.0003089499402585252
Position 1449: 0.0003017513056638505
Position 9150: 0.00028939292558398806
Position 7948: 0.0002887778283344015
Position 2142: 0.000285951219897877
Position 3698: 0.0002784071878057741
Position 1991: 0.0002774433373593775
Position 12343: 0.00027217827943151523
Position 1026: 0.0002582463690404977
Position 8413: 0.0002573249426279784
Position 365: 0.00025187961771072414
Position 11446: 0.0002512562208082827
Position 872: 0.00024443787513191205
Position 7864: 0.00023645866464644467
Position 10613: 0.00022205614672237355
Position 11905: 0.00022121423221185086
Position 1396: 0.0002099490161965285
Position 11753: 0.00020172332007180443
Position 11142: 0.0001984644291051149
Position 695: 0.00018838016331710475
Position 10976: 0.00018772861944137717
Position 1108: 0.00018521025160744175
Position 7878: 0.00018110205506853636
Position 2412: 0.00018012554923073915
Position 2246: 0.00017688890851121344
Position 1822: 0.000174568488436413
Position 11680: 0.00016367439745949294
Position 7783: 0.00016280114120821365
Position 10445: 0.00015970607880690376
Position 7920: 0.00015377124961510593
Position 8361: 0.00015118481721018657
Position 9964: 0.00012807382101575961
Position 3039: 0.00012499322165800266
Position 1233: 0.00011810249152922043
Position 2118: 0.00011795210086424534
Position 641: 0.00011573789515742508
Position 8094: 0.00011377312986048025
Position 11638: 0.00011210939719953637
Position 13091: 0.00010569523843344546
Position 10260: 0.00010404524585366299
Position 12247: 0.00010166917079198089
Position 11196: 8.946717815479056e-05
Position 9208: 8.90477842443394e-05
Position 255: 8.537068183496817e-05
Position 3400: 8.513116040486369e-05
Position 11032: 8.451217867986036e-05
Position 9564: 8.261292605545438e-05
Position 12647: 7.671772071171575e-05
Position 9671: 7.598717787520373e-05
Position 2920: 7.364337372880464e-05
Position 8487: 7.140575245759654e-05
Position 8833: 7.020747907858377e-05
Position 3891: 7.014745041244218e-05
Position 11667: 6.940055522065215e-05
Position 10184: 6.876666679763914e-05
Position 10206: 6.811141171397757e-05
Position 7855: 6.64171421751841e-05
Position 9098: 6.020773492834571e-05
Position 12442: 5.890365140094493e-05
Position 900: 5.789636212928483e-05
Position 11229: 5.548885629313305e-05
Position 3178: 5.522810003679936e-05
Position 1521: 5.4277188331695964e-05
Position 8535: 5.423257890345787e-05
Position 9552: 5.2609750082920415e-05
Position 12412: 4.926407562869197e-05
Position 11952: 4.890122656370089e-05
Position 2296: 4.644713340829009e-05
Position 9095: 4.601346843644736e-05
Position 7887: 4.513961003476704e-05
Position 8652: 4.379015874041212e-05
Position 3347: 4.347385073187446e-05
Position 9524: 4.3338504638678024e-05
Position 12091: 4.326198557978351e-05
Position 10155: 4.028291068784867e-05
Position 10564: 3.743915283345957e-05
Position 8991: 3.720045078370953e-05
Position 7316: 3.535187406042684e-05
Position 2101: 3.484375363955554e-05
Position 2319: 3.452921308398628e-05
Position 3397: 3.328716764611454e-05
Position 12292: 3.27126090572224e-05
Position 2416: 3.2350248228925154e-05
Position 1966: 3.0048201047300692e-05
Position 11817: 2.996137397601548e-05
Position 11990: 2.9116785095437748e-05
Position 11995: 2.9046254130726417e-05
Position 10556: 2.8909734980330405e-05
Position 2081: 2.8151809072190814e-05
Position 2036: 2.7197133486172115e-05
Position 2596: 2.5961124360232132e-05
Position 9435: 2.595259038625783e-05
Position 1969: 2.3362198655536266e-05
Position 11763: 2.3140524923055474e-05
Position 1956: 2.266932960556424e-05
Position 10550: 2.2328924041254145e-05
Position 12626: 2.177795689089539e-05
Position 12046: 2.175896277183149e-05
Position 11303: 2.070698387921799e-05
Position 562: 2.0150759083032754e-05
Position 7328: 1.9809063653774878e-05
Position 8894: 1.956983340363495e-05
Position 432: 1.917309486987467e-05
Position 8109: 1.8827897766574085e-05
Position 11507: 1.8753765300385118e-05
Position 8088: 1.7626089792911324e-05
Position 8309: 1.699690886928437e-05
Position 261: 1.6123801862945145e-05
Position 11232: 1.4943316929400969e-05
Position 11357: 1.405253849888682e-05
Position 466: 1.3473634662505033e-05
Position 7562: 1.346912329991597e-05
Position 8923: 1.2703460808463504e-05
Position 11472: 1.2519937753670836e-05
Position 10164: 1.2232364654057822e-05
Position 7461: 1.131487425389936e-05
Position 10618: 1.0816566013701911e-05
Position 4331: 1.044683176731279e-05
Position 1750: 1.0018995739928633e-05
Position 10676: 9.53813287973583e-06
Position 2847: 9.160259572279963e-06
Position 10131: 8.977283485752717e-06
Position 700: 8.905005648922634e-06
Position 7846: 8.664045854724749e-06
Position 1260: 8.148866548575358e-06
Position 10224: 7.297456143015737e-06
Position 4576: 7.13458966787356e-06
Position 4382: 7.095707940154659e-06
Position 9227: 6.939799544353127e-06
Position 8521: 6.663692561015365e-06
Position 7774: 6.164021603984396e-06
Position 11317: 6.041185518941229e-06
Position 11461: 5.777134792389438e-06
Position 1098: 5.751400158961057e-06
Position 2481: 5.538390133245453e-06
Position 2794: 5.3798304412326185e-06
Position 11258: 4.755383023226408e-06
Position 11251: 4.38681122658492e-06
Position 10307: 4.368077861070766e-06
Position 10008: 4.356985155016504e-06
Position 9906: 4.18430224881797e-06
Position 11452: 3.5436906151749026e-06
Position 10134: 3.3842902454613653e-06
Position 8374: 3.3329723316018904e-06
Position 10430: 3.120137676815682e-06
Position 10083: 3.002538855893501e-06
Position 10203: 2.8981612728347664e-06
Position 3970: 2.6492120105607974e-06
Position 2076: 2.5102736681356075e-06
Position 10685: 2.346931215706987e-06
Position 8097: 2.244012858394438e-06
Position 10161: 2.145719781210969e-06
Position 10509: 2.005825192494322e-06
Position 8659: 1.8680705323505583e-06
Position 11476: 1.8630701272584422e-06
Position 7926: 1.6932447830222368e-06
Position 7934: 1.6925444882003842e-06
Position 10448: 1.5011253789408993e-06
Position 8398: 1.334073308110074e-06
Position 11388: 1.276851697377304e-06
Position 10019: 1.2420529069822202e-06
Position 10212: 1.063710862754517e-06
Position 4547: 1.0341297063831195e-06
Position 9186: 9.71996276238725e-07
Position 10635: 8.511761698560537e-07
Position 9082: 8.332964004721381e-07
Position 723: 7.887035509896613e-07
Position 503: 5.46438248458195e-07
Position 10302: 5.278923905093586e-07
Position 1891: 5.062473978708612e-07
Position 1824: 4.916904308698644e-07
Position 9077: 4.5075130069473705e-07
Position 10463: 4.3028451172579576e-07
Position 8115: 4.2571552900261454e-07
Position 10622: 4.1444322582027544e-07
Position 10339: 3.98485218033624e-07
Position 8238: 3.8888355668931426e-07
Position 606: 3.526174091890772e-07
Position 9240: 3.024574304479276e-07
Position 8716: 2.5645062432754757e-07
Position 2266: 2.2585825410255542e-07
Position 8059: 2.114374051032793e-07
Position 8672: 2.0485247195068683e-07
Position 1764: 1.6968883640016753e-07
Position 569: 1.6073101427877158e-07
Position 10708: 1.4797066737645027e-07
Position 8164: 1.475592868808212e-07
Position 8262: 1.3137886346862604e-07
Position 10342: 1.1104984974230397e-07
Position 8160: 6.792807748198074e-08
Position 1880: 6.749497294058174e-08
Position 617: 6.636730718753855e-08
Position 1374: 6.355856861457166e-08
Position 8020: 6.071806909045403e-08
Position 10228: 5.633978508276436e-08
Position 8106: 5.0981660713880205e-08
Position 8259: 4.543569332536728e-08
Position 9105: 3.641236684694663e-08
Position 1453: 3.577694093071e-08
Position 474: 1.997566296907323e-08
Position 8047: 1.9837766292229398e-08
Position 623: 9.049519154336749e-09
Position 2850: 7.262119457356245e-09
Position 1515: 6.579999910981841e-09
Position 84: 3.7060732504262793e-09
Position 1262: 2.8064126933395356e-09
Position 8394: 1.5830791660324593e-09
Position 8265: 7.768855541978332e-10
Position 1278: 3.6114775806784473e-10
Position 1319: 1.1234369942630074e-10
Position 542: 5.014190160442547e-11
Position 1305: 1.4621287455054828e-11
Position 164: 3.696053650033741e-12
Position 157: 3.0767254287204384e-12
Position 104: 2.902303995971384e-12
Position 52: 1.0639390417000765e-12
Position 8743: 4.3484437572585876e-13
Position 8796: 2.9014978749815577e-13
Position 8731: 2.0197938999846548e-13
Position 8806: 1.4413150606949027e-13
Position 127: 2.6606489609541052e-14
Position 116: 1.0198190905510235e-14
Position 111: 9.887678917055191e-16
Position 122: 9.7426564364294e-16
Position 131: 8.875630211975502e-16
