Gene = Uggt
Position 1214: 1.1350043548896046e-05
Position 1768: 9.092481395854058e-06
Position 227: 7.091697974383783e-06
Position 54: 6.378639486797505e-06
Position 1724: 4.700689646361045e-06
Position 1941: 4.273284925014345e-06
Position 210: 3.019998018292644e-06
Position 215: 2.788135692069205e-06
Position 1155: 2.424259569601189e-06
Position 7: 1.6536009974297458e-06
Position 745: 1.0116757755537714e-06
Position 653: 6.468297883480599e-07
Position 777: 4.512705228056923e-07
Position 1909: 4.1939464370387316e-07
Position 1263: 4.0618931110631825e-07
Position 12: 3.003515824480511e-07
Position 804: 1.619812598377553e-07
Position 768: 1.3788872882518203e-07
Position 669: 5.6181888499863177e-08
Position 884: 3.851312852728093e-08
Position 600: 2.6308087923608575e-08
Position 622: 2.4066249326187076e-08
Position 1108: 2.0123534928088618e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 614: 0.9672470004337655
Position 4828: 0.4791912242987887
Position 3406: 0.15240082722343065
Position 5152: 0.09550707867688954
Position 3954: 0.0254501962671247
Position 1985: 0.024247423933663147
Position 577: 0.020039615985441604
Position 245: 0.018994138478792062
Position 4723: 0.01862686738169368
Position 5100: 0.014776875749465448
Position 897: 0.010145501679743613
Position 4696: 0.009733675997003739
Position 155: 0.008814976611742588
Position 3411: 0.008642678731949745
Position 3268: 0.008127047549396988
Position 921: 0.007717537052566425
Position 3438: 0.007650714064654321
Position 799: 0.005562065933956314
Position 1517: 0.005277754993811878
Position 3797: 0.004787762499996471
Position 714: 0.004734755256206417
Position 4276: 0.004117868667815027
Position 4260: 0.003656198340261669
Position 276: 0.0034630914087890124
Position 5430: 0.0031988312438104784
Position 5264: 0.003167865707114785
Position 2445: 0.0029755738046473444
Position 2148: 0.0029424202259082984
Position 745: 0.0028450592495177195
Position 3427: 0.0027444655815192067
Position 3068: 0.002412736183728961
Position 1925: 0.00234598668757772
Position 1422: 0.0023289315760799934
Position 4508: 0.0020979307767151566
Position 3833: 0.002018215059828844
Position 1759: 0.0017514613076302606
Position 1003: 0.0017087095332248771
Position 3362: 0.0016352589703680556
Position 2638: 0.0015845926489062095
Position 5456: 0.001574929558612927
Position 4012: 0.00146282618125185
Position 2075: 0.0014622820777392418
Position 4944: 0.0014113181615327173
Position 1213: 0.0013440697720530767
Position 1198: 0.0013415654459642456
Position 733: 0.0013214556742575717
Position 1856: 0.0012575473932870491
Position 3214: 0.0012152809066254624
Position 4858: 0.001211099085610876
Position 5191: 0.001139115552361966
Position 1724: 0.0009722503668583866
Position 693: 0.0009272751658247429
Position 3639: 0.0008749519952195238
Position 3544: 0.0007841052334290484
Position 4213: 0.0007671006284877325
Position 5374: 0.0007242916448157648
Position 1007: 0.0006942713062636404
Position 1441: 0.0006832486713024845
Position 2959: 0.0006770386018174881
Position 865: 0.000670637961737368
Position 280: 0.000602205477930928
Position 5408: 0.0005567718147793639
Position 2680: 0.0005445999826989304
Position 3967: 0.0004950088989599803
Position 2818: 0.00046712913064391224
Position 1821: 0.00046454134259166853
Position 2202: 0.0004643119679963486
Position 2078: 0.0004301225303826357
Position 1904: 0.00041054596912125005
Position 2289: 0.0004105055430969133
Position 2602: 0.00036077615026797454
Position 551: 0.00032229766714699903
Position 2159: 0.0003208809778152226
Position 4333: 0.00031724514199218967
Position 2368: 0.0003171981129769652
Position 4177: 0.00031399570910664685
Position 631: 0.0003131089586771611
Position 2778: 0.00030091921658475726
Position 3755: 0.00029566506951703354
Position 1355: 0.0002950732884303616
Position 3457: 0.00029207870564710014
Position 2837: 0.0002886036142273998
Position 2763: 0.00026172376493532716
Position 1321: 0.0002457870083847083
Position 3806: 0.00024152886559226743
Position 3979: 0.0002349437806592403
Position 2986: 0.00023344664496177333
Position 2899: 0.00022610398318369026
Position 194: 0.00022333310466518506
Position 2924: 0.00021434182066768615
Position 5481: 0.00020877594144397287
Position 1994: 0.00019848675162864257
Position 2605: 0.0001964632564346573
Position 3510: 0.00016666652046858814
Position 1108: 0.0001663360413811742
Position 3541: 0.00014735697379513233
Position 822: 0.0001447612677447966
Position 1279: 0.0001240738781656972
Position 3192: 0.00011345611371639549
Position 3072: 9.97027017814358e-05
Position 3093: 9.521823458515947e-05
Position 322: 8.992499322486547e-05
Position 1686: 7.673012111562682e-05
Position 2310: 7.175575801868938e-05
Position 3039: 6.054155773589033e-05
Position 1057: 5.486661248641041e-05
Position 870: 4.8822195671945885e-05
Position 1363: 4.603199381873834e-05
Position 1307: 4.5998449639841936e-05
Position 515: 3.9045268466254066e-05
Position 966: 3.2908006146227425e-05
Position 1834: 2.4818205668589295e-05
Position 1653: 2.1359364693225776e-05
Position 2052: 2.0863656674644786e-05
Position 282: 1.971764279164742e-05
Position 2032: 1.911740208761296e-05
Position 1225: 1.7123087228941862e-05
Position 1243: 1.683238728928393e-05
Position 1054: 1.4195129464138891e-05
Position 2963: 1.370276267257845e-05
Position 1729: 1.3615229401005916e-05
Position 446: 1.304568201661314e-05
Position 1458: 1.266758056984014e-05
Position 1336: 1.219534293947387e-05
Position 844: 9.474544366272938e-06
Position 367: 7.046074244283423e-06
Position 468: 3.071072987915717e-06
Position 71: 2.748339231404533e-06
Position 91: 1.8988500025987297e-06
Position 406: 9.148068626261093e-07
Position 1267: 9.013999965851392e-07
Position 54: 7.538039789094475e-07
Position 1144: 6.593658480201719e-07
Position 1767: 6.582402957190769e-07
Position 349: 6.306711801408818e-07
Position 126: 5.886353637377548e-07
Position 1484: 5.160710433819075e-07
Position 1222: 5.002692030407651e-07
Position 1644: 3.5626942279357857e-07
Position 1508: 3.50537833835181e-07
Position 454: 2.829102406387256e-07
Position 1129: 2.533097560313002e-07
Position 1123: 2.423689001391134e-07
Position 1063: 1.892139990410881e-07
Position 781: 1.4674275682150369e-07
Position 1171: 1.1250252293638122e-07
Position 123: 3.732700498430581e-08
Position 364: 2.0493190982177045e-08
Position 841: 2.013497900605525e-08
Position 925: 1.9872328251533597e-08
Position 649: 1.0200299872285595e-08
Position 768: 1.003477652193996e-08
Position 1626: 7.48775581594839e-09
Position 765: 6.586577603402662e-09
Position 658: 5.113381168144409e-09
Position 838: 4.64537021877872e-09
Position 109: 2.443120337116812e-09
Position 131: 2.2915553699296782e-09
Position 138: 1.8566706801139004e-09
Position 470: 1.4004438329810515e-09
Position 622: 9.128626574884048e-11
