Gene = UQCR-C2
Position 347: 3.619561205070985e-05
Position 250: 2.372943282415153e-05
Position 1579: 2.150240639443487e-05
Position 158: 1.957786549877084e-05
Position 151: 1.4945106681282506e-05
Position 719: 1.4832401292717168e-05
Position 769: 1.4508193965440835e-05
Position 1717: 1.2740517578747675e-05
Position 883: 1.1766238781592325e-05
Position 243: 7.513125253001254e-06
Position 135: 6.696772840585477e-06
Position 1193: 4.38037542423997e-06
Position 1672: 4.152705034083313e-06
Position 253: 4.039550224387584e-06
Position 1720: 2.6567596579560095e-06
Position 296: 2.4889588474723447e-06
Position 1810: 2.415358738902989e-06
Position 1621: 2.378213167158678e-06
Position 887: 1.9120511230963798e-06
Position 1530: 1.8021030171742244e-06
Position 1759: 1.7778736367358516e-06
Position 1272: 1.46661716744955e-06
Position 1417: 1.1352606159967345e-06
Position 1255: 1.096353733114554e-06
Position 1901: 1.0721077484434925e-06
Position 1642: 9.575559426321513e-07
Position 895: 9.307663400413496e-07
Position 533: 9.051390882153183e-07
Position 1516: 7.725863270541193e-07
Position 1183: 6.886929497590024e-07
Position 356: 6.321756175724735e-07
Position 1394: 5.459918268027984e-07
Position 733: 5.328627603644171e-07
Position 549: 4.3385639488216167e-07
Position 1281: 3.863242807469094e-07
Position 185: 3.856620072050232e-07
Position 1653: 3.557967244654951e-07
Position 1435: 3.426539240045031e-07
Position 1591: 3.347533398399942e-07
Position 325: 2.4472133652951985e-07
Position 1147: 1.3417837243240015e-07
Position 1813: 1.0914508765881861e-07
Position 850: 1.021883884676233e-07
Position 904: 3.97636200638954e-08
Position 603: 1.1969601067100227e-08
Position 673: 9.867439556241424e-09
Position 615: 2.8171226186892686e-09
Position 618: 6.340898766709081e-11
Position 1655: 4.950721076033382e-11
Position 1001: 2.919073603406291e-11
Position 1285: 1.3205457644198022e-11
Position 1159: 1.217253840018218e-11
Position 990: 8.373359929771048e-12
