Gene = toc
Position 75169: 3.200419053821732e-05
Position 562: 3.0467048516698605e-05
Position 3339: 2.9371469491686265e-05
Position 47363: 2.8312793646852585e-05
Position 52066: 2.5941440171780523e-05
Position 2058: 2.5230519276206325e-05
Position 73485: 2.251417027599263e-05
Position 51087: 2.1879836884797144e-05
Position 47127: 1.9672437362902846e-05
Position 1937: 1.9298247335188426e-05
Position 2000: 1.8379248545673678e-05
Position 67782: 1.526051906660275e-05
Position 686: 1.4540685573597222e-05
Position 1529: 1.385704998979617e-05
Position 574: 1.1446322894081366e-05
Position 68152: 1.1316125240195825e-05
Position 66025: 1.1032481853743655e-05
Position 587: 9.302157584853766e-06
Position 2353: 9.223962003134469e-06
Position 73978: 8.172722079106978e-06
Position 350: 7.691954749950536e-06
Position 1781: 7.3933722184858065e-06
Position 2596: 7.295043068935855e-06
Position 192: 6.652298350366445e-06
Position 1767: 6.589812965053765e-06
Position 74867: 6.508600293025284e-06
Position 66283: 6.4511068008934665e-06
Position 577: 6.101785244368995e-06
Position 66756: 5.672933956768051e-06
Position 74662: 5.286851504033969e-06
Position 67921: 5.177138974112855e-06
Position 51083: 4.9992042503363825e-06
Position 74181: 4.584526079344114e-06
Position 2550: 4.456644972345853e-06
Position 68898: 4.111839182837449e-06
Position 200: 3.957298931374917e-06
Position 1900: 3.7636142748394107e-06
Position 74261: 3.6849146446423604e-06
Position 75426: 3.492673152748028e-06
Position 51437: 2.971410899071117e-06
Position 66987: 2.6366825411777814e-06
Position 212: 2.6214155930673897e-06
Position 206: 2.580780162252112e-06
Position 1518: 2.4767756145064313e-06
Position 51238: 2.2931510933726736e-06
Position 73888: 2.082857705534969e-06
Position 74703: 2.026915192688363e-06
Position 12: 1.9519484082718033e-06
Position 544: 1.616365866684125e-06
Position 64383: 1.5542560451691347e-06
Position 1466: 1.5271063740985398e-06
Position 67758: 1.437578909533743e-06
Position 74311: 1.3971487755918566e-06
Position 74589: 1.2246385436438732e-06
Position 66806: 1.1784472895271348e-06
Position 74401: 1.0931968853453798e-06
Position 75036: 1.0817529972452283e-06
Position 74948: 1.0758313146340275e-06
Position 1820: 9.810546176823359e-07
Position 372: 9.073155470337516e-07
Position 64752: 8.298010834797441e-07
Position 74439: 8.183332928796257e-07
Position 564: 7.902579803908314e-07
Position 508: 7.864252833249722e-07
Position 74190: 7.264525371633457e-07
Position 74196: 6.842074187254243e-07
Position 47146: 6.604545279773256e-07
Position 65602: 6.136052046244755e-07
Position 29: 4.811308613573089e-07
Position 614: 4.281522886152323e-07
Position 619: 3.7083601686746863e-07
Position 10: 3.5637699947121437e-07
Position 47328: 2.74116448064041e-07
Position 1740: 2.236166975583681e-07
Position 74284: 2.1060981399642946e-07
Position 66559: 1.340087101740898e-07
Position 66782: 1.2966997979066192e-07
Position 65501: 8.853946724624493e-08
Position 65906: 7.563491453653929e-08
Position 535: 7.146468969813068e-08
Position 51429: 6.033363658577886e-08
Position 383: 5.454054297574607e-08
Position 66722: 4.630616943415385e-08
Position 399: 4.6073982343337394e-08
Position 73751: 4.595730484551592e-08
Position 64782: 4.338788626935339e-08
Position 65133: 4.193110118478565e-08
Position 332: 3.8124598962018666e-08
Position 65556: 3.338573262982719e-08
Position 73593: 3.187844708321747e-08
Position 73798: 2.266156771817707e-08
Position 64109: 1.6074575096088467e-08
Position 66088: 1.1972730726643689e-08
Position 73302: 6.616101875693849e-09
Position 73800: 6.162874018872867e-09
Position 73896: 5.694491800216334e-09
Position 924: 5.637111874277379e-09
Position 390: 4.838804183538883e-09
Position 993: 3.7230496484725512e-09
Position 64638: 2.5830655879722423e-09
Position 64636: 2.582480886637894e-09
Position 64115: 2.5046211399518834e-09
Position 64399: 2.382013582835093e-09
Position 754: 1.8295162805340155e-09
Position 1449: 1.1770568514468873e-09
Position 1911: 1.051499298597594e-09
Position 64707: 5.946407319226898e-10
Position 64148: 4.823992825825572e-10
Position 64162: 4.721330615909209e-10
Position 65336: 2.592832495876428e-10
Position 64140: 1.0534060162638397e-10
Position 64377: 8.192917053078966e-11
Position 64190: 7.130638597309855e-11
Position 64431: 5.5159712866873794e-11
Position 998: 5.2222734222903045e-11
Position 64176: 3.73821437404861e-11
Position 715: 1.1099910469598856e-11
Position 74415: 6.305072775136187e-12
Position 64455: 1.0772449076464323e-12
Position 64271: 1.0173494099831327e-12
Position 64169: 1.1910024192299331e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 73281: 0.9989963062203974
Position 63517: 0.9989831403273167
Position 46720: 0.9968837459823677
Position 35924: 0.995887330989216
Position 74054: 0.9713509647949264
Position 16995: 0.9701020562465031
Position 73021: 0.9229349874233199
Position 63898: 0.9122934535432837
Position 50410: 0.9074027629896315
Position 19828: 0.8848856472538893
Position 19089: 0.7088159876694179
Position 47083: 0.6631711386768748
Position 1129: 0.43667317188321036
Position 1596: 0.3372639702425225
Position 501: 0.32295721287972784
Position 49635: 0.304797061141643
Position 1622: 0.21754859251708783
Position 71510: 0.14812979053147754
Position 5583: 0.10593242022386833
Position 48673: 0.10342699143547511
Position 45708: 0.09266689505924054
Position 47417: 0.08651779835851434
Position 71700: 0.07743506030482351
Position 49803: 0.07481179358802059
Position 17743: 0.0709181351425229
Position 75421: 0.06132545656986683
Position 64013: 0.05257441475532074
Position 1283: 0.052298477926563655
Position 1064: 0.047392212581504896
Position 71678: 0.0452449615332969
Position 58635: 0.039439466217685466
Position 1081: 0.03917207995800342
Position 46995: 0.03644895618763656
Position 19857: 0.03241384843019591
Position 63930: 0.03158502454405025
Position 18191: 0.031574478638105766
Position 720: 0.028988296348749294
Position 49658: 0.02514287076706223
Position 619: 0.02500879835094005
Position 47401: 0.023225937591111887
Position 75816: 0.02299367836992824
Position 72021: 0.020914893981469868
Position 59288: 0.017897401288747377
Position 58252: 0.01782874063084173
Position 19005: 0.017817398606110733
Position 19860: 0.01672538594054579
Position 44615: 0.016378988048388447
Position 4764: 0.0163129035664752
Position 44462: 0.01527927056233603
Position 17945: 0.014519652609394543
Position 902: 0.014376222939948207
Position 4726: 0.014218465590166053
Position 13135: 0.013615181595185797
Position 18247: 0.013317229861684524
Position 15414: 0.013071727091062886
Position 47103: 0.012523048280732767
Position 2093: 0.012114476368328415
Position 44437: 0.011478010771211604
Position 5203: 0.011158697988439365
Position 987: 0.01077721991057296
Position 4849: 0.009918251963637482
Position 72692: 0.009640680506991062
Position 18127: 0.00959367448837907
Position 49216: 0.009575726930896637
Position 56151: 0.009147192788910592
Position 1023: 0.008981662953567
Position 75474: 0.008905437401678784
Position 6041: 0.008786534651868183
Position 74175: 0.008049109088582397
Position 1382: 0.00801089493384572
Position 47338: 0.007772535403185924
Position 75418: 0.007643191735244783
Position 2710: 0.007584910594091749
Position 30296: 0.007068884103988635
Position 40240: 0.00663635026582508
Position 30778: 0.006481958154632832
Position 52705: 0.006164504064020383
Position 48047: 0.005963257905097193
Position 5127: 0.005926795713292118
Position 1225: 0.005626156486125112
Position 50438: 0.005493666498054889
Position 744: 0.005453602625785837
Position 7391: 0.0049334732402598735
Position 75745: 0.00484448619834914
Position 51323: 0.004256411476354685
Position 2960: 0.004255730467890318
Position 48708: 0.004243296811957679
Position 2226: 0.004215734747301761
Position 18546: 0.004205914713579148
Position 63942: 0.004123767421628852
Position 71885: 0.00411585950797176
Position 10618: 0.004050382361666765
Position 1774: 0.003875249005895293
Position 42142: 0.003841367945538787
Position 74231: 0.003626095946747105
Position 1151: 0.003419536051468232
Position 350: 0.0033642057848563963
Position 54566: 0.003201052652937817
Position 75898: 0.0031849997667688793
Position 72203: 0.0030518653199702282
Position 19967: 0.0030404654132447045
Position 10702: 0.0030145045110918085
Position 963: 0.0029946021161767157
Position 5121: 0.0029098312807693204
Position 3303: 0.0028630032877693746
Position 57257: 0.0028277589023368702
Position 1262: 0.0028240734248011247
Position 58: 0.0027194089337985203
Position 3835: 0.0026991806996049974
Position 74537: 0.0026887788032889767
Position 47507: 0.002458995806760395
Position 328: 0.002433521995830994
Position 984: 0.0024155164227670804
Position 2012: 0.0024082476702566662
Position 48888: 0.0023540537803107093
Position 37927: 0.0022774900805487383
Position 37946: 0.002205717630062282
Position 1179: 0.0021792634034199718
Position 61: 0.002158804269474932
Position 47126: 0.002140932913591748
Position 4692: 0.0020870225732019846
Position 37496: 0.002066405572600546
Position 5549: 0.0020444725750395237
Position 44356: 0.00200561546305434
Position 43082: 0.001903196717996312
Position 47378: 0.00177875172245531
Position 3506: 0.001767871812549083
Position 47221: 0.0016981168271698755
Position 48127: 0.0016812925625193965
Position 2350: 0.0016648195324021646
Position 1271: 0.0016443465648619889
Position 47470: 0.001579981720409962
Position 76081: 0.0015178629559343543
Position 49115: 0.0014914924493978552
Position 356: 0.0014606530102805283
Position 74023: 0.001437446947482038
Position 59616: 0.0014285861911183585
Position 5588: 0.001414491723944165
Position 2265: 0.0014044612493972254
Position 3616: 0.001401777687903628
Position 1832: 0.0013748903557909131
Position 54802: 0.0013476118565949504
Position 1988: 0.0013221029016033988
Position 3658: 0.0012455082109651076
Position 63738: 0.0012365770909196108
Position 47544: 0.0011766301585586642
Position 46797: 0.0011290363450858385
Position 76027: 0.0010844584110506128
Position 52192: 0.001082553627803089
Position 58240: 0.0010671214404247246
Position 4811: 0.0010260920006967792
Position 76225: 0.0010229853134775875
Position 54064: 0.0009681403326261089
Position 48968: 0.0009321055260941807
Position 46945: 0.0008989281112406536
Position 47464: 0.0008969812472755489
Position 75845: 0.0008778434683636523
Position 2671: 0.0008567117253756106
Position 47182: 0.0007683147925654037
Position 70781: 0.0007657121746745732
Position 667: 0.0007048007877973106
Position 55856: 0.0006849488611149917
Position 3243: 0.00067389860802199
Position 47437: 0.0006716156430318735
Position 74064: 0.0006538385148586849
Position 74408: 0.000642390553002712
Position 47522: 0.0006383007522461384
Position 53938: 0.0006308138071096215
Position 37064: 0.0006186220143236625
Position 1699: 0.0006089831821698855
Position 36986: 0.0006086591472926382
Position 11125: 0.0005872908483291142
Position 11309: 0.0005817296758200026
Position 69108: 0.0005764180788836978
Position 74240: 0.0005729244172317197
Position 247: 0.0005422868471423154
Position 3404: 0.0005349188722725489
Position 1319: 0.0005193947260049065
Position 1027: 0.00047245921680325346
Position 68892: 0.0004723462902789537
Position 74311: 0.00046430021960644475
Position 74246: 0.00044637574961286266
Position 62242: 0.00043463984257855614
Position 74747: 0.0003783506903676041
Position 51347: 0.0003679808838544577
Position 71128: 0.0003281584227001266
Position 40273: 0.00029668973953394075
Position 75102: 0.00028450319718519154
Position 56174: 0.0002787776299216602
Position 62768: 0.0002664694954594674
Position 73338: 0.0002525467094398685
Position 74654: 0.00024400625003235534
Position 73469: 0.00022532958888395925
Position 75484: 0.0002197007245131801
Position 74397: 0.0002195245689295393
Position 73325: 0.0002176905318828714
Position 54005: 0.00021667428559189752
Position 2864: 0.00021440899226263883
Position 54424: 0.000177960217714974
Position 46919: 0.00016527284056344862
Position 1704: 0.00016126809762003464
Position 74786: 0.00016051328462191256
Position 75326: 0.0001551855545705854
Position 50644: 0.00015335563062844038
Position 68483: 0.00014261096911851153
Position 41148: 0.00014139577139827636
Position 68665: 0.00014030041357208708
Position 73287: 0.00012899871051609048
Position 75946: 0.00012890215915451402
Position 73451: 0.00011978502461323326
Position 282: 0.00011823121790320489
Position 49265: 0.00011310843562948144
Position 73715: 0.00010775944481496372
Position 945: 0.00010657933598128104
Position 2268: 0.00010358289080245238
Position 183: 8.982044930770673e-05
Position 74181: 8.703884778872443e-05
Position 68732: 8.63540414369734e-05
Position 73484: 6.882728270638094e-05
Position 73319: 6.21367461809123e-05
Position 76194: 5.893766319612229e-05
Position 426: 5.8429286892219846e-05
Position 74070: 5.3277299261409746e-05
Position 74936: 5.319584285952718e-05
Position 1388: 5.302711717649955e-05
Position 75730: 4.53303964483358e-05
Position 62066: 4.104826861099382e-05
Position 47028: 3.928494954835446e-05
Position 849: 3.899076198281839e-05
Position 74085: 3.713338012899546e-05
Position 62268: 3.5692616280323706e-05
Position 1360: 3.5676754117821705e-05
Position 993: 3.052674952738379e-05
Position 73481: 3.0443223072314357e-05
Position 1524: 2.8544890541145685e-05
Position 1506: 2.8514698539233207e-05
Position 74348: 2.8473265448249458e-05
Position 1241: 2.3060247494442213e-05
Position 2057: 2.3000278426094036e-05
Position 74163: 2.2179200740507447e-05
Position 292: 2.1616016364037784e-05
Position 256: 2.119006849786178e-05
Position 73427: 1.9315665711665925e-05
Position 1236: 1.7486943205546427e-05
Position 67920: 1.4191225267712323e-05
Position 66641: 1.4011904252643871e-05
Position 118: 1.1750407490194354e-05
Position 2185: 9.842290398816969e-06
Position 188: 8.307896778856742e-06
Position 65974: 7.704206231453696e-06
Position 399: 7.11666398259374e-06
Position 858: 7.111458576488722e-06
Position 74255: 7.066352097952287e-06
Position 3412: 7.020955367407759e-06
Position 1709: 6.8067175092303975e-06
Position 1723: 6.29844185707044e-06
Position 51001: 6.202844506004703e-06
Position 362: 6.030940108813838e-06
Position 74810: 5.893372211147959e-06
Position 67850: 5.3267669275139325e-06
Position 2108: 4.648406232223518e-06
Position 383: 4.018649193844171e-06
Position 67988: 3.864575086434654e-06
Position 67577: 3.2678912284862736e-06
Position 372: 3.1146145532430794e-06
Position 51487: 3.0321265600971843e-06
Position 66884: 2.8200612517314765e-06
Position 74921: 2.755373928032571e-06
Position 74541: 2.3294642017032495e-06
Position 67368: 2.2076299132784475e-06
Position 50772: 2.1585825782408886e-06
Position 64859: 2.132555194818759e-06
Position 67046: 2.0889215769568973e-06
Position 66087: 2.06310323490864e-06
Position 65720: 2.032504483962522e-06
Position 65776: 1.8800844163798039e-06
Position 67068: 1.8444798067217012e-06
Position 1911: 1.6556012461791036e-06
Position 64306: 1.3250038690744686e-06
Position 50924: 1.1641283971320977e-06
Position 66809: 1.0291395851269543e-06
Position 64241: 9.231132835044921e-07
Position 1732: 8.873963623846268e-07
Position 6196: 7.838946620907737e-07
Position 1748: 5.744329517280921e-07
Position 50880: 5.325341777001331e-07
Position 65951: 4.4096825495910915e-07
Position 1750: 3.961589116418307e-07
Position 65740: 3.713997549026376e-07
Position 447: 3.6029061920085875e-07
Position 65668: 3.4913935675366944e-07
Position 65225: 3.0201833444509145e-07
Position 64264: 2.1219346276578595e-07
Position 65166: 2.0251649511491265e-07
Position 64459: 1.9705350858702647e-07
Position 65049: 1.5491121674069484e-07
Position 122: 1.5398379732735236e-07
Position 64205: 1.1694426277185827e-07
Position 65433: 8.013831277580889e-08
Position 808: 7.328403346950697e-08
Position 65998: 5.282386078360096e-08
Position 65403: 4.8919241054387466e-08
Position 1820: 4.646629439843184e-08
Position 65985: 4.454002488416749e-08
Position 64057: 4.239843791317759e-08
Position 1937: 3.2086042553191004e-08
Position 65860: 2.8573394427684892e-08
Position 124: 2.573380302168416e-08
Position 65093: 2.318430620187754e-08
Position 65193: 1.966565846829275e-08
Position 74557: 1.5385372420289428e-08
Position 65: 1.0744238025027765e-08
Position 63974: 9.190031097998835e-09
Position 816: 8.830187129861757e-09
Position 65124: 7.173978164092766e-09
Position 66662: 7.1721891591489985e-09
Position 65444: 6.169663445032833e-09
Position 64213: 5.284510125415267e-09
Position 828: 4.7291245319512546e-09
Position 64276: 3.276694678625642e-09
Position 63980: 3.2065152422693453e-09
Position 64251: 3.1791338709816616e-09
Position 49683: 2.8302978740599438e-09
Position 69: 2.131278069911275e-09
Position 823: 2.0293615928172506e-09
Position 64431: 1.3474916502405129e-09
Position 64610: 1.165164379701431e-09
Position 64712: 3.984257039442883e-10
Position 64672: 2.9637735388278905e-10
Position 452: 1.4830997967618776e-10
Position 64190: 1.1012211144356884e-10
Position 64558: 6.61218512284321e-11
Position 64048: 6.142347732671601e-11
Position 458: 2.7236212612782163e-11
Position 64194: 1.0658821808702112e-11
Position 64184: 1.0576682440665574e-11
Position 76: 8.995375164221321e-12
