Gene = nwk
Position 3314: 1.2790928329604626e-05
Position 3326: 1.2572729892807379e-05
Position 358: 1.2015554535666624e-05
Position 3042: 1.1873553429190497e-05
Position 749: 9.796984178064477e-06
Position 4480: 9.789803070988155e-06
Position 2196: 9.672781828105013e-06
Position 1056: 9.553707865206031e-06
Position 1579: 9.291984648601488e-06
Position 892: 8.938534411473863e-06
Position 1865: 8.50641081299495e-06
Position 1014: 7.68258116151477e-06
Position 1990: 7.152832924166505e-06
Position 10: 6.755954640976573e-06
Position 4072: 5.735032091940491e-06
Position 215: 5.682075071389094e-06
Position 786: 5.238748684992293e-06
Position 2827: 5.0904011525719644e-06
Position 1735: 5.035891084135092e-06
Position 2702: 4.971816903923013e-06
Position 2287: 4.968296437779015e-06
Position 2537: 4.8418996214227156e-06
Position 4159: 4.705268257185266e-06
Position 1028: 4.591514132106367e-06
Position 2564: 4.26994126338061e-06
Position 800: 4.206571152010797e-06
Position 7455: 4.090204672084819e-06
Position 2115: 3.706435020329668e-06
Position 1806: 3.4914514514833578e-06
Position 4021: 3.0718559948288544e-06
Position 3105: 2.8449748591150413e-06
Position 3474: 2.734481890267013e-06
Position 2238: 2.7313420421677954e-06
Position 3237: 2.2996046229015853e-06
Position 3969: 2.12326802817803e-06
Position 1878: 2.011194409065511e-06
Position 2290: 1.957831648795386e-06
Position 955: 1.8232494880068575e-06
Position 1723: 1.6876103346358007e-06
Position 1841: 1.6226265699017922e-06
Position 2804: 1.6096043449940244e-06
Position 4215: 1.5542052556562733e-06
Position 3514: 1.4775849138164123e-06
Position 2875: 1.4586889925380393e-06
Position 2328: 1.445230539816084e-06
Position 1875: 1.3929929310610293e-06
Position 901: 1.3111713798179243e-06
Position 1036: 1.1052481971140774e-06
Position 2418: 1.0403920791997924e-06
Position 3990: 9.000383047512424e-07
Position 4387: 8.783739433078591e-07
Position 1684: 8.191115577646902e-07
Position 1611: 7.26579875528436e-07
Position 6274: 4.940042012222656e-07
Position 4397: 4.6588658517164556e-07
Position 3018: 3.6890138554880003e-07
Position 6515: 2.9316417965020015e-07
Position 6173: 2.904057630194786e-07
Position 3777: 2.8088621673646466e-07
Position 3264: 2.4768875574529307e-07
Position 3266: 2.419488011454151e-07
Position 3789: 2.0773102825771278e-07
Position 6268: 1.768696010493342e-07
Position 6027: 1.674832925588411e-07
Position 4360: 1.6299434557412427e-07
Position 4354: 1.370358528319883e-07
Position 3270: 1.25023823697679e-07
Position 3761: 1.2291602041908716e-07
Position 2795: 8.135751437669402e-08
Position 3306: 6.804309393782903e-08
Position 797: 3.3247911318207384e-08
Position 3411: 2.956253168827215e-08
Position 2612: 2.8522969732212744e-08
Position 2478: 1.7365835560297874e-08
Position 3294: 1.4422944908764629e-08
Position 2503: 8.309828217180526e-09
Position 2555: 7.467774910955961e-09
Position 2139: 6.271612816794933e-09
Position 2471: 5.901229497611512e-09
Position 2337: 4.16046373362854e-09
Position 2738: 2.61793623284196e-09
Position 2778: 2.5616998534660877e-09
Position 2435: 2.496798725598442e-09
Position 2343: 2.437257059869989e-09
Position 2099: 7.31583049507476e-10
Position 922: 8.185140024243718e-11
Position 1258: 6.129428141829886e-11
Position 1311: 5.1323742322946374e-11
Position 3471: 2.7860546691336194e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2990: 0.9971033957690184
Position 2045: 0.9883535215991466
Position 3926: 0.9841105680199134
Position 912: 0.9623140563688118
Position 1232: 0.8716857443202809
Position 5666: 0.8503143450237823
Position 3263: 0.5325152504362749
Position 6533: 0.48774593878533323
Position 5877: 0.4379599791232071
Position 5880: 0.40092087406957966
Position 6069: 0.39251971061662355
Position 4685: 0.14540656441356947
Position 5641: 0.13952647392471204
Position 4387: 0.12074775432543822
Position 3228: 0.10774130166337947
Position 5262: 0.09950294759419658
Position 1111: 0.09562053416590258
Position 1563: 0.08976545371050836
Position 721: 0.08451947363868836
Position 5075: 0.06636247224694523
Position 375: 0.06430168266482948
Position 4072: 0.06209249378964417
Position 4523: 0.056805146551084755
Position 4206: 0.05118423674755971
Position 4184: 0.04718900219737274
Position 936: 0.030347817656895742
Position 3290: 0.026758419168967155
Position 6707: 0.024571899418838878
Position 6567: 0.021916408289337726
Position 4808: 0.019837508963359556
Position 4154: 0.01872265766421512
Position 1192: 0.016543539466903193
Position 4712: 0.015448624189696548
Position 1119: 0.012430691485458407
Position 703: 0.011761074235592844
Position 5132: 0.011615220371411576
Position 5266: 0.01148599160073492
Position 6071: 0.01027926148665689
Position 5612: 0.009411503044006335
Position 7500: 0.008971626799769867
Position 4919: 0.008579255094309493
Position 784: 0.008214430525679535
Position 3233: 0.008106583915262104
Position 5230: 0.008104429086796214
Position 4818: 0.007933935667507415
Position 3543: 0.007620361606959866
Position 606: 0.00657673296084329
Position 6876: 0.0064348561745410935
Position 75: 0.006434843451794356
Position 1404: 0.0062670428281643075
Position 4211: 0.005747434569156713
Position 4464: 0.005739115408510665
Position 6092: 0.005706339613388364
Position 4823: 0.005485797228552831
Position 3820: 0.00541763643935754
Position 6134: 0.005206058214325396
Position 3777: 0.004892086356776947
Position 2079: 0.0047664982418821385
Position 4287: 0.004606766729124166
Position 1566: 0.004542821298217946
Position 6908: 0.0041807401120329095
Position 4985: 0.004057292143232772
Position 4120: 0.0040430902531791435
Position 1407: 0.00390492596456232
Position 2053: 0.003802993453782037
Position 2798: 0.003686488987209498
Position 7170: 0.0031951402765323924
Position 7370: 0.0031279909224315367
Position 5279: 0.003050322482084887
Position 1160: 0.002964168969142314
Position 2996: 0.0026833943264435137
Position 3287: 0.0026332211586623266
Position 6654: 0.002541622316650102
Position 407: 0.0023791033650224056
Position 4124: 0.0023409216762863526
Position 5023: 0.0022964941991049353
Position 1841: 0.002173164285724003
Position 4944: 0.002120285979743644
Position 803: 0.002035472696799421
Position 7750: 0.001924348895543432
Position 5437: 0.0019239575599216182
Position 255: 0.0018927329215135023
Position 5364: 0.0018356532519266456
Position 954: 0.0018261688690992333
Position 6574: 0.0017030153332079439
Position 3898: 0.0016877684419831975
Position 6383: 0.0016782601382893526
Position 749: 0.00156671127864741
Position 2633: 0.00152748473376258
Position 4608: 0.0015213661195928039
Position 7777: 0.0014005521475145327
Position 1985: 0.0013936184240673677
Position 1806: 0.0012593637001599677
Position 5370: 0.001250090372413262
Position 86: 0.001216305225673205
Position 358: 0.001186404013556296
Position 1643: 0.001122257277065904
Position 5897: 0.0010685023907827844
Position 4452: 0.0010627950314415617
Position 5211: 0.0009941173734125729
Position 5850: 0.0009794366506296428
Position 7771: 0.0009504933987780244
Position 4852: 0.0008613499678033197
Position 7151: 0.0008327284234278661
Position 4950: 0.000748545842202943
Position 3801: 0.0007450211952949043
Position 644: 0.0007309811319614345
Position 4406: 0.0007175467724353986
Position 4186: 0.000694366874254407
Position 1803: 0.0006786928036646996
Position 5397: 0.000561525214882338
Position 1465: 0.0005347001939030484
Position 1695: 0.0005325716022395189
Position 3585: 0.0005213111796772143
Position 3717: 0.0005119574995129854
Position 3237: 0.0005092792156151013
Position 6590: 0.0005037833656951951
Position 1593: 0.0004489428551176773
Position 7324: 0.0004446427121884012
Position 211: 0.00037753262521825085
Position 384: 0.00036697385922639667
Position 951: 0.00035878220563152324
Position 184: 0.00034770263108899646
Position 7262: 0.0003351120565013285
Position 3849: 0.00033054260366505096
Position 428: 0.00032280523573883515
Position 4397: 0.00031024470824794076
Position 2795: 0.00028037037745391236
Position 4552: 0.0002729336062167337
Position 2767: 0.00026737528966752253
Position 558: 0.0002626831006081579
Position 1494: 0.0002600995986733525
Position 809: 0.00025434681222006705
Position 6791: 0.00025299489501470616
Position 105: 0.00022494704577978895
Position 1875: 0.00020957509167346215
Position 6080: 0.00020488345342717604
Position 1095: 0.00020391647777302888
Position 1515: 0.00019645560445327254
Position 215: 0.00018141352203721124
Position 3782: 0.0001805778675712962
Position 2749: 0.00017181461396559885
Position 1320: 0.00015594005687724743
Position 391: 0.0001472458335431958
Position 1384: 0.00014687361320256815
Position 1848: 0.00013453030875645286
Position 294: 0.000113592839767642
Position 1369: 0.00011270076667685192
Position 774: 9.853080845825478e-05
Position 476: 9.752212703752321e-05
Position 1596: 9.159069159388512e-05
Position 3508: 8.759396702939853e-05
Position 1266: 8.516320151644056e-05
Position 1306: 8.44224226674654e-05
Position 3032: 8.061317445456986e-05
Position 5690: 8.034124827617894e-05
Position 2084: 7.936000743155082e-05
Position 573: 7.912297163814796e-05
Position 162: 7.86567191276825e-05
Position 764: 7.797954787002281e-05
Position 3482: 7.639898412422781e-05
Position 156: 6.86165613943995e-05
Position 2265: 6.707085932532641e-05
Position 2106: 6.699937144195474e-05
Position 520: 6.67319264099667e-05
Position 3830: 6.646199627622712e-05
Position 2271: 6.346847812825855e-05
Position 5901: 6.194721053810355e-05
Position 3479: 5.9118493394210856e-05
Position 2711: 5.7259416156270253e-05
Position 2172: 5.015851741612776e-05
Position 5677: 4.861871951029121e-05
Position 2679: 4.8425555479892645e-05
Position 3729: 4.478373154261377e-05
Position 1997: 4.024083683202713e-05
Position 2881: 3.811935909981406e-05
Position 2598: 3.770112241625692e-05
Position 2220: 3.725358622178431e-05
Position 116: 3.707623114653713e-05
Position 5921: 3.450392604184752e-05
Position 2717: 3.317722992146122e-05
Position 2478: 2.779162271941429e-05
Position 4476: 2.509944136103068e-05
Position 2755: 2.2620329300489184e-05
Position 1571: 2.228194447618391e-05
Position 2193: 2.0433819240156012e-05
Position 3038: 1.9538373540185022e-05
Position 517: 1.8905122707561664e-05
Position 1002: 1.7082727324768873e-05
Position 728: 1.3747092329214822e-05
Position 2564: 1.2854274683974384e-05
Position 1440: 1.280179970883621e-05
Position 5721: 1.2345547663489084e-05
Position 822: 1.1803861395753614e-05
Position 1168: 1.166796705612015e-05
Position 1080: 1.1280258075402278e-05
Position 93: 1.0049226633433012e-05
Position 1125: 9.875774055257177e-06
Position 226: 9.448695375214507e-06
Position 1446: 9.422689785780233e-06
Position 1275: 9.371954618207764e-06
Position 2312: 8.988558936931946e-06
Position 3512: 8.598172302929904e-06
Position 1014: 8.214574204327767e-06
Position 3931: 8.214091409846085e-06
Position 2112: 8.000600654721499e-06
Position 3398: 7.786539198300019e-06
Position 3936: 7.612152366161547e-06
Position 2544: 7.606706908816907e-06
Position 3638: 7.147986359725717e-06
Position 2169: 6.792441308751492e-06
Position 1134: 6.428876404045872e-06
Position 3983: 6.191322388206165e-06
Position 2094: 6.026434157980578e-06
Position 5526: 5.301127266142865e-06
Position 867: 5.2781470062185616e-06
Position 1341: 5.239749533385028e-06
Position 871: 5.17973726031794e-06
Position 2115: 5.029830455823932e-06
Position 5924: 4.339631968348816e-06
Position 304: 4.310102017915098e-06
Position 1530: 4.247441108528705e-06
Position 1183: 4.189939663190907e-06
Position 1668: 4.113445899792351e-06
Position 310: 3.120631594969508e-06
Position 2139: 2.706709931862895e-06
Position 2262: 2.6679507044904944e-06
Position 2055: 2.666075945845415e-06
Position 1524: 2.5745397414780397e-06
Position 4717: 2.2919883255988922e-06
Position 3587: 2.2022975250902762e-06
Position 1359: 2.159361495433728e-06
Position 3356: 2.0175057510990744e-06
Position 4129: 1.942233389607352e-06
Position 1244: 1.911914467230175e-06
Position 3134: 1.8064742015638799e-06
Position 5218: 1.6801558829334308e-06
Position 5918: 1.6342588753057278e-06
Position 2676: 1.6258574798755043e-06
Position 730: 1.620459538114693e-06
Position 5987: 1.528988698284933e-06
Position 2921: 1.5270826658254316e-06
Position 2364: 1.5077010524373057e-06
Position 228: 1.4649321970309446e-06
Position 963: 1.413581576767856e-06
Position 2409: 1.4016731969329626e-06
Position 5507: 1.3929438993546793e-06
Position 3380: 1.375048198957154e-06
Position 2343: 1.1989894665870895e-06
Position 1929: 1.0622638072334752e-06
Position 755: 1.048022701934929e-06
Position 3350: 8.425567462139599e-07
Position 167: 7.843342404798455e-07
Position 1026: 7.515876579301996e-07
Position 3449: 7.430049216013549e-07
Position 2285: 7.087405493602879e-07
Position 1374: 6.024716794174715e-07
Position 981: 5.30819507445161e-07
Position 1068: 4.636322057381375e-07
Position 975: 4.2922741977938254e-07
Position 1044: 4.264039074631179e-07
Position 324: 4.0527143894580504e-07
Position 3294: 3.9972851781818964e-07
Position 1092: 2.898793424745107e-07
Position 1052: 6.34802277695366e-08
Position 969: 2.0209420119589012e-08
Position 3095: 1.890275321467128e-08
Position 3098: 6.9461193418986045e-09
Position 61: 5.641187265303567e-09
Position 3073: 2.626178421441548e-09
Position 55: 1.3499740297440577e-09
Position 3051: 1.309900246742171e-09
Position 3008: 1.1522501725922376e-09
Position 281: 1.3761615255797348e-10
Position 317: 6.050356924270416e-13
