Gene = dac
Position 14830: 9.691905431779936e-05
Position 18467: 9.558486790181126e-05
Position 17008: 9.452047730896055e-05
Position 13498: 8.850023865633472e-05
Position 14566: 8.429122142393512e-05
Position 1018: 8.213916858554993e-05
Position 4043: 8.189808375496605e-05
Position 15474: 7.927042730364038e-05
Position 18306: 7.681983009784385e-05
Position 18540: 7.593738911387221e-05
Position 16894: 7.446499615586562e-05
Position 17549: 6.918494098359278e-05
Position 14757: 6.913122578951821e-05
Position 2729: 6.44627643571253e-05
Position 17596: 6.175532379510234e-05
Position 17986: 5.8944946766032255e-05
Position 1007: 5.833288791235057e-05
Position 1223: 5.7908732280572946e-05
Position 13985: 5.74093918299825e-05
Position 951: 5.520503162299347e-05
Position 970: 5.267416222634978e-05
Position 2335: 5.0895992169368785e-05
Position 15764: 5.023021586241584e-05
Position 13013: 4.923111121708658e-05
Position 15204: 4.8904857751850793e-05
Position 18641: 4.744649003282525e-05
Position 18989: 4.709383966400247e-05
Position 18798: 3.769513491234039e-05
Position 2946: 3.762274238540369e-05
Position 17643: 3.6726940591749345e-05
Position 15245: 3.5217295141202946e-05
Position 13306: 3.12287969267746e-05
Position 14726: 3.0295209833109652e-05
Position 13875: 2.9135501876657086e-05
Position 13262: 2.731919225027049e-05
Position 14638: 2.6878154203792346e-05
Position 107: 2.676686168515919e-05
Position 18454: 2.5989070742306555e-05
Position 18633: 2.570666741909667e-05
Position 18477: 2.4376538226361102e-05
Position 14121: 2.407351005125178e-05
Position 4885: 2.2115716484692872e-05
Position 65: 2.1971573087242524e-05
Position 12181: 2.0455350514538614e-05
Position 11822: 2.042418608249678e-05
Position 12189: 1.956801596518348e-05
Position 312: 1.5507821863368613e-05
Position 11987: 1.4209874254246588e-05
Position 5481: 1.3176387886618211e-05
Position 18313: 1.309121245677065e-05
Position 17618: 1.2841139373119055e-05
Position 4486: 1.2499808638277598e-05
Position 18014: 1.2116365272848386e-05
Position 13120: 1.2047509828342443e-05
Position 13495: 1.1603247046095277e-05
Position 13631: 1.0771513831743027e-05
Position 17510: 1.0500632992175604e-05
Position 4730: 9.430768338395138e-06
Position 18071: 7.376491788104774e-06
Position 381: 7.295943623846998e-06
Position 17533: 6.876520499825506e-06
Position 1112: 6.791505171014393e-06
Position 14342: 6.45882955239294e-06
Position 16988: 6.284316073621973e-06
Position 13195: 5.868020132891986e-06
Position 16823: 5.825344515039411e-06
Position 13277: 5.7747828047574965e-06
Position 301: 4.996477928168619e-06
Position 2994: 4.6819187521892384e-06
Position 13625: 3.5659887511015116e-06
Position 13966: 3.44233542408034e-06
Position 16818: 3.1514274011756617e-06
Position 18146: 3.108816342232361e-06
Position 18001: 3.01624025111342e-06
Position 17976: 2.8232083750495204e-06
Position 13103: 2.496391567814634e-06
Position 13911: 2.1453556673420214e-06
Position 17562: 2.058667107765531e-06
Position 13973: 1.9244779423437605e-06
Position 526: 1.8528318535988814e-06
Position 109: 1.6752753308270495e-06
Position 13664: 1.3956354620471678e-06
Position 137: 1.3713583638214792e-06
Position 13096: 1.3042311399902672e-06
Position 17551: 1.0858984352884867e-06
Position 5602: 1.0582294722456436e-06
Position 13141: 1.0546559814623624e-06
Position 13233: 9.963030478002035e-07
Position 17630: 9.56817566633319e-07
Position 17354: 9.524564921040578e-07
Position 531: 9.204415130845922e-07
Position 17361: 7.301094857039831e-07
Position 510: 7.215802204777454e-07
Position 13628: 7.154332205878723e-07
Position 2772: 6.939909826248109e-07
Position 521: 5.722888163630001e-07
Position 17564: 5.688145727175553e-07
Position 18058: 4.385734293126057e-07
Position 14308: 4.377635136881184e-07
Position 13001: 3.995334384963484e-07
Position 17887: 3.825497378361229e-07
Position 13661: 3.797416016575347e-07
Position 508: 3.7550664748601085e-07
Position 182: 3.2122739345480586e-07
Position 14247: 3.02702984951889e-07
Position 13036: 2.750146852026864e-07
Position 572: 2.6463734267590483e-07
Position 295: 2.4421043078655756e-07
Position 18009: 1.5691306451867088e-07
Position 224: 1.549751021638186e-07
Position 18320: 1.330844368151476e-07
Position 687: 1.2714529041796302e-07
Position 13765: 1.2068090933513492e-07
Position 17441: 1.0689177853128142e-07
Position 17584: 1.0258377878078706e-07
Position 17322: 1.0108731705242678e-07
Position 194: 9.873060159839441e-08
Position 18421: 9.685122990009745e-08
Position 18557: 8.819059633192441e-08
Position 17628: 8.556539537289838e-08
Position 18497: 8.244936833301031e-08
Position 18475: 8.065403742917729e-08
Position 14094: 7.948134063313751e-08
Position 822: 7.464943586052222e-08
Position 17327: 4.305691453050406e-08
Position 14281: 3.617067574146484e-08
Position 2084: 3.181033857814791e-08
Position 2476: 3.173488788735079e-08
Position 14293: 3.039006557974256e-08
Position 18523: 2.2465199473480294e-08
Position 166: 2.1139365571785742e-08
Position 11: 2.0576919401905014e-08
Position 87: 2.053170966129607e-08
Position 14105: 1.8533512546764104e-08
Position 260: 1.7488875469392316e-08
Position 169: 1.2484433785271682e-08
Position 18503: 8.331810996962911e-09
Position 14252: 7.431952557936661e-09
Position 14218: 5.273429594467031e-09
Position 2410: 4.007882541924355e-09
Position 1281: 3.4062139282129126e-09
Position 759: 3.2209798742196652e-09
Position 18514: 2.9873572711746837e-09
Position 219: 2.6229114112087184e-09
Position 13108: 2.540714432742196e-09
Position 12966: 6.342619981119283e-10
Position 13373: 5.949884462692812e-10
Position 18283: 3.006474201110024e-10
Position 18354: 1.635733899668396e-10
Position 515: 1.6971591804234472e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12925: 0.999155663110486
Position 17751: 0.998896181025168
Position 18243: 0.9973299931539369
Position 16742: 0.9946576267697024
Position 13354: 0.9890505352590542
Position 17267: 0.9698685270494755
Position 14058: 0.7862751076697793
Position 10586: 0.7281155251241131
Position 12402: 0.48331460642713947
Position 11556: 0.3174941880516052
Position 14236: 0.25748633833850443
Position 16962: 0.23401485837636074
Position 14017: 0.19828175126469902
Position 12101: 0.18572604744689591
Position 4446: 0.1621210081029562
Position 19261: 0.1551361306259147
Position 10565: 0.14824229838127312
Position 12470: 0.13170411257668907
Position 14247: 0.11088266111688305
Position 868: 0.03872834960518013
Position 10373: 0.03295047259100826
Position 18708: 0.03044015290067723
Position 13594: 0.028985816604334174
Position 14206: 0.02711721763868887
Position 18888: 0.025525154717696435
Position 19273: 0.02513844398605102
Position 19094: 0.024655960928882205
Position 7842: 0.023619160804948684
Position 11420: 0.02178592666812642
Position 630: 0.021295100351103918
Position 14212: 0.017615831910632818
Position 14383: 0.016597853636797725
Position 3512: 0.01615537716448012
Position 549: 0.014059853348972591
Position 481: 0.01385765376911328
Position 2083: 0.013736545504504977
Position 17124: 0.013257963262074247
Position 1190: 0.013165456181115405
Position 19049: 0.012479528642347151
Position 465: 0.011979913534050287
Position 19350: 0.011232305062101188
Position 18969: 0.010447421129365456
Position 166: 0.010360755878749772
Position 396: 0.009807104367721977
Position 1329: 0.009008385436481407
Position 13985: 0.008880005536211438
Position 16968: 0.008555337669704004
Position 18603: 0.008339054668472429
Position 18934: 0.00785264561175824
Position 8721: 0.007680512510825214
Position 15657: 0.007245589725321106
Position 1387: 0.007089228802033491
Position 10794: 0.007044549990735262
Position 18851: 0.0068153027268190525
Position 11132: 0.006722541712539568
Position 17156: 0.006677970155106169
Position 7722: 0.006449998477761201
Position 969: 0.005998033605122932
Position 9798: 0.0059420805566187075
Position 1789: 0.005854350703506176
Position 12107: 0.005407257798676402
Position 10997: 0.005385876907661975
Position 1004: 0.005346257430710767
Position 18489: 0.005234536973488538
Position 14701: 0.005203105088193949
Position 1390: 0.004850783795790947
Position 18786: 0.004717243566888444
Position 13396: 0.004690939420749855
Position 2044: 0.004591033126569464
Position 19301: 0.004514709625462323
Position 18547: 0.004167200887021485
Position 1981: 0.004155910861139481
Position 4315: 0.00409395348890416
Position 15228: 0.004023444802813093
Position 11064: 0.004005444425805537
Position 14325: 0.0036247114015793384
Position 16157: 0.003540375338267895
Position 3525: 0.0035081469353287886
Position 14291: 0.0030564470811440063
Position 13683: 0.002871139347344393
Position 13361: 0.002648331791625187
Position 10859: 0.002599037789400636
Position 852: 0.002573269307026457
Position 18898: 0.002535534227064411
Position 10778: 0.0024728520721637387
Position 18760: 0.0023436392324786247
Position 16971: 0.002259212351973458
Position 19146: 0.00223228929357929
Position 18553: 0.0020866424156580628
Position 17595: 0.002002365071347493
Position 682: 0.0019826315795488836
Position 16756: 0.0018471085829903046
Position 18462: 0.0018304141566921103
Position 10898: 0.0017506429808684103
Position 19009: 0.0017199519651154007
Position 18212: 0.0016030553282525982
Position 15827: 0.0015694531485222363
Position 4362: 0.001523064817553669
Position 561: 0.0015229489132045169
Position 608: 0.0015091974065377617
Position 8977: 0.0015019702801296628
Position 13274: 0.0014446629939471563
Position 16065: 0.0014280194485258243
Position 18651: 0.001427546787535633
Position 11709: 0.001414340456155822
Position 13540: 0.0014132100597261266
Position 1237: 0.0013907526237440977
Position 18648: 0.0013797010338203615
Position 18843: 0.0013413287761756504
Position 11177: 0.0013193430134879394
Position 4383: 0.0012921062206200924
Position 1223: 0.001126048326455679
Position 16753: 0.0011233091014263461
Position 17152: 0.0011164355173376179
Position 15265: 0.0011162718554121077
Position 917: 0.0011073692171087361
Position 11918: 0.0011061140364596591
Position 19033: 0.0010986635898118046
Position 3478: 0.0010677711832136054
Position 1851: 0.0010042302724222827
Position 131: 0.0009980437065399497
Position 3952: 0.0009692571705789607
Position 194: 0.0009562792243815114
Position 11510: 0.0009416872793778854
Position 598: 0.0008708694829461932
Position 18510: 0.0008487450944362333
Position 12080: 0.0008364656799941905
Position 18692: 0.0008314797598895583
Position 3960: 0.0008108514524474982
Position 11423: 0.0007817579608924481
Position 18747: 0.0007549679232194763
Position 19396: 0.0007418753893422552
Position 3302: 0.0007085649128715227
Position 17664: 0.0006981186931501655
Position 1007: 0.0006845748595158693
Position 18814: 0.0006815177653795664
Position 2540: 0.0006738992754538467
Position 13928: 0.0006474874305214852
Position 13771: 0.0006221511249977852
Position 634: 0.000619762177398839
Position 3046: 0.0006113978350108576
Position 1615: 0.0006105670464862635
Position 18257: 0.0005959168754178816
Position 78: 0.0005615554308277925
Position 13600: 0.0005578710350672672
Position 903: 0.0005490228737989461
Position 10816: 0.0005348245418316945
Position 18950: 0.0005182696622274872
Position 13796: 0.0004990372131381761
Position 19279: 0.0004976909770685148
Position 1893: 0.00048202136074615524
Position 16798: 0.00047731701977806135
Position 11814: 0.00047683825635010823
Position 18974: 0.0004616611384699469
Position 16290: 0.0004504425501859914
Position 17760: 0.0004484317069155439
Position 8943: 0.0004477841624398099
Position 687: 0.00039901792214336144
Position 15150: 0.0003875690437014876
Position 13470: 0.00035957946395079885
Position 12962: 0.0003561600369398078
Position 15846: 0.00035403431693311797
Position 13999: 0.0003346705392612796
Position 141: 0.00033318208871670326
Position 8688: 0.00032690496745733786
Position 18633: 0.0003142413235137923
Position 15066: 0.0003067070173599543
Position 1341: 0.0003042026121708931
Position 19168: 0.0002879330073581405
Position 14351: 0.00024824839987590925
Position 18833: 0.00024508899196352865
Position 790: 0.0002383727029278843
Position 16039: 0.00023142302159487402
Position 19399: 0.00022240181605477253
Position 2172: 0.00021911698136337402
Position 13277: 0.0002131618568098634
Position 1279: 0.00021009730658944585
Position 431: 0.00019943304978174258
Position 18977: 0.0001843010541650429
Position 13621: 0.00017223375180249476
Position 18712: 0.00017182533875223204
Position 467: 0.0001625205629161404
Position 13042: 0.00016018664601114412
Position 16795: 0.0001580806857098682
Position 14083: 0.0001539614110764565
Position 1393: 0.00015233757251329502
Position 1618: 0.00014321352651738012
Position 13973: 0.000131527143041825
Position 16543: 0.00011916451870881353
Position 14069: 0.00011009271736883709
Position 3930: 0.0001074724959170165
Position 18020: 0.00010413226893427456
Position 13408: 0.00010012398443997049
Position 18367: 9.037207468875082e-05
Position 17283: 8.055839577453948e-05
Position 14729: 7.748825205354633e-05
Position 18001: 7.027433199960528e-05
Position 19361: 6.939557437808299e-05
Position 12942: 6.791184787651777e-05
Position 14389: 6.599902668524546e-05
Position 16974: 6.394822234470323e-05
Position 18048: 6.330703350527514e-05
Position 18860: 6.311461617230439e-05
Position 18497: 5.759920584623736e-05
Position 13512: 5.692975860497353e-05
Position 18573: 5.628638307432851e-05
Position 12869: 5.598634702860222e-05
Position 18663: 4.192617000798554e-05
Position 16599: 4.160571080922431e-05
Position 5328: 4.071471395196823e-05
Position 16562: 3.896767021802499e-05
Position 702: 3.827278832108643e-05
Position 13818: 3.63386088985374e-05
Position 13557: 3.509315342501956e-05
Position 1301: 3.4606937018806906e-05
Position 18467: 3.420612306764787e-05
Position 17047: 3.3978703019685156e-05
Position 646: 3.287254445931582e-05
Position 13271: 3.265241792604845e-05
Position 2258: 3.2248197067281954e-05
Position 18157: 3.183588294323544e-05
Position 13775: 3.0824249975843405e-05
Position 738: 2.721360695041475e-05
Position 716: 2.5867726238524645e-05
Position 17299: 2.190805777914803e-05
Position 13070: 2.1848627507187208e-05
Position 17787: 2.125171007891324e-05
Position 13806: 2.0643123231528398e-05
Position 12894: 1.913991372118583e-05
Position 5251: 1.892496013865647e-05
Position 12847: 1.8588041848630202e-05
Position 5664: 1.6766416463007294e-05
Position 12982: 1.5234429479093155e-05
Position 16399: 1.51891619142668e-05
Position 18612: 1.5013244367397464e-05
Position 18560: 1.4805416712364091e-05
Position 18130: 1.4336598814534582e-05
Position 13565: 1.3041683364342433e-05
Position 17798: 1.2879859911547589e-05
Position 741: 1.1795202051521212e-05
Position 375: 1.1240411206486704e-05
Position 13838: 1.067742943128649e-05
Position 13546: 1.0415718974029212e-05
Position 14117: 8.113303410874347e-06
Position 17813: 7.945690398883084e-06
Position 4569: 7.39982708405101e-06
Position 17434: 6.929080016001829e-06
Position 696: 6.165344401964822e-06
Position 17810: 5.744354319741486e-06
Position 13437: 4.965703266307595e-06
Position 18058: 4.9352100436048195e-06
Position 13446: 4.364003889954433e-06
Position 18071: 4.362670900174299e-06
Position 13723: 4.047718611150856e-06
Position 531: 3.986798695981564e-06
Position 16801: 3.5673553115531165e-06
Position 18092: 3.475235783367292e-06
Position 17465: 3.4201276184296152e-06
Position 500: 3.2442491992343224e-06
Position 14085: 3.002081305947933e-06
Position 307: 2.767326077120433e-06
Position 17688: 2.0111158376766792e-06
Position 17673: 1.8886734851301945e-06
Position 18026: 1.8296152372315883e-06
Position 495: 1.7808772797410181e-06
Position 4876: 1.6519775176750009e-06
Position 13417: 1.4559096123666378e-06
Position 14619: 1.2680755110887064e-06
Position 18260: 1.2428077177244289e-06
Position 14726: 1.2286203960940908e-06
Position 767: 1.2237816953126848e-06
Position 17982: 1.1708421819784866e-06
Position 18014: 1.0094093010005863e-06
Position 14801: 9.923220588034215e-07
Position 14063: 9.9139509621511e-07
Position 17837: 8.26562647874889e-07
Position 14094: 7.858867939359787e-07
Position 17795: 7.753101981832851e-07
Position 18503: 5.491112174333624e-07
Position 2800: 5.439719015310024e-07
Position 521: 5.105889755918608e-07
Position 18068: 4.781315130027214e-07
Position 13842: 2.871133614082962e-07
Position 13423: 2.5779776447034557e-07
Position 14100: 2.316725188898944e-07
Position 508: 2.2166616895659983e-07
Position 14418: 1.8317815880903705e-07
Position 242: 1.7310233772642558e-07
Position 13894: 1.364273493850924e-07
Position 337: 1.1700929337937584e-07
Position 14334: 1.0000832013883951e-07
Position 14395: 9.04587019808074e-08
Position 14904: 8.973503501803355e-08
Position 275: 8.823136940479161e-08
Position 13869: 8.655738149897923e-08
Position 18389: 7.2052850136245e-08
Position 18272: 5.789574026261631e-08
Position 17834: 4.1116958720786104e-08
Position 18567: 3.64682832985874e-08
Position 4613: 2.64830566609838e-08
Position 278: 2.555429399876376e-08
Position 14181: 2.504223108878313e-08
Position 14579: 1.738047532245391e-08
Position 16011: 1.663386335898068e-08
Position 14659: 9.240914181256343e-09
Position 18278: 4.77433842794365e-09
Position 18311: 4.628324442560848e-09
Position 18299: 4.470840780421374e-09
Position 272: 4.281398234215899e-09
Position 244: 1.721186811599875e-09
Position 1079: 1.5154099918958097e-09
Position 315: 9.177930624039386e-10
Position 284: 8.001899319809066e-10
Position 266: 7.354754028747129e-10
Position 2708: 5.473414556633949e-10
Position 2295: 5.31956125083892e-10
Position 2492: 5.057143046598172e-10
Position 18419: 4.5372794137455717e-10
Position 312: 3.878229384572245e-10
Position 251: 3.1109599038006205e-10
Position 65: 2.5888499422041454e-10
Position 260: 8.578321380348128e-11
Position 253: 4.481840802333637e-12
Position 280: 4.3231884495188985e-13
