Gene = Atac2
Position 1704: 0.0015914237758469874
Position 1953: 0.0014495518286521286
Position 2290: 0.0012759582809416848
Position 2131: 0.0010394569427957078
Position 1013: 0.0010037616233888821
Position 1709: 0.0006898891093925704
Position 1732: 0.0006773595808600074
Position 2431: 0.0006201240613944272
Position 1863: 0.0005497341494269896
Position 1377: 0.0004915816214906851
Position 2606: 0.00046090711742986123
Position 2443: 0.00043455854645047556
Position 1524: 0.00042684930697171186
Position 2029: 0.00041625742001057543
Position 2376: 0.00036928127899819326
Position 1561: 0.00036830583656426695
Position 1074: 0.0003441071427202397
Position 103: 0.00027459008881644575
Position 317: 0.0002728030040615015
Position 2483: 0.0002517218908690912
Position 2245: 0.00021533002292841284
Position 1931: 0.00019170785227293243
Position 1083: 0.000184100214489161
Position 1672: 0.00018090347223922057
Position 1265: 0.00016904078531334
Position 1754: 0.00016172302986925454
Position 2102: 0.00015701839813144706
Position 2084: 0.00014917197117326895
Position 1387: 0.00014221985673664068
Position 2317: 0.00013435696718490047
Position 2294: 0.00012634660222510732
Position 2165: 0.00010091436043592692
Position 610: 9.10508799016578e-05
Position 1904: 7.309983677681944e-05
Position 876: 7.120557853964706e-05
Position 2322: 5.619113109685741e-05
Position 1527: 5.022445745825413e-05
Position 1712: 4.6156007257722137e-05
Position 1236: 4.593244507031435e-05
Position 1640: 4.3801813163054425e-05
Position 594: 3.7027202487883235e-05
Position 1346: 3.690157089480498e-05
Position 2364: 3.670207179447423e-05
Position 224: 3.0767290624973e-05
Position 2582: 2.5264705447709885e-05
Position 2197: 2.334787213935581e-05
Position 631: 2.302024704592234e-05
Position 2638: 1.8432513743238024e-05
Position 438: 1.751397083544099e-05
Position 1938: 1.3581446120240717e-05
Position 2555: 1.288550946905383e-05
Position 879: 1.1253322888812691e-05
Position 1889: 1.007655405409101e-05
Position 1514: 9.807622905685037e-06
Position 272: 7.028864588221484e-06
Position 553: 6.861312599381346e-06
Position 256: 5.522087799450326e-06
Position 2629: 4.814689157217552e-06
Position 678: 4.811403144335512e-06
Position 2336: 3.4229573258963423e-06
Position 84: 2.7161237768860227e-06
Position 277: 2.578665827701585e-06
Position 1168: 2.537745421588121e-06
Position 2611: 2.2583958581099502e-06
Position 723: 2.1162430087945723e-06
Position 1143: 2.111483320837519e-06
Position 675: 1.8983834308810868e-06
Position 511: 1.5698293250184075e-06
Position 1093: 1.5491960295741401e-06
Position 817: 1.0553625230203294e-06
Position 826: 9.773865687365235e-07
Position 837: 8.130754795025955e-07
Position 451: 7.416042648670224e-07
Position 854: 7.29615848663439e-07
Position 2608: 6.450872260360078e-07
Position 1103: 4.2704292168693265e-07
Position 882: 2.8415218595316787e-07
Position 634: 2.6124921456541243e-07
Position 752: 2.192076830426521e-07
Position 733: 2.0539320107323537e-07
Position 903: 2.0008084417329973e-07
Position 241: 1.949443827955551e-07
Position 1115: 1.3499911097186147e-07
Position 1100: 1.2891189945421582e-07
Position 823: 1.2307056864261631e-07
Position 708: 1.0264704604164332e-07
Position 1097: 8.172871853103575e-08
Position 1404: 5.903765801121435e-08
Position 1121: 4.7050167271855567e-08
Position 1140: 4.594386701893738e-08
Position 160: 3.780217627484852e-08
Position 215: 3.529108457275905e-08
Position 136: 3.061481785021257e-08
Position 689: 1.7176608863201727e-08
Position 1384: 1.3901391923711111e-08
Position 1401: 1.381152018531051e-08
Position 601: 9.462204523610816e-09
Position 485: 9.240546320066051e-09
Position 168: 6.672577619752994e-09
Position 895: 2.5333479585078797e-09
Position 830: 1.7834062844382356e-09
Position 697: 6.400132983369704e-10
Position 154: 4.272217350751697e-10
Position 658: 1.9602114093176842e-10
Position 905: 5.951247904925889e-11
