Gene = Mip
Position 690: 2.5310052730753774e-05
Position 84: 2.477324374592614e-05
Position 2977: 2.4107730192905792e-05
Position 2181: 2.353258631622959e-05
Position 1591: 2.2876158208232708e-05
Position 630: 1.9667790392653074e-05
Position 1827: 1.948435363773263e-05
Position 4545: 1.8831046308067935e-05
Position 560: 1.3665209198358166e-05
Position 298: 1.3258481276076469e-05
Position 2899: 1.288598836650782e-05
Position 1849: 1.1772900209320224e-05
Position 529: 1.1618206274968409e-05
Position 1508: 1.0495322740277956e-05
Position 789: 1.038816756029402e-05
Position 4475: 9.504213218637266e-06
Position 1479: 9.047183779037888e-06
Position 3698: 8.85776478743656e-06
Position 1788: 8.74032277039618e-06
Position 1455: 2.153221911607856e-06
Position 128: 1.0945680092048104e-06
Position 162: 9.532906907946148e-07
Position 3691: 5.227073168786423e-07
Position 2157: 5.09692620575952e-07
Position 1774: 4.3045677841250797e-07
Position 764: 3.3784035338305426e-07
Position 3843: 2.9014120516312733e-07
Position 685: 2.8980070826847005e-07
Position 1638: 2.766639574718626e-07
Position 1101: 2.490438220249362e-07
Position 775: 2.1885634212137896e-07
Position 904: 1.0442003865382928e-07
Position 14: 9.409755333205852e-08
Position 1538: 7.388443533233112e-08
Position 1172: 5.5458530842595735e-08
Position 228: 5.28025382277991e-08
Position 62: 1.8177449411538702e-08
Position 860: 1.529376692096406e-08
Position 3747: 7.76532741570852e-09
Position 1083: 1.9491550266900743e-09
Position 439: 1.4004206849862872e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3610: 0.9876866498062595
Position 4376: 0.02957984345951925
Position 4359: 0.0239504154974891
Position 4322: 0.022828695766622113
Position 3733: 0.01605534546277039
Position 1968: 0.01584286842792507
Position 439: 0.014909661885320526
Position 228: 0.014745903783178275
Position 2686: 0.013993293198804687
Position 3165: 0.010058927361960481
Position 2390: 0.009710732587647769
Position 2192: 0.008050527373326136
Position 183: 0.005926974395213976
Position 3009: 0.004776202336704937
Position 2955: 0.004589136475461244
Position 2645: 0.0033590540393120187
Position 2305: 0.0029850100792932982
Position 2285: 0.00286789482299873
Position 4613: 0.0026760960463617133
Position 2575: 0.0026571307519269384
Position 3756: 0.002557306052868468
Position 2930: 0.002046129112376822
Position 974: 0.0016451648726306181
Position 1508: 0.0015484804826691573
Position 2593: 0.0014936031030578685
Position 479: 0.0014671803726072177
Position 1997: 0.0014558631614556823
Position 1425: 0.001233252736377704
Position 2966: 0.0012170977711353445
Position 1983: 0.0011395421140727449
Position 2927: 0.0010894600021533194
Position 3975: 0.0009236494524379301
Position 2783: 0.0009080935881657927
Position 3816: 0.0008986351310091944
Position 904: 0.0008761206128619181
Position 3450: 0.0008577740145072728
Position 2331: 0.0008412574544468408
Position 2899: 0.0007579401905049905
Position 2454: 0.0007179290541007251
Position 4557: 0.0006906217242531593
Position 192: 0.0006635543351511427
Position 3736: 0.0006634587011269292
Position 2104: 0.0005768560477666389
Position 3229: 0.0005200725546545025
Position 1142: 0.0004997573774378825
Position 4039: 0.00047431198736858966
Position 2766: 0.0004380038467373494
Position 2486: 0.000425945105647107
Position 2903: 0.00039540052347689016
Position 2519: 0.0003870993976997018
Position 3978: 0.000368803512529083
Position 4194: 0.0003643050682529494
Position 2500: 0.00035539820189192775
Position 2741: 0.0002559381467022411
Position 764: 0.0002503621337974488
Position 3496: 0.0002440828279684644
Position 2529: 0.0002332029937644844
Position 2038: 0.0002159753147622526
Position 3200: 0.00021440314328494283
Position 1932: 0.00020851283257217922
Position 2140: 0.00020455940032762532
Position 3825: 0.00018452056466572095
Position 4447: 0.00018417808937233235
Position 1666: 0.00015346947962813042
Position 2225: 0.00015316858876440438
Position 3674: 0.00015281089211764549
Position 3019: 0.00015018656468926083
Position 2152: 0.00014666771501081435
Position 4580: 0.0001422419392408003
Position 476: 0.0001405130929458475
Position 4536: 0.00013903513130131569
Position 1878: 0.00013765432025375973
Position 1282: 0.00012856195097446635
Position 2273: 0.00012393131875288897
Position 743: 0.00011341499460072271
Position 4437: 0.0001123467342479114
Position 3482: 0.00011176463859316672
Position 4256: 0.00010994494190066707
Position 1010: 0.00010594135512880429
Position 925: 9.951993098547752e-05
Position 529: 8.248953318652916e-05
Position 2258: 8.211372827542651e-05
Position 4200: 7.943026652408173e-05
Position 1255: 7.88753161741732e-05
Position 883: 7.765446436228227e-05
Position 1525: 7.186630069833104e-05
Position 3100: 7.110040747468443e-05
Position 2314: 6.965252283732017e-05
Position 3627: 6.740843797921163e-05
Position 2213: 6.486745504910784e-05
Position 1359: 6.368271827154488e-05
Position 3776: 6.079103916178129e-05
Position 1920: 5.838396938949704e-05
Position 2717: 5.5856647990858686e-05
Position 1373: 5.1802023912011676e-05
Position 2249: 3.965667623507762e-05
Position 2394: 3.843306369268624e-05
Position 3981: 3.661240187757268e-05
Position 3959: 3.56887512734216e-05
Position 1799: 3.4295345517356e-05
Position 4627: 3.403690900224879e-05
Position 3804: 3.020808285009469e-05
Position 4414: 2.9913057401024004e-05
Position 1774: 2.9080282212472466e-05
Position 1474: 2.7559411996221154e-05
Position 4595: 2.6496462705904318e-05
Position 4203: 2.6005164428798884e-05
Position 928: 2.449088325103465e-05
Position 2705: 1.919725455875203e-05
Position 3742: 1.714286146426646e-05
Position 4002: 1.4375859574432104e-05
Position 271: 1.3881100120200145e-05
Position 4497: 1.3783682705842234e-05
Position 3984: 1.227738989800687e-05
Position 3635: 1.2176038336688895e-05
Position 4582: 8.19925198516369e-06
Position 3521: 5.800632554211983e-06
Position 500: 5.499977387919727e-06
Position 3113: 5.064445526258183e-06
Position 630: 4.743496698480394e-06
Position 538: 4.521808956111583e-06
Position 341: 4.176976624003003e-06
Position 347: 3.4779074049383803e-06
Position 100: 3.3154399849560662e-06
Position 922: 2.229147581973157e-06
Position 185: 1.398585059404557e-06
Position 485: 1.1530097904184006e-06
Position 1151: 1.0435074729699184e-06
Position 388: 6.832256509955934e-07
Position 1711: 6.031901879387197e-07
Position 506: 4.4898051144680346e-07
Position 286: 3.2991059182940274e-07
Position 282: 2.0113153429782465e-07
Position 1056: 1.8774377494023187e-07
Position 373: 1.8516253717102065e-07
Position 332: 1.3407677458177116e-08
Position 1048: 4.660328576633864e-09
Position 291: 6.103230600145126e-10
Position 489: 1.7099917376874274e-10
Position 363: 1.577001993101846e-10
Position 104: 2.379420589533361e-11
Position 553: 4.241004863852989e-12
Position 62: 2.9628067774878286e-12
Position 274: 2.0301819492249888e-12
Position 106: 1.3498737652905756e-18
