Gene = wls
Position 1806: 5.040792518475039e-05
Position 1377: 4.7098341192266465e-05
Position 2144: 4.351345617855705e-05
Position 2975: 4.2352053834066176e-05
Position 2861: 4.1534443389304546e-05
Position 2465: 4.012869020530565e-05
Position 1439: 3.8769560938881174e-05
Position 2924: 3.57020694037233e-05
Position 2997: 3.389035318350714e-05
Position 2936: 3.2518805287296965e-05
Position 2687: 3.070301734565552e-05
Position 896: 2.7627641831711878e-05
Position 574: 2.6751209522337836e-05
Position 1099: 2.6645530694294238e-05
Position 2254: 2.288330035379834e-05
Position 1987: 2.1687235154671334e-05
Position 1956: 1.5453760787161347e-05
Position 586: 1.258131124619706e-05
Position 387: 1.1722524948086864e-05
Position 179: 1.1540340152628825e-05
Position 2295: 8.17290895839434e-06
Position 820: 6.933012659289714e-06
Position 2558: 6.133237439685635e-06
Position 84: 5.939718402094379e-06
Position 1023: 5.646232171850361e-06
Position 92: 5.410975643408856e-06
Position 218: 5.2014404688570226e-06
Position 1724: 3.462375542221276e-06
Position 402: 2.6165392958366036e-06
Position 1076: 2.280091470680221e-06
Position 966: 2.1395675048024287e-06
Position 1890: 1.5927922150305422e-06
Position 89: 1.30698655980359e-06
Position 361: 1.223996724224375e-06
Position 200: 1.1876770371319155e-06
Position 335: 1.9286536650089866e-07
Position 437: 1.7012149238558674e-07
Position 2347: 9.260013738172231e-08
Position 656: 6.764398163406827e-08
Position 144: 6.352276457604733e-08
Position 413: 2.6760851932324195e-08
Position 152: 2.652442298821868e-08
Position 171: 4.6127917518157734e-09
Position 425: 3.6171991579306136e-09
Position 545: 3.3764612645496034e-09
Position 411: 3.1831246738675748e-09
Position 569: 2.9098835351638765e-09
Position 416: 2.173819184304594e-09
Position 1524: 8.66797997819292e-10
Position 390: 3.2550432464995123e-12
Position 422: 1.4549151087388326e-12
Position 208: 9.402700894066976e-13
Position 71: 1.3497581585822965e-13
Position 156: 1.4468743749099077e-15
