Gene = Spt20
Position 193: 9.276062292375799e-05
Position 2107: 9.12818731432301e-05
Position 3852: 9.000333856159597e-05
Position 263: 8.503778131623418e-05
Position 853: 8.282527151880056e-05
Position 5926: 7.704542463103894e-05
Position 277: 7.499750637137803e-05
Position 5222: 7.440475471090366e-05
Position 1211: 7.310372989240271e-05
Position 2765: 7.238211957651865e-05
Position 2866: 7.128546265355518e-05
Position 2026: 6.737156258333697e-05
Position 2543: 6.353105936418589e-05
Position 2220: 6.281341961644566e-05
Position 4262: 5.931574403543921e-05
Position 2066: 5.881311739819741e-05
Position 4863: 5.7892438091341226e-05
Position 1726: 5.782694277807804e-05
Position 687: 5.5799572930726115e-05
Position 1818: 5.508646406786476e-05
Position 561: 5.4868348517788865e-05
Position 6142: 4.8414070455170534e-05
Position 4500: 4.78450361760219e-05
Position 6771: 4.676518618886336e-05
Position 943: 4.4664125131997034e-05
Position 2142: 4.335004538635448e-05
Position 1697: 4.077120526015863e-05
Position 1300: 3.975217916796502e-05
Position 594: 3.913480758547719e-05
Position 1815: 3.8513601094623866e-05
Position 5990: 3.753256045464957e-05
Position 3195: 3.67713278283755e-05
Position 2158: 3.443323431545073e-05
Position 4331: 3.351467746823932e-05
Position 3807: 3.32568170117001e-05
Position 4300: 3.1299786874830715e-05
Position 967: 3.0766349681726205e-05
Position 6621: 2.863559417943582e-05
Position 2907: 2.6170577612807673e-05
Position 1208: 2.290616952746757e-05
Position 67: 2.2809524127440154e-05
Position 2052: 2.1791010333246383e-05
Position 1026: 2.15918773684569e-05
Position 252: 2.1573731026530398e-05
Position 4600: 2.085582063865116e-05
Position 2623: 2.0161247510950167e-05
Position 1435: 1.7685630771027784e-05
Position 2184: 1.694497607619362e-05
Position 4397: 1.6006603115490257e-05
Position 1788: 1.572454287694425e-05
Position 5865: 1.5659076138535083e-05
Position 472: 1.5564390554270424e-05
Position 6686: 1.4247324989809108e-05
Position 1695: 1.3057566281346217e-05
Position 2579: 1.2050877798547227e-05
Position 6702: 1.113985942905466e-05
Position 3119: 1.0070176802000127e-05
Position 1966: 8.532502518227978e-06
Position 7282: 7.900955039633034e-06
Position 7175: 6.95814868644444e-06
Position 2388: 6.820882635651318e-06
Position 582: 6.3235809784936365e-06
Position 6699: 6.213010649477065e-06
Position 1244: 5.750675362992596e-06
Position 2328: 4.847738231403892e-06
Position 1446: 4.662251036225223e-06
Position 3306: 4.5115250473733635e-06
Position 7270: 4.29692914565281e-06
Position 4725: 4.079979849701484e-06
Position 3: 4.077007096359287e-06
Position 2805: 4.0673119516392454e-06
Position 1174: 3.7451658876964434e-06
Position 3948: 3.459160103146964e-06
Position 904: 3.3559073334915702e-06
Position 7806: 3.2934001928322988e-06
Position 1138: 3.0501169136262526e-06
Position 871: 2.930198653543943e-06
Position 2632: 2.902007253838746e-06
Position 3262: 2.896924952328512e-06
Position 465: 2.8462085965333443e-06
Position 2202: 2.784054528301756e-06
Position 1642: 2.759743282766763e-06
Position 1195: 2.698478500364206e-06
Position 1975: 2.627800428820422e-06
Position 1254: 2.6082174857757366e-06
Position 3156: 2.578217767577843e-06
Position 2413: 2.542065135255862e-06
Position 246: 2.420289469717122e-06
Position 4733: 2.3711075630198634e-06
Position 4727: 2.323806581024182e-06
Position 1609: 2.2429106763506495e-06
Position 3462: 2.184759618500953e-06
Position 7626: 1.956747218831774e-06
Position 495: 1.914868336189865e-06
Position 1594: 1.817070613355135e-06
Position 387: 1.4943535107112336e-06
Position 7178: 1.3094091604073111e-06
Position 7393: 1.2812000074212882e-06
Position 305: 1.2486788329405923e-06
Position 4354: 1.1828653045480113e-06
Position 837: 1.1129154805773976e-06
Position 1201: 9.512714294300884e-07
Position 1411: 9.501142021641848e-07
Position 775: 9.315288139963325e-07
Position 7400: 9.092586280855232e-07
Position 101: 8.005344620650892e-07
Position 1150: 7.815588268088139e-07
Position 313: 7.455931938743039e-07
Position 6418: 7.177416976355944e-07
Position 4238: 5.932411662796521e-07
Position 608: 4.945168158635934e-07
Position 783: 4.337084448762328e-07
Position 380: 3.4659291342412143e-07
Position 1499: 3.4332476966135244e-07
Position 4443: 3.4106834275655907e-07
Position 125: 3.09792170329046e-07
Position 197: 2.86845759041065e-07
Position 2629: 2.665602902103588e-07
Position 303: 2.3920162337712065e-07
Position 839: 2.2813978821267523e-07
Position 1286: 1.936149684835128e-07
Position 2699: 1.9186403443679408e-07
Position 4086: 1.8129702645712195e-07
Position 3068: 1.698294506534744e-07
Position 4563: 1.408478963854782e-07
Position 579: 9.712019205269072e-08
Position 1228: 8.145393568393739e-08
Position 1586: 7.792609663770102e-08
Position 224: 6.17278726551994e-08
Position 389: 6.121694418076261e-08
Position 818: 5.43519055843287e-08
Position 4115: 5.394835307280326e-08
Position 748: 4.239044133663871e-08
Position 4659: 2.88814817541329e-08
Position 4770: 2.5990962048819507e-08
Position 325: 1.961239490128983e-08
Position 6525: 1.5937248893546533e-08
Position 4460: 9.072374790667476e-09
Position 2123: 3.749313142309216e-09
Position 4751: 3.540223789744473e-09
Position 3309: 3.3523511154479423e-09
Position 1338: 2.2187718755614434e-09
Position 1414: 1.5033242996934285e-09
Position 1045: 3.48875745788257e-10
Position 1516: 1.8382449840324527e-10
Position 1519: 1.7925725273276526e-10
Position 6412: 1.2875227655139208e-11
Position 857: 8.370012978916997e-12
Position 3312: 7.21546994705535e-12
Position 4390: 3.940849676121166e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3932: 0.9943993925170345
Position 4227: 0.9801251608925952
Position 6342: 0.9613810061268995
Position 748: 0.9606132973449738
Position 1748: 0.9513289059366269
Position 6690: 0.9402109612649054
Position 8012: 0.1262380853206407
Position 3119: 0.07050346832047905
Position 7940: 0.05506707188268342
Position 3489: 0.04298774788841332
Position 7889: 0.0351556673017554
Position 7329: 0.03161008494713864
Position 8397: 0.029468851384770765
Position 2990: 0.028545677751411626
Position 7910: 0.02725631595400394
Position 4792: 0.026533318752689068
Position 4595: 0.026452658988142322
Position 789: 0.022457486828233904
Position 5284: 0.02139688120392568
Position 7301: 0.02019958982760453
Position 6752: 0.018376847731967648
Position 5568: 0.017459681551580106
Position 2903: 0.016517245850507338
Position 6168: 0.016433605981590375
Position 5468: 0.015724810966091688
Position 8238: 0.015258832414601594
Position 3224: 0.013917796353763461
Position 6417: 0.012258771747894115
Position 3242: 0.011484854146923906
Position 7623: 0.010593758975805046
Position 5420: 0.009788398597045311
Position 7280: 0.009270585449035742
Position 7850: 0.00924332299946261
Position 5612: 0.008585183128647127
Position 1754: 0.008339530590515712
Position 623: 0.006948064615833635
Position 3698: 0.006835084418228445
Position 3329: 0.006637286030217632
Position 7198: 0.006312071502875138
Position 3239: 0.005948815072099099
Position 4770: 0.0058831428532705775
Position 4953: 0.005706162729798882
Position 8205: 0.005560197014376086
Position 5390: 0.005511734212223159
Position 3614: 0.005361987128573179
Position 5315: 0.004403459379601473
Position 775: 0.004040718016325118
Position 4354: 0.003955594362560474
Position 1757: 0.003939126640636667
Position 3695: 0.003907531284522188
Position 3524: 0.003831115173898593
Position 5297: 0.003807532118604459
Position 781: 0.0035316852675338017
Position 7608: 0.0031710101068990098
Position 8155: 0.0030497100089567856
Position 5318: 0.002775637681477518
Position 7465: 0.0027410959072471184
Position 4115: 0.0026979292259159383
Position 8280: 0.002661344135986547
Position 3611: 0.0025499770582962365
Position 808: 0.002525555636819934
Position 2848: 0.0024465012730077815
Position 5020: 0.0022287730959985996
Position 4751: 0.002216910503572102
Position 5366: 0.002050942318595379
Position 3533: 0.0019606985512533514
Position 3006: 0.0019580986463312187
Position 4819: 0.0019491395595246618
Position 5007: 0.0019256191561880685
Position 2711: 0.0018929008550945337
Position 1334: 0.001805540719878286
Position 8704: 0.0017548122840616157
Position 1378: 0.0015990854082184134
Position 6755: 0.0015174508164238366
Position 3569: 0.0014911084455431775
Position 2299: 0.0013574528957368047
Position 3326: 0.0013449762492018173
Position 3761: 0.001306121564329631
Position 7336: 0.0012739870609979184
Position 8453: 0.0012571852232907182
Position 2145: 0.0012432797002087596
Position 1841: 0.0011077116808796315
Position 6854: 0.0010541223065704914
Position 7587: 0.0010195183640419538
Position 847: 0.0010159356592811528
Position 3350: 0.0009900814473891772
Position 8033: 0.0008537555189949023
Position 5070: 0.0008183938682364091
Position 3428: 0.000805351690468538
Position 3353: 0.0007315608075105439
Position 3572: 0.0007269574899912213
Position 4086: 0.0007062084754032965
Position 5453: 0.000676839900387746
Position 6712: 0.0006645037636770325
Position 7746: 0.0006485976831190199
Position 3782: 0.0006328093884353516
Position 3536: 0.000630729780904794
Position 2333: 0.0006097113515917486
Position 6197: 0.0005175825674629506
Position 3779: 0.0005165061956776522
Position 7333: 0.0004949167366832752
Position 4260: 0.00048156494455233107
Position 4656: 0.0004731297362438049
Position 2975: 0.00045962809775246
Position 1781: 0.00044377523323623587
Position 5498: 0.0004243567704380944
Position 5575: 0.0003790511241139171
Position 7151: 0.0003718013936995013
Position 7925: 0.00036509141229192516
Position 4697: 0.0003607939259917912
Position 3941: 0.00033222808700201204
Position 2783: 0.0003138475198722005
Position 937: 0.00027845661641853395
Position 5204: 0.00027713430874387753
Position 7634: 0.00027296592661008425
Position 2249: 0.000271896802477164
Position 2285: 0.0002462927441894224
Position 5482: 0.0002438499904810221
Position 2873: 0.0002324111358930423
Position 552: 0.0002322545643652801
Position 889: 0.00022222644361308632
Position 5114: 0.00021962337220534498
Position 6368: 0.00021951599447998205
Position 3722: 0.00021447325104116183
Position 4981: 0.0002066945946307837
Position 5543: 0.00020585348052871278
Position 8418: 0.00020519925236912664
Position 1529: 0.00019924575298781603
Position 6428: 0.00019905589384895897
Position 5489: 0.0001959557851168055
Position 5529: 0.00018462084140746408
Position 1003: 0.00018230720929905922
Position 6174: 0.00018094723715968223
Position 8039: 0.0001798113318887671
Position 4093: 0.0001753258121946969
Position 4266: 0.00017333062059982082
Position 85: 0.0001732018074345448
Position 5618: 0.00016899305243198336
Position 5910: 0.00016779216382876728
Position 7316: 0.00016241889936953872
Position 7979: 0.0001611583824869968
Position 3008: 0.00014019399163550173
Position 2231: 0.00013896292593691578
Position 8572: 0.0001357890121343854
Position 6443: 0.00012419092593699119
Position 112: 0.0001239357326318652
Position 8246: 0.00012140763618438914
Position 6351: 0.00011415044228123853
Position 8797: 0.00010556338073966854
Position 1508: 0.00010477029897188347
Position 143: 0.00010358931430038243
Position 1080: 9.941985154115499e-05
Position 5105: 9.650826988451468e-05
Position 7869: 9.577101864395009e-05
Position 1266: 9.247710170988974e-05
Position 3500: 8.913505921844123e-05
Position 6559: 8.672272800272832e-05
Position 7856: 8.408282411494556e-05
Position 4421: 8.343796754509784e-05
Position 146: 8.018297937232228e-05
Position 564: 7.536527413006055e-05
Position 7594: 7.286924919313082e-05
Position 4294: 7.186677450414069e-05
Position 5642: 6.823745276782817e-05
Position 313: 6.359887828576315e-05
Position 5639: 6.247463691496731e-05
Position 5720: 6.152474775037197e-05
Position 1594: 6.118020537624506e-05
Position 415: 5.558368058896074e-05
Position 6584: 5.408602888504237e-05
Position 333: 5.362459530740517e-05
Position 6461: 5.3277006187002955e-05
Position 6446: 4.929996695021554e-05
Position 4701: 4.675725876215224e-05
Position 5534: 4.579693506116702e-05
Position 6776: 4.377669206366871e-05
Position 6709: 4.3760525828761495e-05
Position 649: 4.167823748116292e-05
Position 522: 3.740551387938006e-05
Position 5435: 3.580210835856958e-05
Position 5636: 3.559612934970916e-05
Position 5585: 3.3405794591810436e-05
Position 6905: 3.17063037218959e-05
Position 1569: 3.0970481487320456e-05
Position 6791: 3.095403659513241e-05
Position 6794: 3.0857732660315466e-05
Position 916: 3.056194095795943e-05
Position 1563: 3.0167192487847484e-05
Position 4957: 2.8982214020319782e-05
Position 1499: 2.8179836699345068e-05
Position 318: 2.7610597125797428e-05
Position 5870: 2.5952601343387078e-05
Position 1338: 2.449354781865137e-05
Position 6179: 2.3860571536353372e-05
Position 1015: 2.3444924189550265e-05
Position 4682: 2.3438288438056874e-05
Position 4800: 2.3325879787314494e-05
Position 1254: 2.105084674397586e-05
Position 1422: 2.10411555849535e-05
Position 4418: 2.0622779679786154e-05
Position 4894: 2.0073388464138274e-05
Position 7008: 1.8687800091036015e-05
Position 3962: 1.8424961045414506e-05
Position 4324: 1.762728768350426e-05
Position 118: 1.734983115150901e-05
Position 862: 1.6994773907765892e-05
Position 2933: 1.626927492808755e-05
Position 1476: 1.414236283885634e-05
Position 89: 1.2744591776210514e-05
Position 7028: 1.1099345444995432e-05
Position 1481: 1.0783491441262627e-05
Position 176: 1.0564791934562247e-05
Position 303: 1.0248565670035285e-05
Position 934: 9.627423773867886e-06
Position 960: 9.317237754676187e-06
Position 991: 9.093398784999523e-06
Position 4390: 8.10231473686923e-06
Position 4316: 7.748328734275577e-06
Position 853: 7.291766932757848e-06
Position 4121: 6.964908174004312e-06
Position 1057: 6.769743968480916e-06
Position 4362: 6.594907118128082e-06
Position 2861: 6.289883252897359e-06
Position 1113: 6.020183831613395e-06
Position 815: 5.803263931730285e-06
Position 4505: 5.74644376552586e-06
Position 375: 5.692432444540203e-06
Position 940: 5.55510946603955e-06
Position 4448: 5.372426794078259e-06
Position 1260: 5.241959184489866e-06
Position 1470: 5.185415292262713e-06
Position 6851: 4.762521728402803e-06
Position 478: 4.302692859757163e-06
Position 2606: 4.140323919470598e-06
Position 3974: 3.590123242517112e-06
Position 412: 3.2838008610083283e-06
Position 277: 3.2516102693256518e-06
Position 895: 3.0551902386446195e-06
Position 3956: 2.803216490986914e-06
Position 1573: 2.25403838334242e-06
Position 4674: 2.0742212547017687e-06
Position 1919: 1.991580538646772e-06
Position 237: 1.9806161908619265e-06
Position 6666: 1.5875878441583452e-06
Position 204: 1.3244454560304605e-06
Position 1605: 1.2731112211856811e-06
Position 704: 1.0898235505448233e-06
Position 418: 1.0860500996141427e-06
Position 981: 1.0306256542649744e-06
Position 6889: 9.766326197757174e-07
Position 55: 9.75340191493954e-07
Position 4550: 9.66797075594898e-07
Position 4454: 9.065927508729419e-07
Position 2765: 7.5248060796369e-07
Position 669: 7.338241609084277e-07
Position 4863: 7.288890391214977e-07
Position 6800: 5.980937683660031e-07
Position 1446: 5.837165622291897e-07
Position 1688: 5.754091839836528e-07
Position 672: 5.727890005675004e-07
Position 1045: 5.36635950544843e-07
Position 1449: 4.921675967202266e-07
Position 6991: 4.7460154596728645e-07
Position 1300: 4.558820879417881e-07
Position 1435: 4.537134973032741e-07
Position 1293: 3.512279011309258e-07
Position 943: 3.1426629590904203e-07
Position 4300: 3.083385726464483e-07
Position 3387: 2.8899951219256403e-07
Position 1461: 2.7853349401173195e-07
Position 240: 2.7739456691121805e-07
Position 1297: 2.736187557052727e-07
Position 179: 2.540452920812286e-07
Position 6964: 2.508667266139321e-07
Position 1802: 2.455486367568729e-07
Position 1309: 2.4141890349799824e-07
Position 5210: 2.330149391536018e-07
Position 2195: 2.2718398324470075e-07
Position 4375: 2.2463363529190335e-07
Position 1443: 2.212767411485331e-07
Position 1635: 2.076390044677795e-07
Position 901: 1.7100342683613489e-07
Position 67: 1.5607422565591518e-07
Position 904: 1.3837330930613158e-07
Position 4553: 1.2695248046738296e-07
Position 1277: 1.2495348433631496e-07
Position 214: 1.2422965950067292e-07
Position 6812: 1.201770080889186e-07
Position 7031: 1.0702157446658902e-07
Position 4541: 1.0632177915874894e-07
Position 243: 8.022466837539447e-08
Position 4291: 7.477390477078278e-08
Position 2537: 7.316533569618366e-08
Position 234: 5.2373056493531906e-08
Position 1093: 5.128852002779451e-08
Position 7025: 4.3971175515092756e-08
Position 173: 4.262730331623318e-08
Position 421: 1.6491195035607873e-08
Position 1799: 1.5866166242941068e-08
Position 246: 1.5803500811476655e-08
Position 380: 1.4716226124747201e-08
Position 387: 8.075381420683281e-09
Position 4430: 6.389830995537707e-09
Position 4711: 5.140464397770138e-09
Position 268: 4.309395395961151e-09
Position 346: 2.2363453838285196e-09
Position 261: 1.9585353189688242e-09
Position 185: 1.7242289628080744e-09
Position 443: 9.255388567844214e-10
Position 424: 9.157837227412248e-10
Position 1966: 7.220112980444032e-10
Position 1985: 4.988394348267757e-10
Position 1730: 1.4090907685083575e-11
