Gene = pelo
Position 1652: 5.279716486220716e-06
Position 925: 5.208945151365303e-06
Position 6024: 4.847953677609189e-06
Position 6347: 4.817345057621762e-06
Position 722: 3.783175001638032e-06
Position 7580: 3.713496518350135e-06
Position 938: 3.543672124691438e-06
Position 710: 2.542066782349435e-06
Position 1327: 2.2046254112144035e-06
Position 7978: 2.1542799930895776e-06
Position 539: 1.955976125601926e-06
Position 1360: 1.7810504888274082e-06
Position 83: 1.675884834818553e-06
Position 1658: 1.5759953900075513e-06
Position 2010: 1.5288854212925358e-06
Position 1768: 1.5118403883640288e-06
Position 2822: 1.4992560573413381e-06
Position 1922: 1.4761253319778968e-06
Position 2389: 1.2703417065632068e-06
Position 1601: 9.70642382576675e-07
Position 2952: 9.52308007803408e-07
Position 1422: 8.759172209193909e-07
Position 1317: 8.502794021556953e-07
Position 2767: 8.408613327116784e-07
Position 66: 7.99745234681332e-07
Position 2835: 7.469773177129053e-07
Position 264: 7.277659453731019e-07
Position 1454: 6.521750840016018e-07
Position 977: 6.509611588186268e-07
Position 7921: 3.985496158108579e-07
Position 367: 3.850159691302197e-07
Position 2139: 2.9021617568353416e-07
Position 1698: 2.457902981026979e-07
Position 581: 2.0624844873360385e-07
Position 347: 1.8961475933324147e-07
Position 356: 1.7213533166394308e-07
Position 5900: 1.570946956558766e-07
Position 1756: 1.3612528249357647e-07
Position 822: 1.2642013129011936e-07
Position 746: 9.594946347558246e-08
Position 1350: 5.627458008786438e-08
Position 964: 5.3666526222058423e-08
Position 1179: 4.14685518401606e-08
Position 1462: 2.1858893334045247e-08
Position 303: 1.265843011411058e-08
Position 1673: 7.844595234423351e-09
Position 1635: 7.573889650418457e-09
Position 1671: 6.3253943297029055e-09
Position 719: 6.124758741022931e-09
Position 194: 5.9006109404234515e-09
Position 379: 2.628122051544027e-09
Position 1479: 1.7749797472526984e-09
Position 1719: 1.6578271804927255e-09
Position 1783: 1.5761531883538404e-09
Position 1955: 7.603656041843642e-11
Position 824: 3.768443550575e-11
Position 949: 2.5628525467949923e-11
Position 319: 2.1593837011591865e-11
Position 1656: 7.0594787798119696e-12
Position 1101: 2.786025156868225e-13
Position 1251: 7.609864991335793e-14
Position 1268: 5.529473399243864e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 342: 0.9964367059365193
Position 5829: 0.9889091724247826
Position 7334: 0.9000217615676896
Position 1119: 0.7542021516198757
Position 6638: 0.7337960677532229
Position 1130: 0.2388219427714606
Position 5585: 0.11293949778568073
Position 8059: 0.10398827746925306
Position 700: 0.06787014500519549
Position 7361: 0.060812533141981824
Position 1370: 0.058620341238905214
Position 970: 0.04696631087138068
Position 3655: 0.04440573411145387
Position 554: 0.025454406192943053
Position 2275: 0.02281221567974173
Position 973: 0.019538936080454886
Position 5051: 0.014757890370215365
Position 3070: 0.012336895711985459
Position 6170: 0.010758206843324876
Position 4172: 0.01054334563190467
Position 6009: 0.009157434769720819
Position 1360: 0.007845854145285925
Position 6154: 0.007047523951541102
Position 3493: 0.006424234807003886
Position 6185: 0.00535881348510398
Position 6886: 0.005059961521464847
Position 5474: 0.004748665829520062
Position 1386: 0.0037077058434245207
Position 3809: 0.0036828918487648936
Position 4632: 0.0035834957222094085
Position 532: 0.0035707543251713957
Position 1756: 0.0034568991768787224
Position 2293: 0.0031482893388782747
Position 3854: 0.0030566839259975644
Position 4635: 0.003054923364593832
Position 668: 0.0029802187960019577
Position 1778: 0.002918989565506364
Position 2582: 0.002752258993460979
Position 6219: 0.0024659400403597535
Position 5983: 0.0024103194566182664
Position 1396: 0.0024021556619173248
Position 3348: 0.002354098923466716
Position 4368: 0.0022214012403904697
Position 3047: 0.00218945587719524
Position 7179: 0.00201939800118258
Position 5186: 0.0019772224158454256
Position 506: 0.0019063008763762403
Position 6099: 0.0019062920828001513
Position 5205: 0.0016186812328225421
Position 765: 0.0014290893022154874
Position 6862: 0.0012990953969120051
Position 6074: 0.0012983071947619636
Position 6835: 0.001167185680293486
Position 1817: 0.0010853352599417376
Position 1151: 0.0010053334260332033
Position 6966: 0.0009482476703576301
Position 730: 0.0008933091366579315
Position 4090: 0.0008904577694333344
Position 3466: 0.0008752025206411242
Position 6058: 0.0008424051216504912
Position 6367: 0.000765182704744162
Position 2631: 0.0007452865565886679
Position 558: 0.0007345337181250378
Position 1848: 0.0006188384242011318
Position 2440: 0.0006124419883054386
Position 713: 0.0005933137287520561
Position 6320: 0.0005803529373304761
Position 2217: 0.000555911530982935
Position 1851: 0.0005403207918734552
Position 2208: 0.000503192108776954
Position 1166: 0.00045387663915179104
Position 4343: 0.0004108617073088167
Position 5190: 0.0003880054080353979
Position 6353: 0.0003812524105053411
Position 2588: 0.0003749317796062877
Position 7608: 0.0003726902231805121
Position 230: 0.0003643183167041253
Position 949: 0.0003642777414822693
Position 6951: 0.0003335580134179461
Position 2187: 0.00031751924394054793
Position 7872: 0.000303697059294827
Position 6024: 0.00028135319089761393
Position 1663: 0.0002791515209470342
Position 1170: 0.0002736288529122667
Position 4268: 0.00025634281525360785
Position 5062: 0.0002524372056141233
Position 407: 0.00023616123037575653
Position 2550: 0.00022020355272952389
Position 1431: 0.0001928972735305648
Position 4246: 0.00017479798193647633
Position 5451: 0.00016087963744359737
Position 7071: 0.000151176043287867
Position 6244: 0.00014846971116437205
Position 4695: 0.00013843494697487652
Position 2591: 0.00012752745625584046
Position 7992: 0.00012163445673909283
Position 3094: 0.00011637220872032579
Position 910: 0.00010632111516662137
Position 811: 0.00010081635340700129
Position 6972: 9.939989587217743e-05
Position 5992: 9.671712403986008e-05
Position 477: 9.644832197709997e-05
Position 1513: 9.597936149064514e-05
Position 5980: 9.324498530544742e-05
Position 3716: 9.129710925077218e-05
Position 1676: 8.99900013005982e-05
Position 865: 8.506008517453796e-05
Position 7249: 8.366643996186363e-05
Position 577: 8.092507130306297e-05
Position 3632: 7.958276006643955e-05
Position 1950: 7.653037223534621e-05
Position 1783: 7.284478288336649e-05
Position 994: 5.755804094740904e-05
Position 190: 5.4438951461918756e-05
Position 6477: 5.340094383636388e-05
Position 4038: 5.266885053099321e-05
Position 7096: 4.7157351042243155e-05
Position 6113: 4.651363774979205e-05
Position 6608: 3.83717017805707e-05
Position 1713: 3.3885250363860474e-05
Position 7571: 3.365982937318391e-05
Position 1408: 3.285407084570141e-05
Position 1877: 3.070117672996256e-05
Position 829: 2.955481911922e-05
Position 817: 2.9549661350093702e-05
Position 1802: 2.9216440161294358e-05
Position 874: 2.888394913905935e-05
Position 616: 2.820022860421209e-05
Position 5640: 2.6971159161139316e-05
Position 3227: 2.661006886161805e-05
Position 445: 2.5957574859651786e-05
Position 518: 2.2033821218703097e-05
Position 7233: 2.1322185064071818e-05
Position 2792: 2.066423528983098e-05
Position 474: 1.9065285623056166e-05
Position 364: 1.6754494549314934e-05
Position 7908: 1.6635531080747646e-05
Position 1051: 1.5011198636234137e-05
Position 7393: 1.4780056592810146e-05
Position 2774: 1.4755976556610922e-05
Position 787: 1.4366455168281973e-05
Position 5522: 1.4065309293745428e-05
Position 841: 1.3960273849647974e-05
Position 628: 1.0352879728406388e-05
Position 1795: 9.782363817181079e-06
Position 194: 9.551025256658292e-06
Position 8001: 9.042877201682183e-06
Position 1904: 8.790036322658586e-06
Position 2247: 8.238777426718348e-06
Position 6197: 7.007511618466846e-06
Position 634: 6.624913642924486e-06
Position 2825: 6.211462676831207e-06
Position 7257: 5.075902797323788e-06
Position 4638: 4.115758242803115e-06
Position 3950: 3.8562661056550555e-06
Position 6691: 3.7278534507308516e-06
Position 2006: 3.41286751946155e-06
Position 4784: 3.3554302351202213e-06
Position 6772: 3.1450004011984836e-06
Position 1062: 3.1295228189490757e-06
Position 1808: 2.9472299287462103e-06
Position 439: 2.8576841715410318e-06
Position 1683: 2.6776073344477252e-06
Position 822: 2.612969381874713e-06
Position 3921: 2.37958526150519e-06
Position 586: 2.2702008098783327e-06
Position 853: 1.840861840306778e-06
Position 2230: 1.7571864916949345e-06
Position 643: 1.744769942444191e-06
Position 1558: 1.632344077231016e-06
Position 367: 1.6050010629545876e-06
Position 126: 1.3651325386191228e-06
Position 1087: 1.3569178643884545e-06
Position 1274: 1.2225925527691278e-06
Position 151: 9.712501781237621e-07
Position 237: 9.595577043254593e-07
Position 740: 6.189754957488685e-07
Position 423: 6.163641878493802e-07
Position 414: 5.371769132705174e-07
Position 1402: 4.324687703385136e-07
Position 2636: 4.319665495367486e-07
Position 1229: 4.171142832924001e-07
Position 1858: 3.411557021483406e-07
Position 862: 3.0983484255044373e-07
Position 1422: 2.489867121645853e-07
Position 1101: 2.2537934256203515e-07
Position 1260: 2.187268790723654e-07
Position 158: 1.935241544802828e-07
Position 4922: 1.878084465681458e-07
Position 248: 1.4979214794052003e-07
Position 4734: 1.3129489538492695e-07
Position 733: 8.883939011640983e-08
Position 176: 5.7281060732798174e-08
Position 1244: 5.143168426978813e-08
Position 4744: 4.922530644730092e-08
Position 281: 4.913283518247568e-08
Position 1184: 3.1288372669916725e-08
Position 1460: 2.824605706780683e-08
Position 165: 2.6843569745170387e-08
Position 1312: 1.2525269740286753e-08
Position 1534: 8.663782174574568e-09
Position 511: 6.986649101480579e-09
Position 373: 6.92091727589105e-09
Position 272: 6.429666372265848e-09
Position 1268: 6.2118468969699246e-09
Position 167: 5.820647130700464e-09
Position 2398: 5.183735043855678e-09
Position 2378: 4.363902183070926e-09
Position 2221: 3.920403322576644e-09
Position 568: 2.2544086077256674e-09
Position 301: 1.6902271586906105e-09
Position 571: 7.641059935705466e-10
Position 1410: 2.3381152087923228e-11
Position 288: 5.1118844297031066e-14
Position 303: 3.023895189481902e-14
