Gene = DIP-theta
Position 11571: 0.0010229351031792232
Position 21427: 0.001016601812136982
Position 26797: 0.0009979238404963502
Position 22573: 0.0009064452961756379
Position 22304: 0.000901126662577497
Position 3063: 0.0008921974467109956
Position 25976: 0.0008813697960268315
Position 12191: 0.0008741341756298669
Position 1971: 0.0007767494521087366
Position 7360: 0.0007756329018352749
Position 8596: 0.0007463162664270056
Position 16974: 0.0007278929384039259
Position 18009: 0.000704780466381293
Position 21992: 0.0006960022101437509
Position 23026: 0.000661474766138888
Position 25649: 0.0006612876704861515
Position 27113: 0.0006567785253261872
Position 18028: 0.0006515709083063919
Position 14153: 0.0005749719855503209
Position 16888: 0.0005535587829693936
Position 18976: 0.0005472663110164262
Position 319: 0.0005392779065059853
Position 21895: 0.0005137481847247367
Position 2286: 0.0004549683874637092
Position 23116: 0.00043611798914627755
Position 27762: 0.00042114147904862443
Position 27844: 0.0004182276769386799
Position 4748: 0.0004115288649034424
Position 17344: 0.000393249050941201
Position 18093: 0.0003917386348072375
Position 17812: 0.00036970723527147465
Position 22319: 0.0003534107043345996
Position 21974: 0.0003524285107145793
Position 30307: 0.0003061127894533754
Position 17437: 0.0002864526756918532
Position 17418: 0.0002808668541212283
Position 17099: 0.0002754692378075905
Position 23544: 0.00027146048424343014
Position 24211: 0.00025340765444660073
Position 22874: 0.0002321379368001505
Position 28298: 0.00022203728168774617
Position 17319: 0.0002164863585400592
Position 3454: 0.0002076288361420141
Position 17337: 0.00020495965031574193
Position 18352: 0.00017542902718115146
Position 31795: 0.00017229945304282594
Position 209: 0.000163104563467278
Position 23987: 0.00015495491342675322
Position 17104: 0.00013899182354052217
Position 4362: 0.00012916281360047965
Position 22886: 0.00012904496161675268
Position 1257: 0.00012054772793101871
Position 26975: 0.00011813323366192189
Position 22909: 8.732653119840526e-05
Position 16667: 7.909690288941965e-05
Position 10994: 7.410640580774906e-05
Position 17994: 6.40792316150034e-05
Position 22884: 5.9697671874559224e-05
Position 18270: 5.859948762209411e-05
Position 18416: 5.686224527318048e-05
Position 23039: 5.46613996745408e-05
Position 16760: 4.607533335428478e-05
Position 17128: 4.363482596188814e-05
Position 17123: 3.560924272463973e-05
Position 17484: 3.50903844039953e-05
Position 25637: 3.170090292799881e-05
Position 17075: 3.095419363587225e-05
Position 18552: 2.7848913818446564e-05
Position 1232: 2.7324532739463076e-05
Position 2352: 2.6890162248109352e-05
Position 1268: 2.361158335733812e-05
Position 17818: 2.1137623545295148e-05
Position 2608: 2.096310398014262e-05
Position 880: 1.5635164137189248e-05
Position 325: 1.5223383473979072e-05
Position 382: 1.5046366803923814e-05
Position 18278: 1.4857270599497352e-05
Position 26175: 1.3885450129366645e-05
Position 538: 1.3780431408795105e-05
Position 18412: 1.2858393942060813e-05
Position 62: 1.0762147782534956e-05
Position 26238: 1.0641622811416696e-05
Position 742: 9.82075421108987e-06
Position 1036: 7.062416171709379e-06
Position 2086: 6.712249572436924e-06
Position 18408: 6.5153081558293835e-06
Position 1028: 6.217331316888838e-06
Position 1021: 5.388603792602473e-06
Position 1154: 3.7369585907612e-06
Position 1199: 3.5403575112905723e-06
Position 713: 3.017814904054034e-06
Position 2614: 2.4213393059867525e-06
Position 1170: 2.0443844215984787e-06
Position 287: 1.8822867840161115e-06
Position 745: 1.6522230215858404e-06
Position 293: 1.6026515682809926e-06
Position 128: 1.477333086274991e-06
Position 26875: 1.3008332406598376e-06
Position 17448: 1.1360844696259462e-06
Position 8: 1.071430215282649e-06
Position 8545: 9.94859327541505e-07
Position 1525: 9.535670687023566e-07
Position 949: 9.413228406853328e-07
Position 970: 8.977740102728287e-07
Position 75: 8.607673158607514e-07
Position 13: 8.205255673929682e-07
Position 389: 7.365273030022723e-07
Position 1582: 7.353947669025228e-07
Position 359: 4.994936487758833e-07
Position 121: 4.951837189704827e-07
Position 89: 3.514341344358265e-07
Position 3: 2.992313553647217e-07
Position 661: 2.745969446954632e-07
Position 8351: 2.659043893320543e-07
Position 35: 2.3210312098363203e-07
Position 785: 2.2086557742469593e-07
Position 68: 1.8154755288284655e-07
Position 2059: 1.5561262472732762e-07
Position 44: 1.537029018698928e-07
Position 19: 1.3626147911221778e-07
Position 66: 1.2883851107475336e-07
Position 2541: 1.1513865846368372e-07
Position 1280: 9.234760005042783e-08
Position 1057: 8.086150042680152e-08
Position 762: 5.428589915409404e-08
Position 626: 4.895129197797304e-08
Position 429: 4.488131955977653e-08
Position 1399: 4.430695680344528e-08
Position 335: 4.2860469305703483e-08
Position 555: 2.980510285763331e-08
Position 658: 2.431811732528699e-08
Position 1015: 2.3157461424727332e-08
Position 18444: 1.189163813931331e-08
Position 2272: 7.45617926621137e-09
Position 1467: 1.4462056161517257e-09
Position 94: 3.417823868653813e-10
Position 18252: 1.0785168553610027e-13
Position 764: 5.954785694557438e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 31442: 0.9856238938891998
Position 17896: 0.9797358926588694
Position 22775: 0.9367486776917141
Position 21172: 0.9264829364075461
Position 17247: 0.917079858759255
Position 16607: 0.7576864579437623
Position 26247: 0.7505416659610961
Position 26103: 0.7250799316687118
Position 22960: 0.7146012838133302
Position 6379: 0.6669335216694543
Position 18211: 0.6582322908072241
Position 25482: 0.5040434245080243
Position 15776: 0.4152387530716311
Position 23771: 0.40956930560200755
Position 17103: 0.3901250860804759
Position 18415: 0.37462072148678977
Position 16817: 0.3436221330875127
Position 19184: 0.3087232150535273
Position 18801: 0.2779088678943695
Position 25706: 0.26868389983239144
Position 17668: 0.263194485424045
Position 18170: 0.2304145273281885
Position 16560: 0.2238138707431319
Position 6131: 0.18062669663245046
Position 17522: 0.14720889210233146
Position 6671: 0.10748155231045416
Position 12457: 0.08455363694883927
Position 25173: 0.07165117560837567
Position 16253: 0.0644152520523043
Position 17396: 0.05729352920435516
Position 18341: 0.05641413200329369
Position 17425: 0.05542424601157293
Position 17480: 0.05455044912919374
Position 17562: 0.05374162718582097
Position 22971: 0.046803857549506486
Position 13029: 0.04585421043892671
Position 20439: 0.04454139923471293
Position 26311: 0.0431121951378431
Position 23203: 0.042960460090918515
Position 19528: 0.041649632791354266
Position 19557: 0.04028047293310117
Position 24928: 0.039238403198835266
Position 25431: 0.03470473465493763
Position 31119: 0.03274351297396149
Position 26064: 0.03262624078781529
Position 3785: 0.03231149033664585
Position 22241: 0.0285023102823918
Position 16434: 0.02765973510580878
Position 6069: 0.02737964243555697
Position 22510: 0.0250332934779312
Position 6337: 0.024215507930831784
Position 14845: 0.02066870619672996
Position 18685: 0.020635028953502207
Position 20449: 0.019254913178498513
Position 269: 0.017890035892269944
Position 25854: 0.017630248767092183
Position 23415: 0.017126935718149668
Position 11769: 0.016908727878299352
Position 19255: 0.016620545783626393
Position 20483: 0.016391374896375946
Position 24225: 0.016307553786165878
Position 24741: 0.015218679330685244
Position 1319: 0.014663097804404585
Position 23824: 0.014523203301937987
Position 15051: 0.014507500282106964
Position 19783: 0.013598460049776611
Position 26964: 0.012379823392427172
Position 17442: 0.01208000322761031
Position 24614: 0.011741361489315682
Position 23544: 0.011448635539455947
Position 11277: 0.010016386703263984
Position 3266: 0.009499602698889982
Position 7228: 0.009418659585803549
Position 15084: 0.009214095344559772
Position 16565: 0.008937017082117986
Position 5936: 0.008912246431761755
Position 19012: 0.00843866112077366
Position 14586: 0.008344108261079642
Position 31794: 0.00785272871422379
Position 3923: 0.007632519349939267
Position 25051: 0.00735529270074858
Position 16853: 0.006900560840099697
Position 17741: 0.006674216564976657
Position 26266: 0.006670021691401847
Position 26742: 0.00661048288405556
Position 26076: 0.006427632207519612
Position 24296: 0.006303782813105036
Position 6275: 0.005730373713258909
Position 24085: 0.005488564512268873
Position 25406: 0.005185074943423733
Position 17307: 0.0050749555715854724
Position 13816: 0.00504085634929354
Position 24173: 0.004912552915047632
Position 24061: 0.0047917803276424815
Position 17578: 0.00478762731321618
Position 30617: 0.004770331659491339
Position 14790: 0.00449582560667756
Position 5649: 0.0044521018072253464
Position 23712: 0.004392711957493018
Position 18831: 0.004386178354837027
Position 6059: 0.004282075495034094
Position 19290: 0.004246116335279092
Position 17433: 0.004232729818325857
Position 27029: 0.004186755676426201
Position 7312: 0.004103708803823598
Position 16618: 0.003970043761591624
Position 4437: 0.003954036068800526
Position 25116: 0.0037719708998924088
Position 18618: 0.0037616430286483383
Position 21877: 0.0032721546812428935
Position 5199: 0.003150597459013655
Position 19946: 0.0030866455786496506
Position 27430: 0.0030834397933220204
Position 29358: 0.0030689150410714476
Position 7204: 0.003054119733597357
Position 14712: 0.00300653142709957
Position 10959: 0.0029956543130106096
Position 22083: 0.0029953224068524674
Position 18638: 0.0028400162816201086
Position 4624: 0.002603901803543205
Position 26695: 0.002599312581736923
Position 17126: 0.0024747027259701924
Position 22105: 0.0024303380671508524
Position 18523: 0.002405542821407644
Position 18497: 0.0023002284732986356
Position 22004: 0.0021443397971352128
Position 19871: 0.002124761980896555
Position 25182: 0.0020316741895675325
Position 23972: 0.00200383149993695
Position 22600: 0.001801577714752712
Position 3789: 0.0017285138099559472
Position 23518: 0.0016979570892759154
Position 31909: 0.0016742282151450398
Position 26900: 0.0016211712039454133
Position 23804: 0.001610658521424361
Position 18621: 0.0015655972590079312
Position 23169: 0.0015593375415630536
Position 5249: 0.0014986368949258101
Position 23354: 0.001487548468971655
Position 6453: 0.0014832931950212087
Position 23511: 0.001468510682237337
Position 26426: 0.0014441324556542848
Position 13547: 0.0014137867752507622
Position 22140: 0.0013740644723159554
Position 16822: 0.001372968553379014
Position 5792: 0.001318682484383161
Position 28871: 0.0013085975280077446
Position 17451: 0.00127640468749476
Position 12641: 0.0012373049167797494
Position 13251: 0.0012006347617168434
Position 10140: 0.0011580113649258717
Position 25321: 0.0011536008458761598
Position 17054: 0.0011284588156485961
Position 3745: 0.0011139640661885983
Position 11182: 0.0010694106929763187
Position 3305: 0.0010691162787990665
Position 10463: 0.0009944646039800776
Position 11957: 0.0009835491502539321
Position 3060: 0.0009352107712495715
Position 2930: 0.0009005852354851033
Position 22023: 0.000898707056759653
Position 21113: 0.0008866232759530475
Position 5536: 0.0008656510495971981
Position 3526: 0.0008513703071560088
Position 18064: 0.000823759292195331
Position 24239: 0.0008142877057318113
Position 24639: 0.0008045946213220379
Position 24408: 0.0007745452164313392
Position 22037: 0.0007740082160547191
Position 29866: 0.0007524691328835239
Position 1113: 0.0007285517678340547
Position 3207: 0.000725814280239528
Position 10993: 0.0007246157701226763
Position 23986: 0.0007124720267034629
Position 12309: 0.0006978745053529454
Position 18615: 0.0006959307855492218
Position 18690: 0.0006904154935703226
Position 24843: 0.0006812557626646898
Position 3846: 0.000675834161010083
Position 18085: 0.0006666855684662945
Position 24152: 0.0006631885489946699
Position 19700: 0.0006407677445812703
Position 22452: 0.0006300598304548062
Position 24210: 0.0006017136261346718
Position 22068: 0.000572801311531699
Position 6403: 0.0005680977650718743
Position 11222: 0.0005598307946714429
Position 17573: 0.000551042303245714
Position 16900: 0.000532981867035535
Position 3614: 0.0005184133769253926
Position 2697: 0.0005172558787778005
Position 17609: 0.0004927279564836794
Position 26318: 0.00048280319546991507
Position 626: 0.0004631839671363511
Position 20393: 0.0004629628959666601
Position 2450: 0.0004588391775504736
Position 24155: 0.000450051017390905
Position 19140: 0.0004270188666420036
Position 22345: 0.0004228556425115079
Position 1970: 0.0004157986352743584
Position 24273: 0.00041114545424152256
Position 27407: 0.00040641741698164865
Position 21142: 0.0004027843759909205
Position 13745: 0.0003919539902000325
Position 2411: 0.0003777819578414035
Position 29251: 0.00037701580144806695
Position 31779: 0.0003686889611367857
Position 26263: 0.000367388925974182
Position 23004: 0.0003561269362750949
Position 27164: 0.0003501008247907346
Position 10705: 0.00033219775348453714
Position 28610: 0.00032108185342305686
Position 26748: 0.00031021663080904176
Position 17923: 0.0003032288621992871
Position 29803: 0.0002946296064446532
Position 17448: 0.00027941085702320003
Position 3034: 0.0002735119282314762
Position 18654: 0.00026790838950123077
Position 3571: 0.00025865152136678805
Position 11246: 0.0002582032265987725
Position 22648: 0.0002537313404592517
Position 7166: 0.0002441918343058294
Position 20611: 0.00024077733773831314
Position 26875: 0.0002229758461939948
Position 18093: 0.00021805573097314658
Position 3140: 0.00021557837882490242
Position 30968: 0.00020747514353064742
Position 25793: 0.0001976782991619755
Position 1006: 0.00019366373267565843
Position 29413: 0.000193374098737755
Position 1645: 0.00018349992091924047
Position 3937: 0.0001791893179659785
Position 21908: 0.0001786371537686945
Position 26470: 0.00017582100049942022
Position 22149: 0.00017569089834138782
Position 18103: 0.00017014032252921058
Position 31992: 0.0001671538059507408
Position 20430: 0.00016395416428778407
Position 1252: 0.00016103788093990056
Position 318: 0.0001585676173206632
Position 5190: 0.00015345304492380945
Position 24752: 0.00014991567291179343
Position 7293: 0.0001404066954295543
Position 11126: 0.00013796131691009263
Position 18548: 0.00013622600589548566
Position 22102: 0.00013513578499467672
Position 7069: 0.00012998414655377775
Position 23477: 0.00012989977434418548
Position 672: 0.00012160221619842351
Position 15459: 0.00011510696264768434
Position 17866: 0.00011507756219125896
Position 23392: 0.00010705276237117838
Position 7277: 0.00010280714110351206
Position 8233: 9.917869133480782e-05
Position 25729: 9.843753293399478e-05
Position 27167: 9.07614519349345e-05
Position 7050: 8.777370759982093e-05
Position 17269: 8.77209056397562e-05
Position 5065: 8.635547944715417e-05
Position 2959: 8.583516278905579e-05
Position 10430: 8.36464082878892e-05
Position 10221: 8.23582806483811e-05
Position 17216: 8.16108351872899e-05
Position 24625: 7.944402946057026e-05
Position 18348: 7.845260511512737e-05
Position 24138: 7.743424539394844e-05
Position 4493: 7.665000273076497e-05
Position 2686: 7.524683393835284e-05
Position 20144: 7.517868209422934e-05
Position 18245: 7.466742309046798e-05
Position 24032: 7.049189104909496e-05
Position 24187: 6.987907039841934e-05
Position 5135: 6.432816371330554e-05
Position 4914: 6.40511862436468e-05
Position 24439: 6.31211087278454e-05
Position 3079: 6.235014212279598e-05
Position 10240: 5.5768565091789875e-05
Position 2540: 5.387307365053647e-05
Position 4383: 5.3563467013144426e-05
Position 1128: 5.1540655713042665e-05
Position 10363: 5.1117880829694114e-05
Position 8667: 5.033907636088831e-05
Position 475: 4.959354403323954e-05
Position 18701: 4.545774273804223e-05
Position 1078: 4.380005777308319e-05
Position 456: 4.297633514026512e-05
Position 24748: 4.119752345925748e-05
Position 7146: 4.092391516069305e-05
Position 1609: 4.012049092300262e-05
Position 17325: 3.4675053994461675e-05
Position 29058: 3.386686482811002e-05
Position 19923: 3.024987678189855e-05
Position 3981: 2.98881150363509e-05
Position 8274: 2.967304485495702e-05
Position 23018: 2.9635451100945216e-05
Position 8415: 2.862447170091445e-05
Position 19443: 2.720283402683485e-05
Position 8000: 2.5424037901674328e-05
Position 775: 2.3248960932729396e-05
Position 382: 2.2717856752151577e-05
Position 2135: 2.1453796751008617e-05
Position 17253: 2.0815967753984886e-05
Position 591: 1.9481625452396867e-05
Position 2005: 1.8511592668031045e-05
Position 15419: 1.6466634318599716e-05
Position 17221: 1.5983622549937345e-05
Position 4238: 1.5622143288278707e-05
Position 17337: 1.5549312850981493e-05
Position 18293: 1.4356571933735907e-05
Position 4219: 1.2848013959147951e-05
Position 215: 1.251456583634803e-05
Position 2462: 1.0743373125606711e-05
Position 1330: 1.068085857220399e-05
Position 26880: 1.023682897799752e-05
Position 15220: 9.339611195841547e-06
Position 4945: 8.31171341608239e-06
Position 4512: 8.251576528422527e-06
Position 688: 7.770170526328106e-06
Position 17225: 7.062733089941607e-06
Position 15306: 6.618897072088521e-06
Position 17458: 6.1137239959169965e-06
Position 26350: 5.930776966388052e-06
Position 28276: 4.233033084140804e-06
Position 26709: 3.3895120001662787e-06
Position 17353: 3.1335819946709374e-06
Position 28049: 3.0437212925845035e-06
Position 10539: 2.9807583137868934e-06
Position 26410: 2.5939098831659255e-06
Position 26366: 1.8246594173548705e-06
Position 17280: 1.7130921318120292e-06
Position 17266: 1.5155670618025847e-06
Position 16888: 9.191236538030631e-07
Position 2855: 6.802325061108813e-07
Position 4789: 5.286612503597036e-07
Position 4590: 4.604132664981908e-07
Position 8489: 4.270709930218915e-07
Position 4468: 3.5830967303073455e-07
Position 1036: 3.044505443386511e-07
Position 2028: 2.64112071741421e-07
Position 1286: 2.427992377531691e-07
Position 742: 1.9348535652842988e-07
Position 19231: 1.631768383421698e-07
Position 1194: 1.1252834543844157e-07
Position 974: 1.0822802655329072e-07
Position 2090: 9.776442685710994e-08
Position 583: 5.506352048042099e-08
Position 497: 1.911689049054325e-08
Position 638: 1.7443717002102044e-08
Position 643: 1.4186443895517902e-08
Position 778: 1.3656242253408186e-08
Position 227: 8.602318195779862e-09
Position 860: 6.597128286043235e-09
Position 500: 6.158362870334482e-09
Position 759: 5.922999635430243e-09
Position 810: 4.925177028789113e-09
Position 817: 4.485415861441659e-09
Position 209: 2.681964293810444e-09
Position 7078: 2.3829030876177898e-09
Position 843: 2.309505592270043e-09
Position 424: 6.89101646339224e-10
Position 1342: 1.1361206089969437e-11
Position 1170: 5.710070125207528e-12
