Gene = CTPsyn
Position 10701: 2.316585795438561e-05
Position 2063: 2.250533361400494e-05
Position 13327: 2.1734882629640188e-05
Position 823: 1.9274273691588533e-05
Position 536: 1.8921718075021377e-05
Position 404: 1.6937627218633253e-05
Position 750: 1.6870937684168995e-05
Position 14011: 1.6755995574158193e-05
Position 357: 1.6109578041713387e-05
Position 1494: 1.515881579314548e-05
Position 14788: 1.5091809058412318e-05
Position 13265: 1.4748399824438521e-05
Position 14409: 1.3791736600246572e-05
Position 304: 1.1634838788188182e-05
Position 359: 1.13605158846945e-05
Position 746: 1.0452722743063362e-05
Position 13809: 1.007694394821747e-05
Position 220: 9.06009295859744e-06
Position 2020: 8.227943756196784e-06
Position 528: 8.115546617391852e-06
Position 1095: 7.856069535554568e-06
Position 768: 7.5714105125409255e-06
Position 2028: 6.970103386700667e-06
Position 618: 6.586896994435477e-06
Position 488: 6.3926277632917804e-06
Position 14628: 6.064815898937707e-06
Position 13782: 5.691882476267127e-06
Position 1467: 5.518425834684505e-06
Position 13024: 5.442558789873823e-06
Position 196: 5.208763526431617e-06
Position 85: 5.085275369398929e-06
Position 816: 4.4592888991659866e-06
Position 12963: 3.824334910603702e-06
Position 333: 3.5046829811337936e-06
Position 1320: 3.352863048230213e-06
Position 844: 3.0846165108684506e-06
Position 13359: 3.0522562516887955e-06
Position 201: 2.729550681660704e-06
Position 1088: 2.6762639657860184e-06
Position 12934: 2.562534591804142e-06
Position 890: 2.522952838484312e-06
Position 476: 2.21932134666155e-06
Position 818: 1.8272402051889196e-06
Position 2190: 1.8127661654928997e-06
Position 1001: 1.514305277628325e-06
Position 1471: 1.4921135457861886e-06
Position 1115: 1.3041666683768254e-06
Position 1458: 1.2931339650094087e-06
Position 108: 1.0630491698422211e-06
Position 2435: 9.008404235186399e-07
Position 13508: 8.801557298582914e-07
Position 13258: 6.120923113133031e-07
Position 525: 5.392156349357885e-07
Position 13851: 4.553921140946369e-07
Position 144: 2.8321462686073445e-07
Position 733: 2.790789332102198e-07
Position 1068: 2.599815461021829e-07
Position 459: 2.3473770606016617e-07
Position 14507: 2.1378078205722497e-07
Position 2924: 1.7832701796284232e-07
Position 14364: 1.7534643496715347e-07
Position 785: 1.4157813178873828e-07
Position 1045: 1.2609829568321016e-07
Position 639: 1.2366328853543592e-07
Position 802: 1.090156776640583e-07
Position 14047: 1.0323390666200049e-07
Position 1135: 9.179376436067364e-08
Position 13614: 7.904585553068122e-08
Position 502: 7.566974818750226e-08
Position 14446: 5.782237104513248e-08
Position 1937: 5.6053975732779004e-08
Position 471: 2.5791899601636337e-08
Position 464: 2.3492168323021266e-08
Position 13428: 2.0479338831180063e-08
Position 1941: 1.403342205371403e-08
Position 13146: 8.576935502556636e-09
Position 13789: 5.362040427808866e-09
Position 14020: 4.780838909435345e-09
Position 735: 4.628555830401988e-09
Position 2059: 3.5755114895247446e-09
Position 641: 2.56710082471462e-09
Position 14196: 2.530865959646996e-09
Position 721: 1.9574286573623305e-09
Position 13616: 1.3854520740557475e-09
Position 677: 9.072376110695429e-10
Position 765: 4.3865238366247853e-10
Position 754: 4.079946492562239e-10
Position 13589: 3.1012197384210443e-10
Position 13475: 1.9775760515132515e-10
Position 607: 1.8809725504535917e-10
Position 652: 1.5060580940381284e-10
Position 13461: 9.604658940860735e-11
Position 13208: 9.348456626554556e-11
Position 13379: 9.020752934907366e-11
Position 13806: 7.920721823729387e-11
Position 13768: 7.284384025415142e-11
Position 682: 6.619231504917254e-11
Position 727: 7.648162405439937e-12
Position 779: 5.73323278953862e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13172: 0.9887806439012355
Position 13738: 0.9665985351949279
Position 12901: 0.9646892797466307
Position 11629: 0.8731287632355588
Position 11423: 0.8685056536783803
Position 309: 0.49407939751894736
Position 12730: 0.27968406395538314
Position 10881: 0.22262896916528985
Position 10169: 0.20542887036879598
Position 10178: 0.12160576749079505
Position 10701: 0.11388017706457157
Position 10932: 0.08423919451621474
Position 11331: 0.07599561653676346
Position 415: 0.06333246465133988
Position 13748: 0.03302725330017025
Position 351: 0.028604857716588772
Position 9155: 0.01754352429139502
Position 2522: 0.012738624459016735
Position 1043: 0.010970288734202372
Position 13201: 0.010026678769654063
Position 13609: 0.009191552505751476
Position 2605: 0.007459144349621736
Position 2183: 0.007191688482974389
Position 2133: 0.006797825909220142
Position 9453: 0.006711052142856935
Position 10100: 0.0067004032577435944
Position 14864: 0.006120814056741363
Position 9379: 0.005746734944767012
Position 11175: 0.005086280981837103
Position 1113: 0.004501980855842043
Position 9760: 0.004449797258900223
Position 9472: 0.00400350361487237
Position 1539: 0.0038935426334742187
Position 2268: 0.0038925362931669046
Position 11760: 0.00333435016150961
Position 178: 0.002722994011842666
Position 13393: 0.0027167905200387813
Position 2443: 0.0026944332463802105
Position 8854: 0.002616164918387921
Position 314: 0.002612986682680294
Position 12399: 0.0025651074384482973
Position 14833: 0.0022291205295092184
Position 13333: 0.002073830825441298
Position 13313: 0.002066379368516544
Position 471: 0.002033645202255766
Position 8524: 0.0019972839084689614
Position 12669: 0.0019196784104750847
Position 13881: 0.0018659567899480395
Position 648: 0.0017872304562964654
Position 1564: 0.0017270899430423506
Position 14567: 0.0015159797411272654
Position 71: 0.0013631972195579031
Position 12500: 0.001352859221794743
Position 11687: 0.001302583464989126
Position 2288: 0.000972108748455623
Position 14184: 0.0009514307081346585
Position 14481: 0.0008852986685037762
Position 14166: 0.0008789681960527917
Position 11297: 0.0008692015476519987
Position 1423: 0.0008245459971619348
Position 13120: 0.0007734460709027057
Position 14284: 0.0007471693627252723
Position 8317: 0.0007309610207936253
Position 11181: 0.0007026691858963755
Position 12522: 0.0006289968485100275
Position 727: 0.0006279872033337242
Position 13645: 0.0006199701475259486
Position 572: 0.0005979037905007482
Position 13327: 0.0005868108571243836
Position 13345: 0.0005515881762672066
Position 14812: 0.0004218586251979281
Position 1209: 0.0003690552907826397
Position 108: 0.00034532912232493286
Position 14297: 0.0003106117295595315
Position 790: 0.0003017851279248037
Position 12824: 0.0002959117554786084
Position 14317: 0.0002519221497499589
Position 14980: 0.0002459824542470893
Position 12472: 0.0002409477863926887
Position 11658: 0.00017242862267442935
Position 2496: 0.00017078365541809502
Position 435: 0.00016766382003853328
Position 2489: 0.00016646968747350803
Position 6540: 0.00016064359138302667
Position 428: 0.00015367202750351502
Position 2189: 0.00012783813097477512
Position 13428: 0.00012440984852644544
Position 13141: 0.00011627986563501375
Position 13851: 0.00011376618618247892
Position 12847: 0.00010698221303786614
Position 1088: 7.979516583995478e-05
Position 2611: 7.167602125118204e-05
Position 3116: 6.379521886287218e-05
Position 12844: 5.8328910925337644e-05
Position 3310: 5.5840977697103996e-05
Position 13439: 5.381663497939651e-05
Position 13237: 5.191134622658816e-05
Position 14594: 5.162198376491355e-05
Position 550: 4.812668318162473e-05
Position 273: 4.564650051643867e-05
Position 13606: 4.4213431063238386e-05
Position 1908: 4.0958499459737786e-05
Position 13298: 2.9449108836808166e-05
Position 13437: 2.851855496080738e-05
Position 12694: 2.835547491933945e-05
Position 14150: 2.773012314976331e-05
Position 2818: 2.6590468333999082e-05
Position 13255: 2.6427892757242647e-05
Position 14942: 2.3281853300301846e-05
Position 11943: 2.3100087208511618e-05
Position 14940: 2.1445429099539482e-05
Position 772: 1.9836507511099357e-05
Position 13507: 1.6736461419247527e-05
Position 12747: 1.5834055093465178e-05
Position 1283: 1.5795447334201897e-05
Position 14422: 1.5378361143142288e-05
Position 13132: 1.3778279121135975e-05
Position 6129: 1.2380833425082194e-05
Position 14956: 1.1552451292961538e-05
Position 11947: 1.0920364859327935e-05
Position 1001: 6.649173952228072e-06
Position 1335: 6.491810058698596e-06
Position 11691: 5.410469169762115e-06
Position 13552: 4.729823579909758e-06
Position 3052: 4.643764246356755e-06
Position 11667: 4.493080573040006e-06
Position 5843: 4.3584914637474895e-06
Position 13411: 3.62313820859904e-06
Position 13225: 3.2041564662356514e-06
Position 13794: 2.4035784526850768e-06
Position 11964: 2.2887518918473905e-06
Position 13249: 2.082645220379889e-06
Position 12021: 1.8601101913365296e-06
Position 1547: 1.3146172127941049e-06
Position 1141: 1.2220616826804542e-06
Position 11673: 9.529424900082141e-07
Position 485: 6.512534437211124e-07
Position 85: 4.955692459978638e-07
Position 13668: 4.4077579265661225e-07
Position 1629: 3.589827052491036e-07
Position 1058: 1.7950324706570293e-07
Position 733: 1.6853909740417168e-07
Position 1151: 9.742964722781578e-08
Position 959: 9.05265231762999e-08
Position 2031: 8.789017002129443e-08
Position 744: 5.950026211576223e-08
Position 357: 5.422415898454458e-08
Position 2238: 2.9078684014636128e-08
Position 1829: 2.172051514539466e-08
Position 615: 1.8445542690508112e-08
Position 750: 1.4644848148450425e-08
Position 1155: 6.093153128544729e-09
Position 488: 5.385941281625668e-09
Position 2394: 4.297283843621044e-09
Position 2146: 3.8999777387897e-09
Position 822: 3.491219054166035e-09
Position 1331: 3.2346708777816283e-09
Position 1240: 2.8642879492070796e-09
Position 1255: 2.473071617883312e-09
Position 617: 1.693490036637105e-09
Position 607: 2.8432529529862726e-10
Position 834: 2.1916839364062794e-11
Position 220: 5.866619868391883e-13
Position 245: 1.7607623579646552e-13
