Gene = Rexo5
Position 541: 4.310407398665617e-06
Position 3507: 3.5663646981329477e-06
Position 631: 3.4744862155587207e-06
Position 656: 3.2292285926490863e-06
Position 3749: 2.8575161125443057e-06
Position 675: 2.5833005660088884e-06
Position 180: 2.1968987549477075e-06
Position 3779: 2.00267599631453e-06
Position 2619: 1.6340250528545685e-06
Position 1683: 1.5262937750288788e-06
Position 2774: 1.2997961954215953e-06
Position 3251: 1.0741755964884926e-06
Position 2930: 9.510463535208452e-07
Position 3245: 9.44004588690533e-07
Position 3949: 9.436306101114232e-07
Position 3414: 8.755345062750699e-07
Position 249: 8.735041952632338e-07
Position 340: 8.457848886204274e-07
Position 409: 7.689191761090972e-07
Position 3964: 6.655391798053687e-07
Position 1336: 6.376820403283535e-07
Position 905: 6.354369888360534e-07
Position 3028: 5.421265824722804e-07
Position 3059: 5.418167686315903e-07
Position 2831: 4.4927530442047295e-07
Position 3: 4.4626691882108306e-07
Position 907: 3.9222662631352734e-07
Position 2823: 2.777390720730262e-07
Position 3208: 2.6069873859373545e-07
Position 2749: 2.056133713591617e-07
Position 2780: 1.6920136646525758e-07
Position 3243: 1.6567580790367806e-07
Position 713: 1.4012182709015575e-07
Position 916: 8.126338361757664e-08
Position 247: 7.371012455806286e-08
Position 581: 2.2643770728982174e-08
Position 1170: 2.0644985678791146e-08
Position 259: 1.8604422271930188e-08
Position 453: 1.0102499438320654e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3450: 0.9930578172490828
Position 2610: 0.9166812277775397
Position 278: 0.7984428099073625
Position 957: 0.4236591516636717
Position 586: 0.17821503620125584
Position 4137: 0.08046074156140588
Position 202: 0.07935382419959541
Position 703: 0.07707748112809854
Position 3916: 0.05428400840487309
Position 1621: 0.04198680915434002
Position 3151: 0.03759454413427538
Position 1281: 0.03339195973763116
Position 731: 0.027878235331112364
Position 1618: 0.02450644929931458
Position 1903: 0.021846904379057584
Position 2659: 0.020437059261002182
Position 2401: 0.017728699255445055
Position 3678: 0.016783217363636253
Position 916: 0.01600753712335761
Position 929: 0.014812646915118221
Position 4817: 0.012597337541385516
Position 822: 0.012250483684143507
Position 2404: 0.010612373284931217
Position 2313: 0.009432074867332507
Position 669: 0.00783987059192664
Position 740: 0.006548918703030554
Position 997: 0.00600164391947867
Position 3471: 0.00527138287930561
Position 4064: 0.004994331759166463
Position 2010: 0.004830228438893145
Position 1432: 0.004538257162337609
Position 597: 0.0038260073042229426
Position 713: 0.0034983131750774294
Position 631: 0.003164486697462968
Position 3181: 0.0029451371226599425
Position 775: 0.002669791697537103
Position 1047: 0.0019173701317352662
Position 1780: 0.0017458568766112533
Position 3859: 0.001386789508034244
Position 3184: 0.0013145304179894705
Position 4562: 0.0011987385738855638
Position 206: 0.0011245315774824117
Position 4540: 0.0010985155999221027
Position 1305: 0.0010792705559509827
Position 1549: 0.0009631562454664896
Position 1314: 0.0008990576617893681
Position 3711: 0.0007355851901931081
Position 1576: 0.00053781434869066
Position 1030: 0.0005280978481740201
Position 1560: 0.0004999383887082221
Position 2631: 0.0004641350010383634
Position 4149: 0.00046289695734275154
Position 1285: 0.0004355688043174304
Position 839: 0.0004171714173260491
Position 4793: 0.0004119964800728136
Position 4569: 0.0004077766876893236
Position 799: 0.00039853543582895554
Position 3749: 0.00034570552330143005
Position 330: 0.0002927091217550462
Position 3358: 0.0002533158734188856
Position 1071: 0.00025185195868284956
Position 4860: 0.0002395312053874516
Position 756: 0.0002357951774048823
Position 5004: 0.00022902858059565488
Position 1979: 0.00022512429776472143
Position 1933: 0.00021845797888508123
Position 2656: 0.000197153843437075
Position 1755: 0.00015854518288630314
Position 383: 0.00015288710874679105
Position 4545: 0.000132400694567469
Position 407: 0.00012891502221885147
Position 4847: 0.00012474975619356798
Position 2150: 0.00012416593546649078
Position 2590: 0.00011835361869446972
Position 4542: 0.00011741352578415891
Position 259: 0.0001103697082436968
Position 3624: 0.0001027181004568881
Position 438: 8.699834041896045e-05
Position 617: 8.48496296522366e-05
Position 1056: 6.899105472267397e-05
Position 2019: 5.6562594682909156e-05
Position 307: 5.575334771809583e-05
Position 336: 4.945625436105387e-05
Position 4814: 4.48221060804456e-05
Position 312: 3.8850158646531265e-05
Position 3569: 3.72736743167249e-05
Position 4107: 3.23528592420198e-05
Position 239: 3.0041839546245504e-05
Position 1104: 2.9954164747072265e-05
Position 163: 2.956279581211861e-05
Position 347: 2.941915610918189e-05
Position 3609: 1.766359644506887e-05
Position 1323: 1.6691585406459765e-05
Position 340: 1.5692423138185018e-05
Position 3985: 1.3355837583148159e-05
Position 638: 1.3001822783359536e-05
Position 1446: 7.109319545918351e-06
Position 990: 6.366686987552529e-06
Position 1627: 4.789373944353704e-06
Position 482: 3.6864690840992755e-06
Position 223: 3.1879481553693986e-06
Position 255: 2.15378502942156e-06
Position 461: 1.7236279443471e-06
Position 534: 9.937365549461677e-07
Position 220: 9.387611645920994e-07
Position 217: 9.281944272423022e-07
Position 124: 5.733774137362058e-07
Position 316: 4.1235579952606726e-07
Position 363: 3.201244146825354e-07
Position 1185: 1.52349280291329e-07
Position 1150: 1.492066451163161e-07
Position 491: 1.3588589490074547e-07
Position 74: 1.0176606621136143e-07
Position 133: 9.690166258081823e-08
Position 356: 1.3983118375283537e-08
Position 141: 1.2336231348892601e-08
Position 214: 8.504447149600482e-09
Position 500: 1.734046941400677e-09
Position 541: 1.1400814371258733e-09
Position 247: 6.19562400830849e-10
Position 409: 5.573580084929197e-12
Position 505: 1.6083830902493818e-12
