Gene = VhaSFD
Position 2512: 0.00015685509335568523
Position 272: 0.00015585912524822466
Position 462: 0.0001402596765662172
Position 4230: 0.00013345189202201054
Position 2509: 0.0001323154606446858
Position 4632: 0.00012635375419234202
Position 532: 0.00012329873775141913
Position 295: 0.00011842131563160329
Position 83: 0.00011696521328498213
Position 411: 0.00010022208903245473
Position 3379: 8.4608248996982e-05
Position 3058: 8.45845855846448e-05
Position 64: 8.196142322314809e-05
Position 3392: 8.17547369983427e-05
Position 299: 8.140739489753773e-05
Position 4024: 7.950871838380043e-05
Position 1570: 7.702508460986495e-05
Position 69: 6.447494713211694e-05
Position 574: 6.040884836829299e-05
Position 4376: 4.712948341199382e-05
Position 86: 4.560883091768821e-05
Position 174: 4.134972071408102e-05
Position 4379: 4.102630091974821e-05
Position 4653: 4.0586065542293415e-05
Position 3848: 3.783380292345976e-05
Position 124: 3.591950070298032e-05
Position 51: 3.3898232932728146e-05
Position 4096: 3.3451038920547505e-05
Position 765: 2.7341955268854892e-05
Position 831: 2.4843557091711015e-05
Position 67: 2.4455419044977502e-05
Position 821: 2.4317885629605433e-05
Position 927: 1.9850089478052502e-05
Position 3743: 1.963571098579341e-05
Position 4799: 1.9492637669977584e-05
Position 543: 1.8147067421335216e-05
Position 3353: 1.658343014734969e-05
Position 476: 1.6252283324954223e-05
Position 4733: 1.580223607332227e-05
Position 870: 1.4317440728383483e-05
Position 686: 1.3372735442766645e-05
Position 921: 1.3242297166883965e-05
Position 4410: 1.269548095319903e-05
Position 906: 1.1521713074786501e-05
Position 3218: 1.0010993042207703e-05
Position 972: 9.44608964308039e-06
Position 2972: 9.41176326258688e-06
Position 3103: 9.170497758696813e-06
Position 1333: 8.508591903461392e-06
Position 3179: 8.235524861702936e-06
Position 2989: 6.803834898598991e-06
Position 1363: 6.033137620500729e-06
Position 3288: 5.69622384366069e-06
Position 3144: 3.6537753689187297e-06
Position 703: 3.6120623477552802e-06
Position 915: 2.658991850118077e-06
Position 24: 2.540126588219111e-06
Position 1144: 2.4273163157206684e-06
Position 714: 2.3067231630620525e-06
Position 651: 2.2128422447272813e-06
Position 3062: 2.07634464685889e-06
Position 1383: 1.948029668945328e-06
Position 611: 1.7907862942848658e-06
Position 3245: 1.7168916692601806e-06
Position 3110: 1.6420510457098834e-06
Position 126: 1.6148841258068697e-06
Position 278: 1.48331914925586e-06
Position 201: 1.4808470868648863e-06
Position 1540: 1.4360399485735374e-06
Position 1503: 1.2107736400516851e-06
Position 613: 1.0280196512014138e-06
Position 58: 6.556143400641742e-07
Position 2939: 4.812394507105259e-07
Position 137: 3.9567416059850003e-07
Position 2105: 3.796772797310659e-07
Position 3484: 3.6423558842408607e-07
Position 112: 3.3638695082138644e-07
Position 3430: 2.744255270115627e-07
Position 3542: 2.5069011121256706e-07
Position 3439: 2.2518372998915762e-07
Position 666: 1.897775480998085e-07
Position 358: 1.8597146738390767e-07
Position 128: 1.7457847614328809e-07
Position 4345: 1.6699371169506897e-07
Position 56: 1.3886043153315236e-07
Position 420: 1.1276426243445776e-07
Position 3889: 1.1031466876584875e-07
Position 3686: 9.023914405032588e-08
Position 140: 8.381232551879448e-08
Position 711: 6.936301297693355e-08
Position 1080: 4.5899741101221556e-08
Position 3402: 3.9030386132470576e-08
Position 1192: 3.4277321549209416e-08
Position 3250: 3.3622037590912985e-08
Position 3902: 2.964310845977403e-08
Position 3500: 2.5996527711632086e-08
Position 4161: 1.167036942362475e-08
Position 3415: 6.76664940780688e-09
Position 4212: 5.752986314468816e-09
Position 4188: 1.8077318170119717e-09
Position 2908: 1.0969795303344608e-09
Position 1168: 7.636213388966887e-10
Position 3887: 4.0072970898601726e-10
Position 3043: 1.8310421782530164e-10
Position 3001: 1.620636708545187e-10
Position 3656: 9.81426668749065e-11
Position 2800: 8.939298942273842e-11
Position 789: 5.121543234070763e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3031: 0.9991024482090207
Position 3654: 0.9990482436265796
Position 2832: 0.8480772822197832
Position 3928: 0.7445778459246869
Position 337: 0.7134334670443977
Position 2422: 0.24670450301961594
Position 3824: 0.22731911507221012
Position 1712: 0.1694330981815374
Position 2579: 0.11149603664498332
Position 2196: 0.04600388314888204
Position 2387: 0.020229687920500648
Position 634: 0.01729949167467282
Position 369: 0.01721797474828031
Position 2699: 0.01453903274465732
Position 2723: 0.01262483817202623
Position 1199: 0.012076139685083413
Position 564: 0.010814341035682148
Position 2747: 0.009970409244494542
Position 873: 0.009622803258342354
Position 1280: 0.009324711331786683
Position 4848: 0.00849554857207501
Position 597: 0.008358795854251585
Position 4058: 0.007915588888273236
Position 4783: 0.00642063039988994
Position 2850: 0.0063971244474295835
Position 366: 0.005412384568012307
Position 4441: 0.005047784855903417
Position 789: 0.004728348278975144
Position 890: 0.003666961643503413
Position 4469: 0.0035469894290720005
Position 4425: 0.0033915389292745774
Position 2295: 0.0032127578921523335
Position 893: 0.0023778059356390747
Position 690: 0.002353334861878723
Position 420: 0.0021671420123407985
Position 2285: 0.002147824593182346
Position 4178: 0.0021436276805984517
Position 3866: 0.0019666562746991825
Position 3389: 0.0018850464360554047
Position 4241: 0.001804865983387566
Position 1021: 0.0014217440077420982
Position 2313: 0.0013879060872862916
Position 1719: 0.0013278509072248367
Position 2871: 0.0013218842595291579
Position 255: 0.0011454607264365668
Position 3202: 0.000973587149292384
Position 549: 0.0009429267889427972
Position 1811: 0.0009084350650284288
Position 283: 0.0008484094479695234
Position 3830: 0.0007302304340507637
Position 2705: 0.0007297345187341327
Position 4216: 0.0006422402006749388
Position 4062: 0.0006262234901690693
Position 249: 0.0005781876689099513
Position 1971: 0.0005611454781467109
Position 4038: 0.0005591158280520139
Position 992: 0.0005263281101047817
Position 392: 0.0005097039986301417
Position 3138: 0.0004794797715382436
Position 2162: 0.0004708804258616247
Position 3323: 0.0004699627705344492
Position 4410: 0.00042890315241249344
Position 4248: 0.0004271095237631419
Position 3947: 0.0003865676752625562
Position 3430: 0.00036560968942724715
Position 3250: 0.00033788380541620533
Position 3043: 0.00033163512384593404
Position 3286: 0.00033095313227650137
Position 4206: 0.00032982266005562004
Position 2433: 0.00032039937887173484
Position 979: 0.00031346300045035096
Position 2727: 0.0003125616350352649
Position 426: 0.0003000681413936281
Position 1528: 0.00026485771438913906
Position 4618: 0.0002641807749457997
Position 372: 0.00025002599004302626
Position 2744: 0.00024622097558101214
Position 1407: 0.0002376815167246755
Position 600: 0.000232918155901989
Position 3226: 0.00023194215861735402
Position 4763: 0.0002173394650496304
Position 4887: 0.00019917070007198842
Position 2105: 0.00017147998053689117
Position 4294: 0.00016404044197850515
Position 3682: 0.00016104628047979822
Position 859: 0.00015434108897538848
Position 3524: 0.00014112109756348815
Position 96: 0.00013963204267125395
Position 2120: 0.00012639942618942443
Position 4877: 8.079811986202194e-05
Position 2485: 7.874616097576342e-05
Position 1816: 6.961222955908743e-05
Position 1071: 6.901034103213505e-05
Position 288: 6.768331828909183e-05
Position 1832: 6.540562739819479e-05
Position 2737: 5.299671662605475e-05
Position 4094: 4.795072834999186e-05
Position 1379: 4.7208279244083544e-05
Position 1025: 4.6989813887704085e-05
Position 3679: 4.0098846033903695e-05
Position 482: 3.339394152153044e-05
Position 4729: 3.322146051625852e-05
Position 3475: 3.167937708979025e-05
Position 3268: 2.9596385052213526e-05
Position 263: 2.9563704015839086e-05
Position 4120: 2.523342223886835e-05
Position 3094: 2.0136101659425983e-05
Position 1788: 1.7042560271087415e-05
Position 3944: 1.5056400576236147e-05
Position 503: 1.504444700803235e-05
Position 2497: 1.3999968986665851e-05
Position 3256: 1.3489399571461344e-05
Position 4677: 1.1135526584160187e-05
Position 495: 1.0273276763191908e-05
Position 3694: 1.0019815260046174e-05
Position 798: 9.645388546945316e-06
Position 1733: 9.64078206986161e-06
Position 3379: 9.547380286091702e-06
Position 1204: 7.978061415408482e-06
Position 765: 7.393372054790476e-06
Position 4926: 7.174772778694533e-06
Position 507: 7.079736102018953e-06
Position 2071: 6.5830000330762405e-06
Position 3340: 6.581723191967998e-06
Position 753: 6.198441698430615e-06
Position 642: 6.195439255861987e-06
Position 3399: 6.098341488913788e-06
Position 147: 5.870076119372994e-06
Position 1033: 5.857968475018457e-06
Position 3157: 4.939963407682619e-06
Position 3460: 4.470615063210219e-06
Position 1731: 4.141975908119217e-06
Position 939: 3.878467961306971e-06
Position 3151: 3.4760435813567697e-06
Position 3674: 2.7658081644305183e-06
Position 651: 2.7071389003457114e-06
Position 3154: 2.076555451077571e-06
Position 151: 1.269619343783369e-06
Position 1086: 1.107810962701891e-06
Position 458: 1.0042883196622855e-06
Position 3265: 9.407687365595554e-07
Position 1040: 8.897715494615547e-07
Position 930: 7.536050863498365e-07
Position 3108: 7.028815352969995e-07
Position 3359: 6.934373049305757e-07
Position 3346: 5.689707792808887e-07
Position 3208: 5.619129834768339e-07
Position 3283: 4.785942724345328e-07
Position 804: 4.719806078892769e-07
Position 3731: 3.4919848585642965e-07
Position 3592: 3.3655077005889893e-07
Position 189: 1.5658232486152343e-07
Position 135: 1.251029352865018e-07
Position 3751: 7.786295801725578e-08
Position 186: 5.118746124082679e-08
Position 434: 2.89837783353442e-08
Position 471: 2.5974023548775136e-08
Position 516: 1.2701919825098214e-08
Position 4001: 6.865895609992287e-09
Position 897: 6.198918274131388e-09
Position 648: 4.806882013846887e-09
Position 3709: 3.9638581727254624e-09
Position 201: 3.28539159165774e-09
Position 3978: 2.3259317815562114e-09
Position 3971: 1.870633996650283e-09
Position 67: 1.7122752074070762e-09
Position 3953: 1.7009096468802068e-09
Position 450: 1.5283750052852675e-09
Position 438: 9.268187961084925e-10
Position 441: 2.555093541661193e-10
