Gene = defl
Position 516: 2.9340359619213664e-05
Position 509: 2.755238671612985e-05
Position 378: 2.375484149885898e-05
Position 581: 2.325524210948979e-05
Position 1544: 1.3884611254102872e-05
Position 558: 1.2682348389661128e-05
Position 341: 9.290781414203798e-06
Position 2299: 9.13713315182353e-06
Position 449: 8.601950036195486e-06
Position 316: 6.0724779511918225e-06
Position 2498: 4.431791519413457e-06
Position 2778: 4.4279375575430914e-06
Position 313: 3.124473927591465e-06
Position 1141: 2.9178309582523926e-06
Position 1489: 2.384234683244863e-06
Position 955: 1.88755060870163e-06
Position 1224: 1.8143736793611955e-06
Position 869: 1.6865550551100524e-06
Position 1204: 8.219173009001225e-07
Position 847: 8.152859349176063e-07
Position 1925: 7.514085673545623e-07
Position 1208: 6.948254231685051e-07
Position 380: 6.315225302774462e-07
Position 724: 5.869222130210761e-07
Position 39: 2.893218114673857e-07
Position 45: 8.090828461950617e-08
Position 47: 6.272104766138409e-08
Position 722: 1.4232802320912012e-08
Position 121: 6.156230645097891e-09
Position 50: 7.35723306976869e-10
Position 887: 5.33569932767254e-10
Position 1799: 5.405422477628231e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1645: 0.8637811605261644
Position 2695: 0.18924031135736982
Position 1422: 0.17981595483845458
Position 1105: 0.1402214990114327
Position 1661: 0.07282426211942732
Position 2988: 0.04173427501991915
Position 907: 0.04034422410527512
Position 2513: 0.0360978721003751
Position 1237: 0.03490877901560619
Position 688: 0.034440705017408
Position 2878: 0.030831528868129152
Position 2104: 0.025852511071496033
Position 1344: 0.021112421278937046
Position 391: 0.019928072116717523
Position 1042: 0.0168127649800336
Position 1851: 0.01585798884508778
Position 1708: 0.010583494401172776
Position 1451: 0.010058198834858886
Position 1504: 0.009931495249364609
Position 3025: 0.009152094972482776
Position 3247: 0.008577861539922823
Position 1912: 0.008125447248287171
Position 1102: 0.007790423963075712
Position 3242: 0.007289793531439182
Position 2161: 0.007106023768555537
Position 1150: 0.006870132904630263
Position 2704: 0.006113332587011885
Position 538: 0.005783241159965046
Position 429: 0.004809504837670992
Position 1687: 0.004736065910693901
Position 1532: 0.004661260972709164
Position 345: 0.004107708087947373
Position 2953: 0.0038415274251270945
Position 532: 0.003173320469353407
Position 803: 0.0023800609278132067
Position 388: 0.002285765193522078
Position 1075: 0.0022404022763343376
Position 612: 0.0022238132280669085
Position 1978: 0.0021162462733608266
Position 648: 0.0020107915997792307
Position 570: 0.002002709735599429
Position 1535: 0.0019291131051269084
Position 1045: 0.0018150064008453798
Position 2770: 0.0018124011273703724
Position 1969: 0.0017144104289108213
Position 2794: 0.0017111341216407077
Position 2041: 0.0015886505525208282
Position 2644: 0.0015407477042239698
Position 325: 0.0014335006810833148
Position 1921: 0.0012410626454172954
Position 3262: 0.0012393208202396528
Position 2197: 0.0008541306815274342
Position 1217: 0.0008248235794869867
Position 2713: 0.0006944841980310343
Position 2299: 0.00066828641097976
Position 934: 0.0006642728073407411
Position 2320: 0.0006433878953549654
Position 1869: 0.0006307878906299829
Position 101: 0.00047265823178964074
Position 2074: 0.0004454698489497945
Position 1726: 0.0004125410664316378
Position 1048: 0.00038956028398901926
Position 2233: 0.0003779858624804647
Position 2587: 0.000359263176080308
Position 1242: 0.00033896725145708494
Position 2224: 0.0002868811005773359
Position 2108: 0.000279604598846043
Position 1932: 0.0002596600344093625
Position 830: 0.00023895272055359296
Position 1435: 0.0002201564813539562
Position 1189: 0.00021412868751777698
Position 1127: 0.00020283978935636024
Position 1711: 0.00017024840885849574
Position 1214: 0.0001420849821972296
Position 1080: 0.0001373749948871807
Position 808: 0.0001306844895993329
Position 628: 0.0001292815749788687
Position 609: 0.00012811336658331772
Position 2143: 0.00012588038457637076
Position 160: 0.00012475035717447508
Position 771: 8.814853309161973e-05
Position 105: 8.392784162830941e-05
Position 1158: 7.933598193883071e-05
Position 1365: 6.704972950020521e-05
Position 1827: 6.0585074808950135e-05
Position 755: 6.0521129207615404e-05
Position 768: 5.411203676103183e-05
Position 1315: 5.408444234207215e-05
Position 1252: 4.2890626750403534e-05
Position 2437: 1.8908096925405967e-05
Position 661: 2.2944418940710603e-06
Position 633: 1.301924023462426e-06
Position 286: 1.1829278581820843e-06
Position 217: 8.984251295711397e-07
Position 247: 4.702313339378152e-07
Position 412: 4.572282793169933e-07
Position 238: 3.793966296951874e-07
Position 529: 2.284654874537691e-07
Position 586: 2.0796279938704353e-07
Position 706: 6.157204908473328e-08
Position 283: 5.928528624655688e-08
Position 592: 2.8257810791102097e-08
Position 397: 6.393261920889735e-09
Position 235: 3.887010214907177e-09
Position 181: 2.1706265305271535e-09
Position 147: 4.5040112676933136e-11
Position 228: 4.4546028153673244e-11
Position 253: 3.303528134877174e-11
