Gene = sunn
Position 3283: 4.4687464612269435e-05
Position 2097: 4.156667023356931e-05
Position 2323: 3.974618097478577e-05
Position 578: 3.8497644718880185e-05
Position 233: 3.74239641865076e-05
Position 1713: 3.4989161761677864e-05
Position 1251: 3.445765459390001e-05
Position 1101: 3.312951406850172e-05
Position 61: 3.277474938533382e-05
Position 19: 3.099251063715216e-05
Position 870: 3.0459959342809112e-05
Position 254: 2.739542699359833e-05
Position 1818: 2.5479713992226827e-05
Position 331: 2.5204786165716126e-05
Position 533: 2.467178423767868e-05
Position 2365: 2.408143941457839e-05
Position 368: 2.384203929501993e-05
Position 2996: 2.124093680887501e-05
Position 163: 2.0758374180355337e-05
Position 1271: 2.0352361617490368e-05
Position 1379: 1.9066565386623654e-05
Position 132: 1.6723726429504348e-05
Position 2413: 1.2809987369754061e-05
Position 417: 9.797601719435582e-06
Position 397: 9.186711272248913e-06
Position 1260: 8.572710710293023e-06
Position 544: 8.372313691685577e-06
Position 1506: 8.139922409965114e-06
Position 520: 7.503061306923971e-06
Position 1732: 7.486701091523218e-06
Position 49: 7.458712590319552e-06
Position 775: 7.115668762129922e-06
Position 1190: 4.145821376676951e-06
Position 2299: 3.7745132289632575e-06
Position 299: 3.5213830499399606e-06
Position 1872: 3.2169843152956507e-06
Position 130: 3.211830056588562e-06
Position 1263: 2.9366478886298313e-06
Position 2631: 2.39751867370417e-06
Position 1834: 1.9657116554244034e-06
Position 1228: 1.8507538286288747e-06
Position 2175: 1.7623764661737837e-06
Position 206: 1.4686493179641525e-06
Position 1867: 1.421893945834406e-06
Position 2332: 1.2115576472580371e-06
Position 1133: 1.170312807361448e-06
Position 2103: 8.808768173416725e-07
Position 2489: 6.849132468410605e-07
Position 972: 5.578502972423297e-07
Position 262: 5.201887478003855e-07
Position 170: 4.876854277487827e-07
Position 2472: 3.916009108460767e-07
Position 2060: 2.4154038109369983e-07
Position 272: 2.384200334275688e-07
Position 270: 1.4638890911293614e-07
Position 1841: 1.4350991326378345e-07
Position 1460: 7.760587197999775e-08
Position 2782: 6.432043956395742e-08
Position 969: 5.765431201402183e-08
Position 637: 4.69334858262049e-08
Position 926: 3.9130853116958664e-08
Position 241: 3.781871503027071e-08
Position 975: 3.62314753074578e-08
Position 2787: 1.926614086692105e-08
Position 1175: 1.2409090903870027e-08
Position 1432: 8.881553966662042e-09
Position 2953: 8.726440780858231e-09
Position 2924: 4.100859519013774e-09
Position 1446: 1.0311681772294088e-09
Position 2985: 2.1383487780082888e-10
Position 1486: 6.673554070021414e-11
Position 1021: 2.5180571878926014e-11
Position 1166: 2.507413762774762e-11
Position 1424: 3.4331989235469172e-12
Position 1439: 2.775830950367713e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1130: 0.9981682798844862
Position 2453: 0.9976464474499962
Position 2034: 0.988394859413195
Position 1427: 0.9733930950919
Position 688: 0.8979453794182415
Position 2939: 0.6210971102291424
Position 949: 0.560980202991576
Position 3364: 0.49456070947907715
Position 202: 0.1916291856708781
Position 2659: 0.14791709359618857
Position 1816: 0.14471287270951783
Position 3389: 0.11627287432087863
Position 865: 0.11094372821046959
Position 899: 0.07580563872825523
Position 166: 0.06163435445904339
Position 3165: 0.06016468113016798
Position 3443: 0.04934951532441219
Position 3175: 0.048618989008723704
Position 2996: 0.04688148200493893
Position 1710: 0.04380806025971108
Position 956: 0.042785683638348844
Position 2964: 0.03472854854560174
Position 3038: 0.03358599067859406
Position 695: 0.03050085039609851
Position 3350: 0.025613448955130902
Position 3074: 0.02478666579003917
Position 848: 0.021004542550857253
Position 3124: 0.02091067565719353
Position 2211: 0.018395338714986796
Position 870: 0.013927510988344112
Position 2673: 0.013832629331060784
Position 2891: 0.013145934728462223
Position 2800: 0.010409338237788373
Position 170: 0.009151079711544398
Position 3619: 0.007197870727089236
Position 3554: 0.007088447810255057
Position 654: 0.005158658334072197
Position 1692: 0.00485458788252401
Position 3054: 0.004712753906345425
Position 3464: 0.004218535328883199
Position 2698: 0.004026154261472629
Position 3202: 0.0037541284418945373
Position 520: 0.003292040192181721
Position 2057: 0.0028084002922248515
Position 529: 0.0022403342993370084
Position 2966: 0.0021762140404632696
Position 1557: 0.0017638421200164081
Position 2620: 0.0015944223151508085
Position 2613: 0.0015304655780903106
Position 1004: 0.0013972299060900386
Position 875: 0.0013699253435129853
Position 1680: 0.0013647672110700788
Position 1531: 0.0013038720454542152
Position 1435: 0.0012541933537133392
Position 2472: 0.001218158043100608
Position 1650: 0.0011382584885302528
Position 3647: 0.0010781606729060097
Position 1158: 0.0010531974508106539
Position 3579: 0.0008801327112390731
Position 3254: 0.000857299466196968
Position 468: 0.0008185282235046243
Position 250: 0.0008011403088560156
Position 1848: 0.0006574616947624809
Position 431: 0.0005371736308698534
Position 2371: 0.0005284256694941391
Position 3448: 0.00044019417523233513
Position 96: 0.00042141814898936957
Position 1501: 0.0004090727840789799
Position 3226: 0.0003671997910356476
Position 1628: 0.0003642118203854628
Position 460: 0.0002928821645984047
Position 304: 0.0002894939577528093
Position 1140: 0.00028658782759796936
Position 753: 0.00028021349745175006
Position 2908: 0.0002632630132380688
Position 1186: 0.00026043361621140814
Position 2149: 0.0002579625415410957
Position 238: 0.00023244423155791106
Position 397: 0.00023114247284891434
Position 3411: 0.00022710912120664197
Position 1887: 0.00020512088640210885
Position 1444: 0.00018589847306891432
Position 2111: 0.00018561786514016812
Position 1713: 0.00017414843899339402
Position 1271: 0.00016666286566240294
Position 585: 0.000155556984794758
Position 1732: 0.0001514919449177211
Position 297: 0.0001512986272470259
Position 2970: 0.00014533238700450353
Position 538: 0.0001415863720243549
Position 487: 0.0001319053141563149
Position 1439: 0.00011564648927424583
Position 2708: 0.00011123815806933341
Position 3332: 0.00010340537558751567
Position 1818: 9.774914290541296e-05
Position 2279: 8.905384787354849e-05
Position 1563: 7.763068963887124e-05
Position 2103: 7.514707175386047e-05
Position 312: 6.758549748936758e-05
Position 262: 6.48382168467987e-05
Position 1470: 6.294859117441665e-05
Position 3626: 5.857675952362902e-05
Position 2615: 5.443977750524478e-05
Position 559: 4.507182352222034e-05
Position 1101: 3.799867690961406e-05
Position 3205: 3.799861228897691e-05
Position 3428: 3.543768823231749e-05
Position 2200: 3.339409277778771e-05
Position 3663: 2.933491822056897e-05
Position 3514: 2.5531296131452154e-05
Position 3470: 2.4214896150873027e-05
Position 1928: 2.3228848901193862e-05
Position 2593: 2.231058178232823e-05
Position 316: 2.1032380525100326e-05
Position 1611: 1.8404025727923015e-05
Position 2160: 1.7755318442325076e-05
Position 452: 1.764539002700383e-05
Position 2052: 1.653018215622048e-05
Position 1790: 1.3611278875285693e-05
Position 2973: 1.136520811136611e-05
Position 1286: 9.043441742270189e-06
Position 570: 9.041341308894928e-06
Position 1536: 6.26281227969393e-06
Position 1957: 6.1216039717449994e-06
Position 2238: 5.973009270902697e-06
Position 177: 5.4864090292359e-06
Position 115: 4.8079348227306985e-06
Position 3594: 4.607571939285378e-06
Position 609: 3.802833187431983e-06
Position 1291: 3.0780103756900155e-06
Position 1473: 3.0753528208416185e-06
Position 564: 2.925006924423458e-06
Position 2589: 2.8408985988047626e-06
Position 2253: 2.577697197312883e-06
Position 1379: 2.4341856059431336e-06
Position 1213: 2.410630806653994e-06
Position 82: 2.287532016642338e-06
Position 766: 1.9094683023833545e-06
Position 1325: 1.529115148595844e-06
Position 1988: 1.473933839100403e-06
Position 627: 1.422602943654948e-06
Position 111: 1.4154112995037373e-06
Position 1446: 1.2997633508143149e-06
Position 1190: 1.0389418694784053e-06
Position 1175: 7.046661798964443e-07
Position 2806: 6.711439212891057e-07
Position 2504: 6.633114302423964e-07
Position 2316: 6.162479838124068e-07
Position 550: 5.903375717596819e-07
Position 2584: 4.700286009248747e-07
Position 2512: 3.1218249865472316e-07
Position 2831: 2.08317689634806e-07
Position 2839: 1.9094898027966072e-07
Position 2419: 1.016174399264299e-07
Position 323: 3.5659080825164735e-08
Position 2403: 1.1246302692049502e-09
Position 2413: 8.492215159341286e-10
Position 2399: 1.1191948608155528e-11
