Gene = mge
Position 1058: 0.006196780534621752
Position 576: 0.0060097536963974445
Position 1025: 0.005739264169180898
Position 1067: 0.0042375871916264145
Position 567: 0.0040739817897949586
Position 268: 0.003277571549979681
Position 954: 0.002869863290385687
Position 1353: 0.002606115994810741
Position 974: 0.002365615505726345
Position 1250: 0.001998550613076826
Position 2072: 0.0018867879291352245
Position 1818: 0.0016320411584330957
Position 825: 0.001294521811286655
Position 1031: 0.001103567785242719
Position 1539: 0.001057948121581669
Position 1742: 0.0009048516388389236
Position 822: 0.0008663332113826893
Position 292: 0.0007611455030425745
Position 492: 0.00071688167260468
Position 1867: 0.0006843811174406716
Position 1365: 0.0005855190445137146
Position 1008: 0.0005468966576953669
Position 1232: 0.0005254004115633244
Position 666: 0.0004584457057086087
Position 1557: 0.0003647433646625979
Position 765: 0.0003038630853243338
Position 1897: 0.00018771832407129152
Position 1942: 0.0001711027907365592
Position 602: 0.00014134301158538732
Position 1788: 0.00011533717985678169
Position 649: 8.719081175273214e-05
Position 254: 7.887987284352825e-05
Position 1112: 7.343163022257199e-05
Position 1983: 7.30688577982574e-05
Position 341: 6.847864808706976e-05
Position 632: 5.871315475394626e-05
Position 1123: 5.714074298164676e-05
Position 1864: 4.8733187484768076e-05
Position 256: 3.6422992007389236e-05
Position 1247: 2.8886817120878523e-05
Position 367: 2.325392269429846e-05
Position 1047: 1.6481908084999716e-05
Position 197: 9.027351609239468e-06
Position 174: 2.6009623290679907e-06
Position 1152: 1.2483552824360138e-06
Position 673: 1.1469946516255164e-06
Position 179: 7.56881328434174e-07
Position 677: 7.517633516271683e-07
Position 209: 7.469630752440611e-07
Position 915: 4.971176222163116e-07
Position 355: 3.5803028041173016e-07
Position 203: 2.6805537995690445e-07
Position 982: 1.3938146160458769e-07
Position 168: 1.2272785693986468e-07
Position 378: 9.47849099477293e-08
Position 375: 1.702773036679343e-11
Position 702: 9.107572451248402e-12
