Gene = Pc
Position 9719: 0.0015546430577883944
Position 7562: 0.0014945274379361464
Position 10871: 0.0014788577729529875
Position 10970: 0.0014144215928649604
Position 6044: 0.0011887979509270707
Position 1960: 0.0011821400867838934
Position 7201: 0.0009971171772658375
Position 8554: 0.0009799104344209966
Position 1767: 0.000963760273737571
Position 2360: 0.0009179086729308236
Position 1981: 0.0008491888927893482
Position 8533: 0.0007653760818971896
Position 11874: 0.0006928748323521048
Position 10430: 0.000620331112275501
Position 3456: 0.0006011039308581671
Position 333: 0.0005831979801615715
Position 968: 0.0005552152424082718
Position 10085: 0.0004273365377010743
Position 1282: 0.00039651352389637515
Position 5386: 0.0003613095076271207
Position 4655: 0.00035433430829103624
Position 5602: 0.00035298620072361493
Position 10010: 0.00034507586331496246
Position 3037: 0.00026963162876849457
Position 325: 0.0001575230847057031
Position 561: 0.00015623878342183425
Position 2342: 0.0001512816787919402
Position 1398: 0.00013067445444615806
Position 2679: 0.00012511529372530238
Position 253: 0.00011593482039929447
Position 1772: 0.00010926142294229156
Position 971: 9.972871246304957e-05
Position 2825: 8.494502455658896e-05
Position 493: 8.245617637153769e-05
Position 363: 4.725621516583502e-05
Position 953: 4.352939163177323e-05
Position 675: 3.941479065025833e-05
Position 2841: 3.4365985111831925e-05
Position 211: 1.730778653658424e-05
Position 3086: 1.431743511626071e-05
Position 2133: 1.1561306748288411e-05
Position 1404: 1.0585491468582244e-05
Position 1736: 9.501014082363576e-06
Position 858: 7.575152506742268e-06
Position 872: 7.209161925867262e-06
Position 2548: 6.714135572401238e-06
Position 1007: 6.368034793457466e-06
Position 365: 6.184473876581869e-06
Position 1019: 5.388033248502977e-06
Position 1892: 5.317957461727933e-06
Position 2042: 5.038115754664501e-06
Position 5958: 3.8438230471384075e-06
Position 6157: 3.8319689256250186e-06
Position 1111: 3.3003408446880172e-06
Position 4874: 3.21433364749742e-06
Position 1988: 2.975041673304676e-06
Position 2492: 2.8819088989093853e-06
Position 127: 2.7059957150580385e-06
Position 416: 2.654981985367382e-06
Position 5019: 2.5107138537443113e-06
Position 173: 2.4215985420538986e-06
Position 182: 2.3596526038110545e-06
Position 3684: 2.2745512651603687e-06
Position 2425: 2.228102612076844e-06
Position 3737: 2.068779164064399e-06
Position 801: 2.00629508924374e-06
Position 4466: 1.8501638080257427e-06
Position 4697: 1.8103647248581628e-06
Position 2452: 1.7434577118823677e-06
Position 4577: 1.6443350682696265e-06
Position 3665: 1.6404300347154586e-06
Position 3982: 1.6324029396571364e-06
Position 3690: 1.386536663730182e-06
Position 92: 1.381433370204871e-06
Position 1492: 1.038145868509727e-06
Position 5260: 9.988879757554e-07
Position 1221: 9.890032638237083e-07
Position 3506: 8.727736461812726e-07
Position 4910: 8.166666472190693e-07
Position 3962: 8.091278759126591e-07
Position 223: 7.940433726402744e-07
Position 999: 5.443835504616173e-07
Position 1134: 5.042737627515199e-07
Position 4364: 4.6342957396569475e-07
Position 549: 4.567062523362735e-07
Position 4132: 3.919994700335944e-07
Position 4439: 3.892017672461518e-07
Position 2951: 3.787093801112579e-07
Position 4083: 3.565826811912598e-07
Position 1236: 3.545856889427775e-07
Position 136: 3.0711007390635495e-07
Position 3952: 3.050558866431656e-07
Position 4051: 2.916296244144408e-07
Position 3377: 2.5312898281677434e-07
Position 735: 2.1791205067506217e-07
Position 687: 1.91711865690257e-07
Position 2715: 1.8715498752102708e-07
Position 220: 1.4834232924266035e-07
Position 2702: 4.50961796606757e-08
Position 1146: 4.4327538795578836e-08
Position 1164: 4.145297946978552e-08
Position 2206: 4.1269678361134543e-08
Position 142: 2.521526095057427e-08
Position 122: 6.687630571992955e-09
Position 579: 4.6766850832771336e-09
Position 1185: 4.653269932960248e-09
Position 567: 4.4393995174149395e-09
Position 772: 2.1938725495818643e-09
Position 228: 1.365266625569519e-09
Position 196: 2.448184340489951e-10
Position 1530: 8.411247773467651e-11
Position 1143: 2.1293090416243247e-11
Position 1205: 2.061943431395187e-11
Position 1128: 2.044633746979359e-11
Position 1341: 1.866803928921096e-11
Position 1258: 1.512951629462986e-11
Position 2171: 1.1297739832776222e-11
Position 927: 5.377652315410305e-12
Position 1655: 4.101734178446617e-12
Position 1182: 4.039470138157253e-12
Position 1167: 3.7010151158916884e-12
Position 693: 3.0870937910333e-12
Position 813: 2.259791674379984e-12
Position 690: 1.9161452452584115e-12
Position 679: 1.6849891287728259e-12
Position 939: 1.5408742594044776e-12
Position 448: 1.5347379399153312e-12
Position 714: 1.015275545191397e-12
Position 1101: 9.047794025598487e-13
Position 132: 2.0632768196593755e-14
Position 603: 9.168053677263149e-17
Position 233: 6.577941901887618e-20
