Gene = Ance-2
Position 1408: 5.674168394767733e-07
Position 41: 1.1512535235209954e-07
Position 923: 1.0534381170465495e-07
Position 1792: 1.0453077811775105e-07
Position 1358: 2.818153255723964e-08
Position 181: 1.3366269168567696e-08
Position 616: 6.129444847471382e-09
Position 1194: 5.446823730828562e-09
Position 468: 4.329998465631369e-09
Position 142: 4.21296211848964e-09
Position 1410: 4.117293122018345e-09
Position 958: 2.4737631003293255e-09
Position 1205: 2.473517596471496e-09
Position 377: 1.4169089832676213e-09
Position 1049: 1.3948217793274337e-09
Position 500: 8.580049120297575e-10
Position 906: 6.118835296662015e-10
Position 1746: 2.2258772331064488e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2000: 0.9503130436701923
Position 1382: 0.9035885634951492
Position 383: 0.8557818847280692
Position 1404: 0.07892576497480948
Position 1607: 0.036989160390840964
Position 2025: 0.021646210766128944
Position 1238: 0.02062065589594751
Position 1136: 0.018332549370131505
Position 2254: 0.0171190657773587
Position 1774: 0.016950222201440542
Position 368: 0.0161945656043251
Position 1058: 0.014012147467771196
Position 344: 0.011444536266474615
Position 2118: 0.008131940185722145
Position 1146: 0.007977560215528813
Position 641: 0.006997632171234945
Position 932: 0.0047991430991209914
Position 1731: 0.004078234772528317
Position 2084: 0.003938077159675125
Position 755: 0.003892386046880672
Position 2064: 0.003884956129256471
Position 1123: 0.0033298224733347057
Position 482: 0.0030449077726466805
Position 1784: 0.0019241681228974834
Position 2265: 0.0018715534370507235
Position 458: 0.0017131450432264223
Position 694: 0.0016716494778350553
Position 895: 0.0015357581166547084
Position 1639: 0.0014324730115059237
Position 773: 0.0013337571802703285
Position 404: 0.001253854539478545
Position 497: 0.00087066140270108
Position 1075: 0.0007807476868348545
Position 1970: 0.0007528971679595663
Position 1241: 0.0007445177975664602
Position 97: 0.0007414507179635072
Position 138: 0.000688406730276484
Position 1661: 0.000661736771695681
Position 819: 0.0006394894539030729
Position 1408: 0.0004961448831040285
Position 727: 0.0004820684388056361
Position 1024: 0.0003524032753646625
Position 1181: 0.00034591209000447043
Position 416: 0.0003201932392112055
Position 996: 0.0002845002643085086
Position 688: 0.00024296090785115167
Position 2177: 0.00024052497136432997
Position 680: 0.0002195775961511181
Position 1214: 0.0002151410625245623
Position 929: 0.000202249518788475
Position 1020: 0.00017065475737112088
Position 436: 0.00016257041843712925
Position 2271: 0.00015852873252732605
Position 812: 0.0001463187267591375
Position 1967: 0.00014464805921165336
Position 825: 0.00010694437151878709
Position 1585: 0.00010362102721188192
Position 1893: 0.0001003810642576266
Position 149: 8.661864397263154e-05
Position 874: 8.633240680000925e-05
Position 545: 7.977988555062568e-05
Position 793: 7.897041019050329e-05
Position 2211: 6.286250659633505e-05
Position 1117: 5.6324802835540735e-05
Position 2122: 5.551794975091764e-05
Position 866: 5.2962407648762496e-05
Position 2379: 5.16474436983124e-05
Position 1444: 5.0485551709293466e-05
Position 902: 4.315317470163549e-05
Position 608: 3.591996189374588e-05
Position 2346: 3.5557969798688246e-05
Position 1273: 2.975487000394827e-05
Position 1846: 2.572215446509342e-05
Position 602: 2.5417499407881586e-05
Position 1469: 1.8927810805461772e-05
Position 1004: 1.5569824255919167e-05
Position 1643: 1.4825054620424999e-05
Position 704: 1.2473531439715342e-05
Position 941: 1.1134383878002042e-05
Position 566: 1.0565233757041172e-05
Position 1001: 9.508894989606814e-06
Position 2190: 8.604033604707276e-06
Position 1801: 8.23726488261e-06
Position 1838: 7.526801615448972e-06
Position 840: 7.134060328963533e-06
Position 575: 6.869250023462975e-06
Position 1739: 6.6225679753160275e-06
Position 1527: 6.3819435673913496e-06
Position 83: 6.229666219658314e-06
Position 1358: 6.093587810622013e-06
Position 1587: 5.231024306872847e-06
Position 1303: 4.794574391441962e-06
Position 2181: 3.6555051271141996e-06
Position 1328: 2.966135170029483e-06
Position 1042: 2.7564236168969364e-06
Position 1555: 2.64157220574748e-06
Position 1275: 2.5328897532059687e-06
Position 194: 2.312624056035234e-06
Position 240: 2.3075713539765844e-06
Position 1533: 2.0655518551560854e-06
Position 1911: 1.332639445513755e-06
Position 2221: 9.578730499255573e-07
Position 293: 9.074548635278396e-07
Position 551: 8.843300785094706e-07
Position 1927: 4.2209776622852435e-07
Position 2319: 2.3232686355971272e-07
Position 198: 7.214252108817016e-08
Position 281: 7.06201484743505e-08
Position 77: 6.923391886002424e-08
Position 259: 3.34787361180461e-08
Position 225: 2.9618775236924555e-08
Position 72: 1.879522782062327e-08
Position 290: 1.4789028153223343e-08
Position 209: 2.2052715529700245e-09
Position 297: 4.809073197463941e-10
Position 285: 1.9318973482056766e-10
Position 272: 6.530716673081851e-12
Position 614: 3.5803397503737135e-12
Position 211: 3.412390180670027e-12
Position 332: 9.640896984895147e-16
