Gene = comm3
Position 2281: 9.916546429162446e-14
Position 2372: 7.958325271991765e-14
Position 2065: 7.808732511090307e-14
Position 4828: 5.81898464470775e-14
Position 1632: 5.716599727072046e-14
Position 9479: 5.3780409487044927e-14
Position 2137: 4.309166533375087e-14
Position 1889: 3.0882852362009596e-14
Position 9061: 3.056580593033941e-14
Position 2017: 2.8287000504192492e-14
Position 2207: 2.565832693285938e-14
Position 1857: 2.3715584388263e-14
Position 1634: 1.9519472070550073e-14
Position 1215: 1.8524687524083025e-14
Position 1811: 1.766702281908206e-14
Position 1636: 1.7274501405581518e-14
Position 10513: 1.561196735314811e-14
Position 1638: 1.4071971839578184e-14
Position 9475: 1.333375243411469e-14
Position 2045: 1.2791554318378362e-14
Position 770: 1.1310237428190188e-14
Position 4493: 1.0916500645304373e-14
Position 1276: 9.802017458011127e-15
Position 1640: 9.733466330532163e-15
Position 1642: 8.155755201335935e-15
Position 1604: 6.688368537913453e-15
Position 1652: 5.5509040630803476e-15
Position 2458: 5.142799599473034e-15
Position 1931: 4.929775249798577e-15
Position 1747: 4.027429772741618e-15
Position 1896: 3.333815303393935e-15
Position 6002: 2.9445851500281573e-15
Position 979: 2.872211877961671e-15
Position 1794: 2.765042703153951e-15
Position 1345: 2.6678029054906817e-15
Position 1427: 2.4156234786150176e-15
Position 2364: 2.3100643038631535e-15
Position 5829: 8.454265872191022e-16
Position 5704: 7.282443248992336e-16
Position 1226: 7.844975322817016e-17
Position 4467: 3.7504165133984806e-18
Position 4690: 1.4231993822600113e-18
Position 3645: 3.5839615904195073e-19
Position 874: 2.526567096822874e-20
Position 683: 1.1411533420625191e-20
Position 669: 9.514188036298103e-21
Position 1033: 4.998314763203182e-21
Position 1479: 3.3338686398468094e-21
Position 1017: 1.5352787088977064e-21
Position 2107: 1.4769064201560826e-21
Position 601: 4.445608466857169e-22
Position 613: 3.673974891306664e-22
Position 1774: 1.0236529585125944e-22
Position 1186: 4.7893309346289654e-24

Sorted 3' Splice Sites (High to Low Probability):
Position 33739: 0.9597394032750234
Position 8718: 0.17016905325585088
Position 628: 0.1510288611166186
Position 33678: 0.03518509228257345
Position 8899: 0.020700102757476385
Position 6748: 0.006167273194137706
Position 8691: 0.005077110930955797
Position 30078: 0.004824234769079722
Position 8445: 0.002593307714989685
Position 8964: 0.0024815367748322087
Position 7701: 0.0021465447899884473
Position 1468: 0.0021297437775216537
Position 8887: 0.002107685351501383
Position 8733: 0.0020093572413098443
Position 7674: 0.0016914308076847126
Position 160: 0.0015600728266542108
Position 6089: 0.001309900703238923
Position 4933: 0.0010638248269614757
Position 1233: 0.0010603953691089875
Position 8483: 0.000910302171392595
Position 8603: 0.0008904373429198417
Position 6778: 0.0008770413356252383
Position 2495: 0.0008676171705343179
Position 4640: 0.0007280632581282605
Position 7745: 0.0006468222228482042
Position 2622: 0.0005747825499714987
Position 1441: 0.00041596561761527416
Position 4897: 0.00040439398396586166
Position 5064: 0.0003960475731135685
Position 5104: 0.00037642930821837157
Position 2539: 0.0003689946427348746
Position 7375: 0.0003655783763780627
Position 376: 0.0003197302987592219
Position 4567: 0.00028316123228813863
Position 28538: 0.000241688314329223
Position 7127: 0.00023467265667516407
Position 4977: 0.000203124122265687
Position 7705: 0.0002007886340041467
Position 236: 0.00019684954437358682
Position 4762: 0.0001876176783954363
Position 6868: 0.0001834384041843389
Position 2595: 0.00018198766085774973
Position 1527: 0.00015790199535347104
Position 5089: 0.00014331977025521737
Position 5167: 0.00012177490684028963
Position 223: 0.00011686791662867844
Position 2562: 9.795244095738153e-05
Position 178: 9.20789242488169e-05
Position 4302: 9.16781418724144e-05
Position 7410: 9.131609652782864e-05
Position 1729: 8.935804176165386e-05
Position 100: 8.928583331571692e-05
Position 5369: 8.194944775958021e-05
Position 5036: 8.026455713777153e-05
Position 5323: 7.068898402338442e-05
Position 6173: 6.817021284094781e-05
Position 899: 6.762792934313026e-05
Position 5437: 6.0756552543809906e-05
Position 6062: 5.9005862511608015e-05
Position 6300: 4.492677994542759e-05
Position 4980: 3.9474012653903846e-05
Position 206: 3.449985477841358e-05
Position 5452: 3.2609595675841795e-05
Position 4434: 3.0195313199649316e-05
Position 507: 2.94915787728641e-05
Position 2137: 2.860581695638491e-05
Position 2520: 2.846655951989514e-05
Position 4144: 2.8458943518078883e-05
Position 217: 2.201821697544311e-05
Position 4688: 1.5401864538001447e-05
Position 5075: 1.4459255579891676e-05
Position 4827: 1.2076107034294347e-05
Position 5383: 1.1627591815472883e-05
Position 2095: 9.993588082570363e-06
Position 2177: 9.519876100870297e-06
Position 26199: 9.36768432509002e-06
Position 4466: 9.21305963354371e-06
Position 4599: 8.732283446254805e-06
Position 3735: 8.317457517981722e-06
Position 2265: 8.29597271228576e-06
Position 1137: 8.287766737320624e-06
Position 2347: 6.273577472247585e-06
Position 1857: 6.075699082474169e-06
Position 320: 4.111317224529274e-06
Position 891: 3.6761330749654204e-06
Position 23368: 1.9675291861006458e-07
Position 4184: 5.816810606892476e-08
Position 4112: 4.695366667793683e-08
Position 2364: 1.83440961777353e-08
Position 2038: 1.7808507733063568e-08
Position 1583: 1.690168387170208e-08
Position 874: 1.6559416515349175e-08
Position 353: 1.1693876175955746e-08
Position 80: 1.1242155241659048e-08
Position 438: 1.1030671895009845e-08
Position 19669: 4.2365834054954916e-09
Position 19831: 2.7877931663903565e-09
Position 20149: 2.712610213173251e-09
Position 20512: 2.5101037931364397e-09
Position 16215: 1.99207742143823e-09
Position 19974: 1.577448624286731e-09
Position 19125: 4.4552101649517233e-10
Position 14553: 3.8747970118854433e-10
Position 18112: 3.2250033369364877e-10
Position 16952: 2.1811026800198392e-10
Position 15291: 1.0176203397056949e-10
Position 16502: 6.707170510499374e-11
Position 16487: 6.320923513607011e-11
Position 15329: 3.160234753716871e-11
Position 12637: 4.494917896438387e-12
Position 14133: 4.199379082542135e-12
Position 14064: 2.6135856104767573e-12
Position 14812: 2.046870649638397e-12
Position 10047: 1.2875378944317786e-12
Position 10778: 1.0320262406650429e-12
Position 10899: 7.899607911167527e-13
Position 12595: 4.805933441092415e-13
Position 9032: 3.049551336842395e-13
Position 13273: 2.810305848431004e-13
Position 11354: 2.4415648907696444e-13
Position 9867: 2.307971430469498e-13
Position 9113: 2.2823060352564736e-13
Position 12997: 2.1938545012097702e-13
Position 9789: 1.362980134047612e-13
Position 11953: 9.709224356445291e-14
Position 10354: 7.267076244320499e-14
Position 11419: 5.778479944312549e-14
Position 10836: 4.421527971269547e-14
Position 11055: 4.242022291033292e-14
Position 11321: 4.035684039082183e-14
Position 10978: 2.9035665066051784e-14
Position 3929: 2.2355391972609085e-14
Position 3938: 2.0984638943489082e-14
Position 3322: 1.9784884963265398e-14
Position 4648: 1.6229869433466905e-14
Position 3962: 1.5405483645832575e-14
Position 10274: 9.50576490257915e-15
Position 9422: 6.523455157315874e-15
Position 9814: 5.5655137968630915e-15
Position 9792: 5.044418345904485e-15
Position 2152: 4.142426337512808e-15
Position 2098: 3.553529439983131e-15
Position 1482: 3.150369072264959e-15
Position 1600: 2.363433753397657e-15
Position 1337: 2.266899440193697e-15
Position 2058: 2.256140979409909e-15
Position 710: 2.1663762082194133e-15
Position 1766: 1.7379682197999731e-15
Position 8923: 1.6902516614422613e-15
Position 8980: 1.6435615276645173e-15
Position 741: 1.477449946853083e-15
Position 906: 1.4470395011877656e-15
Position 1553: 1.2765137146467254e-15
Position 1215: 1.024166438878714e-15
Position 1377: 9.089073330155844e-16
Position 2141: 8.406702034923828e-16
Position 1067: 7.703568252890585e-16
Position 923: 7.5900233557406e-16
Position 838: 7.359173232383302e-16
Position 1662: 6.813165605343991e-16
Position 747: 5.406843930402093e-16
Position 1449: 4.707875217316832e-16
Position 1406: 4.011725829605374e-16
Position 7254: 3.0024004210007983e-16
Position 258: 2.8264034400846695e-16
Position 6488: 2.576430635371782e-16
Position 6679: 2.3659658566729706e-16
Position 5415: 2.2136117838835685e-16
Position 132: 2.0221235366471253e-16
Position 128: 1.6545758245617663e-16
Position 1276: 1.6179834543945835e-16
Position 482: 1.4730461348598458e-16
Position 6926: 1.2108758494596303e-16
Position 1345: 8.987075085807045e-17
Position 6370: 6.432583468741771e-17
Position 471: 3.89743260468311e-17
Position 3078: 3.29236393513398e-17
Position 1909: 3.0582197376076584e-17
Position 452: 2.674427472795848e-17
Position 2935: 1.681914710363384e-17
Position 990: 1.0971239022978865e-17
Position 835: 1.047363293567007e-17
Position 992: 7.734771528491706e-18
Position 1566: 7.067451093699846e-18
Position 802: 6.558314768468413e-18
Position 2903: 5.64498925816182e-18
Position 3404: 5.342727863272214e-18
Position 3665: 4.855356690987455e-18
Position 985: 4.648382685770565e-18
Position 3797: 4.393268545507472e-18
Position 3254: 3.581557062325974e-18
Position 4120: 3.56035310239504e-18
Position 3083: 3.306702688334722e-18
Position 2769: 2.96498654694175e-18
Position 3566: 2.2514208688280904e-18
Position 916: 1.6797026952191216e-18
Position 517: 1.4215608943959508e-18
Position 49: 1.3321845672834584e-18
Position 3280: 1.1878764142521196e-18
Position 904: 5.938546860180702e-19
Position 1086: 3.1156560966414266e-19
Position 797: 2.702233269697044e-19
Position 322: 2.2850203461994253e-19
Position 536: 2.2759553792383564e-19
Position 342: 4.3366909672543874e-20
Position 595: 1.450136784910702e-20
Position 669: 1.4324746685666182e-20
Position 136: 3.984374164410139e-21
Position 768: 2.616998614583064e-23
Position 562: 3.2857514901764497e-24
Position 738: 2.2633292124242586e-24
Position 758: 2.0329131067182405e-25
Position 659: 1.0060855777809239e-25
Position 576: 4.963901578201269e-27
