Gene = Schip1
Position 224: 4.2726662044390864e-05
Position 1048: 3.7894173866588105e-05
Position 31: 3.6315692180948105e-05
Position 113: 3.324224385959691e-05
Position 2210: 3.3143796332457635e-05
Position 101: 2.9964360574625696e-05
Position 816: 2.7951063857306e-05
Position 862: 2.3840495787081388e-05
Position 1559: 1.9866465389687212e-05
Position 2409: 1.704629878857977e-05
Position 94: 1.6511128763428947e-05
Position 2315: 1.4876318860368603e-05
Position 1024: 1.2159525203789172e-05
Position 1020: 1.0693728577655078e-05
Position 2676: 1.0244291159757585e-05
Position 353: 9.404975687196533e-06
Position 2553: 9.376051197168199e-06
Position 2023: 7.337200562491931e-06
Position 704: 7.225497374484404e-06
Position 1586: 4.415329313063659e-06
Position 2317: 3.952049656310266e-06
Position 2352: 2.960086001556485e-06
Position 1136: 2.9573816715754606e-06
Position 1100: 2.2606240655932987e-06
Position 964: 1.831165456672652e-06
Position 2428: 1.3986624057991184e-06
Position 2391: 1.3468627795417847e-06
Position 496: 1.3372387824214672e-06
Position 2426: 1.1484965156509527e-06
Position 1552: 1.1423738316328589e-06
Position 1665: 1.0830825315832564e-06
Position 2225: 9.78780604243682e-07
Position 656: 9.346217468985944e-07
Position 2047: 9.192404937682557e-07
Position 2433: 8.847095700821911e-07
Position 1006: 8.731245698866466e-07
Position 2358: 7.768904798269509e-07
Position 2045: 7.739322496589229e-07
Position 1247: 6.744285583771537e-07
Position 1580: 5.699297747085117e-07
Position 1744: 5.47672437041888e-07
Position 1501: 5.32013198377562e-07
Position 1507: 3.4967364207614165e-07
Position 1680: 1.5021924701956995e-07
Position 1041: 7.400601754990633e-08
Position 947: 4.02827580533967e-08
Position 2746: 3.9030429854190045e-08
Position 1450: 3.459123135378026e-08
Position 959: 3.4174632065065605e-08
Position 1719: 9.191779530486621e-10
Position 1425: 5.055786796434262e-10
Position 2372: 5.805804002338584e-16
Position 2680: 1.6046366655978886e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1853: 0.998448663422588
Position 1705: 0.9960389454750918
Position 1980: 0.9929619679557049
Position 1184: 0.9928008726984822
Position 2375: 0.9923675991054304
Position 523: 0.9177844663057262
Position 2705: 0.7760871140231947
Position 169: 0.11607456448954113
Position 91: 0.10167817015678816
Position 862: 0.08667494842332911
Position 1466: 0.08188230848596582
Position 1450: 0.055838982447608675
Position 239: 0.05412239830095861
Position 1436: 0.02375920950571119
Position 101: 0.022535622168434303
Position 2718: 0.021224219470286944
Position 987: 0.020302291548960853
Position 807: 0.011364831159987324
Position 124: 0.010445994716580809
Position 992: 0.01029661659070405
Position 1489: 0.007978678162192747
Position 926: 0.007039833186247729
Position 804: 0.005981300670987954
Position 922: 0.00491490825789942
Position 550: 0.0037936966013427066
Position 772: 0.0033743355693202103
Position 2327: 0.002861184056359155
Position 2029: 0.002647174776148064
Position 597: 0.002485736933862417
Position 276: 0.0020385059143697235
Position 478: 0.0017582434637116878
Position 330: 0.0017309537760860684
Position 572: 0.0017103954625805817
Position 2141: 0.0016732559950952402
Position 1991: 0.0014535194546464354
Position 1197: 0.0013417742388350197
Position 2259: 0.00111383836176272
Position 2202: 0.0009872331246340595
Position 496: 0.0008824188396213073
Position 1725: 0.0008337665074203668
Position 1988: 0.0007796532324057198
Position 639: 0.0006789890305474514
Position 682: 0.0003796108298037264
Position 2380: 0.0003142976752825538
Position 1381: 0.00030265008659526835
Position 759: 0.0002711488196404416
Position 1041: 0.00026129741561262685
Position 305: 0.00024972752134579503
Position 2531: 0.00020664856632036103
Position 256: 0.00016605775184388042
Position 1994: 0.00013670148234379525
Position 999: 0.00013584984974804095
Position 884: 0.0001242713217371668
Position 1301: 0.0001199319017213835
Position 2510: 0.0001087586665696082
Position 1671: 0.00010478854646748788
Position 134: 8.960358035139355e-05
Position 2157: 7.504650183004232e-05
Position 364: 6.96295071162629e-05
Position 712: 6.592759383086894e-05
Position 2164: 6.0607756309922924e-05
Position 1747: 5.7689802669892415e-05
Position 1325: 5.484942067515578e-05
Position 150: 4.990240212969913e-05
Position 1258: 4.9417764714555586e-05
Position 608: 4.858137936053234e-05
Position 1280: 4.239847129850008e-05
Position 2023: 3.87761089885052e-05
Position 2062: 3.179064518398723e-05
Position 2042: 2.9889291641579526e-05
Position 2730: 2.9208661736468704e-05
Position 656: 2.7052037948473836e-05
Position 1607: 2.4988762220863868e-05
Position 749: 2.0609052201706362e-05
Position 688: 2.0046546926587516e-05
Position 1277: 1.9223081026380943e-05
Position 1586: 1.6862563355558e-05
Position 1226: 1.682371518094474e-05
Position 2261: 1.680154803601047e-05
Position 1006: 1.6254772771631273e-05
Position 2111: 1.495001451309595e-05
Position 1773: 1.4799108694513339e-05
Position 2473: 1.1444687904601227e-05
Position 2477: 1.0012570065485983e-05
Position 398: 9.887380804219663e-06
Position 1520: 9.546725104133175e-06
Position 1617: 9.340737016256747e-06
Position 371: 7.897182542243271e-06
Position 1513: 6.728706999967168e-06
Position 1596: 6.3294842842017254e-06
Position 716: 6.023357426689811e-06
Position 1552: 5.793817729862105e-06
Position 1782: 5.140318923654841e-06
Position 1316: 5.110145233635182e-06
Position 1085: 4.553935330963932e-06
Position 2746: 3.804945296034991e-06
Position 1641: 3.4049272186398123e-06
Position 2496: 2.7034754099244277e-06
Position 1517: 2.000207313334364e-06
Position 2067: 1.9261182139965554e-06
Position 2567: 1.8743998325537762e-06
Position 2750: 1.6431304460159576e-06
Position 2734: 1.515538817725048e-06
Position 1088: 1.3878937196344337e-06
Position 2764: 1.3282840203507346e-06
Position 814: 1.3026560485023156e-06
Position 1544: 1.2471844337830513e-06
Position 2271: 1.2367724015564404e-06
Position 1119: 6.136647750696796e-07
Position 2266: 5.488823064924822e-07
Position 2288: 4.98386552108889e-07
Position 2849: 4.432687040496421e-07
Position 385: 3.858243786527599e-07
Position 2078: 2.767311209558844e-07
Position 1786: 1.8724429014878449e-07
Position 2312: 1.6995904439652505e-07
Position 1869: 1.6596519634910824e-07
Position 2300: 1.3856941286684797e-07
Position 2277: 7.13889059321626e-08
Position 1905: 5.5264292993223414e-08
Position 2604: 4.916479911313055e-08
Position 353: 3.648127768056713e-08
Position 1885: 3.217750616786187e-08
Position 408: 2.602858935058745e-08
Position 1883: 1.7429754268895363e-08
Position 402: 1.0705216782874053e-08
Position 667: 5.669812690413073e-09
Position 1788: 4.706199893680797e-09
Position 1794: 4.4273475375578185e-09
Position 376: 1.4148679281068669e-09
Position 416: 8.025710195302372e-10
Position 1798: 7.027443967537346e-10
Position 1874: 2.3565058290590866e-10
Position 1899: 1.0821615532924575e-10
Position 381: 3.209209056348532e-13
