Gene = NimA
Position 734: 1.2976232556715144e-08
Position 1290: 8.2905745484465e-09
Position 1075: 7.967538147100626e-09
Position 1165: 5.1581743882872656e-09
Position 3749: 4.954148181174544e-09
Position 4338: 3.63592092994657e-09
Position 4068: 1.4195561586476282e-09
Position 3492: 9.947337306594282e-10
Position 4236: 8.546767590601148e-10
Position 3505: 3.5812949552697754e-10
Position 770: 6.267733293342023e-11
Position 979: 1.756759527598708e-11
Position 3706: 1.3447802754875355e-11
Position 500: 1.1501045412191691e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3709: 0.9983237296619919
Position 3524: 0.9974853404965187
Position 3291: 0.9752879216673793
Position 4580: 0.9427700076141023
Position 4269: 0.27198596457302215
Position 277: 0.1517283893157032
Position 5202: 0.10865720749477689
Position 454: 0.07052662122806769
Position 945: 0.05923643218507977
Position 106: 0.04302496825934851
Position 5157: 0.03193837859201166
Position 4003: 0.031049407932253748
Position 5441: 0.027348471177681452
Position 4035: 0.019441456975291222
Position 4936: 0.01898135464797735
Position 1444: 0.014140519477096037
Position 3980: 0.013009868282057208
Position 4561: 0.011006027352805378
Position 4097: 0.010925097550618242
Position 693: 0.01082384509271933
Position 3313: 0.009243523200750257
Position 5104: 0.008545516317802204
Position 4650: 0.007834212702001069
Position 3269: 0.00729486901864844
Position 129: 0.006696269043123904
Position 3191: 0.00653067983310373
Position 1107: 0.006290764803677984
Position 5274: 0.004790107355215802
Position 841: 0.004428725347454955
Position 5228: 0.0033715892425548637
Position 4918: 0.0033161064409712336
Position 4602: 0.002741375118126889
Position 4589: 0.002549470689785966
Position 1418: 0.002140156806912299
Position 1029: 0.0017817593566755907
Position 1461: 0.0017270800665684118
Position 5688: 0.0015409149883716016
Position 1051: 0.0015268032224342986
Position 5532: 0.0015267851069703535
Position 377: 0.0015061380562836838
Position 5494: 0.001365151828681114
Position 4684: 0.0013132788628764304
Position 5478: 0.0012439181431912537
Position 2887: 0.0012332719450465098
Position 3731: 0.001209380911349465
Position 3383: 0.0011136500446587009
Position 416: 0.0010152383337110665
Position 4058: 0.0009208966346061161
Position 5225: 0.0008570085461608408
Position 135: 0.0008153193659907608
Position 5028: 0.0007591048605963108
Position 4807: 0.0007228397178227415
Position 1517: 0.000709269856458054
Position 325: 0.0006700670998934433
Position 3247: 0.0006556747874139713
Position 3331: 0.0006469631215703786
Position 505: 0.0006312177008156562
Position 4741: 0.0005800628002183166
Position 5310: 0.0005666564680904832
Position 318: 0.0005591937531246329
Position 5776: 0.0005579403220661774
Position 5753: 0.0005537007582649333
Position 4476: 0.0005340068467716826
Position 4998: 0.0005026824185788587
Position 5460: 0.0005007331226208932
Position 4000: 0.00045000976958945333
Position 5381: 0.0003861783854025541
Position 4189: 0.00033317846828132984
Position 5410: 0.0003296532887760143
Position 3952: 0.00032872445929275055
Position 1679: 0.000295682741704458
Position 4608: 0.0002730218475998069
Position 2031: 0.00023465789108852714
Position 5811: 0.0002314506657711703
Position 1054: 0.00022678123790090263
Position 1035: 0.00021305658781208282
Position 397: 0.00020833815672989002
Position 425: 0.00020479093965958367
Position 195: 0.000203734061149596
Position 1080: 0.0002002568088361003
Position 1281: 0.00017991731386432535
Position 2604: 0.0001758198179271273
Position 3926: 0.00016915703645320294
Position 481: 0.00014898049012946238
Position 5551: 0.00013455866254787077
Position 4500: 0.0001329585512388117
Position 4317: 0.00012599321544154912
Position 228: 0.00012362422828048983
Position 543: 0.00010503873805785175
Position 1726: 0.00010073075851933658
Position 5207: 9.198430563825065e-05
Position 3428: 7.253762354461838e-05
Position 3155: 7.136185436755169e-05
Position 5165: 6.990259862412311e-05
Position 5483: 6.535929356800017e-05
Position 176: 6.5322681218837e-05
Position 2598: 6.486740833654588e-05
Position 4693: 6.207995654567531e-05
Position 5705: 6.169504111184388e-05
Position 676: 5.933911744321067e-05
Position 1002: 5.827513013104932e-05
Position 290: 5.7981898954849714e-05
Position 1431: 5.7576928867718214e-05
Position 2616: 5.5905512128119806e-05
Position 1240: 5.103372862497745e-05
Position 3200: 4.7226546366756076e-05
Position 2914: 4.388098222160962e-05
Position 387: 3.950668375375047e-05
Position 3587: 3.0364071677734307e-05
Position 4332: 3.025095444024018e-05
Position 4246: 2.8763118839076447e-05
Position 2175: 2.5333949126069154e-05
Position 168: 2.5264233421301104e-05
Position 4849: 2.4595415616283716e-05
Position 4654: 2.4422266800338117e-05
Position 1348: 2.2873988013900738e-05
Position 320: 2.132913129516148e-05
Position 3465: 2.0541676785349854e-05
Position 4142: 1.9725869894200782e-05
Position 749: 1.8408720282236775e-05
Position 5791: 1.7862288944180244e-05
Position 263: 1.6291603846249933e-05
Position 287: 1.5692968306777796e-05
Position 3111: 1.2267095818965124e-05
Position 655: 1.0236723312538323e-05
Position 583: 8.098937369312451e-06
Position 4955: 7.42214027817588e-06
Position 3716: 7.253305422925487e-06
Position 4163: 6.757845543744782e-06
Position 514: 6.358258789002425e-06
Position 4152: 6.344359009396651e-06
Position 3559: 5.891724660158853e-06
Position 1010: 5.643831720718592e-06
Position 2504: 5.6129523682795246e-06
Position 3779: 5.400427119831708e-06
Position 4016: 5.386009245419063e-06
Position 4879: 5.058725328415746e-06
Position 4756: 5.036965854330901e-06
Position 3161: 4.39143664327424e-06
Position 3668: 4.242274940278541e-06
Position 4777: 4.1940167002055165e-06
Position 3758: 4.114789453436501e-06
Position 3933: 3.894855167954731e-06
Position 2630: 2.201941089561518e-06
Position 3815: 1.5569534673741526e-06
Position 2350: 1.3091061894587026e-06
Position 3584: 9.147653760585273e-07
Position 3812: 2.793963547676221e-07
Position 845: 2.656904002683266e-07
Position 157: 2.0930081844849506e-07
Position 1354: 1.3967348349209863e-07
Position 84: 1.2673392368046557e-07
Position 4138: 1.202104268362303e-07
Position 3941: 1.0227338607445125e-07
Position 1190: 9.316784049716438e-08
Position 753: 8.50990141679206e-08
Position 78: 6.568344684947174e-08
Position 1087: 6.231943569027762e-08
Position 598: 4.817112593863222e-08
Position 1458: 1.9741803571794633e-08
Position 520: 1.4021533066580781e-08
Position 1267: 1.2574079992363028e-08
Position 255: 1.237422013427722e-08
Position 1257: 1.1294648742549767e-08
Position 3776: 8.448931820203488e-09
Position 567: 4.477824986357542e-09
Position 53: 8.919063636391211e-10
Position 556: 8.030652703136392e-10
Position 3878: 7.62162052891809e-10
Position 512: 7.489542564940065e-10
Position 606: 4.449458075009535e-10
Position 89: 3.352663409628053e-10
Position 61: 7.188206040178249e-11
