Gene = Oseg1
Position 4562: 0.00012885663125632713
Position 3537: 0.0001273346686567568
Position 4451: 0.00012723522387870164
Position 4570: 0.00012481734714581388
Position 142: 0.00012328788440520803
Position 1233: 0.00011267405083770008
Position 4599: 0.00010138033080277128
Position 4759: 9.822990115376164e-05
Position 2060: 9.787082327667887e-05
Position 4449: 9.492771254957006e-05
Position 3993: 9.146986119332583e-05
Position 756: 9.03005360000333e-05
Position 5296: 8.940257936421072e-05
Position 4982: 8.533487742813889e-05
Position 268: 8.154492520035169e-05
Position 632: 8.001509456409855e-05
Position 3213: 7.807522658865043e-05
Position 4422: 7.308192461182345e-05
Position 2243: 6.686082907116789e-05
Position 2614: 6.550763779084798e-05
Position 5471: 6.243025646671269e-05
Position 4405: 5.589717171788179e-05
Position 2196: 4.8170604471786876e-05
Position 319: 4.617646452718573e-05
Position 4901: 4.11346529217602e-05
Position 1715: 4.1111824745015026e-05
Position 909: 3.465219483956254e-05
Position 1926: 3.2861579579813744e-05
Position 5244: 3.2034345686449326e-05
Position 1639: 3.109172154355244e-05
Position 4094: 2.4300445700779416e-05
Position 2053: 2.4154642213636176e-05
Position 3197: 2.380536328048245e-05
Position 2785: 2.3073903946064774e-05
Position 2084: 2.2797123081389792e-05
Position 1414: 2.0060224538495244e-05
Position 1667: 1.9166363513921407e-05
Position 37: 1.915109447550731e-05
Position 4887: 1.8675006867029182e-05
Position 2452: 1.704906547418454e-05
Position 4535: 1.4411109954728409e-05
Position 199: 1.4102625372978938e-05
Position 4053: 1.4047296023310776e-05
Position 5149: 1.399121644675124e-05
Position 850: 1.289059022294309e-05
Position 1367: 1.2882364149422875e-05
Position 2396: 1.1476404805583808e-05
Position 4801: 1.0418190051687625e-05
Position 3121: 1.0029677308660121e-05
Position 3616: 8.66695418119655e-06
Position 292: 8.624149907356262e-06
Position 173: 7.58013347996218e-06
Position 5402: 6.897343985019348e-06
Position 170: 6.2497726479461335e-06
Position 2956: 5.514260701831508e-06
Position 5502: 5.291933826629652e-06
Position 1339: 4.866323683381006e-06
Position 3404: 4.595781066076247e-06
Position 2509: 4.550575178305247e-06
Position 93: 4.447733607395629e-06
Position 1787: 4.373433305918283e-06
Position 3598: 4.3720528442533e-06
Position 2696: 4.3335320347245105e-06
Position 409: 4.10084205625938e-06
Position 2075: 4.1001338889297195e-06
Position 558: 4.034551081503449e-06
Position 3972: 3.953595264544376e-06
Position 1910: 3.921840788102101e-06
Position 5185: 3.880890182999233e-06
Position 3124: 3.7039160149951287e-06
Position 382: 3.448519748474674e-06
Position 4118: 3.387456709597215e-06
Position 5473: 2.4715483500553128e-06
Position 1673: 2.0153312109103524e-06
Position 25: 1.876113421282627e-06
Position 396: 1.8522199966007214e-06
Position 4385: 1.8090960888953373e-06
Position 217: 1.7436051224610155e-06
Position 2044: 1.7169282689070267e-06
Position 4737: 1.5556862443716815e-06
Position 113: 1.0808884166331764e-06
Position 6: 9.289194218523775e-07
Position 1604: 9.057813472399028e-07
Position 2391: 8.190929819380339e-07
Position 4685: 7.979982250115247e-07
Position 2929: 6.623847334323751e-07
Position 2086: 6.42061883939272e-07
Position 2051: 6.167890437843289e-07
Position 1743: 5.151444638828817e-07
Position 367: 4.981511621209237e-07
Position 1540: 4.931739759640226e-07
Position 2187: 4.873976793412943e-07
Position 4638: 4.806781213975603e-07
Position 4633: 4.702365341967505e-07
Position 2659: 4.604394588449047e-07
Position 1675: 4.32566735584005e-07
Position 4844: 4.295427326513838e-07
Position 2063: 3.653157708835013e-07
Position 980: 3.093131752668192e-07
Position 624: 2.7803323463348047e-07
Position 607: 2.425311373798102e-07
Position 3865: 2.3045098620909567e-07
Position 3975: 1.97470730674565e-07
Position 584: 1.9229838725239842e-07
Position 4235: 1.8304377421011625e-07
Position 1678: 1.4850333333323574e-07
Position 2736: 1.4460685571013492e-07
Position 2317: 1.4249214171190913e-07
Position 2214: 1.378792543988313e-07
Position 2496: 1.358715420294612e-07
Position 2545: 1.3409789592229527e-07
Position 988: 1.333960924526944e-07
Position 1000: 1.2431652523851237e-07
Position 427: 6.386169377475419e-08
Position 705: 3.1642052234559646e-08
Position 4131: 2.7080464849253157e-08
Position 4153: 2.238395776290134e-08
Position 4424: 2.178871485151593e-08
Position 3894: 1.3524173047883049e-08
Position 4925: 1.183006950698978e-08
Position 1611: 1.158855944956495e-08
Position 1141: 1.0580081856694488e-08
Position 1431: 9.810632972058191e-09
Position 4018: 4.169195088724493e-09
Position 4336: 3.665314398279154e-09
Position 4136: 2.080981505562091e-09
Position 1523: 7.998647770436008e-10
Position 4880: 1.597163720783213e-10
Position 4363: 1.190720359004863e-10
Position 4203: 7.978128165231555e-11
Position 2283: 6.20118766853344e-12
Position 1520: 3.1409147950396746e-13
Position 1490: 2.971421454028054e-13
Position 4550: 2.3184190060501566e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3838: 0.9984159080463586
Position 4371: 0.9960279247525079
Position 3297: 0.9929887217340129
Position 4166: 0.9815916699193619
Position 5358: 0.974401190007153
Position 1781: 0.9464538700522434
Position 1479: 0.83534456700983
Position 4812: 0.7167017690642968
Position 4633: 0.7052622220222554
Position 5040: 0.5079379184946082
Position 957: 0.4275631531490464
Position 5025: 0.4099700680844937
Position 3061: 0.2578787409986689
Position 1141: 0.23655317879408982
Position 4829: 0.14389582890722422
Position 1305: 0.09557053286069975
Position 3608: 0.07919606443860605
Position 2991: 0.07672291595300516
Position 742: 0.06119077646515197
Position 4496: 0.053298470467194596
Position 4833: 0.029250058703238015
Position 3587: 0.026773264548249007
Position 2196: 0.02668253323657068
Position 1284: 0.023511382718825954
Position 909: 0.02310439115644031
Position 4559: 0.022011056975766316
Position 5058: 0.017220745478956672
Position 5055: 0.014109139246198048
Position 1512: 0.012916236464646067
Position 3497: 0.01233000912192704
Position 745: 0.010739362189959066
Position 2730: 0.0105264007838592
Position 1215: 0.010006376699021926
Position 4177: 0.009942088724050283
Position 2396: 0.009075058672111542
Position 1800: 0.009022037127825703
Position 1147: 0.007113360965150677
Position 4181: 0.0068184826160913575
Position 1985: 0.006319976654300508
Position 1311: 0.005848387774276507
Position 1047: 0.005679881727654872
Position 2550: 0.00505844517900233
Position 2614: 0.004977370955125321
Position 4676: 0.00433206466712511
Position 871: 0.0037467411463390733
Position 5546: 0.003480607628390429
Position 2688: 0.0034186310559502194
Position 2918: 0.0033923908849872696
Position 1085: 0.0032793628954037196
Position 1175: 0.00305971406349214
Position 2362: 0.0029168516416111724
Position 2484: 0.002858349501795869
Position 1155: 0.0027560117159867205
Position 3613: 0.002611316300273065
Position 3725: 0.0022424108913926782
Position 4658: 0.0021318325264048023
Position 4990: 0.0019088316796383165
Position 882: 0.0017148482799438705
Position 4801: 0.0015582283434244302
Position 4213: 0.0015288811312730451
Position 3302: 0.0013111492759020707
Position 1166: 0.0012801920364258832
Position 2759: 0.0012055302835058395
Position 2261: 0.0011939991723876114
Position 1378: 0.0011730784386967503
Position 4995: 0.0011652454136851823
Position 1588: 0.0011440312182134924
Position 396: 0.0011081681454159504
Position 2648: 0.001069104213787614
Position 5276: 0.00105883921886976
Position 4500: 0.0010334400063322516
Position 4617: 0.0009498742128574786
Position 229: 0.0008792109315869542
Position 3559: 0.0008138273817381151
Position 635: 0.0007986539256158542
Position 5078: 0.000778144599665217
Position 3691: 0.0007669155265564168
Position 2884: 0.0007499231007239549
Position 4844: 0.0006967438015143831
Position 463: 0.0006746699606741684
Position 3008: 0.0006539529051652172
Position 4582: 0.0006482057271756873
Position 3310: 0.0006088129097686136
Position 3640: 0.0005810696444350521
Position 4901: 0.0004941097342237186
Position 3625: 0.0004477459485563463
Position 4706: 0.00042160888308492416
Position 4449: 0.00036173412772197005
Position 4602: 0.0003497748213845184
Position 4887: 0.00031459256788642044
Position 3463: 0.0002907568342852768
Position 2463: 0.00027659915239518803
Position 1093: 0.00026826738167673615
Position 658: 0.00025655076808438063
Position 2817: 0.0002563206921649284
Position 4432: 0.00025548344167300436
Position 345: 0.0002345398404021088
Position 2694: 0.0002136443059250969
Position 3481: 0.0002105970948444131
Position 1220: 0.00018938404678780794
Position 667: 0.00018749221976059193
Position 5373: 0.00018211367923091814
Position 3761: 0.00017405795379265695
Position 3520: 0.0001685103528116422
Position 5511: 0.00016358732597012755
Position 4863: 0.00015088107813674372
Position 142: 0.0001467577152960698
Position 4535: 0.00010459428011405365
Position 616: 0.00010257202983748882
Position 106: 0.00010107845029624164
Position 1160: 9.893769213067305e-05
Position 159: 9.576410899357983e-05
Position 1349: 9.045648047191328e-05
Position 4599: 8.222426339470351e-05
Position 2265: 7.992042236779765e-05
Position 4916: 7.863318267992013e-05
Position 5345: 7.688088197269917e-05
Position 4472: 6.725580988608339e-05
Position 3336: 6.503174305530305e-05
Position 5308: 5.987469854181332e-05
Position 258: 5.7963532638061885e-05
Position 1365: 5.6784206159356083e-05
Position 4373: 5.540960872186081e-05
Position 5108: 5.000696740618839e-05
Position 712: 4.165257782167149e-05
Position 4667: 3.8817446525117694e-05
Position 1597: 3.809192364015633e-05
Position 688: 3.574280165402648e-05
Position 2072: 3.319097011936137e-05
Position 4941: 3.2083350405910584e-05
Position 4515: 3.092957038060533e-05
Position 584: 2.7449932785959656e-05
Position 2691: 2.584547599491724e-05
Position 4662: 2.29292648624504e-05
Position 1051: 2.2710269182149367e-05
Position 1383: 2.0637334773956816e-05
Position 4708: 1.84825272245838e-05
Position 5436: 1.584511790479769e-05
Position 5084: 1.5255345068069495e-05
Position 558: 1.5227782623475849e-05
Position 541: 1.4310327503455152e-05
Position 5401: 1.3811076604861064e-05
Position 3278: 1.3140181559675319e-05
Position 183: 1.2926486182187298e-05
Position 2039: 1.282615693608146e-05
Position 4577: 1.2794376780655661e-05
Position 5193: 1.1879164448899753e-05
Position 2051: 1.1685164716916065e-05
Position 4566: 1.1354727384870066e-05
Position 303: 1.0795032932239158e-05
Position 1636: 1.0305085623494979e-05
Position 4064: 1.0152142274321002e-05
Position 680: 8.72859669426498e-06
Position 1402: 6.356067658004416e-06
Position 1878: 6.033610982853331e-06
Position 1881: 5.732090034695543e-06
Position 783: 5.46505889049646e-06
Position 4715: 5.299473780064864e-06
Position 3921: 4.9740544786406176e-06
Position 4685: 3.3992053212452695e-06
Position 405: 3.146334740127982e-06
Position 1396: 3.035833238466343e-06
Position 770: 2.0827146766622848e-06
Position 2084: 2.037875456311188e-06
Position 4547: 2.0172119039470714e-06
Position 525: 1.8902523294204004e-06
Position 543: 1.7956901907249999e-06
Position 5466: 1.6956449285506206e-06
Position 4192: 1.484869344105789e-06
Position 4731: 1.4176606442768533e-06
Position 4724: 1.3824405494049179e-06
Position 484: 1.3670579237999933e-06
Position 234: 1.2071442745174452e-06
Position 504: 1.1350439219948547e-06
Position 2317: 1.133827062632288e-06
Position 240: 9.545483512819748e-07
Position 292: 8.40241097400254e-07
Position 1944: 8.068626501762275e-07
Position 3953: 6.340437701185354e-07
Position 5469: 5.514435424778933e-07
Position 376: 5.2541314301179e-07
Position 4584: 5.124672888819254e-07
Position 4153: 4.6182193358019244e-07
Position 63: 4.4611089509652976e-07
Position 313: 4.242703613244432e-07
Position 3902: 4.051995102016079e-07
Position 4101: 1.6061417617902607e-07
Position 810: 1.4763233138608184e-07
Position 518: 1.373927841374357e-07
Position 4196: 5.417711618193143e-08
Position 263: 4.695598555051005e-08
Position 3484: 3.6413402717762894e-08
Position 4295: 2.4276940646051577e-08
Position 1893: 2.163214710826446e-08
Position 4240: 1.9273019309540146e-08
Position 492: 1.8292398155361808e-08
Position 1743: 1.662453749341079e-08
Position 4312: 1.5543592706006904e-08
Position 69: 1.2557589540284057e-08
Position 747: 9.645291094454108e-09
Position 4285: 7.049085541819168e-09
Position 4405: 4.934916793295535e-09
Position 4336: 7.794617020255585e-10
Position 4221: 3.514543806011856e-10
Position 4540: 5.037616454672978e-11
Position 279: 4.0033884997487305e-12
Position 282: 1.7195643338498683e-12
Position 196: 5.703056810844805e-13
Position 60: 7.402279631370394e-14
Position 78: 4.729256375246805e-15
