Gene = PHGPx
Position 328: 6.660803389729371e-05
Position 1448: 6.603662186773392e-05
Position 1309: 5.708773169738519e-05
Position 979: 5.6855590307406726e-05
Position 1907: 5.674712183200592e-05
Position 681: 5.633499181857348e-05
Position 1368: 5.15547669483156e-05
Position 1132: 5.1278773037814526e-05
Position 1472: 4.246596705876232e-05
Position 2084: 4.238999084579725e-05
Position 32: 4.0322946705052924e-05
Position 1712: 3.971651483059622e-05
Position 543: 3.946015222888265e-05
Position 82: 3.0101639944581368e-05
Position 796: 2.732919413179182e-05
Position 962: 2.604776481596598e-05
Position 2069: 2.2169043275346655e-05
Position 25: 1.90064177184375e-05
Position 1868: 1.897230992614427e-05
Position 385: 1.8650347104553165e-05
Position 1296: 1.8518879662617875e-05
Position 2106: 1.4473754476732424e-05
Position 928: 1.0812424518965275e-05
Position 1230: 9.703920049338814e-06
Position 515: 9.218811043590488e-06
Position 1554: 5.685782108403903e-06
Position 1341: 4.838717206374484e-06
Position 1909: 2.3961384996370478e-06
Position 1802: 2.0190213283462894e-06
Position 1176: 1.6278016274990811e-06
Position 73: 1.5929941392344162e-06
Position 38: 1.3231005620140173e-06
Position 1192: 1.2511397967875224e-06
Position 1992: 6.590418975241674e-07
Position 2018: 3.800710266881687e-07
Position 129: 2.7586235946398444e-07
Position 1834: 1.7104044116664628e-07
Position 2211: 9.297031358655137e-08
Position 1828: 7.544343830163e-08
Position 406: 1.9788344691646343e-08
Position 1652: 3.753278564763418e-10
Position 1950: 2.241307188720989e-10
Position 1706: 2.233823064085146e-10
Position 1986: 1.296324690420658e-10
Position 1870: 1.2537914918802363e-12
Position 486: 3.121310314138205e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1985: 0.9961398249468604
Position 1594: 0.9928312815765394
Position 1077: 0.7233418406500138
Position 167: 0.13997774580774908
Position 648: 0.10294885023935775
Position 1123: 0.046307691308402635
Position 257: 0.027979179993977917
Position 524: 0.018549000381847317
Position 2251: 0.01235419375292587
Position 1131: 0.01002576847227668
Position 1108: 0.004693935688895426
Position 745: 0.004652162444790384
Position 1086: 0.003634157244697502
Position 923: 0.0033938407751817647
Position 1341: 0.0032860164574508182
Position 1102: 0.003201019352816412
Position 348: 0.002585194658527836
Position 1098: 0.0025360968534873006
Position 126: 0.002285535563467078
Position 359: 0.0022509782865249234
Position 679: 0.002213784611880633
Position 1840: 0.002208835878824076
Position 1828: 0.0018863742387456158
Position 1035: 0.0018808340796554683
Position 199: 0.0018372516297113786
Position 1374: 0.0016601558692590816
Position 920: 0.0015699787901956148
Position 270: 0.00138552321391106
Position 851: 0.001326478613080216
Position 321: 0.0012264206048624052
Position 324: 0.0012026639700860157
Position 1547: 0.0010689124132673697
Position 2033: 0.001027698281535581
Position 154: 0.0005534902949952019
Position 1014: 0.0005124337131473574
Position 2224: 0.00046332048072645753
Position 2230: 0.00043221211757303287
Position 617: 0.00020083310420485975
Position 1762: 0.00016591339237284898
Position 1463: 0.00014897316473240745
Position 204: 0.00010369096068009036
Position 2042: 0.00010289877139269994
Position 697: 0.00010255135820397504
Position 1657: 9.495553709402941e-05
Position 1690: 9.050838387729823e-05
Position 1491: 8.957909750853676e-05
Position 601: 8.085466225690236e-05
Position 1747: 5.8723772747720786e-05
Position 364: 5.238805338181168e-05
Position 213: 4.503960537035558e-05
Position 1538: 4.0948770596201014e-05
Position 2039: 3.8759919516976205e-05
Position 1624: 3.548026015457703e-05
Position 855: 3.3072046687974455e-05
Position 2255: 3.090332268777127e-05
Position 103: 3.070051813119108e-05
Position 1783: 2.9608050229062675e-05
Position 580: 2.765770944238697e-05
Position 594: 2.7544634114671727e-05
Position 1442: 2.573340155403057e-05
Position 448: 2.320300168683039e-05
Position 1777: 2.29477761327256e-05
Position 2084: 1.9127304093729152e-05
Position 1696: 1.7417649868550706e-05
Position 1262: 1.6631498198686695e-05
Position 2059: 1.437850914653712e-05
Position 573: 1.3774631447671803e-05
Position 1146: 1.2336125158953407e-05
Position 1732: 1.1351256765692645e-05
Position 1554: 1.1315682373284155e-05
Position 2099: 9.191746957891025e-06
Position 107: 8.880243891913714e-06
Position 541: 7.818993878842707e-06
Position 2001: 6.176624991412758e-06
Position 705: 4.70059311154115e-06
Position 145: 4.33897626318405e-06
Position 140: 4.058131394673364e-06
Position 1470: 3.7577363908249636e-06
Position 1702: 3.457598987910053e-06
Position 1496: 3.1049393336462044e-06
Position 82: 1.8180097427928603e-06
Position 694: 1.7634839788375587e-06
Position 2177: 1.503988330146187e-06
Position 1645: 1.4180375096267337e-06
Position 2188: 1.2309925847203445e-06
Position 2156: 1.1736766158063532e-06
Position 2102: 8.291373811840168e-07
Position 537: 3.330035631722389e-07
Position 2069: 3.1967200491210447e-07
Position 2168: 1.7133099089027682e-07
Position 134: 6.852655032309569e-08
Position 184: 4.522029938510332e-08
Position 2195: 2.9843956896720725e-08
Position 58: 2.8787688667219393e-08
Position 201: 1.837031080793619e-08
Position 62: 5.859074599546395e-10
Position 73: 5.563608206715341e-10
Position 176: 3.551766282003873e-10
Position 66: 1.5778157149469648e-10
Position 263: 2.286615949892875e-12
