Gene = p130CAS
Position 3502: 0.00015463843787658137
Position 157: 0.00015231691626310857
Position 4641: 0.00014609170111112613
Position 16278: 0.00012808911622420993
Position 330: 0.00010887032375910471
Position 5307: 0.00010634220017147506
Position 19552: 9.872660946915935e-05
Position 217: 9.557496057940511e-05
Position 16882: 9.257382017308324e-05
Position 19137: 8.472851083676401e-05
Position 1787: 8.466366690427987e-05
Position 16654: 7.640624203752833e-05
Position 294: 7.401823417286997e-05
Position 20310: 7.020379483915198e-05
Position 4586: 6.990716350247287e-05
Position 303: 6.575686346797626e-05
Position 840: 6.098575432727759e-05
Position 15778: 6.085096859098492e-05
Position 1017: 5.0834716264543e-05
Position 16037: 4.6515509035094476e-05
Position 3396: 4.354333061635122e-05
Position 3949: 4.300402074969119e-05
Position 13095: 4.244578601605804e-05
Position 321: 4.099482395232603e-05
Position 200: 3.995842957071337e-05
Position 346: 3.749280851655175e-05
Position 2898: 3.546877208696992e-05
Position 4842: 3.51987075491129e-05
Position 18057: 3.068371606609255e-05
Position 16481: 2.5783359131380213e-05
Position 17066: 1.9401877918822264e-05
Position 905: 1.8355339474023266e-05
Position 18595: 1.676034342402582e-05
Position 3962: 1.5407178984089248e-05
Position 17258: 1.1297288875305098e-05
Position 2173: 9.119839629080742e-06
Position 16423: 8.696909604639717e-06
Position 4014: 6.999252744683453e-06
Position 16861: 6.763003228088418e-06
Position 17020: 5.297586331629369e-06
Position 16546: 3.7522796176710116e-06
Position 17837: 3.2770801159163544e-06
Position 16341: 2.8348601659799968e-06
Position 16175: 2.501990018167473e-06
Position 16402: 1.7197911727660284e-06
Position 17122: 1.3959324371639793e-06
Position 192: 1.358037232915203e-06
Position 15290: 1.1166969707927566e-06
Position 71: 8.986240705534751e-07
Position 16769: 8.383671878172584e-07
Position 475: 6.996079275102963e-07
Position 480: 6.709005033959366e-07
Position 16418: 5.260453385023482e-07
Position 176: 4.2181233409816946e-07
Position 453: 3.9497697563475886e-07
Position 807: 1.4605612702482217e-07
Position 815: 1.4555297731008402e-07
Position 1291: 1.2836607579594522e-07
Position 1151: 1.2170415948972545e-07
Position 1348: 1.1825922773204233e-07
Position 15301: 1.1499325904263457e-07
Position 420: 9.603914722793353e-08
Position 825: 8.062097560810942e-08
Position 413: 8.05988562307968e-08
Position 15227: 7.06500914231539e-08
Position 211: 6.731570625168402e-08
Position 363: 6.366879340275235e-08
Position 506: 6.090539193864969e-08
Position 780: 3.9299029414996764e-08
Position 1578: 3.62104813263299e-08
Position 73: 1.2291302362123368e-08
Position 430: 9.925732605353313e-09
Position 465: 4.559378493130023e-09
Position 310: 3.3098786186898656e-09
