Gene = Tango6
Position 2879: 1.606677552210527e-06
Position 431: 1.5369834637729416e-06
Position 960: 1.3460540419761103e-06
Position 735: 1.3227866543355292e-06
Position 278: 1.194952177199605e-06
Position 483: 4.735610538144051e-07
Position 308: 3.278653709119855e-07
Position 570: 2.2895668316041983e-07
Position 656: 1.638595769232992e-07
Position 120: 4.500762045560693e-08
Position 114: 3.1393233816562876e-08
Position 88: 2.0532829175080682e-08
Position 434: 2.018341287673464e-08
Position 728: 5.408035534797798e-09
Position 125: 2.6721786711597484e-09
Position 131: 2.5368458526988297e-09
Position 108: 1.942113961721395e-09
Position 106: 7.963212333012013e-10
Position 290: 4.7959449748968456e-11
Position 521: 1.1449796256431826e-12
