Gene = frm
Position 6652: 7.763325108667797e-05
Position 9659: 7.335555889484926e-05
Position 9596: 6.174643777547508e-05
Position 3111: 2.1779646016586887e-05
Position 89: 1.8923908232996672e-05
Position 3322: 1.718957934043973e-05
Position 23: 1.241828199141848e-05
Position 629: 8.649152155769283e-06
Position 438: 8.512574894338182e-06
Position 9650: 8.479503052712169e-06
Position 9908: 8.312398753385767e-06
Position 4356: 7.387614222973769e-06
Position 280: 6.799775616854555e-06
Position 10731: 6.523438034687779e-06
Position 10785: 6.231511533641343e-06
Position 8754: 4.52166639017672e-06
Position 10507: 3.898631238200544e-06
Position 11600: 3.89789704678007e-06
Position 3001: 3.4546039113759495e-06
Position 11136: 3.0797766104921725e-06
Position 10905: 1.989159484133133e-06
Position 10525: 1.8253467843555702e-06
Position 10360: 1.651691898115866e-06
Position 11710: 1.4653827720345138e-06
Position 562: 1.1729285203880272e-06
Position 2373: 1.1442189671260883e-06
Position 774: 9.723221383012556e-07
Position 11323: 9.575048375172007e-07
Position 2599: 8.231493550480218e-07
Position 661: 7.114164679257341e-07
Position 480: 5.825798594959622e-07
Position 9984: 5.689822061712757e-07
Position 542: 5.661943964867218e-07
Position 500: 5.240412108239515e-07
Position 380: 5.058474283195921e-07
Position 13: 4.2744647830510123e-07
Position 718: 3.7658862880706094e-07
Position 498: 3.712405104253484e-07
Position 3422: 3.610011346420412e-07
Position 594: 3.6020653034489846e-07
Position 10974: 3.444612378654304e-07
Position 10411: 3.148599034284166e-07
Position 11250: 2.9100187722939095e-07
Position 10959: 2.9046349160726765e-07
Position 780: 2.7232509617014685e-07
Position 447: 2.5821972854963916e-07
Position 2663: 2.2635495949698613e-07
Position 867: 2.2059433292346103e-07
Position 11070: 2.1607254143854512e-07
Position 766: 2.123647374771555e-07
Position 896: 1.8720633317972478e-07
Position 1658: 1.7322256725421304e-07
Position 312: 1.552022230663181e-07
Position 815: 1.5278956439587137e-07
Position 10860: 9.684060693071383e-08
Position 369: 9.41141961290376e-08
Position 454: 8.344627245155516e-08
Position 10444: 7.031004871838597e-08
Position 10848: 6.802011244344931e-08
Position 10477: 6.005293204204106e-08
Position 633: 5.977608760771623e-08
Position 268: 5.7813335509754116e-08
Position 10621: 5.2656359482674814e-08
Position 359: 5.134071176238151e-08
Position 2973: 4.79256056726023e-08
Position 1027: 4.786403784165907e-08
Position 1106: 4.1051362657976925e-08
Position 321: 3.8399766732758625e-08
Position 981: 3.229898753617048e-08
Position 1181: 2.8972854413681293e-08
Position 10234: 2.7571691595710888e-08
Position 3521: 2.421865322970586e-08
Position 631: 2.386937184701188e-08
Position 578: 2.015025220842177e-08
Position 3503: 1.5257524503090832e-08
Position 344: 1.4826417110732846e-08
Position 1536: 1.3640157726183204e-08
Position 1626: 1.1501770635691739e-08
Position 2157: 7.435432830674975e-09
Position 620: 6.8323592614619315e-09
Position 1448: 4.665228787272147e-09
Position 10243: 4.604191821242472e-09
Position 483: 4.585976235910424e-09
Position 10103: 3.7028229505919622e-09
Position 856: 1.5230224279756577e-09
Position 516: 9.199763861447279e-10
Position 319: 2.2781870706788281e-10
Position 1052: 9.395625658733309e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10272: 0.99982005916928
Position 9891: 0.9964580502662188
Position 10599: 0.99002124900296
Position 10144: 0.9663440945051681
Position 8944: 0.9105594859136051
Position 7984: 0.7253644820907897
Position 6057: 0.6088017418505692
Position 7693: 0.54334446571011
Position 10731: 0.4740420908344018
Position 6763: 0.29063022303725655
Position 7605: 0.20127860237655643
Position 7066: 0.18661963099153708
Position 7221: 0.16027658422750998
Position 182: 0.1264788436042783
Position 5079: 0.08407325782743327
Position 11174: 0.07153000021820939
Position 7211: 0.061056366382507554
Position 11838: 0.04136592592258594
Position 247: 0.03309610013004908
Position 9216: 0.030281896398516098
Position 7588: 0.027907116420407378
Position 9070: 0.02359538006133612
Position 7699: 0.02104248521227201
Position 11510: 0.020259284888851488
Position 11305: 0.019991443946021255
Position 4688: 0.019459793206637266
Position 10910: 0.01825307690843944
Position 9786: 0.018029882528304557
Position 12645: 0.01660466230048534
Position 10775: 0.015593565410490118
Position 8923: 0.01436424483510813
Position 6024: 0.014165716486174101
Position 7739: 0.014114844691417949
Position 6918: 0.014071400885969185
Position 6611: 0.014050062323753193
Position 9472: 0.013647755357810827
Position 6773: 0.012281154831878407
Position 5256: 0.011917675539676011
Position 6986: 0.010831266304762298
Position 6608: 0.00989454269038951
Position 12509: 0.009639830392426616
Position 11045: 0.009408022039338925
Position 11689: 0.008547839273018684
Position 4178: 0.00787919787735024
Position 4454: 0.007868182588969295
Position 5995: 0.007392501762572907
Position 742: 0.007146641431533546
Position 11770: 0.007136260904374257
Position 9163: 0.006335526200601089
Position 4242: 0.0062664394931894645
Position 6099: 0.006044088144168771
Position 7759: 0.005568186295623701
Position 5286: 0.005486086325290706
Position 10796: 0.005206834452110262
Position 12224: 0.00519562954028576
Position 6966: 0.005130782747960962
Position 6496: 0.005045548889708041
Position 6788: 0.00467130670621511
Position 5602: 0.00465636090881831
Position 11336: 0.00438468181604297
Position 7004: 0.004323360869975383
Position 5378: 0.00418721093215289
Position 523: 0.004070823644475662
Position 9742: 0.0033029446213840115
Position 112: 0.003011730322993946
Position 109: 0.0029688358790391574
Position 5550: 0.0029105725274728984
Position 6633: 0.002779375429201736
Position 12299: 0.0026752875483538542
Position 11153: 0.0025419680585933766
Position 4991: 0.002490395982282535
Position 9948: 0.002477240448576019
Position 8843: 0.0024389367645204114
Position 11051: 0.0024359821780216037
Position 6359: 0.002328472348283101
Position 4478: 0.0022136543642961586
Position 6992: 0.0021362058178111807
Position 6001: 0.00213280804846289
Position 5629: 0.002128988888616753
Position 9276: 0.002014853067932416
Position 3248: 0.0019234429074092734
Position 5164: 0.0018460044401454308
Position 4965: 0.0018386113360223943
Position 12652: 0.0017875495935083055
Position 11464: 0.0017808714138359142
Position 11132: 0.0017474727946221933
Position 1100: 0.0017239312057639664
Position 659: 0.001721621330865525
Position 9015: 0.0016768241939940508
Position 7416: 0.0016307194431622344
Position 10916: 0.0015745318283353594
Position 12406: 0.0014562164532366487
Position 9678: 0.0013954198601090408
Position 12167: 0.0013943330003941502
Position 7642: 0.001385630223085621
Position 5407: 0.0013525340202776943
Position 2121: 0.001319001733749672
Position 4647: 0.001318362173868827
Position 12309: 0.001294310058089373
Position 11522: 0.0011741488334750152
Position 4887: 0.0011034215496328005
Position 4194: 0.0010654502782656277
Position 139: 0.0009832577719128398
Position 2233: 0.0009745975798610295
Position 8668: 0.000839232392690286
Position 11262: 0.0008021879782268104
Position 10152: 0.0006564320881344051
Position 6312: 0.0006195902701609245
Position 11546: 0.0006098654332500496
Position 5635: 0.0006013048386153053
Position 9084: 0.0005077544235206118
Position 3609: 0.0004887855837822446
Position 896: 0.00043254212121182227
Position 5290: 0.0003715355102503731
Position 11672: 0.00036788530911723727
Position 12090: 0.00036660472869466947
Position 6558: 0.00031695444362290256
Position 4321: 0.0003138590403353157
Position 5720: 0.0002881727757532064
Position 5229: 0.00019359379070105909
Position 902: 0.00018967168439517867
Position 629: 0.0001886385174049738
Position 12743: 0.00018777706677009642
Position 834: 0.00017559050187422666
Position 11723: 0.00017495360491034736
Position 5386: 0.00017200044640205015
Position 229: 0.00016050671365013292
Position 2192: 0.00015934843500699396
Position 3681: 0.0001559023050618159
Position 575: 0.00013696860454518698
Position 1567: 0.00011470505927853063
Position 1513: 0.00011037736184860481
Position 567: 0.0001071596270868103
Position 10582: 9.633577056810603e-05
Position 4345: 8.925901771952869e-05
Position 578: 8.675197052129237e-05
Position 2157: 8.270786436220598e-05
Position 11312: 7.885766080492995e-05
Position 1868: 7.757044222381828e-05
Position 3469: 7.407843213505526e-05
Position 3078: 6.969634227145984e-05
Position 364: 6.288575546955403e-05
Position 10974: 6.196461769504929e-05
Position 1104: 5.9067894816150296e-05
Position 2753: 5.753824093573937e-05
Position 10739: 5.676921985087558e-05
Position 4830: 5.450914185126818e-05
Position 257: 3.084185357332719e-05
Position 2214: 3.059075124145313e-05
Position 10634: 2.972193773042775e-05
Position 4736: 2.9710183671675025e-05
Position 4708: 2.8586799256597853e-05
Position 710: 2.7604212291862954e-05
Position 2812: 2.511975591717458e-05
Position 10425: 2.139616319854329e-05
Position 5001: 1.979906181701157e-05
Position 10401: 1.9389106677132182e-05
Position 3449: 1.9378989596619002e-05
Position 972: 1.9190525621582755e-05
Position 10301: 1.603149861498073e-05
Position 10289: 1.6020838378076688e-05
Position 774: 1.5795237946774084e-05
Position 4246: 1.532444909107121e-05
Position 149: 1.4077807452529815e-05
Position 10637: 1.1806830601754102e-05
Position 2969: 1.1470080655552028e-05
Position 2496: 1.056963560883638e-05
Position 10458: 1.0455786617889902e-05
Position 1316: 1.0205050745263185e-05
Position 2873: 8.484259917079974e-06
Position 2363: 6.669590942282636e-06
Position 2893: 6.206490228363513e-06
Position 3322: 4.453379402511554e-06
Position 10570: 3.712784337075005e-06
Position 2901: 3.007168406737793e-06
Position 2924: 2.9465735400443727e-06
Position 2469: 2.9259818409185117e-06
Position 1641: 2.9076351286815285e-06
Position 2759: 2.1590382327741705e-06
Position 3225: 2.127633451693412e-06
Position 2955: 2.0035453977525263e-06
Position 3037: 1.9993555135365985e-06
Position 10940: 1.575487164513784e-06
Position 1411: 1.3407523241634649e-06
Position 3110: 1.242108323627256e-06
Position 2024: 9.783929251583986e-07
Position 10491: 6.986027083161952e-07
Position 1428: 6.930668455427124e-07
Position 10946: 4.420366058290605e-07
Position 2482: 4.3942684800585396e-07
Position 2343: 2.101342401245035e-07
Position 10704: 2.0808618008327972e-07
Position 10434: 2.0654201439239325e-07
Position 1928: 1.4235099071296856e-07
Position 10248: 7.219263678787841e-08
Position 10515: 6.676826336127834e-08
Position 1582: 5.812246398433651e-08
Position 1359: 5.637263307858311e-08
Position 10467: 4.8176313288430175e-08
Position 10539: 3.497454492977446e-08
Position 3132: 2.2648056790882955e-08
Position 1772: 1.746526537833962e-08
Position 1608: 1.2646627134323116e-08
Position 1536: 1.1104297712028472e-08
Position 1959: 1.0809080811372007e-08
Position 10955: 3.0638913932351146e-09
Position 10225: 3.0322539568665216e-09
Position 764: 1.5726968762273571e-09
Position 10211: 1.094386333904313e-09
Position 1515: 8.012763871795043e-10
Position 847: 6.723692117232137e-10
Position 1321: 5.885264048745945e-10
Position 397: 5.709067710675003e-10
Position 1377: 4.955895692035318e-10
Position 121: 4.5411529006642e-10
Position 1110: 4.3561174563875975e-10
Position 1008: 3.4650185461695555e-10
Position 119: 3.2411365077463573e-10
Position 1892: 2.8675181489878994e-10
Position 2090: 2.4668786638785604e-10
Position 1996: 1.3730716681497843e-10
Position 60: 1.1513087199463573e-10
Position 1011: 1.0183308940578996e-10
Position 1113: 8.049712360998849e-11
Position 1143: 4.097679198047712e-11
Position 380: 2.0795919883476685e-11
Position 1193: 1.3119164940610329e-11
Position 1201: 1.2621117634910414e-11
Position 268: 2.8682636351623436e-15
