Gene = ScpX
Position 717: 3.553134673610351e-07
Position 85: 3.3972222691908533e-07
Position 479: 3.2402170504667374e-07
Position 128: 2.9246554310302065e-07
Position 334: 2.696034009859632e-07
Position 2114: 2.055508911620746e-07
Position 767: 1.5259947044288715e-07
Position 523: 1.4625137539539367e-07
Position 1745: 1.0241343885905603e-07
Position 481: 2.3787228154046573e-08
Position 905: 9.044572653952991e-09
Position 1177: 4.5511122754180264e-10
Position 1392: 3.3973284508513444e-10
Position 1190: 3.082668488434726e-10
Position 1199: 1.428496067674447e-10
Position 1216: 1.3372633838819778e-10
Position 1141: 1.0956650977365037e-10
Position 1665: 2.0459159352076602e-11
Position 1758: 1.2272550231845674e-11
Position 876: 5.076970486412815e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 876: 0.9984950423446819
Position 2075: 0.9337203402430604
Position 1131: 0.9239988919773688
Position 493: 0.48728757648802573
Position 2377: 0.11683854979977448
Position 1141: 0.06582391828768805
Position 379: 0.017296560085818608
Position 250: 0.013475825726774138
Position 2103: 0.010896059501132828
Position 1772: 0.009475157837090499
Position 543: 0.00494696879806301
Position 210: 0.004221575285852413
Position 2132: 0.003954091804430784
Position 1930: 0.003491903679571393
Position 499: 0.0034636429518246415
Position 2164: 0.002935079907444517
Position 385: 0.002426429183888259
Position 717: 0.0023698478819739978
Position 230: 0.002090299611117347
Position 568: 0.0018996899937038176
Position 273: 0.001766627902040269
Position 739: 0.0014721585280608742
Position 1168: 0.001409066084652237
Position 216: 0.001115751831103926
Position 1405: 0.0009124049193706006
Position 1714: 0.0007393683515602482
Position 1782: 0.0007227327203601233
Position 903: 0.0006174680623565857
Position 1870: 0.000544878523348371
Position 502: 0.0005406636202552919
Position 105: 0.0004993506011965318
Position 736: 0.00037944496235453547
Position 414: 0.0003468694216622092
Position 1840: 0.0002860875916629681
Position 1954: 0.0002566323843820443
Position 1906: 0.00024318880851866728
Position 1186: 0.00021898383005612213
Position 1984: 0.00017564290158857522
Position 560: 0.00015561091736383378
Position 225: 0.00015236500395159782
Position 1813: 0.0001411195238519811
Position 1587: 0.00010793531631992884
Position 2221: 0.00010076545957921029
Position 2039: 9.97510752497058e-05
Position 1420: 9.343979740602208e-05
Position 643: 7.994369853654315e-05
Position 1357: 7.701302240707655e-05
Position 1660: 7.530476678918779e-05
Position 2152: 6.142003646034995e-05
Position 1447: 5.674902703683245e-05
Position 1981: 5.343155140929192e-05
Position 1498: 4.842319195390088e-05
Position 2149: 4.658145984616246e-05
Position 177: 4.600412026135993e-05
Position 1867: 4.078496609824297e-05
Position 1369: 4.0769750886332085e-05
Position 1313: 3.427199924318783e-05
Position 1681: 3.065163251478993e-05
Position 1606: 2.33589119060853e-05
Position 1432: 2.205043497183999e-05
Position 790: 1.872684319362787e-05
Position 402: 1.8133162902869383e-05
Position 2170: 1.7816449940106437e-05
Position 1879: 1.591178853387713e-05
Position 598: 1.2784722645807262e-05
Position 1687: 1.2370555426025853e-05
Position 2137: 1.1648568076331954e-05
Position 1244: 9.68920608120789e-06
Position 515: 9.667820731769604e-06
Position 963: 8.514734865644268e-06
Position 984: 8.495325346461776e-06
Position 601: 8.174097515163392e-06
Position 761: 7.7352510865295e-06
Position 2176: 7.571961949042806e-06
Position 2289: 6.827747146470604e-06
Position 452: 5.432107152349832e-06
Position 583: 4.548498463927643e-06
Position 1570: 3.7819233730962426e-06
Position 227: 2.8450054633672446e-06
Position 547: 1.7412073510779527e-06
Position 943: 1.731371922800085e-06
Position 263: 1.399944607498616e-06
Position 2339: 1.3296833146231539e-06
Position 589: 1.1003086421019297e-06
Position 626: 1.0274867211122034e-06
Position 987: 9.754284390087875e-07
Position 157: 7.008083090050968e-07
Position 1050: 6.018775410593315e-07
Position 918: 3.0101434227791357e-07
Position 121: 1.649524138236475e-07
Position 1165: 7.667542883793713e-08
Position 1072: 5.297682253184835e-08
Position 593: 3.4742068648553205e-08
Position 1011: 2.4398773751161496e-08
Position 1041: 2.412784875936173e-08
Position 817: 2.1659339135653572e-08
Position 1297: 1.629243390833748e-08
Position 999: 9.238099176325482e-09
Position 1438: 7.567376454853675e-09
Position 1216: 7.437536081940567e-09
Position 1029: 6.752623902961711e-09
Position 927: 3.0131107136122454e-09
Position 996: 2.8498522496542037e-09
Position 1321: 1.8862013609671965e-09
Position 1177: 6.448032106104581e-10
Position 1483: 4.0862197726691586e-10
Position 188: 2.722600408699225e-10
Position 1210: 2.2335752449842573e-10
Position 1329: 1.541244214175435e-11
Position 186: 6.47263146869077e-12
