Gene = AIMP2
Position 1226: 5.270103126430897e-06
Position 457: 5.176465967391582e-06
Position 1175: 5.0100045103261856e-06
Position 288: 4.4952350808895065e-06
Position 1517: 4.450688020044924e-06
Position 1514: 3.6596642252247966e-06
Position 1298: 3.587248211312955e-06
Position 664: 3.013172031455732e-06
Position 445: 2.842570071266173e-06
Position 1679: 2.7961537649892824e-06
Position 696: 2.5796465115806924e-06
Position 299: 2.1389364949182646e-06
Position 265: 2.106034858352448e-06
Position 1601: 1.4881679036679483e-06
Position 197: 1.1290210789272215e-06
Position 765: 8.568038304310494e-07
Position 248: 8.345580948839691e-07
Position 823: 7.489229409228778e-07
Position 954: 6.805485895283598e-07
Position 1182: 6.674673263361666e-07
Position 783: 6.605507483795981e-07
Position 854: 2.7481362026986805e-07
Position 756: 2.5699371128878846e-07
Position 1636: 2.477538183284402e-07
Position 1620: 1.6172059852725384e-07
Position 844: 1.4636062947220949e-07
Position 272: 9.877696204312338e-08
Position 693: 8.960980139527727e-08
Position 463: 5.855486105944986e-08
Position 681: 4.6065508528903677e-08
Position 702: 4.0859085720649384e-08
Position 798: 1.3371654274754063e-08
Position 829: 4.323585197358565e-11
Position 717: 8.630273772416732e-12
Position 269: 4.74511674955547e-12
Position 801: 1.6504649759489368e-12
