Gene = dre4
Position 1161: 1.8896566306814458e-05
Position 4592: 1.827691920301648e-05
Position 114: 1.7513691263656986e-05
Position 4683: 1.738738846760288e-05
Position 167: 1.7150551775468415e-05
Position 232: 1.5772685170978887e-05
Position 176: 1.3854867657084689e-05
Position 1279: 1.2614302681413914e-05
Position 3137: 1.1886193138190826e-05
Position 486: 1.13123291085827e-05
Position 1460: 1.0188977283579603e-05
Position 1383: 1.0136030745103348e-05
Position 559: 9.954963053082461e-06
Position 3908: 9.319183399600098e-06
Position 4617: 8.270796244258718e-06
Position 879: 6.778928966156647e-06
Position 3457: 6.696052128633423e-06
Position 4138: 5.720712399159874e-06
Position 99: 5.65643306326776e-06
Position 234: 4.2487352202703745e-06
Position 3869: 3.755743696484319e-06
Position 2176: 3.634450062272491e-06
Position 4625: 3.2754177068881328e-06
Position 801: 2.8453227560459715e-06
Position 913: 2.683147900239703e-06
Position 3614: 2.4646605035507894e-06
Position 27: 2.429736844543838e-06
Position 4233: 2.429014020988871e-06
Position 3124: 2.278188495679123e-06
Position 2747: 1.7375890570892797e-06
Position 4511: 1.6546427348934036e-06
Position 3872: 1.4076289187922394e-06
Position 2656: 1.3680990010931679e-06
Position 2765: 1.2689763019068034e-06
Position 691: 1.241813355379228e-06
Position 4558: 1.1454014653169299e-06
Position 4578: 1.019774668726458e-06
Position 3276: 6.590747875131549e-07
Position 78: 6.401534882378279e-07
Position 2944: 5.956199678969424e-07
Position 960: 5.416674920807158e-07
Position 2155: 4.813833548017705e-07
Position 2923: 4.6955524892913336e-07
Position 3547: 4.1944963470069944e-07
Position 4160: 3.038960823992512e-07
Position 2217: 3.020535371712208e-07
Position 146: 2.437445600596551e-07
Position 1436: 2.2598042100279704e-07
Position 472: 2.2418699545334064e-07
Position 3551: 2.1400278954393323e-07
Position 1784: 1.8347831364545207e-07
Position 1412: 1.722587109676824e-07
Position 1158: 1.5489447377420837e-07
Position 2159: 6.254026052878227e-08
Position 4653: 5.2028695833106926e-08
Position 2170: 5.180250220409435e-08
Position 136: 3.9914893722590784e-08
Position 1053: 3.37784226461583e-08
Position 911: 2.9080167637942798e-08
Position 793: 2.123272826332136e-08
Position 2261: 1.829435024596288e-08
Position 1097: 1.398211442256584e-08
Position 3814: 5.780610678738221e-09
Position 3278: 1.5506284385758106e-09
Position 2184: 6.523449366740796e-10
Position 1547: 4.89462744552714e-10
Position 1055: 4.251577835691776e-10
Position 1385: 1.672998845717038e-10
Position 386: 6.033278143067378e-12
Position 3831: 3.844545157428055e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3576: 0.9991987022940053
Position 3249: 0.9973885717176696
Position 1093: 0.9966592906973977
Position 396: 0.9907204013080465
Position 4394: 0.9640898268388716
Position 2328: 0.9168866832038869
Position 725: 0.8928103364402583
Position 3841: 0.6590137413644094
Position 2143: 0.10051916317549799
Position 1762: 0.07446699801349928
Position 3121: 0.06844687510275789
Position 4256: 0.03570847635717566
Position 722: 0.023269821721743574
Position 2340: 0.016118472619198975
Position 1706: 0.010255658526380515
Position 2353: 0.009312781218172571
Position 2973: 0.009004218959972115
Position 2155: 0.007963585307018323
Position 1732: 0.006733253804335559
Position 2710: 0.006647097026656922
Position 1426: 0.005935607505285616
Position 2734: 0.005915832572899242
Position 1839: 0.005488577542311135
Position 1447: 0.0052275483352371465
Position 2737: 0.00509861683640561
Position 2571: 0.005048490598338221
Position 249: 0.0040733844342869
Position 2500: 0.003995210673556451
Position 333: 0.00353965123522988
Position 1634: 0.0033156164270749153
Position 785: 0.0031356510855569644
Position 3124: 0.002689903162700809
Position 1097: 0.0024632113057563455
Position 3786: 0.002406365988589697
Position 2836: 0.0022486124087402366
Position 683: 0.002189053201704409
Position 1567: 0.002170003079751558
Position 1503: 0.0015450067138145648
Position 755: 0.001540228666392151
Position 3880: 0.0014964056807707127
Position 1729: 0.0012800656727464815
Position 1735: 0.00113941280963866
Position 4126: 0.0011218331433156378
Position 2665: 0.0011112874147472336
Position 2116: 0.0010038616162363653
Position 782: 0.0009704755065483726
Position 920: 0.0008119536993383543
Position 3301: 0.0008096316802581068
Position 4404: 0.0007322262831594592
Position 2506: 0.0007233635163827298
Position 2413: 0.0006641502311136118
Position 603: 0.0006365324408425643
Position 1770: 0.0006240640889012867
Position 1390: 0.0005899987351887219
Position 2025: 0.0005091436136428237
Position 1393: 0.0004727265415516884
Position 2518: 0.0004673898158293187
Position 404: 0.00044241704560691366
Position 3347: 0.0004345368625793176
Position 1710: 0.00041026478565092623
Position 2752: 0.0003735035546135271
Position 3578: 0.00035890046757803493
Position 4108: 0.0003389068874087609
Position 3857: 0.0003374249662657402
Position 4600: 0.0003296115270433865
Position 2102: 0.00030823735307334774
Position 1360: 0.0003062252645267693
Position 3926: 0.0003017770441753676
Position 1468: 0.0002808090543266813
Position 2652: 0.00027994347534806863
Position 4332: 0.00027869070679316024
Position 1383: 0.00026095745440438725
Position 889: 0.00024785353718135026
Position 740: 0.0002445910102525515
Position 1526: 0.00024079236001188124
Position 252: 0.00022850845504541028
Position 575: 0.00022792782604777055
Position 4631: 0.00021680769476875456
Position 4413: 0.00021505997666289547
Position 812: 0.00020987545230579047
Position 4013: 0.0001955943009149058
Position 3082: 0.00019060456391407603
Position 2017: 0.0001566298484500226
Position 653: 0.00015563681390527218
Position 2557: 0.00015435183875460895
Position 869: 0.00015033066933827763
Position 1465: 0.00014686668211048507
Position 1351: 0.00014617372316002525
Position 4281: 0.00014550846940467743
Position 791: 0.0001448153574850181
Position 2313: 0.0001367845212329806
Position 1118: 0.00012605034427118245
Position 2245: 0.0001256665070891073
Position 1691: 0.00012285165384974517
Position 3274: 0.00011786528925597972
Position 4734: 0.00011772797940445372
Position 3958: 0.00010159424138788894
Position 4467: 0.00010039131211902681
Position 4680: 0.00010038106629554575
Position 4277: 9.845189611811828e-05
Position 4427: 9.793186153731876e-05
Position 2416: 9.265404918723519e-05
Position 4061: 9.197488726584665e-05
Position 1688: 8.935490988562472e-05
Position 926: 8.099927804824675e-05
Position 2080: 7.496618983112212e-05
Position 1474: 7.399949864555927e-05
Position 2623: 7.297033049276158e-05
Position 1646: 7.083665688876635e-05
Position 1111: 7.026955446755164e-05
Position 4183: 6.520787821775182e-05
Position 3934: 6.50245655083241e-05
Position 2425: 6.240713598215898e-05
Position 734: 6.098839687491823e-05
Position 2893: 5.377879055569866e-05
Position 1798: 5.344779623705644e-05
Position 2086: 5.023038672104349e-05
Position 950: 4.814934509054259e-05
Position 1214: 4.684506661031319e-05
Position 3608: 4.5530418797755426e-05
Position 2911: 4.52054211514178e-05
Position 765: 4.5159699730673034e-05
Position 2077: 4.479567083456533e-05
Position 3669: 4.432176811867487e-05
Position 2228: 4.424320956230336e-05
Position 835: 4.1933860870179063e-05
Position 428: 3.913778443734027e-05
Position 983: 3.798982375090462e-05
Position 2365: 3.397230744018169e-05
Position 2422: 3.171136954650898e-05
Position 1471: 2.9618315436303214e-05
Position 1897: 2.905920812033708e-05
Position 691: 2.8608399396836707e-05
Position 280: 2.685657013029151e-05
Position 3949: 2.6071259303739676e-05
Position 541: 2.582656613426845e-05
Position 354: 2.534417746491646e-05
Position 4296: 2.269355330061439e-05
Position 338: 2.0932262783716925e-05
Position 932: 2.0761475093103554e-05
Position 3973: 2.0587701781225577e-05
Position 3310: 2.0136716891597435e-05
Position 3381: 1.826263786844177e-05
Position 4291: 1.7697311460225063e-05
Position 1808: 1.7611218377102342e-05
Position 1579: 1.5216103362173997e-05
Position 3547: 1.4364727619705935e-05
Position 993: 1.4048758719305493e-05
Position 960: 1.3636224044869084e-05
Position 4437: 1.3134547535796401e-05
Position 600: 1.3112490001708861e-05
Position 609: 1.3062044457924204e-05
Position 3331: 1.2249078165216637e-05
Position 4472: 1.2105933779131561e-05
Position 1741: 1.1871022624024421e-05
Position 1811: 1.125759529355708e-05
Position 3893: 1.1160855716347414e-05
Position 501: 1.0447589164832318e-05
Position 1150: 8.244197392117918e-06
Position 3413: 8.195642087146664e-06
Position 1582: 7.647576374483939e-06
Position 4128: 6.750014459978098e-06
Position 4173: 6.616823309892042e-06
Position 1654: 6.562092349405243e-06
Position 4419: 6.127844891150947e-06
Position 1147: 5.829334502278984e-06
Position 1024: 4.891902670170399e-06
Position 1396: 4.775520090018766e-06
Position 1948: 4.638312482172083e-06
Position 1930: 4.44418886203141e-06
Position 1867: 4.110872093153914e-06
Position 1173: 3.563077967540167e-06
Position 3860: 2.6341565597280055e-06
Position 2249: 2.530931242585484e-06
Position 589: 2.4328225386130876e-06
Position 848: 2.3914478820480686e-06
Position 840: 2.318412090674005e-06
Position 356: 2.2529799110237834e-06
Position 3626: 1.977376485578431e-06
Position 582: 1.866882113483543e-06
Position 625: 1.856995754957265e-06
Position 83: 1.8010931042501836e-06
Position 3770: 1.4679640390533373e-06
Position 2794: 1.2651564357683756e-06
Position 160: 1.1750170720182007e-06
Position 3887: 1.1112939762830717e-06
Position 486: 1.0269204091844453e-06
Position 3457: 1.0101791525040812e-06
Position 4469: 8.764521425027653e-07
Position 300: 8.251585048129783e-07
Position 3386: 6.492032464078403e-07
Position 752: 6.312322327808982e-07
Position 308: 5.921498453638958e-07
Position 622: 4.785061476136083e-07
Position 830: 3.5007464630138653e-07
Position 3707: 3.4951257859471596e-07
Position 466: 2.781765122686506e-07
Position 157: 2.426369143080138e-07
Position 94: 1.6739876048783677e-07
Position 1303: 1.5251003800557254e-07
Position 271: 1.340433358476854e-07
Position 1224: 6.343498460533188e-08
Position 3704: 5.540067932058368e-08
Position 3596: 3.4875219165347727e-08
Position 1363: 3.0665969039116555e-08
Position 998: 2.934042759797907e-08
Position 522: 2.92249135342219e-08
Position 114: 2.1338851978478867e-08
Position 201: 1.667273524762782e-08
Position 468: 1.532913562272767e-08
Position 3632: 4.904238696266534e-09
Position 3645: 1.0706457397959081e-09
Position 1144: 3.7267587075890963e-10
Position 141: 3.4925442555776543e-10
Position 3716: 1.462436655112417e-10
Position 207: 1.2145172881324383e-10
Position 1158: 6.483055485053945e-11
Position 262: 6.133304918468082e-11
Position 99: 1.5583403979558305e-12
Position 3730: 4.541943586045305e-13
Position 449: 4.3980125993072474e-16
