Gene = Mnn1
Position 43: 0.0008333209204035608
Position 1512: 0.0008079676343653367
Position 5432: 0.0007621595146816531
Position 5224: 0.0006672046341975598
Position 2381: 0.0006565270101191203
Position 4141: 0.0005541397319027467
Position 2460: 0.0004760716925190406
Position 3463: 0.0004714274809694613
Position 319: 0.000449804359532859
Position 1449: 0.00042699030807604333
Position 2471: 0.00042596906232127027
Position 4550: 0.00041706226493834665
Position 559: 0.0003694519222427737
Position 877: 0.0003621812298621775
Position 3324: 0.0003484624801311076
Position 1019: 0.00034376208595141857
Position 4459: 0.0003402031227348085
Position 860: 0.0003373679442545421
Position 1907: 0.00029688050568535705
Position 1717: 0.0002763597550070716
Position 590: 0.0002755493061250362
Position 3294: 0.00026591582725513243
Position 1359: 0.00026562808535299714
Position 2477: 0.0002502587562849759
Position 3292: 0.0002206609448746292
Position 4222: 0.000206747844255126
Position 4465: 0.0002026096983732585
Position 5111: 0.00019130962866014344
Position 4630: 0.00018712939843346723
Position 3088: 0.0001816027463821298
Position 3936: 0.00017216816018245733
Position 1186: 0.00017198236184813495
Position 5323: 0.00015575431135714268
Position 3177: 0.00013483778878866263
Position 247: 0.0001054305627967577
Position 3059: 0.00010292179941694926
Position 330: 7.727901497238381e-05
Position 3472: 7.17596612426655e-05
Position 3426: 7.131940999704243e-05
Position 218: 6.787500966343929e-05
Position 662: 6.118579051614993e-05
Position 1456: 5.358640769281373e-05
Position 2488: 4.3996006670168524e-05
Position 1215: 4.3656788021784365e-05
Position 240: 4.3117764744622426e-05
Position 1017: 4.046852987885435e-05
Position 1046: 3.81405261765905e-05
Position 2039: 3.5706406991436585e-05
Position 353: 3.435193540305297e-05
Position 3829: 3.388965518367532e-05
Position 1661: 3.182635688093481e-05
Position 2700: 3.0607403771868296e-05
Position 229: 3.053000412949538e-05
Position 1430: 2.7762253472814785e-05
Position 2207: 2.7667536665912042e-05
Position 4367: 2.7058591362395797e-05
Position 1657: 2.419847748041607e-05
Position 1871: 2.2320309687633468e-05
Position 1563: 1.9666574181545854e-05
Position 17: 1.903840522231734e-05
Position 766: 1.8790212232655876e-05
Position 3095: 1.774122008067756e-05
Position 3091: 1.571673708833575e-05
Position 2103: 1.3854790687255927e-05
Position 3023: 1.3191611930368847e-05
Position 2106: 1.2506667742982386e-05
Position 1376: 1.2138817314660856e-05
Position 553: 1.1923701682973287e-05
Position 2181: 1.1379929899690884e-05
Position 476: 1.1109707222704253e-05
Position 864: 1.0903191815993834e-05
Position 665: 1.0547264742546718e-05
Position 1940: 1.0441917952432873e-05
Position 1210: 1.0334760751969854e-05
Position 1390: 1.0186845907061859e-05
Position 1904: 9.792682714538727e-06
Position 1137: 9.645491820412138e-06
Position 64: 9.460617761125113e-06
Position 80: 9.15266219489734e-06
Position 1199: 9.149593822311932e-06
Position 374: 8.839114691082235e-06
Position 3335: 8.594214243601866e-06
Position 1642: 7.429658038828104e-06
Position 183: 7.209853994628348e-06
Position 1633: 6.930531536235142e-06
Position 1545: 6.225886031311365e-06
Position 1157: 5.825545534796322e-06
Position 2483: 5.5902709540230376e-06
Position 120: 4.5026187395380914e-06
Position 3030: 2.707842441721895e-06
Position 1807: 2.1773586581608052e-06
Position 213: 2.017036371842021e-06
Position 424: 1.8399627269847432e-06
Position 518: 1.8381101963205102e-06
Position 700: 1.5249538250828291e-06
Position 1340: 1.5098854354853413e-06
Position 515: 1.2261494276649618e-06
Position 847: 1.1565095127950686e-06
Position 498: 1.1550114200879272e-06
Position 527: 1.1365234832543369e-06
Position 509: 9.990285113245338e-07
Position 754: 8.870746531614924e-07
Position 3965: 8.557911125274915e-07
Position 10: 7.359849107694549e-07
Position 710: 6.799751818358978e-07
Position 3388: 6.049852234161871e-07
Position 1835: 5.058985323551456e-07
Position 211: 4.5389871060723034e-07
Position 501: 4.4457525753661954e-07
Position 2047: 4.327271952871434e-07
Position 1823: 4.108667071990014e-07
Position 3422: 3.624937144157139e-07
Position 95: 2.0092522176774157e-07
Position 2116: 1.639761013189854e-07
Position 1838: 1.5475995444505738e-07
Position 3596: 1.4095967135009556e-07
Position 521: 1.2887009181430127e-07
Position 3104: 1.029027636843591e-07
Position 1852: 9.203194918271737e-08
Position 4402: 7.524071708469329e-08
Position 2127: 6.364505757884896e-08
Position 686: 3.8400537978199694e-08
Position 4437: 2.8405815947043752e-08
Position 669: 1.735339171070603e-08
Position 347: 1.294706770583302e-08
Position 2950: 7.209122175810842e-09
Position 1268: 6.082361043735059e-09
Position 1174: 3.80913569302656e-09
Position 1285: 3.0748095347461678e-09
Position 1664: 2.9946919611101886e-09
Position 19: 2.8226039713326867e-09
Position 3047: 2.7506377402969287e-09
Position 1845: 1.995695854007634e-09
Position 1592: 6.407805371356709e-10
Position 2831: 2.65115492951172e-10
Position 2742: 2.1090292783449713e-10
Position 1795: 1.4358334985974206e-10
Position 2717: 1.390887181051354e-10
Position 2735: 3.6109200185476404e-12
Position 1265: 2.5280070259209695e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2091: 0.9595087641878304
Position 1562: 0.7560572853907815
Position 4261: 0.7361080964704583
Position 4664: 0.670667513885211
Position 1046: 0.5150496119055078
Position 5278: 0.43488049377172056
Position 922: 0.42812707651695897
Position 2734: 0.41072270987320647
Position 4497: 0.3012100865650792
Position 5536: 0.18739368825032138
Position 4515: 0.1454584559600714
Position 1442: 0.10919553118441916
Position 692: 0.08881997573302858
Position 1604: 0.07555979892865383
Position 4576: 0.0648891629082186
Position 3004: 0.05724023027951667
Position 6849: 0.04788954055264
Position 5253: 0.04767641606318231
Position 6268: 0.047075658816299756
Position 5558: 0.0414827408292495
Position 4520: 0.03489038410385649
Position 4291: 0.03236036282581766
Position 4058: 0.03163128670844357
Position 292: 0.029492678414284844
Position 4037: 0.026298076198291782
Position 5700: 0.024619668077168255
Position 6911: 0.02339447760839836
Position 1522: 0.02137123949297881
Position 3537: 0.021307112745432236
Position 424: 0.02111591989732433
Position 5030: 0.020480870732060667
Position 3073: 0.018686102578030182
Position 6036: 0.01693803061654414
Position 1788: 0.01589637387146667
Position 1085: 0.01559795851162709
Position 3361: 0.014935074361399193
Position 6422: 0.01422788018040987
Position 7264: 0.012225681530564523
Position 7036: 0.010184859352050189
Position 3679: 0.00893126953683053
Position 3709: 0.008454002799821675
Position 4754: 0.008368132779743593
Position 6389: 0.00831731076083734
Position 1088: 0.008147248375172797
Position 4673: 0.008133321696878606
Position 3022: 0.008045963019011467
Position 3926: 0.007986554191933896
Position 1122: 0.007201770935265643
Position 315: 0.006618979448805598
Position 3145: 0.006525400621678905
Position 5697: 0.005946495512451318
Position 4502: 0.005722415568485249
Position 5528: 0.005500550724527674
Position 3896: 0.005054015303058497
Position 2393: 0.0049069505558665015
Position 2717: 0.0042112114458779295
Position 5779: 0.003483136413007118
Position 5944: 0.003417523179845962
Position 6857: 0.0033595945532280337
Position 4120: 0.00321665324506409
Position 319: 0.003151299669091416
Position 6662: 0.0031052295855229883
Position 5514: 0.0025185645513904303
Position 6467: 0.0025156936490207905
Position 590: 0.0024252500223984185
Position 1125: 0.002362543237349375
Position 6001: 0.0021042383760584552
Position 3162: 0.001753947718245928
Position 4315: 0.0016912060700521687
Position 476: 0.0016159345507851595
Position 4081: 0.001533393373457733
Position 2741: 0.0014575097623609934
Position 3502: 0.0014378263188845482
Position 6204: 0.0013106407239105117
Position 5474: 0.0012208088442051698
Position 2173: 0.001140340411279805
Position 719: 0.0011183087179726934
Position 5479: 0.0011166688696140426
Position 3177: 0.0010935325439126624
Position 1590: 0.0010867541842262268
Position 3472: 0.0010381416021122665
Position 479: 0.001036316343167362
Position 4312: 0.001022165839355327
Position 1752: 0.001014898904704279
Position 490: 0.0009655056676914877
Position 3460: 0.0009500820445440136
Position 1538: 0.0009406572251173104
Position 4271: 0.0008325968633023645
Position 4727: 0.0008047734679933555
Position 1186: 0.0007860047746330338
Position 1051: 0.0007626649888368036
Position 5511: 0.0007106117851612876
Position 2945: 0.000653051348138369
Position 2305: 0.0006137313116422741
Position 976: 0.0005982534347939287
Position 2483: 0.0005978310974336372
Position 1642: 0.0005950858160430183
Position 3733: 0.0005668577137168083
Position 139: 0.000564938369696652
Position 1749: 0.0005575304361509496
Position 3366: 0.0004510373278159818
Position 1648: 0.0004461788020947896
Position 4061: 0.00044221871696970016
Position 4141: 0.0004144542331483169
Position 722: 0.00040510072207917893
Position 4580: 0.00037660386023040594
Position 3091: 0.00034717770323065594
Position 2603: 0.0003387827760369489
Position 1447: 0.00032598943396464444
Position 5290: 0.000324382226485597
Position 4843: 0.00032172949182118706
Position 4818: 0.0002826806893298883
Position 736: 0.00028223865229834146
Position 3343: 0.00024985679787411293
Position 3544: 0.0002415628058590374
Position 2559: 0.00019754958088374309
Position 1807: 0.00018931043798814764
Position 3490: 0.00018824764447002843
Position 700: 0.00016664426807024905
Position 933: 0.0001259397571727275
Position 4849: 0.0001258083865813624
Position 4220: 0.0001237016696068683
Position 4234: 0.00010516533008070547
Position 1672: 0.00010350688302863007
Position 3249: 9.179812980281116e-05
Position 948: 8.782809366067454e-05
Position 3204: 8.582213248647204e-05
Position 3841: 8.417282193299853e-05
Position 805: 8.181895570204399e-05
Position 759: 7.717470527518e-05
Position 3430: 7.611212098926977e-05
Position 1491: 7.550129676955402e-05
Position 2753: 7.263341438061667e-05
Position 3821: 7.249074265137554e-05
Position 1921: 5.942250061553948e-05
Position 602: 5.937240373206288e-05
Position 3452: 5.404313644074699e-05
Position 3606: 5.404280186925948e-05
Position 2950: 5.1849164391145415e-05
Position 498: 4.420027993994198e-05
Position 2960: 4.1949914013981256e-05
Position 4130: 4.1651794705928355e-05
Position 1867: 3.927994109399146e-05
Position 3292: 3.719281862311447e-05
Position 553: 3.590590004633108e-05
Position 2777: 3.539597905739996e-05
Position 2771: 3.5104794369992956e-05
Position 1170: 3.457220247919435e-05
Position 1456: 3.4326537227762774e-05
Position 990: 3.414655644479156e-05
Position 1639: 3.380086060515214e-05
Position 2584: 3.246156316033781e-05
Position 754: 2.923348376700997e-05
Position 630: 2.5960628368028324e-05
Position 2651: 2.4563945500886452e-05
Position 1702: 2.3341188015181066e-05
Position 2780: 2.244295120964851e-05
Position 1131: 2.0218379689102016e-05
Position 622: 1.647255969317999e-05
Position 389: 1.6044552225600853e-05
Position 997: 1.5655032316438366e-05
Position 772: 1.5254646361729557e-05
Position 4083: 1.2074910412393109e-05
Position 981: 1.042947797923113e-05
Position 824: 1.0199095082452953e-05
Position 662: 1.006613414892497e-05
Position 1940: 8.098262723844266e-06
Position 2271: 7.10231480294714e-06
Position 607: 6.1917675022363694e-06
Position 1017: 5.058711550892776e-06
Position 1958: 4.97495156367767e-06
Position 783: 4.927747161794634e-06
Position 2595: 4.797863880058605e-06
Position 597: 4.469705883903654e-06
Position 1315: 4.228048942614e-06
Position 1468: 4.1158356034218395e-06
Position 1714: 4.017914847809395e-06
Position 1691: 3.727310950604317e-06
Position 559: 3.716219908473547e-06
Position 1014: 3.442636278970386e-06
Position 1852: 3.1064975929763194e-06
Position 564: 3.031140066679088e-06
Position 567: 2.9495338011101884e-06
Position 3059: 2.355939382385598e-06
Position 2340: 2.201215928548654e-06
Position 396: 1.9130791226281688e-06
Position 1711: 1.8157502541946814e-06
Position 1282: 1.5334636253207458e-06
Position 637: 1.5101614221898084e-06
Position 404: 1.2714022899616727e-06
Position 1678: 9.768768706047117e-07
Position 203: 9.007251452966294e-07
Position 643: 8.69241408368744e-07
Position 2311: 8.118002951005912e-07
Position 270: 7.111007247223057e-07
Position 1005: 6.848502902354978e-07
Position 610: 4.5762654416329446e-07
Position 218: 4.569625975307166e-07
Position 640: 3.288838259274919e-07
Position 229: 2.4657686928869254e-07
Position 323: 2.007931366481753e-07
Position 1137: 1.871671710439428e-07
Position 792: 1.589807030829406e-07
Position 1340: 1.561900888065822e-07
Position 2207: 1.3750047133570623e-07
Position 336: 8.347786351361306e-08
Position 2878: 6.250468714350409e-08
Position 766: 3.686870373933229e-08
Position 795: 2.5036152115472808e-08
Position 833: 1.4522180437235976e-08
Position 1301: 1.029438584196344e-08
Position 325: 7.475394197727105e-09
Position 838: 4.900206851939963e-09
Position 1349: 4.249403747145573e-09
Position 175: 2.1661557569214735e-12
Position 245: 4.3999218978294426e-14
Position 257: 8.667074911682489e-16
Position 255: 3.1745467735754865e-22
