Gene = Fie
Position 611: 4.367168182537648e-05
Position 588: 4.1190921217840695e-05
Position 2134: 3.671088975143374e-05
Position 1698: 3.551926735342557e-05
Position 823: 3.448836831694099e-05
Position 760: 3.258077927159495e-05
Position 2243: 3.057230570412544e-05
Position 291: 2.670993526338903e-05
Position 1648: 1.9742053252117568e-05
Position 2145: 1.9221164368890383e-05
Position 1444: 1.6610429081030806e-05
Position 829: 1.6463706533169408e-05
Position 797: 1.4796506576019981e-05
Position 804: 1.4672561855158332e-05
Position 1024: 1.331066360939115e-05
Position 1978: 1.0918041576487263e-05
Position 826: 1.037873939107245e-05
Position 877: 9.115663074519758e-06
Position 863: 6.620378373805045e-06
Position 1051: 6.461631414785979e-06
Position 871: 6.10380595835832e-06
Position 1844: 5.660677274476008e-06
Position 74: 5.378888160951057e-06
Position 2014: 4.935130828097047e-06
Position 2031: 4.7634883620511076e-06
Position 1908: 4.534677591808372e-06
Position 1033: 4.448778166632516e-06
Position 1836: 4.431071487202892e-06
Position 660: 4.2686599588242004e-06
Position 740: 3.6970955031592854e-06
Position 461: 3.077220941173415e-06
Position 1857: 3.0519336079835594e-06
Position 623: 2.90484263165765e-06
Position 1618: 2.875482541344188e-06
Position 2142: 2.556392333865413e-06
Position 668: 2.212817133696426e-06
Position 1529: 1.6374579091688432e-06
Position 810: 1.438673376679597e-06
Position 1825: 1.4086665237941198e-06
Position 880: 1.2259214326434533e-06
Position 785: 1.1249926018536093e-06
Position 1252: 1.0923871985771948e-06
Position 446: 9.752415455676152e-07
Position 221: 8.487990072404886e-07
Position 111: 7.809398933229695e-07
Position 926: 7.315853675104193e-07
Position 443: 7.253027353765571e-07
Position 681: 5.769419629625758e-07
Position 192: 4.922069673611038e-07
Position 100: 4.6012587864792685e-07
Position 151: 4.2645531389871245e-07
Position 1492: 3.4561832574081904e-07
Position 512: 2.9756381503553117e-07
Position 1135: 2.8834662533491603e-07
Position 529: 2.7237583768980833e-07
Position 1575: 2.338712089670158e-07
Position 412: 2.3150378540265082e-07
Position 1358: 1.283389964601742e-07
Position 1535: 1.2277074813434148e-07
Position 381: 7.17068013708677e-08
Position 717: 5.482012173399841e-08
Position 160: 5.322644079977139e-08
Position 373: 4.849771770905494e-08
Position 1499: 2.222216628698651e-08
Position 1373: 2.0175100841478187e-08
Position 1538: 6.251845779899787e-09
Position 1501: 5.279033693162944e-09
Position 1473: 2.7937893337618444e-09
Position 420: 3.453866854751595e-14
Position 402: 2.196815233211147e-14
