Gene = l(2)05287
Position 3547: 0.00034440089025010077
Position 3584: 0.0003262887783950289
Position 1410: 0.0003168932008238171
Position 2817: 0.0003031511700758045
Position 2125: 0.0002646356260563709
Position 1899: 0.00025262015534652704
Position 639: 0.0002468058558263997
Position 863: 0.00024378502986326323
Position 26: 0.00023657211348412246
Position 1219: 0.0002295604991211598
Position 2173: 0.00022784478237538884
Position 2348: 0.00021759306007174652
Position 2041: 0.00021412334198282328
Position 3843: 0.00021388741731884488
Position 1960: 0.00020805576433218526
Position 3614: 0.0001567440074379609
Position 1648: 0.00015466581297278893
Position 3218: 0.00015421959905821415
Position 2577: 0.0001481899335923156
Position 1860: 0.00013757229387725885
Position 72: 0.00012999823738188516
Position 461: 0.00011559055447942923
Position 711: 0.0001117820655759327
Position 1902: 0.00010964584513630053
Position 586: 0.00010892200806191196
Position 1469: 8.25049406338383e-05
Position 507: 8.103404155986443e-05
Position 225: 8.100070095713445e-05
Position 1135: 8.058684073574169e-05
Position 900: 7.844558491229579e-05
Position 1491: 7.100743247440808e-05
Position 3067: 6.476213128870408e-05
Position 928: 5.253941950759711e-05
Position 1096: 4.9509113830456505e-05
Position 1462: 4.8943822209304576e-05
Position 1155: 4.690356599941744e-05
Position 1023: 4.6232627415864516e-05
Position 1678: 4.521840183997936e-05
Position 654: 4.223579434592105e-05
Position 2963: 3.909410671058416e-05
Position 2895: 3.719489034407468e-05
Position 203: 3.535220868564377e-05
Position 4184: 3.424938515342369e-05
Position 631: 3.4058433092723514e-05
Position 1160: 3.262230043509269e-05
Position 487: 3.103599240443865e-05
Position 75: 3.091756135463054e-05
Position 3587: 3.0553228351624356e-05
Position 1999: 3.053622717701336e-05
Position 1480: 2.937716793294519e-05
Position 2210: 2.828032488972225e-05
Position 843: 2.3810769216150453e-05
Position 469: 2.3510822818110156e-05
Position 2030: 2.1689747183953017e-05
Position 3098: 1.973830514872476e-05
Position 2899: 1.9112570298448663e-05
Position 2207: 1.8814388647989916e-05
Position 961: 1.8727564952094687e-05
Position 1297: 1.8329280294770436e-05
Position 2957: 1.779575663601722e-05
Position 963: 1.6544729896130464e-05
Position 4692: 1.5629029884712613e-05
Position 1205: 1.5327479299379375e-05
Position 1825: 1.463656907352723e-05
Position 524: 1.3202921789701859e-05
Position 370: 1.2975242778061366e-05
Position 1650: 1.0570186493233912e-05
Position 351: 9.90889305091999e-06
Position 538: 9.653736050007154e-06
Position 522: 9.527562261628004e-06
Position 651: 9.13896670893057e-06
Position 4264: 8.672207759489225e-06
Position 1978: 7.915020004267846e-06
Position 286: 7.775303973532884e-06
Position 1663: 6.666249730571286e-06
Position 197: 6.02936303309466e-06
Position 1138: 5.135336738678715e-06
Position 1439: 5.042364809773994e-06
Position 297: 4.950827657027387e-06
Position 357: 3.458539373747193e-06
Position 421: 3.27373463805004e-06
Position 2572: 2.9697665033025217e-06
Position 3575: 2.9570321204929773e-06
Position 3609: 2.9117514121535143e-06
Position 3538: 2.7207095207683638e-06
Position 1549: 2.3368685482676902e-06
Position 857: 2.2838084100669227e-06
Position 2841: 2.0380115136388377e-06
Position 2284: 2.003778925030951e-06
Position 724: 1.7273822055772185e-06
Position 1025: 1.6722090008073635e-06
Position 2127: 1.6658180132557934e-06
Position 684: 1.637529203356615e-06
Position 5561: 1.550745936870938e-06
Position 190: 1.4877653275886583e-06
Position 90: 1.2984286033188757e-06
Position 837: 1.2142199900877037e-06
Position 3854: 1.1848331538347632e-06
Position 3745: 1.141133313559852e-06
Position 1384: 1.0447621321435344e-06
Position 3360: 9.206600036622628e-07
Position 3857: 9.11047153616593e-07
Position 3965: 8.642150210143572e-07
Position 973: 8.452806722097971e-07
Position 2903: 7.926509717287254e-07
Position 1167: 7.92353805488766e-07
Position 3946: 7.859951151752666e-07
Position 1291: 7.513389589095042e-07
Position 1147: 7.439605917561263e-07
Position 3244: 7.403249706382386e-07
Position 3328: 6.605920367809078e-07
Position 4175: 5.138485452723364e-07
Position 3425: 5.107534666071808e-07
Position 329: 4.970118017885956e-07
Position 1546: 4.244155914381114e-07
Position 2006: 3.824039473142178e-07
Position 4166: 3.347046119894451e-07
Position 3986: 3.2804293310995744e-07
Position 3433: 2.827917638579052e-07
Position 4380: 2.7951551906148745e-07
Position 1561: 2.6392753007450957e-07
Position 1320: 2.487358597188197e-07
Position 3379: 2.425458343842072e-07
Position 3397: 2.3809478756618105e-07
Position 2475: 2.3326530665339903e-07
Position 1601: 2.2327051410485005e-07
Position 1367: 2.1379759215740683e-07
Position 2622: 1.849249358849371e-07
Position 2640: 1.7455765890355072e-07
Position 3428: 1.534851037183793e-07
Position 4854: 1.268064731396867e-07
Position 3384: 1.202774236556534e-07
Position 338: 7.626430768593403e-08
Position 3563: 7.295748336936027e-08
Position 150: 6.40608848326853e-08
Position 2864: 5.6377073056309595e-08
Position 117: 4.609026250165128e-08
Position 390: 3.4680526356284027e-08
Position 2107: 3.1386781418792566e-08
Position 1783: 1.7661302717446093e-08
Position 2008: 1.5584482098104333e-08
Position 1853: 1.282272067082547e-08
Position 828: 1.2756074526683484e-08
Position 3671: 1.197703383428359e-08
Position 3656: 4.870579994565792e-09
Position 870: 3.153195651590054e-09
Position 5365: 2.9159618838074284e-09
Position 2986: 6.96420490312136e-10
Position 3303: 5.40047058516829e-10
Position 1149: 3.1165134890250004e-10
Position 1504: 2.8534768196570385e-10
Position 2633: 2.7665734856352506e-10
Position 333: 2.318058740371084e-10
Position 2311: 2.15593566112031e-10
Position 2516: 9.241732642405239e-11
Position 340: 6.582598291822386e-11
Position 2412: 3.137955441956377e-11
Position 3810: 2.705797138781632e-11
Position 609: 2.6906568142642938e-11
Position 314: 1.574248648088794e-11
Position 3461: 1.45295403503033e-11
Position 3686: 1.6052267752274379e-12
Position 2419: 1.2209721484320836e-12
Position 796: 4.256868131422444e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1539: 0.9977168471572372
Position 3021: 0.9945563640928639
Position 322: 0.9943869379526848
Position 820: 0.9933371059057411
Position 1783: 0.9893632747325325
Position 7016: 0.7482776443059798
Position 2762: 0.3602946797893965
Position 1325: 0.2553793181992345
Position 113: 0.20523702548337508
Position 3661: 0.06060935709768571
Position 6914: 0.054793535103561435
Position 5711: 0.04803032288998557
Position 2746: 0.043931514684389134
Position 2018: 0.04251401959003316
Position 5449: 0.03881280752363425
Position 117: 0.038702103523110244
Position 2876: 0.021148199911400496
Position 5358: 0.020781124211980452
Position 6228: 0.018390623387095285
Position 5902: 0.017457004277229914
Position 5031: 0.015379048435766932
Position 2104: 0.013020729310654965
Position 6485: 0.013011590778331496
Position 3506: 0.01148074902446481
Position 7436: 0.009005428798845083
Position 2727: 0.008344642436795589
Position 6613: 0.007622131778986658
Position 4568: 0.006996597004997301
Position 4765: 0.0066720220890389694
Position 3480: 0.005640524340230454
Position 1853: 0.005468671903513122
Position 6337: 0.005132040865876068
Position 7440: 0.004686488533513611
Position 840: 0.004579697926658512
Position 6557: 0.004569455489334312
Position 6373: 0.004464304635269567
Position 6096: 0.004251800150567465
Position 6173: 0.004163793154386917
Position 4978: 0.0041530029597042035
Position 5406: 0.004025004894290076
Position 585: 0.003932287342432942
Position 5855: 0.0038502051536694255
Position 4635: 0.0033567802691434026
Position 3035: 0.003327718636733717
Position 3267: 0.002850120550283262
Position 1832: 0.00284048976428851
Position 4037: 0.002770789619109185
Position 1266: 0.00272330864828088
Position 6215: 0.0026479709389284987
Position 4456: 0.002545674608476856
Position 356: 0.002257876013922026
Position 3603: 0.0021950115299995037
Position 1428: 0.002070114132364892
Position 3905: 0.002036269330240386
Position 6977: 0.0019821071857403717
Position 6712: 0.0019356827767045485
Position 5170: 0.0018676005610498811
Position 3722: 0.0014867120293493251
Position 2446: 0.0014030691536401371
Position 2336: 0.0012330260318601535
Position 3062: 0.0011461642430583752
Position 3618: 0.0010849960905511
Position 3281: 0.0010550079173842607
Position 2465: 0.0009433885818805046
Position 2774: 0.0007665433818419997
Position 5400: 0.0007435270797405341
Position 4219: 0.0007289127479544555
Position 6737: 0.0007237822793707514
Position 4134: 0.0006920733692861966
Position 1346: 0.0005705955344606583
Position 1283: 0.0005373595724925665
Position 1160: 0.0004805029873854217
Position 2456: 0.0004615838886499705
Position 3182: 0.00044114212715973364
Position 4239: 0.0004375650685423316
Position 6133: 0.00042532960824478083
Position 1615: 0.00041566706677408213
Position 5556: 0.0003965908649245175
Position 3146: 0.0003677025124776115
Position 597: 0.00033997812229929103
Position 4078: 0.0003238456799173145
Position 350: 0.00031463240993187774
Position 2333: 0.00029941244510154095
Position 5965: 0.0002936592149743814
Position 286: 0.0002891155354423618
Position 2264: 0.00027442501637911537
Position 4194: 0.0002649069862901011
Position 3587: 0.0002431559035641293
Position 4957: 0.00024180679982741026
Position 2903: 0.00022016604095671997
Position 2261: 0.00021065006114177843
Position 2594: 0.0002095003965235074
Position 2179: 0.0001956347565828563
Position 2796: 0.00019529914439056205
Position 370: 0.00019479502194468207
Position 968: 0.000191240824735928
Position 2638: 0.00018903538006196215
Position 4671: 0.00018693432833087983
Position 130: 0.0001864154578540193
Position 3067: 0.00018370813200563714
Position 5011: 0.00018269853356390965
Position 6367: 0.00017823481518012906
Position 6045: 0.00016766416832063056
Position 1234: 0.0001623475752762307
Position 2839: 0.00015973113001608593
Position 6943: 0.00015176894193625273
Position 1291: 0.0001493165120447194
Position 1132: 0.00014454291450834917
Position 4394: 0.00013538341887761802
Position 2487: 0.0001277149172678413
Position 2710: 0.00012656015675235828
Position 2139: 0.0001242656377817779
Position 1439: 0.0001228191207709404
Position 2319: 0.00012119280241539287
Position 164: 0.00012118640234410183
Position 4123: 0.00012055378998450308
Position 4302: 0.0001068494009680886
Position 3254: 0.00010563521888127574
Position 620: 0.00010498605312734768
Position 4804: 0.00010141506926090507
Position 4811: 9.269788303634844e-05
Position 2121: 8.578237448600593e-05
Position 3734: 8.368625570243142e-05
Position 1297: 8.248796813300788e-05
Position 3538: 8.067084388529167e-05
Position 3569: 7.897623084187622e-05
Position 1973: 7.800909295713701e-05
Position 2303: 7.533620978121074e-05
Position 4322: 7.515523410302213e-05
Position 4696: 7.278081431633628e-05
Position 638: 6.752119322388803e-05
Position 4226: 6.586543186563892e-05
Position 125: 6.318518395908539e-05
Position 4846: 6.179154900192516e-05
Position 3551: 6.064258267639629e-05
Position 3311: 5.9253772797651674e-05
Position 518: 5.74802674022374e-05
Position 203: 5.008526074412926e-05
Position 4354: 4.85611307744399e-05
Position 911: 4.487042765430608e-05
Position 881: 4.465558787434639e-05
Position 1210: 4.4140490286679834e-05
Position 95: 4.3079543107196306e-05
Position 3748: 4.187861193181456e-05
Position 935: 3.2556986365094865e-05
Position 2195: 3.0418065677647957e-05
Position 4339: 2.9705658640959414e-05
Position 1460: 2.320528195854069e-05
Position 90: 2.146666711116779e-05
Position 1363: 2.129930543572131e-05
Position 1268: 1.944016963824159e-05
Position 4411: 1.745950803144502e-05
Position 1352: 1.2726838530178383e-05
Position 2298: 1.0481023653236196e-05
Position 1190: 9.68459328148182e-06
Position 1612: 7.215669853844466e-06
Position 84: 6.9939139803820775e-06
Position 2348: 6.683080286885311e-06
Position 1663: 6.194540564668067e-06
Position 443: 6.004369084009451e-06
Position 993: 5.756233496285134e-06
Position 1340: 5.705206395981526e-06
Position 701: 5.540128759425721e-06
Position 1367: 4.126967399157992e-06
Position 1016: 3.529421503763959e-06
Position 1462: 3.0662635584866453e-06
Position 1396: 2.8467797897124698e-06
Position 546: 2.804548156984196e-06
Position 1101: 2.7913595448987857e-06
Position 3320: 2.6050078660262555e-06
Position 293: 2.2060224861283007e-06
Position 421: 1.6009959105369113e-06
Position 1572: 1.3980760774797628e-06
Position 132: 1.2508470541762436e-06
Position 1088: 1.1844732373630477e-06
Position 72: 1.1413962252689801e-06
Position 1096: 1.106292344462762e-06
Position 440: 1.094566715133066e-06
Position 857: 1.094440073052708e-06
Position 185: 1.0868733121498087e-06
Position 1047: 1.020611757496494e-06
Position 1709: 9.534294210788978e-07
Position 627: 9.218888298591044e-07
Position 3317: 8.957210108903982e-07
Position 459: 7.220820545708004e-07
Position 86: 7.184307099752014e-07
Position 863: 6.252700093333867e-07
Position 852: 6.067344580472817e-07
Position 664: 4.586764579977459e-07
Position 1504: 3.595695109742164e-07
Position 3152: 3.0946911914539465e-07
Position 3106: 2.386706537502272e-07
Position 150: 1.6676462435755872e-07
Position 259: 1.3494011562990564e-07
Position 3563: 1.319918799801404e-07
Position 1491: 1.253584522748309e-07
Position 141: 1.2243493943237537e-07
Position 1716: 9.806064856947534e-08
Position 1746: 8.048189392701828e-08
Position 1575: 6.986962630504633e-08
Position 1860: 5.8456132562335115e-08
Position 4252: 5.816526679764378e-08
Position 1929: 5.014170366172052e-08
Position 469: 4.874177736049532e-08
Position 3244: 4.697104972853935e-08
Position 1763: 4.22598323586941e-08
Position 677: 3.445889014174722e-08
Position 1678: 1.8986441466050432e-08
Position 2239: 1.6137725924261335e-08
Position 3185: 1.2808479812729544e-08
Position 390: 1.1104152698983372e-08
Position 3782: 8.045430565515102e-09
Position 2200: 5.913392509568186e-09
Position 1960: 5.002356687700857e-09
Position 2283: 3.797899198404312e-09
Position 197: 3.178479442045466e-09
Position 3428: 4.109544364311682e-10
Position 973: 1.9255003022811018e-10
Position 1010: 4.507479902452254e-11
Position 937: 3.0173116902760237e-12
Position 143: 2.990239111571186e-12
