Gene = Utx
Position 2037: 0.004456953859040325
Position 5860: 0.004324197095695821
Position 4254: 0.00422059292720475
Position 1698: 0.0041486569178087115
Position 2107: 0.003690942549953235
Position 1518: 0.003511143114058565
Position 1185: 0.00349345657783403
Position 4466: 0.0030788381188732563
Position 6102: 0.003050474315648718
Position 1210: 0.002999632120762891
Position 1479: 0.0027839537855264738
Position 707: 0.002491389873187778
Position 2492: 0.00228078859980628
Position 3283: 0.0020676761925112973
Position 4494: 0.001775872682919213
Position 1650: 0.001615371066130498
Position 3674: 0.001587070940256549
Position 1629: 0.0015592410697250676
Position 2934: 0.0015436794556783794
Position 5324: 0.0014046272201170475
Position 1695: 0.0012949964875417737
Position 4138: 0.0012058861369373623
Position 3038: 0.001164202351449436
Position 5178: 0.001017083453709614
Position 1900: 0.0010094789527409062
Position 5619: 0.0009666964846407223
Position 5171: 0.0009478841725017916
Position 343: 0.0009326410612891525
Position 5102: 0.0009082869384350868
Position 1145: 0.0008834557897216445
Position 5431: 0.000840899744721573
Position 4784: 0.0008199452815280017
Position 669: 0.0007902104421323302
Position 1964: 0.0007425342143424827
Position 4840: 0.0007383573031547042
Position 6096: 0.0007333715021045906
Position 6144: 0.0007246509439308302
Position 1892: 0.0007181201411128164
Position 5547: 0.0006766863612413307
Position 2065: 0.000651219119634252
Position 368: 0.0006249681534928484
Position 465: 0.0006210097822121999
Position 4000: 0.0006076168831287851
Position 6196: 0.0005866206051363575
Position 3882: 0.0005709315729974795
Position 504: 0.00048370395458180297
Position 3132: 0.0004416915916467363
Position 5332: 0.00041672685752513073
Position 2030: 0.0004068098723504993
Position 739: 0.0004040239156778172
Position 1347: 0.00039717431967597257
Position 5092: 0.0003968124792352709
Position 645: 0.00039341640347743685
Position 2467: 0.00039068937683258727
Position 4410: 0.00039067399848750315
Position 4470: 0.0003697647976396724
Position 3835: 0.000353257883460217
Position 3304: 0.00032198042478966354
Position 2321: 0.00026109805704646675
Position 3712: 0.0002588687360208891
Position 1654: 0.00025777896911963465
Position 1658: 0.00025723362211328184
Position 1290: 0.0002491200036394174
Position 4240: 0.00023556465797689672
Position 4492: 0.00023156211168797762
Position 4102: 0.00022664812112078067
Position 3898: 0.00020702122985981656
Position 6099: 0.0001911147385466981
Position 6030: 0.000182662335643083
Position 5014: 0.00018177307144637205
Position 5850: 0.00017614510520716994
Position 680: 0.00017487928362541587
Position 3016: 0.00016931486068168884
Position 3103: 0.00016911548875432196
Position 4447: 0.0001586696583533391
Position 101: 0.00015457537494760563
Position 5751: 0.00012582349449347387
Position 4081: 0.00011498665342963467
Position 5517: 0.00011396834270121874
Position 5585: 0.00011323727514301047
Position 1448: 0.00011172776529675328
Position 742: 0.00010692621000999171
Position 4583: 0.00010465489638551531
Position 3134: 9.409717389651748e-05
Position 986: 9.351791695391851e-05
Position 3071: 8.842676825700278e-05
Position 6026: 8.460919667702478e-05
Position 5256: 7.69566944823525e-05
Position 3851: 7.439734734592484e-05
Position 6057: 7.360600076181731e-05
Position 1990: 7.264007532406443e-05
Position 5734: 7.245744785326936e-05
Position 1644: 6.734061099341254e-05
Position 2049: 6.579483496169829e-05
Position 4665: 6.332726731183193e-05
Position 6158: 6.268857758208114e-05
Position 1232: 5.6887062260908376e-05
Position 89: 5.547771133387453e-05
Position 1646: 5.525222968175359e-05
Position 4190: 5.292604859238602e-05
Position 2017: 4.358494984020702e-05
Position 4203: 4.146028898162464e-05
Position 1439: 4.034636696407288e-05
Position 4802: 3.9867958421780256e-05
Position 2479: 3.929268778597211e-05
Position 5476: 3.539562006843148e-05
Position 2832: 3.390701339938293e-05
Position 5583: 3.3097885486970564e-05
Position 1089: 3.279399622354596e-05
Position 62: 3.2017676503070084e-05
Position 1664: 3.0613962779800274e-05
Position 3301: 3.0264237511728143e-05
Position 2840: 2.9835425274384005e-05
Position 5044: 2.95479168221652e-05
Position 5259: 2.8515839655794455e-05
Position 6007: 2.7682912685196473e-05
Position 4871: 2.7614093676081076e-05
Position 905: 2.6994067104478708e-05
Position 648: 2.4411206063336324e-05
Position 4012: 2.0426285045808155e-05
Position 2458: 2.0138264782217747e-05
Position 2654: 2.001317841843535e-05
Position 3912: 1.967724578867648e-05
Position 6046: 1.9538855492165777e-05
Position 192: 1.7188342564260492e-05
Position 208: 1.6588465917577066e-05
Position 4407: 1.6453737156479206e-05
Position 105: 1.5924248356289624e-05
Position 3575: 1.5232066130302725e-05
Position 5299: 1.4364948699986256e-05
Position 603: 1.4060382995398794e-05
Position 6293: 1.3262468279355337e-05
Position 5082: 1.3154352630020351e-05
Position 3383: 9.932777146543095e-06
Position 6021: 9.928354698004473e-06
Position 11: 9.42973037051871e-06
Position 4929: 9.407859575140966e-06
Position 2988: 8.220849798242858e-06
Position 5671: 7.4086238083493906e-06
Position 3573: 6.903181551761105e-06
Position 5159: 6.587113030347527e-06
Position 4014: 6.29617756277034e-06
Position 5538: 6.069438332908673e-06
Position 3458: 6.01564802304303e-06
Position 2856: 5.8553069119010735e-06
Position 4163: 5.324187155236044e-06
Position 9: 4.872665486421706e-06
Position 5435: 4.736782219649897e-06
Position 855: 4.694567315096159e-06
Position 4737: 4.119458483948849e-06
Position 467: 3.781935024331295e-06
Position 4335: 3.652193152048513e-06
Position 4373: 3.6466766903309393e-06
Position 5209: 3.5789203685908876e-06
Position 4759: 3.3917842672187573e-06
Position 5457: 3.376730280783307e-06
Position 702: 3.1096131782813145e-06
Position 214: 3.0494224264764774e-06
Position 3159: 2.898252171724147e-06
Position 700: 2.5665554528698278e-06
Position 5418: 2.5611074545319876e-06
Position 2812: 2.5022677804418863e-06
Position 5480: 2.1947803099311384e-06
Position 5763: 1.9329724009947998e-06
Position 1002: 1.923893661603967e-06
Position 4512: 1.644758195030498e-06
Position 6359: 1.6261943529959227e-06
Position 5678: 1.5142436447203928e-06
Position 3530: 1.337131720780387e-06
Position 966: 1.2562673458942177e-06
Position 5970: 1.0834971279779727e-06
Position 2896: 1.0711231224977752e-06
Position 3803: 1.0104907366242025e-06
Position 6177: 8.467212058185122e-07
Position 4560: 7.487301056744826e-07
Position 718: 6.57575093537865e-07
Position 5053: 6.480729098309683e-07
Position 4656: 6.226648914942689e-07
Position 1047: 6.071436051630102e-07
Position 2906: 6.070888513968171e-07
Position 896: 5.955741735904826e-07
Position 5507: 5.551275386790242e-07
Position 1073: 4.2244542784426427e-07
Position 5692: 3.664001515268417e-07
Position 1216: 3.28500457107813e-07
Position 1155: 2.8294932252673575e-07
Position 5185: 2.1363118136539528e-07
Position 5266: 2.0547121140591674e-07
Position 2721: 1.4413779128247262e-07
Position 4382: 1.4008396539821783e-07
Position 3018: 1.3519637998050598e-07
Position 1702: 8.844805785075058e-08
Position 273: 8.735937643795186e-08
Position 1260: 8.174514861913842e-08
Position 1044: 6.226355040755973e-08
Position 1137: 6.003232533685429e-08
Position 5694: 5.3493878193571814e-08
Position 5717: 3.8481699617532064e-08
Position 239: 3.795511568273247e-08
Position 3432: 1.2034935422451031e-08
Position 1160: 6.034268268212127e-09
Position 5953: 3.6833535139361545e-09
Position 588: 1.8932050631290256e-09
Position 4233: 1.8626364173969942e-09
Position 5911: 1.1979104712832238e-09
Position 5707: 5.35002745288204e-10
Position 5753: 4.6376465829334807e-10
Position 5991: 3.045848616285377e-10
Position 5956: 2.0685405295505204e-10
Position 3426: 1.602672105074133e-10
Position 882: 1.6019998406114474e-10
Position 5738: 1.5632366449256595e-10
Position 5874: 6.724269897927525e-11
Position 5074: 4.622304752433435e-11
Position 3785: 1.61130159954494e-11
Position 5379: 2.875529888271462e-12
Position 5450: 2.2980936132914745e-12
Position 5423: 1.47511239043004e-12
Position 3269: 1.0848008508111456e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5688: 0.9969689180902772
Position 5404: 0.9962901399343268
Position 5904: 0.9930121588347892
Position 2888: 0.9890288687958678
Position 4928: 0.9836805243386448
Position 3744: 0.983237974801183
Position 3942: 0.9542976926823901
Position 3181: 0.9292888628906943
Position 2243: 0.9188099189133779
Position 2698: 0.8852310222993041
Position 214: 0.822981157110948
Position 4705: 0.7637330147325994
Position 885: 0.6471796300950288
Position 3426: 0.5192406632261133
Position 3423: 0.424847226325953
Position 1055: 0.2360924226583905
Position 4720: 0.22091523569395569
Position 4619: 0.16969744319214458
Position 1148: 0.10279655447406322
Position 628: 0.09235711698096481
Position 2508: 0.07383751251183766
Position 2632: 0.055030140822126386
Position 2650: 0.044903331748819476
Position 3965: 0.0404686534316407
Position 2491: 0.03923552286889535
Position 3468: 0.030944571910978068
Position 390: 0.02883531477883258
Position 4599: 0.028333186417025927
Position 4550: 0.025804944561575366
Position 1765: 0.02034100202884685
Position 706: 0.018169581250054995
Position 3194: 0.016538020654312813
Position 1803: 0.01627940450170987
Position 794: 0.013748484249662053
Position 6209: 0.012595679623157907
Position 4984: 0.011142341498012593
Position 3770: 0.01094098430915016
Position 368: 0.00840056751088065
Position 4344: 0.008350028373551765
Position 450: 0.008307611761487501
Position 2573: 0.0076571593685474575
Position 6231: 0.00723991332546355
Position 387: 0.006574227479145453
Position 1930: 0.006253331921818523
Position 2320: 0.006162493671958767
Position 3451: 0.006092323017857054
Position 3011: 0.00608465383566011
Position 3139: 0.005973656846964744
Position 1302: 0.005727765444027452
Position 2909: 0.005186660218858379
Position 637: 0.005012487249518807
Position 3613: 0.00497389732927508
Position 5910: 0.004917754263043045
Position 3225: 0.0042694591696017465
Position 2203: 0.003887137486873179
Position 2262: 0.003526864724423471
Position 894: 0.003172035106588251
Position 278: 0.0029945255297723315
Position 3490: 0.002753374686540426
Position 480: 0.002547193891527817
Position 2596: 0.0025431233202000744
Position 1089: 0.0019356925103115236
Position 1439: 0.001904189989913568
Position 6268: 0.0015790981455465816
Position 739: 0.0014172813284369712
Position 648: 0.0012326348719814129
Position 265: 0.0012229683686230486
Position 281: 0.001206547512419259
Position 4254: 0.001200093142712301
Position 5229: 0.001144148211136994
Position 3501: 0.0011406475712086427
Position 4295: 0.001110803942490202
Position 3640: 0.0011075126809162812
Position 2185: 0.0010325289460739063
Position 905: 0.0009555927522287338
Position 2728: 0.0009314974844267281
Position 963: 0.0006719580962176244
Position 6238: 0.000647337816366173
Position 5079: 0.0006434296096561674
Position 1160: 0.0006015078184875575
Position 4058: 0.0005669579989549123
Position 5480: 0.0005664688597799743
Position 3362: 0.0005641058385069372
Position 6396: 0.0005287192718745967
Position 745: 0.0004924438722831795
Position 3386: 0.0004464009603350679
Position 320: 0.0004314699586309159
Position 5874: 0.0004027597007362969
Position 6132: 0.00039161506061783605
Position 5732: 0.0003897343842398387
Position 561: 0.0003751278058438131
Position 4379: 0.0003594607995898362
Position 1825: 0.0003412253372191637
Position 5934: 0.00032387606144943946
Position 913: 0.000307235489075751
Position 1405: 0.00028740786785353523
Position 1754: 0.0002828305819966267
Position 4688: 0.000272772627917705
Position 3785: 0.0002666838539975042
Position 6401: 0.00024720358849766026
Position 2609: 0.00023742958523270195
Position 796: 0.00022735646731773037
Position 2305: 0.00022215040902793035
Position 4499: 0.00021922754690930585
Position 4190: 0.00021043196183227135
Position 5498: 0.00019889101901746054
Position 3056: 0.00019461857738375523
Position 5423: 0.00017785689056075153
Position 5750: 0.00017339918525806225
Position 1694: 0.00017115217048094765
Position 4639: 0.00016345019881145766
Position 1376: 0.00015326716350918493
Position 3712: 0.00014848260472256466
Position 446: 0.00014127775297910684
Position 2739: 0.00013719394627527797
Position 3525: 0.00013342790351823333
Position 464: 0.00013216164612618462
Position 3570: 0.00012873560747285345
Position 579: 0.00011813939986855427
Position 3779: 0.00011182926431725743
Position 6344: 0.00010773467996707879
Position 3810: 0.0001073281799049931
Position 6124: 0.0001000209599387335
Position 5734: 9.935468431050556e-05
Position 4962: 9.332575033236963e-05
Position 5659: 8.843981081134618e-05
Position 5937: 8.258563420313154e-05
Position 491: 8.206830886729785e-05
Position 3519: 7.354525857599356e-05
Position 458: 7.350149545683565e-05
Position 4373: 6.616815403941352e-05
Position 2918: 6.168465275669469e-05
Position 4627: 5.764641669602115e-05
Position 3255: 5.188980835454029e-05
Position 5240: 5.048941517831877e-05
Position 1769: 4.921980081076285e-05
Position 6243: 4.6894905702183026e-05
Position 4366: 4.401406941533468e-05
Position 6071: 4.027605529326033e-05
Position 2975: 3.8878246307557266e-05
Position 1864: 3.6851810392344346e-05
Position 5105: 3.655130481178909e-05
Position 4492: 3.641078923713014e-05
Position 848: 3.632710905225193e-05
Position 4754: 3.305310243948911e-05
Position 6359: 2.998551791678861e-05
Position 593: 2.9592395393976868e-05
Position 1421: 2.894203021783954e-05
Position 4422: 2.8008046941390733e-05
Position 5319: 2.7649621473851584e-05
Position 6000: 2.493614707686097e-05
Position 4769: 2.3151150369540766e-05
Position 5091: 2.040488194065822e-05
Position 5306: 1.9781876917841184e-05
Position 5940: 1.8698557152328965e-05
Position 3264: 1.803543552129938e-05
Position 5226: 1.773619145802317e-05
Position 5859: 1.7327709915996975e-05
Position 3561: 1.7166853307189727e-05
Position 340: 1.6721039287775752e-05
Position 5002: 1.556163965918809e-05
Position 6099: 1.5388758484534328e-05
Position 4012: 1.5035308940795514e-05
Position 2986: 1.4382752823456889e-05
Position 3503: 1.3998361217885493e-05
Position 3645: 1.3633342679012971e-05
Position 3589: 1.3515727398078525e-05
Position 2929: 1.2760862075066323e-05
Position 2745: 1.1447387642166983e-05
Position 3586: 1.1319340134156654e-05
Position 4520: 1.0412453703528963e-05
Position 5209: 9.814129516549554e-06
Position 4436: 9.073829893357686e-06
Position 4986: 8.349044132495063e-06
Position 335: 8.02587245932901e-06
Position 5522: 7.945814514660759e-06
Position 5572: 7.757658119391808e-06
Position 2418: 7.591592419344487e-06
Position 4833: 6.476194448343909e-06
Position 92: 6.408893570371849e-06
Position 3912: 6.365151981397022e-06
Position 3548: 6.08110814953389e-06
Position 1855: 6.0099946052672565e-06
Position 3015: 5.028521588301464e-06
Position 374: 4.975285753974321e-06
Position 343: 4.730345862053653e-06
Position 3814: 4.336664399548161e-06
Position 162: 4.087445325961418e-06
Position 4736: 3.7509817617053116e-06
Position 4635: 3.0273899714804504e-06
Position 3037: 2.7907231840676865e-06
Position 4187: 2.6195621427504652e-06
Position 5982: 2.591149167918111e-06
Position 2939: 2.5228397746203007e-06
Position 5557: 2.4433844588787877e-06
Position 5650: 2.2964221376833225e-06
Position 5606: 2.1613735370132224e-06
Position 89: 1.9000906627271986e-06
Position 4355: 1.8496668411498892e-06
Position 5531: 1.740066230057818e-06
Position 603: 1.571686696654912e-06
Position 5517: 1.5569038604137075e-06
Position 4091: 1.5236515371365531e-06
Position 5583: 1.1418968664470433e-06
Position 3081: 8.814246972533415e-07
Position 1456: 7.997500877317679e-07
Position 1702: 7.767422589931826e-07
Position 4728: 5.264723184468609e-07
Position 4208: 5.255066102345835e-07
Position 4000: 5.102703114503821e-07
Position 2852: 5.09764304492596e-07
Position 4200: 4.987487551681714e-07
Position 4440: 4.779632710243403e-07
Position 921: 4.7287538285235106e-07
Position 134: 4.716384115399909e-07
Position 3851: 4.4781172588944933e-07
Position 4064: 4.348362961422753e-07
Position 3989: 3.3372241887070655e-07
Position 3898: 2.685255242239989e-07
Position 3296: 7.2616496168189e-08
Position 5368: 7.171648650079265e-08
Position 5850: 6.958989035999704e-08
Position 101: 6.9053984308652e-08
Position 5782: 6.253867094648348e-08
Position 5615: 5.39017429640966e-08
Position 1166: 1.705679751901984e-10
