Gene = mtRNApol
Position 1266: 3.633890281569627e-08
Position 1131: 3.6026191722236386e-08
Position 1166: 3.3750738954316616e-08
Position 1778: 2.3049584466127804e-08
Position 2758: 1.9098482954560082e-08
Position 1305: 1.6387992393404583e-08
Position 407: 9.084587420294263e-09
Position 2521: 8.228372554216948e-09
Position 2401: 6.885745876606753e-09
Position 2154: 6.828888714949829e-09
Position 4145: 6.230516986873003e-09
Position 2305: 5.35707376224397e-09
Position 495: 4.619082222891721e-09
Position 4352: 4.308093508977862e-09
Position 3860: 3.819073441668286e-09
Position 4570: 3.6949851452024802e-09
Position 4066: 2.103815785873055e-09
Position 4142: 1.2662550168474588e-09
Position 4075: 5.943474631989119e-10
Position 4405: 5.899799333560966e-10
Position 3794: 5.194015889831189e-10
Position 3726: 4.845001114710905e-10
Position 2737: 1.2372046826409356e-11
Position 2805: 1.2320162853179212e-11
Position 576: 1.5469990954951995e-12
Position 1043: 1.439532949126351e-12
Position 615: 1.189607606691428e-12
Position 1390: 2.3394266640868076e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 615: 0.9967947617731506
Position 4552: 0.9948473008417826
Position 1056: 0.9932607226924697
Position 423: 0.9917887317013014
Position 3271: 0.9888781282804533
Position 2074: 0.9491676872576559
Position 1266: 0.6922212593670954
Position 1698: 0.09947125655622288
Position 1417: 0.09377860070031256
Position 1273: 0.047588340506760855
Position 155: 0.029166526033701214
Position 834: 0.02273783760333801
Position 3074: 0.021883002875985325
Position 3004: 0.016345220389058338
Position 1279: 0.014752238353910293
Position 2908: 0.01396218800428449
Position 1658: 0.013497508780319616
Position 2749: 0.012620310737080887
Position 3766: 0.012229494632284916
Position 3694: 0.008994503593686828
Position 3283: 0.006804847488107123
Position 2927: 0.006251609145220378
Position 1768: 0.005741611493424966
Position 5021: 0.004624763154073488
Position 4104: 0.004583087917992485
Position 1451: 0.0037830515496353086
Position 435: 0.003555800870222557
Position 2353: 0.003269185147684989
Position 5037: 0.0031192964276479497
Position 1720: 0.002703906846221639
Position 2774: 0.002554631880685657
Position 4903: 0.002143770010579598
Position 258: 0.0020502085155868536
Position 1746: 0.0020275828415575303
Position 4726: 0.0019913873836812173
Position 1924: 0.0018424342316277688
Position 4732: 0.0017491294218969539
Position 323: 0.001698431850037169
Position 2126: 0.0016164061354956598
Position 1525: 0.0016104822079426287
Position 2995: 0.0014445201773359377
Position 2537: 0.00143842925580297
Position 1910: 0.0013574739239075317
Position 3037: 0.0013363103901221718
Position 2678: 0.0011840410586362237
Position 495: 0.0011788508415437027
Position 161: 0.001094125940958019
Position 347: 0.0008771877534777346
Position 4188: 0.0008526097467968022
Position 426: 0.0008415445641979901
Position 3973: 0.0007648308996437728
Position 4916: 0.0007476727296250273
Position 2090: 0.0007459895501733018
Position 4887: 0.000679388996210214
Position 878: 0.0006767200807418805
Position 2356: 0.0006455104553722217
Position 3671: 0.0006123273846738565
Position 1852: 0.0005287082985366864
Position 1073: 0.0005046097727460419
Position 2476: 0.0004647556313937596
Position 320: 0.00045799479615786986
Position 1085: 0.0004101024094963864
Position 2941: 0.00037058846738903436
Position 4790: 0.0003674176448163182
Position 3079: 0.0003401646861303819
Position 1666: 0.00031385629026597776
Position 4736: 0.000288904901404954
Position 2421: 0.0002808552417322256
Position 1928: 0.000276850742661994
Position 1894: 0.00024284676487661914
Position 2098: 0.0002428445975424504
Position 4438: 0.00022144923711474692
Position 5099: 0.00021519840949080462
Position 4619: 0.00021190177139433173
Position 1583: 0.00019596529505626443
Position 4719: 0.00019160574043422505
Position 3394: 0.0001616206852350794
Position 273: 0.00013792438807443003
Position 4165: 0.00013701968848947482
Position 1253: 0.00012855920100079426
Position 2209: 0.00012162706069524707
Position 1962: 0.00011905562580077526
Position 937: 0.00010377710545241087
Position 3927: 9.909358441548269e-05
Position 4482: 8.994630353315598e-05
Position 3714: 8.900138593355708e-05
Position 3105: 8.881692121726625e-05
Position 2693: 8.079544094488273e-05
Position 896: 8.061030928267483e-05
Position 627: 6.91362662703827e-05
Position 3802: 6.212289796683765e-05
Position 634: 6.179253663229308e-05
Position 3651: 6.0339673802152575e-05
Position 4252: 5.7643736851078936e-05
Position 2294: 5.524955690410916e-05
Position 3871: 4.8150380225768505e-05
Position 2397: 4.305130236787765e-05
Position 704: 4.2652909354313175e-05
Position 884: 4.080298877445109e-05
Position 4108: 3.991243840121506e-05
Position 1705: 3.990796165581508e-05
Position 917: 3.9071972990792556e-05
Position 4150: 3.728276692081373e-05
Position 1504: 3.626532649838202e-05
Position 1670: 3.306410801869975e-05
Position 4060: 3.283736606594508e-05
Position 4744: 3.280857678604882e-05
Position 4198: 3.239797579622553e-05
Position 3934: 3.18602349223486e-05
Position 3777: 3.020321628939291e-05
Position 2286: 2.8332496658713606e-05
Position 4012: 2.3581780203405483e-05
Position 3466: 2.2034919025453276e-05
Position 695: 1.9595397756317966e-05
Position 187: 1.9312766641613806e-05
Position 2458: 1.8935279609291955e-05
Position 1868: 1.8284152569383078e-05
Position 2695: 1.8223994783400546e-05
Position 1062: 1.7482791568418695e-05
Position 1594: 1.6768266315469046e-05
Position 384: 1.6437596154246728e-05
Position 965: 1.6269326334129484e-05
Position 503: 1.5015873502719967e-05
Position 1315: 1.4400005021879879e-05
Position 1975: 1.3164336423713455e-05
Position 4794: 1.2927726155760525e-05
Position 3503: 1.1617140113206347e-05
Position 701: 1.1169127339039532e-05
Position 2026: 1.097922733293876e-05
Position 4678: 1.0471817919372919e-05
Position 4876: 1.0130016377224544e-05
Position 225: 9.289327265940798e-06
Position 1131: 8.56914052697175e-06
Position 3463: 8.314044661332043e-06
Position 674: 7.8656972815512e-06
Position 983: 6.900050233357483e-06
Position 812: 5.994734257503101e-06
Position 4616: 5.547355664794747e-06
Position 3400: 5.361720290916541e-06
Position 3735: 4.96847456483681e-06
Position 836: 4.438608407033139e-06
Position 643: 4.061666626328747e-06
Position 776: 2.180126526897978e-06
Position 4598: 1.927199627581116e-06
Position 843: 1.6762304154638793e-06
Position 515: 1.6398284049506548e-06
Position 671: 1.5507845122811986e-06
Position 216: 1.4028423031224327e-06
Position 4631: 1.3854827742117147e-06
Position 4700: 1.32337791877634e-06
Position 4798: 1.317407344514002e-06
Position 4925: 1.2956031014518633e-06
Position 4580: 1.1489600525350913e-06
Position 1027: 7.320735181559144e-07
Position 4592: 6.739017588516925e-07
Position 638: 5.184240802570314e-07
Position 527: 5.179715945511122e-07
Position 4682: 5.147719588867794e-07
Position 512: 4.124825305855748e-07
Position 4520: 4.075001999340027e-07
Position 357: 2.92884577272545e-07
Position 1294: 2.8393095980633906e-07
Position 782: 2.5570791425144274e-07
Position 1111: 2.3578723005620107e-07
Position 1157: 2.3006054636988894e-07
Position 1021: 2.2420229113589284e-07
Position 903: 2.0809341346915307e-07
Position 1011: 1.980685300384572e-07
Position 1144: 1.8641951235117346e-07
Position 1005: 1.8043893480339277e-07
Position 1528: 1.702463024973601e-07
Position 560: 1.4126386631240839e-07
Position 732: 1.3392832185612236e-07
Position 656: 1.0661375583245764e-07
Position 1185: 8.923754736664892e-08
Position 1537: 8.905968726095848e-08
Position 1547: 8.517239933772736e-08
Position 1426: 8.191274930473939e-08
Position 797: 7.034311985563e-08
Position 914: 6.050798716984046e-08
Position 740: 5.5790136878727453e-08
Position 789: 4.834875129827869e-08
Position 1301: 4.065028509703906e-08
Position 585: 2.295453081544774e-08
Position 1016: 1.8937958158434982e-08
Position 576: 1.7391798742451056e-08
Position 1190: 1.227180716408085e-08
Position 746: 9.923311785505604e-09
Position 1570: 6.282836346814869e-09
Position 990: 4.757189339348317e-09
Position 1146: 2.9033039007989767e-09
Position 1120: 6.574913604681806e-10
Position 1201: 4.573583561100622e-10
Position 551: 1.8141262157909448e-11
Position 362: 9.148818389136707e-13
Position 1220: 9.093736669402106e-13
Position 566: 4.21523291746309e-15
