Gene = barc
Sorted 3' Splice Sites (High to Low Probability):
Position 11841: 0.996976445304847
Position 12276: 0.9742074618015266
Position 12079: 0.9612761301621555
Position 11606: 0.7681004309796859
Position 8503: 0.5233306107055461
Position 8477: 0.4429054962604317
Position 7714: 0.18255935351486102
Position 11063: 0.12465624782353585
Position 11016: 0.09796138478289669
Position 9456: 0.0931753487278836
Position 7588: 0.06593514102369327
Position 6257: 0.052419014662733125
Position 9948: 0.04695125258955593
Position 11640: 0.04002646165915209
Position 398: 0.03940868398162561
Position 4252: 0.03873056071390783
Position 572: 0.02081327889618089
Position 4418: 0.014045111469924338
Position 12338: 0.013936439902020415
Position 9013: 0.013651351661731665
Position 8773: 0.010193768100559365
Position 9177: 0.009638229098629542
Position 9578: 0.009057340295670041
Position 2021: 0.008185987741598863
Position 10049: 0.007832705148314393
Position 12067: 0.007732418995016601
Position 102: 0.007645039465483229
Position 12098: 0.007475893156152418
Position 9164: 0.006572514467526696
Position 10992: 0.006212179322985288
Position 8917: 0.005803654822103072
Position 11225: 0.005680506433951944
Position 9232: 0.005186351142311655
Position 2078: 0.005010449886994003
Position 9136: 0.004086772348079261
Position 12344: 0.004060398708918157
Position 4715: 0.0036652148430861044
Position 4455: 0.003482873090140139
Position 9180: 0.0034057535291112987
Position 2393: 0.0032890307274840813
Position 11666: 0.00314853273356015
Position 1203: 0.002944451654763721
Position 450: 0.00286804070836942
Position 121: 0.002842123748896956
Position 6882: 0.002838046893951421
Position 593: 0.0026107803752764645
Position 12283: 0.0025742421392778657
Position 4556: 0.0025408722262753015
Position 3690: 0.002466094626363167
Position 8942: 0.0021328793515106312
Position 2661: 0.0020350582609349574
Position 9909: 0.0019710891526990896
Position 9221: 0.0018835631847181832
Position 10473: 0.0017384291765366613
Position 7918: 0.0016553433361133122
Position 9743: 0.0016277392827877873
Position 11861: 0.0016191899649687694
Position 3456: 0.0015206762399210452
Position 4843: 0.0014624942586296068
Position 156: 0.0013156421700620995
Position 11927: 0.0012237584060224268
Position 4582: 0.0011950063974625884
Position 3495: 0.0011452162228424829
Position 10268: 0.000890772322749081
Position 4818: 0.0008317637836142772
Position 3666: 0.0007944478970172207
Position 425: 0.0007863606410237443
Position 10250: 0.000693498612867931
Position 8254: 0.000649384689021431
Position 9589: 0.0006391772790385192
Position 3813: 0.0006071246198987428
Position 4861: 0.0006031340434723327
Position 12103: 0.0005952507046939807
Position 3740: 0.0005790871205497458
Position 3653: 0.0005778410245497184
Position 7998: 0.0004741871839286464
Position 5023: 0.0004644889258752907
Position 8886: 0.0004384997770663058
Position 10563: 0.0004058881635310269
Position 12510: 0.00036687470787365064
Position 325: 0.0002961189886285631
Position 12590: 0.00027505944177850036
Position 8016: 0.0002662614915986804
Position 6416: 0.00025584455553527975
Position 2617: 0.0002474463323577477
Position 9229: 0.0002300592571628325
Position 12290: 0.00022943555310011394
Position 12406: 0.00022691098557449832
Position 1796: 0.00022690746297511366
Position 2113: 0.00022424889867505324
Position 664: 0.00022403188981600026
Position 364: 0.0002057013028101731
Position 6318: 0.00019270501613242248
Position 4182: 0.0001925200757867259
Position 250: 0.00017408947695448724
Position 10710: 0.00017012373928190669
Position 12341: 0.00016442115714956402
Position 3507: 0.000150506935013353
Position 12419: 0.00014966934967758618
Position 4622: 0.00014943515973879322
Position 12049: 0.0001486791172630678
Position 10233: 0.00014273839392954702
Position 10254: 0.0001369603649626978
Position 2399: 0.0001347984218450174
Position 4574: 0.00011115842585145647
Position 6570: 0.00010735677842858664
Position 1428: 0.00010256724660266388
Position 4948: 9.55612889318777e-05
Position 10217: 8.66661718185625e-05
Position 10188: 8.233871772258613e-05
Position 10338: 7.495175513853209e-05
Position 1724: 7.451425803601524e-05
Position 9824: 7.189814890742713e-05
Position 2365: 6.650979397683225e-05
Position 126: 6.550489177069932e-05
Position 12154: 5.882736520714094e-05
Position 12470: 5.3879492114702325e-05
Position 9665: 4.826314245534942e-05
Position 12585: 4.505969333544267e-05
Position 12603: 4.440736207360358e-05
Position 1652: 4.0077835562768575e-05
Position 10542: 3.934914259837602e-05
Position 12540: 3.78679763304513e-05
Position 12531: 3.503926717708109e-05
Position 1406: 3.449640138119083e-05
Position 12479: 3.222452741273129e-05
Position 10461: 3.1302311329567635e-05
Position 5148: 2.967495887078643e-05
Position 12522: 2.813911396297319e-05
Position 3147: 2.425673838040186e-05
Position 12416: 2.2411636933610844e-05
Position 12737: 2.233719695692072e-05
Position 3421: 2.0314763748554088e-05
Position 10002: 1.8228023429055278e-05
Position 5199: 1.5256037364686028e-05
Position 131: 1.114295724792951e-05
Position 1919: 1.021272318707612e-05
Position 9184: 1.0115981670168565e-05
Position 5978: 9.715264739348686e-06
Position 4568: 9.57030247363579e-06
Position 12042: 9.47120967761227e-06
Position 9469: 8.931851514411246e-06
Position 9273: 8.805116469911563e-06
Position 3588: 8.772429439584492e-06
Position 4200: 8.505606702416012e-06
Position 2333: 8.330162556551429e-06
Position 12433: 7.34461384059393e-06
Position 12359: 6.659967819948029e-06
Position 7203: 5.338684574586595e-06
Position 7248: 5.246297022202145e-06
Position 2213: 5.166996379593992e-06
Position 3801: 5.155159850215447e-06
Position 1350: 4.303658042726722e-06
Position 12376: 3.8121376986863983e-06
Position 12711: 3.3361050908246456e-06
Position 5477: 3.1346714833326745e-06
Position 5227: 3.104988935511297e-06
Position 2737: 2.846988609898316e-06
Position 6263: 2.432853023122328e-06
Position 6831: 2.3409204328902603e-06
Position 1535: 2.2465188142635923e-06
Position 1592: 2.1580617395047337e-06
Position 12741: 2.1051581647515567e-06
Position 11941: 2.0004688332766097e-06
Position 12172: 1.7907941712106236e-06
Position 12128: 1.655456253961767e-06
Position 2283: 1.5950810141317561e-06
Position 12697: 1.5199168019590123e-06
Position 2234: 1.4687058394864238e-06
Position 1505: 1.4009278913341948e-06
Position 510: 1.3304957936862626e-06
Position 12124: 1.1949017732853342e-06
Position 11887: 1.0369274557465744e-06
Position 1136: 9.374048611639295e-07
Position 12693: 9.265767640215404e-07
Position 1019: 8.774561034075936e-07
Position 771: 8.003315175880122e-07
Position 670: 6.904461936680161e-07
Position 4984: 5.098133913470662e-07
Position 12642: 4.6936810847172757e-07
Position 809: 4.4532763950867583e-07
Position 279: 4.2571148597122815e-07
Position 209: 3.873610492157138e-07
Position 1691: 3.2673742651591766e-07
Position 2231: 2.9222430344975697e-07
Position 12033: 2.1237822451696572e-07
Position 1556: 2.081674776416724e-07
Position 287: 1.7724200195888383e-07
Position 12651: 1.1495189754044027e-07
Position 284: 6.832464374065757e-08
Position 311: 4.804725082202385e-08
Position 527: 4.0590840294296785e-08
Position 523: 3.6164958570134085e-08
Position 61: 2.708670626894893e-08
Position 166: 1.2013248178752866e-08
Position 294: 4.4050373405426884e-09
Position 263: 3.757789771331811e-09
Position 541: 2.283112896158412e-09
Position 2623: 1.7586861365684681e-09
Position 512: 1.1573361695239004e-09
Position 586: 1.149913979103486e-09
Position 299: 1.0396620716332092e-09
Position 138: 3.0743882305824254e-10
Position 595: 1.1303458088686154e-10
