Gene = kto
Position 8227: 0.0006128006094238248
Position 2071: 0.0005939705898781461
Position 5339: 0.0005867259344585981
Position 6400: 0.0005367227032738079
Position 7059: 0.0005054683169782143
Position 661: 0.00048560430704485693
Position 1091: 0.0004678120099685181
Position 500: 0.0004454987648724877
Position 6393: 0.00042674672980490155
Position 3954: 0.0004217733640485679
Position 1481: 0.00038253070626993334
Position 6006: 0.00037435610808067283
Position 6202: 0.0003223034761939194
Position 7574: 0.0003210817139671022
Position 6891: 0.00028342556917968436
Position 5362: 0.00027743078797932643
Position 1280: 0.00025949973374882825
Position 6785: 0.0002470569346974114
Position 5418: 0.0002338020572347293
Position 7335: 0.00022751214380928016
Position 1724: 0.00021203944158673508
Position 6140: 0.00020746804049828941
Position 3735: 0.00020099484737198
Position 3593: 0.00017027048141923364
Position 6199: 0.00015670216035094952
Position 999: 0.00014198584433221587
Position 239: 0.0001405974799550547
Position 853: 0.00013592138573021554
Position 1453: 0.00013005474961652076
Position 5577: 0.0001221767345505374
Position 1020: 0.00011986786568224256
Position 1768: 0.00010943338391639314
Position 7050: 0.00010685061981046072
Position 1736: 0.00010155424463228812
Position 7110: 9.453036081223643e-05
Position 8055: 9.150009568283403e-05
Position 7062: 8.84692653028187e-05
Position 3785: 8.785016254970118e-05
Position 6710: 8.517189033022323e-05
Position 5437: 8.425316052770469e-05
Position 3540: 8.046192333757789e-05
Position 6703: 7.7808327809246e-05
Position 5922: 7.568866399046618e-05
Position 7177: 7.465753160130714e-05
Position 1476: 7.051470279312271e-05
Position 5623: 6.781367340266957e-05
Position 5779: 6.717132983592674e-05
Position 6898: 6.510903798819002e-05
Position 1540: 6.0351356220397606e-05
Position 951: 5.5452042311611284e-05
Position 1770: 5.1001397429960146e-05
Position 362: 4.956193529153531e-05
Position 5893: 4.7242227929586364e-05
Position 5769: 4.463770926854949e-05
Position 1301: 4.3618432803583264e-05
Position 5825: 4.342254664160315e-05
Position 6259: 3.951091646332299e-05
Position 111: 3.9131518844055856e-05
Position 6418: 3.657504332022067e-05
Position 1899: 3.624662013856507e-05
Position 1533: 3.5991878205920625e-05
Position 7658: 3.5437340512727633e-05
Position 7928: 3.3297058800817497e-05
Position 7877: 3.243694401253016e-05
Position 1309: 2.912875177401912e-05
Position 6885: 2.8966757740383386e-05
Position 8186: 2.8539224638540827e-05
Position 5925: 2.675685435140973e-05
Position 2404: 2.674333760458711e-05
Position 5835: 2.610802480521465e-05
Position 6846: 2.470760116475442e-05
Position 5403: 2.4317819981208768e-05
Position 996: 2.228053450306245e-05
Position 1013: 2.225570463112853e-05
Position 1053: 2.0950330742170574e-05
Position 1394: 1.7216609909134376e-05
Position 6387: 1.7098163634033557e-05
Position 6121: 1.6615003053181998e-05
Position 5777: 1.5281499377601572e-05
Position 5997: 1.4758397915687772e-05
Position 5415: 1.3876511415650489e-05
Position 5912: 1.3675405503219961e-05
Position 5830: 1.3069536389252865e-05
Position 7452: 1.2718873874335036e-05
Position 1260: 1.1223948236199116e-05
Position 7460: 1.0480473555658494e-05
Position 7397: 1.0431875861719954e-05
Position 840: 9.433917422466484e-06
Position 628: 8.734594528064342e-06
Position 7664: 7.122835578380318e-06
Position 5678: 6.875894164021276e-06
Position 1571: 6.796086430287647e-06
Position 4260: 6.444095415705381e-06
Position 5662: 6.3155811780412745e-06
Position 796: 5.408931019322987e-06
Position 7652: 5.3489969477791915e-06
Position 87: 5.2618453802508675e-06
Position 5091: 4.486756192778851e-06
Position 6118: 4.292645182593474e-06
Position 5907: 4.242745940027076e-06
Position 6896: 4.174987866422285e-06
Position 4919: 4.142013102902429e-06
Position 487: 4.07888468552259e-06
Position 7936: 4.028452893954166e-06
Position 684: 3.883602971195631e-06
Position 5827: 3.4297628260478436e-06
Position 5941: 2.8819918324097968e-06
Position 7817: 2.6421674287390272e-06
Position 523: 2.4359743715262365e-06
Position 5686: 2.2309015455286634e-06
Position 1692: 1.9951510399023636e-06
Position 7641: 1.9444718975403526e-06
Position 6273: 1.814432508128787e-06
Position 7855: 1.7185431942595516e-06
Position 5796: 1.709458571437229e-06
Position 8141: 1.349336991605042e-06
Position 3756: 1.2824706336042158e-06
Position 8064: 1.2388081828299753e-06
Position 1872: 1.2247014333333101e-06
Position 6097: 1.2176852622347091e-06
Position 1409: 1.069822081055832e-06
Position 1582: 1.0438762454177198e-06
Position 454: 1.0178152311332212e-06
Position 8278: 9.815798500167924e-07
Position 7485: 7.819846716367394e-07
Position 5478: 7.728114317480874e-07
Position 1961: 5.97381122335307e-07
Position 7976: 5.875538075430413e-07
Position 7996: 5.852515727157804e-07
Position 5840: 5.197904852592959e-07
Position 1371: 4.4739426354598356e-07
Position 6093: 4.121387387886997e-07
Position 1955: 3.3226835506162224e-07
Position 275: 3.0900657853285806e-07
Position 31: 2.617221190757338e-07
Position 105: 1.8306532677938273e-07
Position 3066: 1.4043793880458518e-07
Position 565: 1.245000557217835e-07
Position 692: 1.0713274864347593e-07
Position 5454: 8.11369794805823e-08
Position 5972: 5.487698039926246e-08
Position 7267: 4.785116281217027e-08
Position 6925: 4.345392384751085e-08
Position 1247: 3.6020681859959996e-08
Position 67: 3.010187046455434e-08
Position 3600: 1.1835245549236783e-08
Position 1337: 9.384067765524464e-09
Position 3938: 9.041385929552867e-09
Position 2774: 8.130348777079053e-09
Position 1355: 7.75917230321616e-09
Position 607: 5.0526608271211455e-09
Position 746: 3.209886979321747e-09
Position 964: 2.3034914127015824e-09
Position 1102: 1.4788843459238902e-09
Position 966: 1.0593677766723412e-09
Position 6915: 7.745441808378845e-10
Position 7345: 5.232990886615958e-10
Position 6767: 4.5077812849958217e-10
Position 6973: 3.773511353023515e-10
Position 7431: 1.158169601527911e-10
Position 892: 9.78864700396434e-11
Position 6594: 6.335001293337884e-11
Position 6807: 5.3243331009215825e-11
Position 7464: 5.1606342985327915e-11
Position 5465: 3.576377605346867e-11
Position 6105: 1.7560483213591307e-11
Position 5312: 1.1602619291121795e-11
Position 7181: 7.637769415839039e-12
Position 6636: 4.783245956815592e-13
Position 5493: 5.2954928672992176e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 735: 0.9990076504253843
Position 5249: 0.9988719559344706
Position 6950: 0.9981247373342423
Position 5677: 0.991489414205824
Position 6579: 0.9877882845060342
Position 3477: 0.8815576515210513
Position 6063: 0.5918904515684729
Position 6066: 0.40391811613790946
Position 270: 0.14106260934470383
Position 3514: 0.11191160224190845
Position 3317: 0.10956610454980555
Position 2633: 0.0950519589920392
Position 8326: 0.08604844967639806
Position 4139: 0.0855373923975658
Position 432: 0.07244995067123887
Position 499: 0.0680544796712071
Position 4757: 0.06532733623376398
Position 4948: 0.06519208346237457
Position 1181: 0.03338572023750156
Position 3188: 0.03280170609055402
Position 913: 0.02905389921806201
Position 1864: 0.028860520358498492
Position 2234: 0.028159170887560547
Position 3022: 0.02568640282986448
Position 4971: 0.022274787223580936
Position 466: 0.020393492990126945
Position 3142: 0.01742560129992252
Position 4212: 0.01648452333936064
Position 4652: 0.015111855703883322
Position 4371: 0.012882588850485977
Position 1527: 0.011750123308866723
Position 3947: 0.011125439858970167
Position 2882: 0.010570188941867465
Position 2138: 0.01010923678973814
Position 4402: 0.007558407982606278
Position 5767: 0.00552042952321514
Position 4074: 0.004915146061484666
Position 5114: 0.004829331036275672
Position 4558: 0.0047137618732778445
Position 5411: 0.004478457751079808
Position 1502: 0.004334947914662574
Position 4156: 0.004249982802311651
Position 8299: 0.003916200306561526
Position 1280: 0.003732405278880788
Position 3623: 0.0036516078284392723
Position 2379: 0.0035028087666901953
Position 4627: 0.0032433960740684675
Position 3490: 0.003201177519080029
Position 850: 0.0031129161419051203
Position 3941: 0.0027692829552218665
Position 1374: 0.002657679730501542
Position 437: 0.0026267674826719006
Position 2779: 0.0025319324752081027
Position 4391: 0.0019807729476838606
Position 4699: 0.0017688782292292473
Position 6648: 0.001696835811860552
Position 3109: 0.001636002019304438
Position 2774: 0.001633900103873826
Position 3985: 0.0012043889238778649
Position 6645: 0.0011656790220103553
Position 6591: 0.0010424583154110762
Position 4032: 0.0009691959089935987
Position 2242: 0.0009613250217714588
Position 6994: 0.0009560103144118095
Position 5376: 0.0008577724960500117
Position 493: 0.0008526723268518972
Position 555: 0.0008519501064941133
Position 4450: 0.0008293113582507777
Position 6427: 0.0008174565152338217
Position 1614: 0.000810812180199012
Position 3805: 0.0007936538029004349
Position 1706: 0.0007747112675024263
Position 1476: 0.000757747217423635
Position 4332: 0.0007168681340799091
Position 1217: 0.0007113291088196776
Position 7729: 0.0006585590727131987
Position 1882: 0.0005764823212459648
Position 883: 0.0005690869287891999
Position 3849: 0.000516610655739638
Position 6624: 0.0005116205959863154
Position 932: 0.0005068761242931472
Position 1489: 0.0004809070141856193
Position 5218: 0.00048010747876280676
Position 2895: 0.0004611121225639964
Position 853: 0.000435688743635023
Position 4368: 0.000382163036136021
Position 3866: 0.0003815664145920638
Position 5840: 0.0003254944161548331
Position 1318: 0.000318248723702269
Position 6627: 0.0003163771219582242
Position 5588: 0.0002912193469367497
Position 463: 0.0002822630384969367
Position 469: 0.0002519920579702571
Position 4120: 0.00024936925301707576
Position 6496: 0.00023429253007531826
Position 2033: 0.00023264625523227643
Position 6594: 0.00022254519059814308
Position 6105: 0.00021952116865432616
Position 1582: 0.00021752821844890345
Position 8053: 0.0001706236129969363
Position 6078: 0.00016366976750409174
Position 7381: 0.0001557605694235879
Position 1301: 0.0001536587211959083
Position 249: 0.00014853954568764977
Position 7426: 0.00014408585194393653
Position 7252: 0.0001440757074982945
Position 1876: 0.0001412144914467742
Position 7204: 0.00013806335816480278
Position 2343: 0.0001345624634189359
Position 1229: 0.00013428745468763666
Position 286: 0.00012921800039526497
Position 2304: 0.00012806109904305377
Position 7036: 0.00012494963920422445
Position 7951: 0.00012409792606331874
Position 5609: 0.00012406264872510736
Position 7177: 0.00012340272955831436
Position 5907: 0.00012295430437483427
Position 1087: 0.00012250903910055065
Position 1996: 0.00011990978050539345
Position 3733: 0.00010593036486320115
Position 2027: 0.00010579620814914348
Position 532: 0.00010145565253314764
Position 6436: 0.00010067353837469284
Position 6753: 9.499491230483596e-05
Position 289: 9.46155165651169e-05
Position 6450: 9.415886520093478e-05
Position 1355: 8.532719523180734e-05
Position 5735: 8.205714282962511e-05
Position 7255: 7.910905225646629e-05
Position 7033: 7.657245507633845e-05
Position 7150: 7.459620551156595e-05
Position 7078: 7.20886264846676e-05
Position 6801: 7.135035103015179e-05
Position 5282: 7.0998009903838e-05
Position 5713: 7.095985167161941e-05
Position 6651: 6.847077993630608e-05
Position 1932: 6.72946426079792e-05
Position 6735: 5.886296832282112e-05
Position 6991: 5.607534188663859e-05
Position 5231: 5.479186252547253e-05
Position 6440: 5.253677514063463e-05
Position 7813: 4.521098502025404e-05
Position 7775: 4.021846117245695e-05
Position 7165: 3.586907478868377e-05
Position 7594: 3.449718020660139e-05
Position 7117: 3.4242842360845195e-05
Position 5312: 3.272138942646522e-05
Position 6750: 3.114424713009214e-05
Position 6690: 3.0396869866519613e-05
Position 571: 2.8310876203674657e-05
Position 7207: 2.6991319198276327e-05
Position 292: 2.4428635097597197e-05
Position 580: 2.4198794237160277e-05
Position 3784: 2.3846782968075335e-05
Position 3693: 2.382114388804819e-05
Position 6693: 2.1841545270922025e-05
Position 7120: 2.1520171800923745e-05
Position 6464: 2.056619021372087e-05
Position 6219: 1.9792101950878064e-05
Position 7105: 1.9016469598342765e-05
Position 6255: 1.6336852172310833e-05
Position 5534: 1.629175179159375e-05
Position 6213: 1.5747603692938613e-05
Position 918: 1.4612008426093761e-05
Position 6222: 1.3968496933877835e-05
Position 7549: 1.3749844672601591e-05
Position 7948: 1.2952004566820623e-05
Position 5531: 1.238579035957769e-05
Position 936: 1.1735684836839553e-05
Position 6696: 1.160039090378848e-05
Position 5893: 1.1546062811392187e-05
Position 7006: 1.0533865160162042e-05
Position 6545: 1.0503345079578989e-05
Position 331: 1.0497532603399988e-05
Position 6264: 8.654566236849001e-06
Position 5722: 8.616815785468466e-06
Position 7636: 8.536879410109997e-06
Position 6876: 8.361020314169712e-06
Position 6783: 8.164986311954844e-06
Position 403: 7.921203309729464e-06
Position 5983: 7.847136907033947e-06
Position 7123: 7.785985797652883e-06
Position 6270: 7.6236130584559425e-06
Position 5803: 7.485789585088456e-06
Position 3600: 6.551410800906275e-06
Position 5606: 6.150276936345259e-06
Position 7441: 5.905239345684385e-06
Position 295: 5.3804884434945284e-06
Position 6654: 5.040068828896117e-06
Position 6285: 4.991587605054013e-06
Position 5960: 4.670163206624082e-06
Position 652: 4.648453915796356e-06
Position 7090: 4.356396833321488e-06
Position 673: 3.5403159670035976e-06
Position 5845: 3.29702298790082e-06
Position 6828: 2.9906787873013928e-06
Position 133: 2.8701665593367528e-06
Position 6240: 2.8324595222270467e-06
Position 328: 2.629019443049881e-06
Position 7237: 2.5853226926818206e-06
Position 334: 2.471099060171795e-06
Position 775: 2.291929548864597e-06
Position 6273: 2.2724836706888585e-06
Position 7546: 2.182305216648182e-06
Position 746: 2.1626226263438145e-06
Position 6400: 2.146021399424243e-06
Position 325: 2.1414177434929957e-06
Position 379: 2.09748629453679e-06
Position 6798: 1.6269066571494513e-06
Position 6723: 1.549203322016786e-06
Position 5794: 1.4057765758122116e-06
Position 6477: 1.40536778966879e-06
Position 1029: 1.3683921394050989e-06
Position 7147: 1.3360772785463972e-06
Position 6249: 1.1876701361096789e-06
Position 6873: 1.1471723220711738e-06
Position 7600: 9.702671835072187e-07
Position 254: 8.580484965900545e-07
Position 7312: 7.74080728965577e-07
Position 7993: 7.274144516604653e-07
Position 1091: 6.696697549383831e-07
Position 537: 6.652040458004652e-07
Position 6174: 6.305845834682971e-07
Position 7210: 6.033554713139628e-07
Position 6831: 5.827301078786878e-07
Position 628: 5.426130349153177e-07
Position 6113: 5.31027218833337e-07
Position 5775: 5.007083834998654e-07
Position 1026: 4.986270958836505e-07
Position 346: 4.975097716994701e-07
Position 6412: 4.6115781669413434e-07
Position 638: 3.8948773292973275e-07
Position 1831: 3.7999637526037125e-07
Position 6807: 3.2439752433938253e-07
Position 472: 2.3876003298534095e-07
Position 6228: 1.8080073470591495e-07
Position 892: 1.680376659121301e-07
Position 659: 1.6414651400726458e-07
Position 6237: 1.6348893145410943e-07
Position 6282: 1.472953494296903e-07
Position 178: 1.4611125192991985e-07
Position 670: 1.44762984610412e-07
Position 6825: 9.389249360235323e-08
Position 964: 8.33597208764823e-08
Position 79: 6.571480226177242e-08
Position 661: 6.24759192182421e-08
Position 85: 6.186370681133e-08
Position 640: 4.516010720976021e-08
Position 607: 2.515314848430532e-08
Position 826: 2.134088167070782e-08
Position 145: 2.070344797664838e-08
Position 142: 5.975502228659577e-09
Position 82: 5.785347760008571e-09
Position 805: 4.694145563734125e-09
Position 985: 2.690440146662271e-09
Position 97: 1.8133025032853996e-09
Position 565: 8.912986838043382e-10
Position 157: 5.668214674418731e-10
Position 6288: 8.014711584574394e-11
Position 6137: 2.989041995061302e-11
Position 6964: 1.866253649561648e-11
Position 149: 3.035677332999011e-13
Position 258: 1.8705307670878695e-13
Position 151: 3.2348614198782143e-14
