Gene = cad
Position 36: 1.3193500581811512e-05
Position 929: 1.2093091578048427e-05
Position 508: 1.0829547435484301e-05
Position 10: 1.0004074755499941e-05
Position 765: 8.9243919183286e-06
Position 837: 8.682967071847716e-06
Position 123: 7.630011116367643e-06
Position 1815: 6.074786454596904e-06
Position 976: 5.9546139932537516e-06
Position 828: 5.276300092549254e-06
Position 1785: 4.856904935411798e-06
Position 762: 4.7030518028675525e-06
Position 30: 4.566660136340874e-06
Position 1461: 4.1402338216596645e-06
Position 676: 3.6576140211461202e-06
Position 521: 3.604238943910338e-06
Position 668: 3.4238615925111e-06
Position 1328: 3.3898524454991206e-06
Position 108: 3.115408193170696e-06
Position 2507: 2.834396725423874e-06
Position 1795: 2.684520896183765e-06
Position 1977: 2.597220417810397e-06
Position 2010: 2.2795050955302955e-06
Position 1265: 2.066067333245286e-06
Position 1301: 1.304146826272014e-06
Position 1476: 1.2515247291796604e-06
Position 4212: 1.1613023104692494e-06
Position 913: 1.0922856487973578e-06
Position 741: 9.480466398639501e-07
Position 732: 8.107604754654432e-07
Position 589: 6.652694680700573e-07
Position 1355: 6.407960836655733e-07
Position 2416: 6.09069975911576e-07
Position 1013: 6.034529239250066e-07
Position 1295: 5.678404096109458e-07
Position 1572: 4.691284737365867e-07
Position 1783: 4.3646841286749763e-07
Position 2370: 4.229709133976185e-07
Position 2015: 3.840619643722451e-07
Position 1567: 1.7125412035486376e-07
Position 1715: 1.5935860925489548e-07
Position 2691: 8.768948742034177e-08
Position 2569: 7.017143211489424e-08
Position 1245: 4.695778181684684e-08
Position 1809: 2.5899904062323797e-08
Position 1764: 2.1182319640679876e-08
Position 1183: 1.7671454778195935e-08
Position 1550: 1.671001159345498e-08
Position 1435: 8.613087946823552e-09
Position 1420: 4.0095085790357605e-09
Position 622: 2.301636785978489e-10
Position 659: 2.2700209512950776e-10
Position 423: 1.3223230142884868e-10
Position 1773: 1.2595247863564884e-10
Position 756: 8.795194583048264e-12
Position 1223: 6.091942272129452e-13
Position 1221: 4.650383991846698e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11067: 0.9959174295130837
Position 5835: 0.5018591324928652
Position 250: 0.18292976646905057
Position 449: 0.09784645249538129
Position 1053: 0.0369632526477714
Position 1427: 0.03266538767399324
Position 6273: 0.028701318249848663
Position 10110: 0.025235880055659264
Position 418: 0.016022201705736528
Position 5799: 0.015101864749167061
Position 1910: 0.011382152852748328
Position 6154: 0.011351799788693794
Position 5282: 0.010786839871746329
Position 1715: 0.00983257568712821
Position 284: 0.00809049988554375
Position 9004: 0.007522829615250853
Position 7686: 0.00688063745861198
Position 10352: 0.006304948123435281
Position 11736: 0.005884636385280206
Position 1107: 0.005749505837855323
Position 9516: 0.005377014924470391
Position 423: 0.005155177408064095
Position 5223: 0.00473574185205667
Position 2104: 0.0040191048107903506
Position 5575: 0.0033892602938757205
Position 9390: 0.0033473326874935475
Position 297: 0.0033466069460798974
Position 6322: 0.0029175095619126904
Position 1515: 0.0028697343660400517
Position 8035: 0.002777489260972166
Position 70: 0.002520281095479846
Position 9126: 0.002481598480722806
Position 185: 0.002196637592301993
Position 1914: 0.002164420904341836
Position 1380: 0.0020186294744362916
Position 2452: 0.0016136672577864223
Position 9366: 0.0015400793868465695
Position 664: 0.0013938796370023105
Position 5946: 0.0012882383104435707
Position 7102: 0.0012570241560986406
Position 11117: 0.0011332161554992988
Position 1324: 0.0010318867209140833
Position 951: 0.0009524024299904915
Position 2586: 0.00088741092324647
Position 7059: 0.0008584945589460804
Position 732: 0.0006888538864809749
Position 1694: 0.0006219768825599217
Position 729: 0.000599663584723089
Position 1388: 0.0005835338776183116
Position 6665: 0.0005741540155907239
Position 12392: 0.0005648865753632852
Position 7065: 0.0005625774531316297
Position 2340: 0.0005304002595689979
Position 6087: 0.0005041873883107955
Position 11005: 0.0004938887438319309
Position 11449: 0.0004000517857318946
Position 12187: 0.00039381506156215375
Position 565: 0.00036432328228458243
Position 67: 0.00035693013775998467
Position 1563: 0.0003523603779840514
Position 7002: 0.0003456950392974189
Position 508: 0.0003100207097583382
Position 8723: 0.00030460172535767463
Position 892: 0.0002920666733254957
Position 688: 0.00029002025741473985
Position 1435: 0.00027557620561300105
Position 1668: 0.000258859757556366
Position 1531: 0.00025852135569790695
Position 4284: 0.00025850974580027134
Position 460: 0.0002515909975475207
Position 1364: 0.00023746015756566724
Position 1300: 0.00021177936326054878
Position 7617: 0.00020301328446409582
Position 5647: 0.00015508514602613493
Position 753: 0.0001425286966785585
Position 213: 0.00013689851173622622
Position 203: 0.00011235941900027335
Position 1873: 0.00011174829337542884
Position 3953: 0.00010458847817691623
Position 889: 9.572616472445975e-05
Position 1147: 9.570513904153572e-05
Position 7515: 7.9142617906876e-05
Position 291: 7.324055261823477e-05
Position 4704: 7.091869198248245e-05
Position 3901: 6.892813108910119e-05
Position 784: 6.547935172687838e-05
Position 5845: 6.26899079319843e-05
Position 9481: 5.083460517801315e-05
Position 1936: 5.006785963458661e-05
Position 1150: 4.545630469081724e-05
Position 2368: 4.446421879962822e-05
Position 804: 4.321954553844749e-05
Position 10683: 3.976037705363567e-05
Position 2573: 3.441240072848855e-05
Position 1295: 2.835485040174746e-05
Position 1269: 2.7008470892006208e-05
Position 2051: 2.1380100044227987e-05
Position 1123: 2.0395523482521566e-05
Position 700: 1.9673441682902674e-05
Position 4222: 1.698892612172156e-05
Position 2756: 1.6724088587794084e-05
Position 8254: 1.6078266652020134e-05
Position 2631: 1.55282661682673e-05
Position 3467: 1.4824386065646563e-05
Position 2711: 1.4520124842299406e-05
Position 1996: 1.4446753990360848e-05
Position 1221: 1.2812259996533368e-05
Position 8232: 1.0894184752654162e-05
Position 10073: 7.727574663822088e-06
Position 5377: 6.939337393477535e-06
Position 104: 6.7166896947523725e-06
Position 189: 6.235876441011003e-06
Position 8762: 6.175182350557369e-06
Position 2389: 5.736105882475432e-06
Position 905: 5.714745006536037e-06
Position 2196: 5.7038478503951215e-06
Position 2182: 5.3030702597405e-06
Position 801: 5.2721420933548365e-06
Position 121: 5.193134262714576e-06
Position 1624: 4.7400058285559805e-06
Position 355: 4.691386126012229e-06
Position 9019: 4.6040160647119415e-06
Position 866: 4.048889748702675e-06
Position 5166: 3.635345752180482e-06
Position 7726: 3.2325224194904254e-06
Position 1651: 8.74968500021846e-07
Position 1396: 8.054783603261337e-07
Position 741: 4.6840517427406266e-07
Position 1163: 3.9497386523222095e-07
Position 5097: 3.724878671461869e-07
Position 331: 3.051988543961946e-07
Position 299: 2.795709005622444e-07
Position 75: 2.3482229391716223e-07
Position 1008: 2.336798322163943e-07
Position 6927: 2.1545304460167735e-07
Position 1964: 2.0765854402049132e-07
Position 6912: 1.781885542944837e-07
Position 622: 1.3835398774047567e-07
Position 1265: 1.2375458880161118e-07
Position 697: 9.312656064936733e-08
Position 756: 9.208200065230763e-08
Position 824: 8.904275903153518e-08
Position 108: 7.669156177269927e-08
Position 793: 6.507218353051257e-08
Position 1232: 5.878780926032928e-08
Position 642: 4.842845424219702e-08
Position 3554: 4.485995072546505e-08
Position 3633: 3.634942227039053e-08
Position 1334: 3.5055726341655046e-08
Position 2569: 3.275307806005656e-08
Position 759: 2.9565122019812057e-08
Position 3365: 8.473823373018413e-09
Position 4514: 8.451676620185931e-09
Position 4579: 8.445479884448665e-09
Position 4258: 6.433252230412008e-09
Position 2606: 4.636586845674718e-09
Position 2767: 3.403251677100062e-09
Position 3388: 2.509557480087273e-09
Position 3335: 1.9137637375880546e-09
Position 3184: 1.7120786962595004e-09
Position 1178: 1.6555040099831321e-09
Position 1215: 1.4334850893851989e-09
Position 351: 2.3981555928833488e-11
