Gene = SmydA-3
Position 4092: 4.736663493390213e-06
Position 622: 2.6000308935587498e-06
Position 736: 2.3750312086404664e-06
Position 3944: 2.3021240138317043e-06
Position 3594: 2.170536772399656e-06
Position 3344: 1.5913072026109873e-06
Position 931: 1.406020220294454e-06
Position 4335: 1.1432482938322373e-06
Position 4364: 7.769249128033991e-07
Position 3255: 5.440437568820011e-07
Position 3162: 2.9075423099990474e-07
Position 3926: 2.3641006498727757e-07
Position 3431: 2.3285321611149536e-07
Position 3106: 2.2745538307241142e-07
Position 4395: 2.190986512143462e-07
Position 3327: 1.9866633811859247e-07
Position 4076: 1.37729417349269e-09
Position 3995: 7.378044032736781e-10
Position 3549: 6.179092316106644e-10
Position 4186: 5.273607305222108e-10
Position 4170: 4.206839199199711e-10
Position 4032: 7.545727878350718e-11
Position 4004: 4.175802864030446e-11
Position 3791: 3.998157420807428e-12
Position 3723: 1.4757930678641955e-12
Position 3705: 6.022613365004718e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2968: 0.9995341670219184
Position 3411: 0.9976895366982556
Position 3692: 0.9233779408701487
Position 1099: 0.6492207903097966
Position 2221: 0.06529707059697512
Position 1889: 0.03197984778529105
Position 282: 0.01915033337692934
Position 950: 0.019110176798004197
Position 2021: 0.011106675770268488
Position 1604: 0.009949261854127396
Position 3705: 0.0091680913282432
Position 3884: 0.008520324946730592
Position 714: 0.007345312473939018
Position 3738: 0.006614533883325669
Position 1908: 0.005125709350102361
Position 1958: 0.005067046865603397
Position 557: 0.004300973170758258
Position 1115: 0.003780530187884834
Position 1607: 0.003320773283482602
Position 767: 0.0032999618400183428
Position 761: 0.0030538167909893695
Position 2188: 0.0025709273223833906
Position 908: 0.0021916200289650418
Position 656: 0.0020428748745512466
Position 628: 0.0015842917384859192
Position 891: 0.0014971506631386484
Position 1693: 0.0014234281726483655
Position 3383: 0.0011891478553750932
Position 448: 0.0010511472666237273
Position 929: 0.0008597351172496743
Position 2033: 0.0008563797880653778
Position 1686: 0.0008219094011509873
Position 1551: 0.0007687468972607207
Position 4154: 0.0006636363958943437
Position 231: 0.0005568448474859684
Position 1211: 0.0005062103912404579
Position 2563: 0.0005004590108970386
Position 4342: 0.000498907523724185
Position 1189: 0.00045189027253868746
Position 508: 0.0004279749661508685
Position 4443: 0.0004197208783138121
Position 3133: 0.0003604317953152232
Position 637: 0.0003467859199751653
Position 1669: 0.00033347702848750326
Position 2165: 0.0003199009564056643
Position 2273: 0.0003063342853021595
Position 1666: 0.00027140045957120166
Position 3465: 0.0002533749739862474
Position 2040: 0.0002399731159982428
Position 3660: 0.0002377501456578498
Position 977: 0.00019482310432419796
Position 1249: 0.00018468227316713106
Position 4237: 0.00018091837067378056
Position 1072: 0.00017967165029831239
Position 3585: 0.00017161280534055566
Position 4103: 0.00016152140467827768
Position 418: 0.00012640607159209417
Position 1567: 0.000126224634877522
Position 1657: 0.00012603271331717138
Position 3781: 0.00012121882806663587
Position 3349: 0.00010818133985801403
Position 4313: 0.00010619436981980956
Position 2906: 0.00010235396547002622
Position 622: 9.579103187834114e-05
Position 871: 7.265729197404919e-05
Position 3931: 7.177034143915497e-05
Position 3140: 5.764565229025301e-05
Position 2970: 5.464828068221769e-05
Position 1523: 5.2024354194731916e-05
Position 3152: 4.7092488443876744e-05
Position 3976: 4.54301660299369e-05
Position 1352: 4.486091352711059e-05
Position 3496: 4.3596258081864135e-05
Position 421: 3.3859290819432855e-05
Position 3812: 2.869062554992069e-05
Position 3850: 2.778305530750309e-05
Position 4328: 2.5256222295848968e-05
Position 2046: 2.228600497551516e-05
Position 3442: 2.1997470639450205e-05
Position 114: 2.023493750548617e-05
Position 3451: 1.7465190482164953e-05
Position 3095: 1.6455072291381076e-05
Position 4165: 1.6064011878792604e-05
Position 4418: 1.567232641779841e-05
Position 3271: 1.5338903707882335e-05
Position 4249: 1.5308379871113697e-05
Position 2987: 1.3366622426030942e-05
Position 350: 1.3290333503497943e-05
Position 455: 1.1148681329116678e-05
Position 4092: 1.0711975905917285e-05
Position 2984: 1.036793546988259e-05
Position 1711: 1.0166494926768233e-05
Position 4060: 9.958934415764574e-06
Position 3193: 9.044885427208696e-06
Position 1627: 7.961975119197986e-06
Position 3926: 6.391064990572477e-06
Position 664: 5.018628623211439e-06
Position 3797: 4.741014822779231e-06
Position 3913: 4.623708539021978e-06
Position 3517: 2.81233914088994e-06
Position 588: 2.790155820544719e-06
Position 1020: 2.734536539446538e-06
Position 3970: 2.7094987914390473e-06
Position 1158: 2.5878341285513953e-06
Position 3901: 2.438911754506484e-06
Position 3341: 2.391473753523046e-06
Position 2889: 2.295756702981858e-06
Position 3502: 2.1061336139613e-06
Position 3671: 2.0410158686797075e-06
Position 4111: 1.5502572636201618e-06
Position 1824: 1.487881040035965e-06
Position 1214: 1.0823872057483179e-06
Position 3651: 7.671503615888484e-07
Position 66: 6.186805132450808e-07
Position 1343: 6.107193144714035e-07
Position 3286: 5.251400237400708e-07
Position 3505: 5.062509742235713e-07
Position 3514: 3.6214207252998723e-07
Position 3498: 2.629549454915821e-07
Position 149: 2.4197453104623827e-07
Position 3592: 1.9902892241245783e-07
Position 2246: 1.652254179507221e-07
Position 1007: 1.545382068565666e-07
Position 3631: 1.4766359138818135e-07
Position 3627: 1.1047501073948343e-07
Position 2147: 8.74960542569324e-08
Position 3601: 8.338520789538128e-08
Position 3327: 7.537433822948938e-08
Position 2156: 7.420230703119962e-08
Position 3523: 6.362292293054821e-08
Position 3620: 4.247498100607246e-08
Position 3335: 3.901959625756167e-08
Position 604: 3.426246853065427e-08
Position 639: 2.5050944872579467e-08
Position 124: 2.3945178938902585e-08
Position 304: 2.2230213181886e-09
Position 3664: 1.5690601022214655e-09
Position 153: 1.377998091280602e-10
Position 126: 7.12804738718591e-11
