Gene = ast
Position 818: 0.00021113984161152884
Position 1796: 0.00020430142226321308
Position 122: 0.00015080679888481788
Position 1710: 0.00013653448861706912
Position 1368: 0.00011547647970531442
Position 1764: 0.00010742584808388569
Position 2570: 0.00010494826426828136
Position 2398: 0.0001041790628107311
Position 109: 8.998493311952952e-05
Position 2102: 8.734051897827088e-05
Position 284: 8.578815112708486e-05
Position 117: 7.135676401938759e-05
Position 1209: 6.411902034028882e-05
Position 1336: 6.269514618348686e-05
Position 1904: 4.004399316646634e-05
Position 711: 3.5445802543205953e-05
Position 275: 3.3652275306436186e-05
Position 1033: 3.3180128224713905e-05
Position 1632: 2.8912962239991727e-05
Position 380: 2.8890658529459217e-05
Position 1024: 2.5229378490027302e-05
Position 973: 2.3703719817687088e-05
Position 703: 1.9974304519794034e-05
Position 503: 1.893739643818566e-05
Position 1300: 1.8329231272884636e-05
Position 2507: 1.716977623560057e-05
Position 532: 1.692675509959847e-05
Position 143: 1.656318799542299e-05
Position 490: 1.5872183919179677e-05
Position 1036: 1.5258354766751422e-05
Position 1004: 1.5189367039324252e-05
Position 1925: 1.4918624780003307e-05
Position 841: 1.3650618051132777e-05
Position 1580: 1.351186386196389e-05
Position 754: 1.334808145656312e-05
Position 620: 1.1756361461681588e-05
Position 834: 1.1211718585290941e-05
Position 1814: 1.0573390548557934e-05
Position 850: 9.436433446956681e-06
Position 1725: 8.976572721512329e-06
Position 822: 8.859288201058366e-06
Position 1045: 8.792599158520666e-06
Position 590: 6.581043305064667e-06
Position 1786: 6.13857675828001e-06
Position 209: 5.116810782276878e-06
Position 1030: 4.512330839405252e-06
Position 721: 4.454903593607189e-06
Position 1365: 3.870157318134101e-06
Position 152: 3.383162325905825e-06
Position 1066: 2.873484922125554e-06
Position 658: 2.2079258797875463e-06
Position 708: 1.2032261605241442e-06
Position 774: 9.847934468222105e-07
Position 477: 9.101371125250459e-07
Position 1001: 7.735843896581044e-07
Position 830: 7.614472685187663e-07
Position 338: 7.472741389070768e-07
Position 361: 6.564211436581129e-07
Position 766: 6.488606301093493e-07
Position 718: 3.5507478307611396e-07
Position 625: 3.138275627546138e-07
Position 1409: 3.0188649884233267e-07
Position 515: 1.9477720602147107e-07
Position 76: 1.711448324357218e-07
Position 1069: 1.682481190620645e-07
Position 1097: 1.332339681423228e-07
Position 1406: 9.209014327022916e-08
Position 131: 8.902269025881674e-08
Position 347: 7.235066333331607e-08
Position 1604: 6.339331474399574e-08
Position 763: 5.917451288169388e-08
Position 1727: 5.638847368986958e-08
Position 726: 2.9400464939615188e-08
Position 2483: 2.2361699256587044e-08
Position 632: 1.7469649829590574e-08
Position 2392: 1.3621953327073044e-08
Position 2408: 1.324008211629217e-08
Position 784: 1.303677814226586e-08
Position 193: 1.2114570402842156e-08
Position 1305: 7.446263444210392e-09
Position 296: 5.5580238671739696e-09
Position 352: 3.55188155392542e-09
Position 1449: 3.502250990390188e-09
Position 1412: 3.4835250981538904e-09
Position 93: 2.8955447919856327e-09
Position 223: 1.0360199264130369e-10
Position 341: 6.821361437982602e-11
Position 1446: 2.1874390681382765e-11
