Gene = RhoGEF3
Position 906: 0.00010496096267176865
Position 899: 8.788151115819426e-05
Position 2244: 8.588626008599561e-05
Position 25864: 7.362269825418155e-05
Position 25062: 6.323863952340802e-05
Position 14027: 5.92715873238878e-05
Position 40: 5.244913728169967e-05
Position 8055: 4.7524176560815164e-05
Position 4365: 4.368713467824481e-05
Position 14412: 4.054493804987706e-05
Position 325: 3.970983473946558e-05
Position 4793: 3.929966769659562e-05
Position 661: 3.8325475103810545e-05
Position 4377: 3.720472538203795e-05
Position 15953: 3.224783957637169e-05
Position 5563: 3.024149110182436e-05
Position 6618: 3.0166894701271453e-05
Position 7043: 2.6925223183096028e-05
Position 3658: 2.440721032077106e-05
Position 25022: 2.4336001953045966e-05
Position 1958: 1.7193425497646048e-05
Position 8412: 1.4733795794533927e-05
Position 106: 1.404356133883363e-05
Position 5942: 1.3351119930388247e-05
Position 269: 1.1563605643398823e-05
Position 5573: 1.1402392071647338e-05
Position 5896: 9.070246079557777e-06
Position 2932: 8.828742453379654e-06
Position 25239: 7.215148309088136e-06
Position 142: 6.66991365401127e-06
Position 872: 5.995824357365113e-06
Position 51: 5.635689875516545e-06
Position 5539: 5.344093580017511e-06
Position 212: 4.6459415081587036e-06
Position 25179: 4.553568838825485e-06
Position 1179: 4.224752690508051e-06
Position 749: 4.0964045070820044e-06
Position 37: 4.034694715743676e-06
Position 17982: 3.906836820825475e-06
Position 25010: 3.813069326953079e-06
Position 406: 3.6061920139252353e-06
Position 7735: 3.5057923075798395e-06
Position 450: 2.9949368995710197e-06
Position 394: 2.795035646970048e-06
Position 15753: 2.585170455587027e-06
Position 25417: 2.4097669960087997e-06
Position 350: 2.343428011978426e-06
Position 819: 2.0864072928973253e-06
Position 421: 1.8059904024366295e-06
Position 271: 1.4030442328567735e-06
Position 24526: 1.2047144829064454e-06
Position 1177: 1.0546655291850786e-06
Position 17993: 8.558590385942127e-07
Position 808: 5.576383912963451e-07
Position 24185: 5.382282412285349e-07
Position 25505: 5.298041214410816e-07
Position 396: 3.936704024259091e-07
Position 1061: 3.0778661288163676e-07
Position 853: 2.709064901370761e-07
Position 25155: 2.135782927223313e-07
Position 25671: 1.6108289615088148e-07
Position 1288: 1.177540778306608e-07
Position 16460: 8.047594241299974e-08
Position 988: 5.31490299290518e-08
Position 3006: 2.2773891701426115e-08
Position 2982: 2.1024740011211766e-08
Position 952: 1.090157905950233e-08
Position 1568: 1.5286992603577766e-09
Position 810: 1.029554506970697e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25311: 0.9848203138704508
Position 23457: 0.9725152132709719
Position 25147: 0.9678716955229172
Position 24922: 0.9632353572616871
Position 963: 0.9579089767575141
Position 11933: 0.9482897456936177
Position 24320: 0.9314955044459534
Position 740: 0.893559113012728
Position 23725: 0.7747931865403792
Position 4649: 0.766909317969474
Position 11332: 0.7665499005094936
Position 3683: 0.7240403163656798
Position 15486: 0.7142388044057799
Position 21521: 0.541496922621357
Position 13876: 0.5212426322041477
Position 13262: 0.4237922582941354
Position 10346: 0.34199587873513826
Position 9160: 0.25963249162024593
Position 2331: 0.2526143039592563
Position 13312: 0.23099839987081147
Position 2777: 0.2273480814153755
Position 23884: 0.21019254533884854
Position 12134: 0.20352071104905495
Position 2823: 0.19015467452565593
Position 20279: 0.1651706635895703
Position 13585: 0.16187875495932244
Position 3750: 0.12900930308865907
Position 3190: 0.11640587211503597
Position 12091: 0.0985714950837751
Position 17913: 0.09663425835520024
Position 2334: 0.09021792677366362
Position 4132: 0.08947328762020296
Position 22222: 0.08214297765101616
Position 25902: 0.06916288203257163
Position 11174: 0.061572661992898674
Position 25517: 0.05858024826258893
Position 10498: 0.057195236260617614
Position 21467: 0.05611256003265777
Position 3686: 0.0511123282754268
Position 3387: 0.04882676766605725
Position 3158: 0.04735982056404829
Position 11495: 0.04704287041843955
Position 27441: 0.0416408827385943
Position 22974: 0.040689934303089224
Position 11396: 0.03743477943772666
Position 24572: 0.033781510113724975
Position 12411: 0.03171541377366252
Position 545: 0.03127365751598079
Position 2032: 0.030365321498619566
Position 12203: 0.029520076158057827
Position 13268: 0.029427567718447317
Position 24082: 0.025725456152752298
Position 1651: 0.02525041339834591
Position 3527: 0.024069071886322096
Position 3530: 0.023747512823734412
Position 26255: 0.022437796635533497
Position 22176: 0.02214332809552422
Position 18964: 0.021794160023957277
Position 20783: 0.02041522705633506
Position 14998: 0.02002041682030347
Position 10748: 0.01871555770610723
Position 27516: 0.01807347384018686
Position 10561: 0.017845540189431755
Position 1648: 0.01775995066903975
Position 2956: 0.017483699029853292
Position 25535: 0.017023446752184757
Position 2879: 0.016871306270280384
Position 14529: 0.016295197960058717
Position 14846: 0.01606798598362983
Position 25759: 0.014954200638462714
Position 19408: 0.014950871587489931
Position 26837: 0.014323839479613774
Position 26719: 0.013852785897617263
Position 24970: 0.012910383793343801
Position 2450: 0.012856841556740143
Position 27544: 0.011479012845518693
Position 23892: 0.011334996342544399
Position 24716: 0.011101018625855932
Position 13099: 0.010955353540987083
Position 2876: 0.010088002525723356
Position 17705: 0.010041548817595412
Position 21713: 0.009300377758047828
Position 12771: 0.00858726159147148
Position 701: 0.008537692540432337
Position 3229: 0.008500143071378134
Position 14022: 0.008059750099795936
Position 26573: 0.007826441739179556
Position 2359: 0.007626715127175891
Position 4469: 0.007593198736134502
Position 3023: 0.007587978965991915
Position 3377: 0.0074274277606239305
Position 6478: 0.0072100489418933465
Position 12467: 0.007198993158593537
Position 1312: 0.007195627889782062
Position 15027: 0.007131503338153722
Position 16185: 0.007100604701334107
Position 1235: 0.006925830776213757
Position 24551: 0.006872341989095596
Position 176: 0.0067118651473887705
Position 636: 0.006448260219253338
Position 23749: 0.0058689910540802494
Position 4411: 0.005847158982118286
Position 21658: 0.00570157121570718
Position 2263: 0.00567266096713754
Position 6975: 0.005633670423345846
Position 26777: 0.00556960233043308
Position 6920: 0.005548263119158526
Position 23253: 0.005400438511325886
Position 20294: 0.005339251085467069
Position 20448: 0.005210674153061552
Position 4140: 0.005073075160085596
Position 27020: 0.004801702180416313
Position 14934: 0.0045568777373579455
Position 4027: 0.004493949187594996
Position 3163: 0.004360840361527946
Position 850: 0.003977868405563558
Position 24579: 0.0037949066901218935
Position 27704: 0.0036901855761144325
Position 1782: 0.0036505334425371953
Position 1274: 0.0036363200253876553
Position 1328: 0.0035300423999744925
Position 12991: 0.0034825992347178652
Position 476: 0.0033593575758367085
Position 12537: 0.0032267776065800073
Position 17533: 0.0031917160218542908
Position 26606: 0.003147095767775128
Position 24750: 0.0030648756384085273
Position 24692: 0.0030534612286567697
Position 12534: 0.0030240508831359063
Position 3232: 0.0029154086939139857
Position 25932: 0.00287443355766062
Position 3699: 0.002787516733856156
Position 24933: 0.0027600812378809725
Position 13783: 0.0027066945156321294
Position 4146: 0.0026359256340836995
Position 13774: 0.002558479638606048
Position 14082: 0.002554681243072857
Position 3963: 0.0024699201909603096
Position 12777: 0.002444717165707076
Position 520: 0.0023385834910957157
Position 14299: 0.0023198164274209417
Position 1847: 0.002223334947147398
Position 1771: 0.0022017414403299688
Position 307: 0.0021842266343575444
Position 16420: 0.0021578412623734803
Position 3926: 0.0020521323891869057
Position 12794: 0.0020122119878330344
Position 6859: 0.001892267129116923
Position 2385: 0.0018323673191919664
Position 2844: 0.0018127712972087965
Position 13015: 0.0017866180198498442
Position 2165: 0.0017516285017150444
Position 7330: 0.001692064749801089
Position 20759: 0.0016129839648026834
Position 26237: 0.0015171984282360484
Position 25154: 0.0014844637488124715
Position 1743: 0.0014829341281170124
Position 4196: 0.00144909513390782
Position 1881: 0.001444999182872772
Position 4852: 0.0014083350385539716
Position 4704: 0.0013788568435100113
Position 17769: 0.0013626776329330958
Position 26018: 0.001359686552192968
Position 3032: 0.0013328734343225957
Position 1024: 0.0013060923550288267
Position 2421: 0.001294802188481983
Position 6033: 0.001210340490243734
Position 1216: 0.00120924519791895
Position 17298: 0.0011757870817525556
Position 8112: 0.0011455079724934632
Position 14747: 0.0011239119299390151
Position 2978: 0.0011087102224742957
Position 15169: 0.001070194681330315
Position 998: 0.0010290480646667698
Position 6303: 0.0010104227997707496
Position 15426: 0.0009811797471018491
Position 15104: 0.0009789062237325248
Position 5625: 0.0009752697858544237
Position 970: 0.0009746787762245814
Position 7952: 0.0009622897438192223
Position 16697: 0.0009096001086564637
Position 2639: 0.0008952348777116745
Position 2735: 0.0008709698127807356
Position 7812: 0.0008304981582771143
Position 1225: 0.0008180901604739352
Position 661: 0.0008179244693112731
Position 1792: 0.0007455578086363068
Position 1824: 0.0007235121352490218
Position 2701: 0.0007180238026207977
Position 17960: 0.0007083834636796201
Position 2499: 0.0006866248399486386
Position 576: 0.0006695442807216681
Position 24430: 0.0006627551726948684
Position 669: 0.000659348025850171
Position 1626: 0.0006554187857805869
Position 14812: 0.0006490419050326286
Position 7103: 0.0006461522143270613
Position 13880: 0.000645784192040121
Position 16680: 0.0006415152637159639
Position 196: 0.0006287955123316341
Position 14869: 0.0006137264554505438
Position 2610: 0.000590454525434641
Position 26197: 0.0005902887605259107
Position 243: 0.0005751751389190706
Position 15072: 0.0005698414149090606
Position 6234: 0.0005648479630785849
Position 708: 0.0005530986637210593
Position 14726: 0.0005006322664268825
Position 4536: 0.00048495213674467827
Position 582: 0.0004683513330645479
Position 1095: 0.0004651503859906201
Position 24327: 0.0004304986876549543
Position 24780: 0.0004265634588528612
Position 4507: 0.0004125377201737162
Position 1064: 0.0004037529765533028
Position 2290: 0.00038251926724789466
Position 2195: 0.0003690320660170494
Position 7206: 0.0003622435907766612
Position 1449: 0.00035532156301626633
Position 2625: 0.00035107165899424296
Position 2302: 0.0003354529566242866
Position 26357: 0.00032777039329151515
Position 16965: 0.00032257181251915424
Position 14120: 0.0003212217397460754
Position 26296: 0.0003199602500947939
Position 4368: 0.00031628645479704154
Position 22428: 0.0003140070258189384
Position 9394: 0.0003051558033603194
Position 69: 0.0002889736250855362
Position 27193: 0.00028249800235843816
Position 3846: 0.0002815581881458807
Position 25648: 0.0002734896552223305
Position 13990: 0.0002527699120972217
Position 14776: 0.0002518916549236178
Position 470: 0.0002500135578076366
Position 17835: 0.00023137730562566733
Position 207: 0.0002236863171922993
Position 26105: 0.00022119367310421595
Position 1432: 0.0002139079278992317
Position 15198: 0.00021375452965270247
Position 2483: 0.00021254430398613683
Position 947: 0.0002106995123101034
Position 180: 0.0001925229877324138
Position 13897: 0.0001842569008954038
Position 4530: 0.00018421224352761922
Position 5490: 0.0001785844428824347
Position 16148: 0.00017408488197556744
Position 1968: 0.00017138760213381588
Position 12390: 0.0001680886837227949
Position 4242: 0.00016582705823934586
Position 25559: 0.00016158896498013272
Position 14030: 0.00014030346806113365
Position 5018: 0.00013610784689002602
Position 6678: 0.00012941617382465368
Position 1805: 0.0001284559926369357
Position 1657: 0.00012805853193910153
Position 25811: 0.00012226580726859055
Position 25580: 0.0001212559472017458
Position 4487: 0.00011259020923440165
Position 25954: 0.000111924868181352
Position 6614: 0.00010705874778824314
Position 3972: 0.00010521224544324682
Position 4502: 0.00010467729403214541
Position 4202: 0.00010144750242469624
Position 807: 9.930932384883983e-05
Position 3881: 9.7338061649332e-05
Position 4724: 9.730425827677889e-05
Position 1363: 9.590494390015764e-05
Position 1395: 9.342982300048257e-05
Position 1456: 9.222904213426813e-05
Position 2136: 8.158074787057111e-05
Position 25577: 7.857691006698591e-05
Position 16968: 7.717316984292742e-05
Position 1427: 7.490277251633166e-05
Position 7226: 7.37032215630165e-05
Position 1271: 7.342130901891012e-05
Position 286: 6.609397344459676e-05
Position 1247: 6.563724351371713e-05
Position 2121: 6.539183178959015e-05
Position 25882: 6.044829287121808e-05
Position 1337: 5.152928464326585e-05
Position 15126: 4.812992012498313e-05
Position 3787: 4.7846863200143744e-05
Position 1152: 4.347959340956916e-05
Position 350: 4.31472848580384e-05
Position 7827: 4.132168909964468e-05
Position 1416: 3.999022813604344e-05
Position 3703: 3.814349774558804e-05
Position 1966: 3.426113588120736e-05
Position 25205: 3.235688974755106e-05
Position 14637: 3.0079975259461074e-05
Position 1061: 2.482973673977588e-05
Position 266: 2.2153700288530638e-05
Position 834: 2.058324453780141e-05
Position 3711: 2.049372967225926e-05
Position 25112: 2.0316799988652508e-05
Position 81: 1.949375146406418e-05
Position 142: 1.8814155775529567e-05
Position 5414: 1.421999226992957e-05
Position 938: 1.3912080856630837e-05
Position 674: 1.2970359490423753e-05
Position 798: 1.242215293482203e-05
Position 1161: 1.1323284215220277e-05
Position 115: 1.0958121607039077e-05
Position 979: 1.0035258097312195e-05
Position 1383: 7.566307966203977e-06
Position 1386: 6.639914138162655e-06
Position 25016: 6.526907616636529e-06
Position 18044: 6.3526836710838875e-06
Position 90: 6.339424315586106e-06
Position 1164: 6.125858862645194e-06
Position 25728: 6.025146245285445e-06
Position 1398: 5.598750219919195e-06
Position 13903: 5.189709263378954e-06
Position 12615: 4.32444024627807e-06
Position 102: 4.0979242267719085e-06
Position 5268: 3.5155039836880307e-06
Position 7526: 3.5057923075798395e-06
Position 816: 3.339993645167248e-06
Position 25032: 2.695712203837923e-06
Position 25297: 2.4828582178023404e-06
Position 872: 2.2796389377118383e-06
Position 5443: 2.221216147720111e-06
Position 25339: 2.2106745238181376e-06
Position 14006: 1.2196174632461567e-06
Position 1373: 6.869533394981952e-07
Position 5038: 6.610871489290006e-07
Position 5316: 5.522179492112289e-07
Position 1133: 5.25237569254846e-07
Position 16527: 5.112471649566789e-07
Position 1746: 4.1859322388174905e-07
Position 14086: 4.041498371853902e-07
Position 5713: 3.944386049763544e-07
Position 318: 3.890894764483287e-07
Position 4727: 3.7436335873714115e-07
Position 5274: 2.9857137020460907e-07
Position 1525: 2.716507104695639e-07
Position 1293: 2.6480103305429e-07
Position 889: 2.220615295933048e-07
Position 5028: 9.176817725716693e-08
Position 25408: 7.776150503653102e-08
Position 99: 6.45429109735205e-08
Position 330: 5.969133874363901e-08
Position 4624: 4.3549766424465734e-08
Position 5152: 4.163711743349238e-08
Position 800: 3.2157355185248665e-08
Position 1191: 2.5023468554644114e-08
Position 1026: 2.2347111962366178e-08
Position 25432: 2.2002459529815662e-08
Position 25417: 1.8414694435289525e-08
Position 879: 1.6286489617500582e-08
Position 1119: 1.3611705422228486e-09
Position 1034: 2.0825592192036386e-10
Position 4810: 7.635000458275393e-11
Position 4353: 4.9350782182374295e-11
Position 315: 6.216093335584204e-13
