Gene = barr
Position 2880: 2.604277601953426e-05
Position 197: 2.2667161588012812e-05
Position 2483: 2.2293139206265962e-05
Position 2884: 2.0570088873011047e-05
Position 3013: 1.8033644274321886e-05
Position 125: 1.7716148388959324e-05
Position 2573: 1.734701099215667e-05
Position 2862: 1.7257319572978358e-05
Position 2976: 1.2290735339787258e-05
Position 990: 9.723170346107063e-06
Position 279: 5.59702595197522e-06
Position 414: 5.2329068415856556e-06
Position 3102: 4.799739797506181e-06
Position 2706: 4.6604104173251246e-06
Position 710: 2.479677972940941e-06
Position 411: 2.1938061566563188e-06
Position 2562: 2.188459114680419e-06
Position 2899: 2.0246597159709496e-06
Position 2826: 1.901225393512126e-06
Position 2291: 1.8631143073597897e-06
Position 2416: 1.852169756683065e-06
Position 373: 1.818814085694498e-06
Position 3096: 1.7998773736899269e-06
Position 155: 1.5678527250000445e-06
Position 3019: 1.1658864082122325e-06
Position 2656: 1.1219959915072783e-06
Position 3035: 1.0484234919259552e-06
Position 2813: 9.233463265856812e-07
Position 2250: 8.658890381078544e-07
Position 2547: 7.888946874504486e-07
Position 696: 7.407338967394916e-07
Position 605: 6.931634350309898e-07
Position 1112: 5.952514865949766e-07
Position 3130: 4.7140668094448455e-07
Position 811: 1.8766008686062353e-07
Position 978: 1.7034404006065626e-07
Position 796: 1.448666813970838e-07
Position 1424: 5.599738288965133e-08
Position 339: 2.6197831034517234e-08
Position 910: 8.645577519047525e-09
Position 1064: 5.544069236525372e-09
Position 2746: 3.5909895057308393e-09
Position 1025: 1.4275444201006948e-09
Position 768: 1.2008945828020904e-09
Position 2605: 4.89371574977295e-10
Position 1626: 2.3472154790157707e-10
Position 2312: 6.64397966431487e-11
Position 2527: 5.696441807069339e-11
Position 1980: 1.8110600617968195e-11
Position 2422: 9.986694194687792e-12
Position 2274: 7.67838995603681e-12
Position 1783: 7.202233625550389e-12
Position 1654: 7.135338055862454e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2640: 0.9973814705232708
Position 1017: 0.845774309725786
Position 645: 0.45065340646976076
Position 316: 0.41277903627088647
Position 353: 0.23151455563997766
Position 665: 0.14273456739886686
Position 1036: 0.1034815835079683
Position 396: 0.09804157292504345
Position 2290: 0.047204211291354374
Position 2250: 0.04163514968989633
Position 289: 0.03964792808263391
Position 678: 0.037462597311108195
Position 328: 0.0275829723101672
Position 787: 0.024330269462683348
Position 373: 0.02120773136237638
Position 2267: 0.017214318458570143
Position 577: 0.016645072558919498
Position 1448: 0.016293155952713873
Position 2142: 0.015058810453030579
Position 1039: 0.01047590189663855
Position 1931: 0.010416260989097564
Position 1400: 0.00780534010408265
Position 140: 0.007341707923439042
Position 448: 0.006825834813419124
Position 784: 0.004417981703375135
Position 357: 0.00337780249567416
Position 745: 0.0033590007227971364
Position 1320: 0.0021766270939067396
Position 1050: 0.0016550578828054853
Position 2727: 0.001569962206066108
Position 1626: 0.0015474614015577764
Position 2093: 0.0015279880589088152
Position 3102: 0.0013447389661159711
Position 2028: 0.0013282956989817726
Position 2016: 0.0011470765038712467
Position 1495: 0.0010809477147406138
Position 689: 0.0009587692711690011
Position 2670: 0.0008813097399712198
Position 149: 0.000780821007783212
Position 2866: 0.0006302256156167162
Position 1986: 0.0006010786743445062
Position 2003: 0.0005835074565001778
Position 1102: 0.000565329999337178
Position 3013: 0.0005427725204658678
Position 3176: 0.0005399495997258364
Position 1900: 0.0005353770105185178
Position 868: 0.00047118637098164353
Position 1280: 0.0004258930633688184
Position 542: 0.00039971590529227786
Position 1743: 0.0002978422575178205
Position 3019: 0.0002667447728539049
Position 529: 0.00023996659613409642
Position 2370: 0.00022625323353208065
Position 1568: 0.0002084445535822197
Position 1918: 0.00017010817458074583
Position 3115: 0.00015928725589253072
Position 459: 0.00013773122472335916
Position 2823: 0.00012243313633155095
Position 692: 0.0001110501461255816
Position 1295: 0.00010017508892789467
Position 422: 0.00010001135676594127
Position 2778: 9.652501038384915e-05
Position 753: 9.345790199413948e-05
Position 2943: 9.33407740685904e-05
Position 2220: 9.270394961028127e-05
Position 2802: 7.399557415724438e-05
Position 2187: 7.040553232001279e-05
Position 1134: 5.7230416073615814e-05
Position 1171: 5.523936937528372e-05
Position 2706: 5.457682344692905e-05
Position 1953: 4.992261299756518e-05
Position 1179: 4.90621638940553e-05
Position 1610: 4.593368324136027e-05
Position 3195: 4.567572762849384e-05
Position 940: 4.565846482096539e-05
Position 235: 3.971328767180142e-05
Position 1980: 3.924374872273934e-05
Position 2820: 3.5910901210853556e-05
Position 1791: 3.449356280796178e-05
Position 703: 3.3488853332745206e-05
Position 1914: 3.2351577284832854e-05
Position 1453: 3.120342955652284e-05
Position 2784: 2.7024403558799812e-05
Position 465: 2.6560348074895722e-05
Position 3153: 2.397406622840792e-05
Position 3130: 2.3819123717433847e-05
Position 2679: 1.2268308588408475e-05
Position 1513: 1.071430881700063e-05
Position 2946: 7.874385206473247e-06
Position 811: 7.469548921693107e-06
Position 761: 7.182855823354106e-06
Position 850: 6.071846095586584e-06
Position 829: 5.080893955027269e-06
Position 2973: 3.470566106298069e-06
Position 2754: 2.7949434430907514e-06
Position 2757: 2.496665719000543e-06
Position 877: 2.0898929974854668e-06
Position 2650: 1.4480287385416003e-06
Position 2686: 1.4274034883109e-06
Position 820: 1.2803511525532028e-06
Position 3180: 8.256708207513592e-07
Position 2694: 7.166396756163002e-07
Position 546: 6.786195922639516e-07
Position 189: 6.694324278023012e-07
Position 2813: 3.3172705434433856e-07
Position 2835: 3.026994427136424e-07
Position 696: 2.9656431647312803e-07
Position 223: 2.0336192183993446e-07
Position 706: 1.230587342132003e-07
Position 216: 1.2280598654942657e-07
Position 1197: 1.0863305397682956e-07
Position 174: 6.371748734847902e-08
Position 160: 5.4217373142674406e-08
Position 978: 4.143976013329673e-08
Position 1216: 1.4620726659094138e-08
Position 1473: 3.790820532626567e-09
