Gene = NTPase
Position 689: 0.00046679751055380526
Position 3352: 0.00045631988348619046
Position 450: 0.0003900531609021633
Position 1384: 0.00038000288106145345
Position 3619: 0.00033936319152384363
Position 2860: 0.000316300905419209
Position 1646: 0.000275566049592339
Position 383: 0.0002747689304633476
Position 1066: 0.00023836825423572793
Position 4835: 0.0002084790927202628
Position 760: 0.00017897948215485145
Position 153: 0.00017798231821497299
Position 826: 0.00016872985772436983
Position 720: 0.00015994730254439486
Position 1914: 0.00014781204804251746
Position 3403: 0.00014755257931283258
Position 3185: 0.0001439419700290973
Position 2623: 0.00012449705451548205
Position 2163: 0.00011663979927954136
Position 2525: 0.00011605989740120945
Position 1853: 0.0001142945029408915
Position 2250: 0.00011311471971779029
Position 1986: 9.598934588251912e-05
Position 1575: 9.136386254205223e-05
Position 1394: 7.779224741333581e-05
Position 2353: 7.369256116548272e-05
Position 1230: 6.42130874026814e-05
Position 868: 5.439527762651394e-05
Position 2051: 4.6533735206602293e-05
Position 4896: 4.504771732235419e-05
Position 2541: 3.163729506120185e-05
Position 654: 2.37573248203791e-05
Position 573: 2.121252818841102e-05
Position 1014: 2.0396800406503337e-05
Position 5096: 9.037053180123321e-06
Position 5101: 8.558451356643718e-06
Position 465: 5.6401224588769946e-06
Position 330: 5.538187751921779e-06
Position 1917: 4.635006504006625e-06
Position 1748: 3.858547771976161e-06
Position 1664: 3.5045768595626098e-06
Position 725: 2.222989062400931e-06
Position 736: 2.0194409668257117e-06
Position 462: 1.7944986653075192e-06
Position 2177: 1.7071331786549943e-06
Position 585: 1.5453585249478652e-06
Position 1782: 1.3910659008083346e-06
Position 1899: 1.1590528764008734e-06
Position 1650: 8.538076058938136e-07
Position 977: 6.621291720174117e-07
Position 814: 6.064049654116277e-07
Position 1099: 3.866870511783393e-07
Position 222: 2.0183322735357562e-07
Position 876: 1.9070265988498205e-07
Position 607: 4.908492761872116e-08
Position 123: 2.2502807850464514e-08
Position 622: 1.0046407329029288e-08
Position 592: 3.4504450960031405e-09
Position 96: 8.787905224626936e-10
Position 599: 1.2823346337369917e-11
