Gene = Culd
Position 789: 7.757461425114813e-05
Position 3194: 7.257335166906599e-05
Position 2393: 6.029537214181513e-05
Position 503: 6.0114448900981946e-05
Position 575: 5.4000688529932496e-05
Position 657: 5.047015601526172e-05
Position 2980: 4.9056856353546146e-05
Position 623: 4.623436855283242e-05
Position 2030: 4.492214909948514e-05
Position 3824: 3.8046689168954924e-05
Position 496: 3.771603753029403e-05
Position 1165: 3.474751188520452e-05
Position 2041: 3.3589668645896565e-05
Position 3529: 3.2504790823713e-05
Position 1835: 2.9380311619820005e-05
Position 2039: 2.348652682537994e-05
Position 1345: 2.1356362476063237e-05
Position 2535: 2.119009438570946e-05
Position 40: 2.04541819495659e-05
Position 1465: 1.99978429667202e-05
Position 162: 1.8557492739965765e-05
Position 3606: 1.6047437424379088e-05
Position 1484: 1.2742514736481462e-05
Position 2365: 1.2207453068213385e-05
Position 753: 1.1739644020557665e-05
Position 67: 1.0562387164803711e-05
Position 809: 1.0216484094539195e-05
Position 441: 9.246931532313798e-06
Position 1140: 8.993204993773702e-06
Position 328: 7.998004956711738e-06
Position 2655: 6.699834432319909e-06
Position 1919: 6.648592826967945e-06
Position 130: 6.2878245314184964e-06
Position 2306: 6.153547935728877e-06
Position 580: 5.650900614473631e-06
Position 2257: 4.769483558640811e-06
Position 396: 4.027531331336575e-06
Position 659: 3.992477412216965e-06
Position 1995: 3.0922065420509076e-06
Position 1040: 1.837755402562038e-06
Position 430: 1.7755589785590314e-06
Position 3: 1.431501230335149e-06
Position 2829: 9.872985634828997e-07
Position 398: 9.42262632610692e-07
Position 2194: 9.147169039785837e-07
Position 514: 9.077470727816508e-07
Position 242: 7.421339739231678e-07
Position 596: 7.366936583759062e-07
Position 176: 4.784468064785171e-07
Position 423: 4.5985975338843623e-07
Position 450: 3.692589310020985e-07
Position 221: 1.9459789169961182e-07
Position 407: 1.884001505896274e-07
Position 1171: 1.676312802659271e-07
Position 366: 1.4014045367277893e-07
Position 512: 1.373874745516169e-07
Position 913: 2.990273273054585e-08
Position 8: 2.2191546884293852e-08
Position 782: 1.9679712703676468e-08
Position 766: 1.6431350403452863e-08
Position 1953: 1.4569807948291604e-08
Position 384: 4.132094101791868e-09
Position 1765: 3.421464032264376e-09
Position 533: 2.929398019860703e-09
Position 1330: 2.5101867194216025e-09
Position 6: 1.7676546252227883e-09
Position 1012: 1.503659228472255e-09
Position 3142: 9.886401512592432e-10
Position 1478: 6.949655365965806e-10
Position 2736: 5.097547296140329e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2112: 0.9807860280722763
Position 1685: 0.9507527807173495
Position 353: 0.9474059503391035
Position 2883: 0.6466805985436953
Position 1348: 0.5639455761444677
Position 747: 0.37623747718862455
Position 3078: 0.30888286432928647
Position 980: 0.22090246892734716
Position 2869: 0.21706969202658707
Position 1295: 0.1701880650706336
Position 2674: 0.1414615908956807
Position 1055: 0.1274987266854654
Position 935: 0.08517889638715358
Position 3273: 0.07194133287941037
Position 3134: 0.06006009776499646
Position 2892: 0.05713790303857491
Position 1238: 0.05231618474152953
Position 957: 0.036525738294514484
Position 1354: 0.03548075659815707
Position 2910: 0.022018063199103603
Position 2347: 0.019013660668299102
Position 1429: 0.018830040505859638
Position 1380: 0.01601551408943624
Position 3212: 0.0138223932587049
Position 374: 0.012346607884962496
Position 1614: 0.011213270669674204
Position 3099: 0.009831059873406225
Position 782: 0.006721349425256434
Position 3933: 0.006632890345477644
Position 1553: 0.0053279246539713245
Position 762: 0.004447184227422133
Position 2608: 0.0040809967508000766
Position 1121: 0.0035424540430927663
Position 2398: 0.0035259914312786005
Position 1208: 0.002992965620881829
Position 3122: 0.0028557510865418337
Position 2447: 0.002730510785550523
Position 1885: 0.0026377487167916227
Position 481: 0.002463523320362485
Position 1304: 0.002437493153866161
Position 2697: 0.0022799243975130997
Position 1330: 0.0022568054470268046
Position 3523: 0.002104817323726676
Position 3889: 0.0016484697184143606
Position 2132: 0.0016284391805807697
Position 2851: 0.0015852746043106833
Position 640: 0.0015736986129522188
Position 1863: 0.0012593240851844641
Position 3226: 0.0011715380159279794
Position 384: 0.0010767955242501157
Position 3152: 0.001014622695415783
Position 3458: 0.0010096398561747647
Position 533: 0.000993476889836769
Position 2206: 0.0008825288219449485
Position 3061: 0.0008812522080817904
Position 2474: 0.0008338434896452248
Position 3352: 0.0007332193735899239
Position 1215: 0.0006848633466597824
Position 412: 0.000684363739409634
Position 779: 0.0006664483032863265
Position 355: 0.0006602682663814253
Position 1033: 0.000638165061032232
Position 2321: 0.0006171858525996403
Position 3501: 0.000611293567436687
Position 2702: 0.000541717434526652
Position 3283: 0.0005210086340822357
Position 695: 0.0005166526125771422
Position 2297: 0.0005061990631073895
Position 689: 0.0005032855229630735
Position 3573: 0.0004924187109783475
Position 573: 0.0004804433109459082
Position 3479: 0.0004460533235533707
Position 3397: 0.0004327440673789956
Position 1789: 0.00042191079072105727
Position 1395: 0.0004069810360927124
Position 3142: 0.00039187971704386675
Position 1402: 0.00032653744768427546
Position 3428: 0.0002929088245614398
Position 815: 0.0002822750343244624
Position 2301: 0.0002375257240424102
Position 2915: 0.0002221469112942496
Position 1118: 0.00020231106666028948
Position 3488: 0.0001957496776631193
Position 717: 0.00019238710784536656
Position 3673: 0.0001817356943511046
Position 1097: 0.00018110617340514162
Position 2617: 0.00015420136905361595
Position 1833: 0.0001321765226861486
Position 2437: 0.0001307949372423661
Position 1062: 0.0001298764463830872
Position 2994: 0.0001248259414961605
Position 701: 0.00012205630018499821
Position 3188: 0.00011752515721455944
Position 407: 0.00011680640840303062
Position 959: 0.00011351524712270239
Position 3048: 0.00010739292230494469
Position 1433: 0.00010536688005810662
Position 1270: 0.00010298709490791999
Position 3625: 7.814908678847903e-05
Position 1102: 7.302511713514032e-05
Position 1265: 6.579524405481996e-05
Position 802: 6.399142146286865e-05
Position 3355: 6.32065046359142e-05
Position 508: 6.205417451361039e-05
Position 2410: 5.823182969636236e-05
Position 1475: 5.623938221169415e-05
Position 2313: 5.187050905722785e-05
Position 766: 4.7921362428694435e-05
Position 2997: 4.1998599337735745e-05
Position 2506: 4.05502560210438e-05
Position 2689: 3.7141451817225535e-05
Position 2635: 3.613907637759327e-05
Position 317: 3.5315889169845015e-05
Position 908: 3.518328944484162e-05
Position 3349: 2.3930435350418675e-05
Position 542: 1.979046896242657e-05
Position 2777: 1.9592345539772998e-05
Position 94: 1.925767213282132e-05
Position 2623: 1.8623847826122494e-05
Position 809: 1.6060784017218157e-05
Position 822: 1.5059553777170637e-05
Position 613: 1.4867975278344502e-05
Position 646: 1.321542736253441e-05
Position 176: 7.520605406854718e-06
Position 708: 6.857439603738291e-06
Position 1152: 6.229736052535197e-06
Position 1639: 5.740412471527934e-06
Position 2821: 5.700497499554624e-06
Position 2480: 5.563794288258788e-06
Position 1171: 5.470041459856273e-06
Position 593: 5.105235964105657e-06
Position 154: 4.6952325964547504e-06
Position 1127: 4.285880004167114e-06
Position 575: 3.949162220072115e-06
Position 642: 3.5287169480560882e-06
Position 218: 2.3705467050200483e-06
Position 503: 2.2862177048257374e-06
Position 2871: 1.2169696188942725e-06
Position 332: 1.1463242915179984e-06
Position 308: 8.066921992539564e-07
Position 100: 8.012967848149339e-07
Position 623: 7.936357891331339e-07
Position 179: 7.609281289251351e-07
Position 437: 5.246496898314957e-07
Position 290: 4.355916497548898e-07
Position 173: 3.3799978067473404e-07
Position 419: 2.7458093408965115e-07
Position 74: 2.4468199348513465e-07
Position 60: 1.495458309208159e-07
Position 893: 6.654308406017411e-08
Position 585: 6.448987093372907e-08
Position 242: 1.773532113481468e-08
Position 46: 1.1518720156404846e-08
Position 71: 1.0844785364876483e-08
Position 247: 9.763531260631184e-09
Position 604: 6.3965191026879175e-09
Position 157: 5.877726043936849e-09
Position 266: 1.3273171098571737e-09
Position 52: 6.733559678525321e-10
Position 253: 3.248024167485088e-10
Position 450: 2.2356959150312505e-12
Position 292: 1.7274596104806128e-12
Position 296: 8.258628525529225e-13
Position 255: 8.184881881337173e-13
Position 159: 2.3793421340988624e-13
