Gene = Msr-110
Position 2298: 0.0014145477539784035
Position 2893: 0.0014053818989651448
Position 1548: 0.001386919093624537
Position 4293: 0.0013321754352785848
Position 8897: 0.0013143200296881821
Position 8419: 0.0011931888283329875
Position 2077: 0.001112354331827729
Position 5020: 0.0010993863413890756
Position 515: 0.0010509639469319417
Position 230: 0.0010405362003288927
Position 7078: 0.001035037488192547
Position 2648: 0.0009573195959668099
Position 4216: 0.0008826723533422796
Position 9621: 0.0008457628784102033
Position 4653: 0.0008284750761589671
Position 4109: 0.0007524320528802872
Position 4789: 0.0007213386183005004
Position 9823: 0.0006944144391318207
Position 2072: 0.0006750773235048181
Position 52: 0.0006689779171529208
Position 9637: 0.0006312311845137598
Position 1817: 0.0006249352455222131
Position 1061: 0.0006220505630275388
Position 9364: 0.0005930222804968427
Position 5945: 0.0005870984698608081
Position 1711: 0.0005401172143145193
Position 4310: 0.0005269409859750462
Position 1159: 0.0005212259325161855
Position 240: 0.0005006984983835335
Position 7577: 0.0005003201125263157
Position 3957: 0.000498709375812285
Position 147: 0.00045689848964113316
Position 8601: 0.0004537082704285879
Position 4010: 0.00041919948054854424
Position 9218: 0.00041777586388573254
Position 2178: 0.0003906643456297841
Position 1855: 0.0003598837750129838
Position 5225: 0.00029617237839258
Position 520: 0.0002917436044466417
Position 1281: 0.0002830881832477927
Position 10130: 0.0002768097050540518
Position 4514: 0.0002743879286539248
Position 2045: 0.00026979238183049906
Position 5444: 0.00026289467310273133
Position 9422: 0.0002458435066065759
Position 5588: 0.00023900251289813028
Position 279: 0.00021528241593158728
Position 904: 0.00020605284425349914
Position 2499: 0.00020523900650790358
Position 4663: 0.00019794593438387587
Position 4144: 0.0001891849428819429
Position 7309: 0.00018686517542103838
Position 8195: 0.00018625696472424777
Position 4207: 0.0001818895944919284
Position 762: 0.0001803476976010465
Position 10013: 0.00017839054891285238
Position 3973: 0.00017762595089004476
Position 2258: 0.00017458747273247085
Position 10225: 0.0001683423589770524
Position 311: 0.0001632967647520397
Position 62: 0.00015970970999060308
Position 1408: 0.00015332637288700812
Position 3894: 0.00014977508285978492
Position 766: 0.00014348632128201584
Position 1983: 0.00013481539877583515
Position 4429: 0.00013100359819608642
Position 5629: 0.0001100747783855628
Position 2509: 0.00010227392407898717
Position 7053: 0.00010144352078071281
Position 80: 9.383534370011002e-05
Position 2514: 9.247326624059436e-05
Position 8829: 9.193754828545142e-05
Position 1839: 8.656995163455483e-05
Position 6: 8.448196941436887e-05
Position 2504: 8.432904516330392e-05
Position 481: 7.91580602887746e-05
Position 8069: 7.558702189661396e-05
Position 1007: 7.519184062626648e-05
Position 9230: 7.270482464253048e-05
Position 1014: 6.891858329998484e-05
Position 36: 6.473393458875127e-05
Position 2519: 5.982584094623326e-05
Position 4476: 5.824227803432791e-05
Position 6319: 5.7688918921089985e-05
Position 551: 5.490840645031522e-05
Position 1658: 5.4879710121110183e-05
Position 9852: 5.2635266043367004e-05
Position 2192: 5.21114626390041e-05
Position 2188: 5.164849339281554e-05
Position 2186: 4.962181350058077e-05
Position 2184: 4.856460784087003e-05
Position 2194: 4.7345385575969415e-05
Position 2190: 4.723521911402219e-05
Position 2182: 4.695533255852362e-05
Position 2121: 4.4217012686496493e-05
Position 655: 4.350248945682167e-05
Position 10035: 4.2486531436392586e-05
Position 2180: 4.247241215354295e-05
Position 10136: 3.977891060848655e-05
Position 9514: 3.896218275335337e-05
Position 3651: 3.721368370660952e-05
Position 5417: 3.438273048987399e-05
Position 4027: 3.372812358831758e-05
Position 3669: 3.1667869253898286e-05
Position 10115: 3.0167640841077447e-05
Position 4575: 2.8953743547966096e-05
Position 8620: 2.857605964893517e-05
Position 3970: 2.3019877342838798e-05
Position 648: 2.2593557790225157e-05
Position 9967: 2.243346462413734e-05
Position 10358: 2.1221030561624736e-05
Position 1293: 1.8070787670936493e-05
Position 8160: 1.757321490279492e-05
Position 33: 1.4597272623686551e-05
Position 1717: 1.3476435149825037e-05
Position 8969: 1.069975378823356e-05
Position 9553: 1.0318848674549307e-05
Position 9912: 9.952747320273226e-06
Position 10178: 9.499604675203773e-06
Position 1566: 8.404060701512955e-06
Position 173: 8.272939914339852e-06
Position 9825: 7.870236977080633e-06
Position 1380: 6.562375263412865e-06
Position 10056: 6.483975301629531e-06
Position 317: 6.456283899659851e-06
Position 4728: 6.06968735555713e-06
Position 638: 4.76116471724554e-06
Position 4542: 4.617597162074616e-06
Position 8786: 2.509496781577945e-06
Position 368: 1.8828284056373265e-06
Position 3734: 1.7036710555348458e-06
Position 2456: 1.4949463886185356e-06
Position 1026: 1.429185916850886e-06
Position 27: 1.3213438519797326e-06
Position 953: 1.1718946363018592e-06
Position 1054: 1.0324742311568013e-06
Position 1147: 9.764159372005632e-07
Position 1133: 9.520896567434632e-07
Position 1070: 6.973976332377774e-07
Position 3770: 6.73085414586695e-07
Position 10: 6.249173989679008e-07
Position 3721: 4.959809877710484e-07
Position 532: 4.3167291758957585e-07
Position 378: 3.5984568518086213e-07
Position 984: 2.4492392244227485e-07
Position 1553: 1.6771083143454909e-07
Position 9541: 1.404963681551428e-07
Position 9295: 9.525995016563606e-08
Position 9600: 8.064890147221855e-08
Position 661: 6.389851199159373e-08
Position 3641: 1.917976578127565e-08
Position 406: 1.1236030852993555e-08
Position 798: 9.036572922453536e-09
Position 8437: 6.364445899377635e-09
Position 389: 4.696466819683832e-09
Position 433: 4.5589451325172395e-09
Position 976: 3.3227648714699965e-09
Position 754: 2.811375878778705e-09
Position 747: 2.7314726561423515e-09
Position 9041: 1.4640796737058857e-09
Position 710: 2.7346203018055037e-10
Position 448: 1.5170673477360369e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7986: 0.9992666823795486
Position 8351: 0.960292627198606
Position 3518: 0.9583876367362023
Position 406: 0.927441384920057
Position 9744: 0.7570244879556223
Position 1924: 0.11147419235454704
Position 710: 0.05523142661420276
Position 10272: 0.04119450458814649
Position 3842: 0.037634860634942466
Position 3273: 0.03443830863745012
Position 2682: 0.03349221342730111
Position 1461: 0.032882878532394424
Position 734: 0.02658469968289305
Position 670: 0.022765729374729985
Position 8135: 0.02114394175778242
Position 359: 0.012008626297532738
Position 8931: 0.011532271909532352
Position 10159: 0.009099663829292361
Position 3312: 0.00871430048993276
Position 3797: 0.008227844529356555
Position 1953: 0.008118478898208964
Position 414: 0.00780916127831901
Position 9435: 0.007602776034534449
Position 9486: 0.0071854408266222415
Position 984: 0.007132753906249186
Position 9768: 0.006777993276756831
Position 8805: 0.005486234759641413
Position 1763: 0.00474110394688926
Position 9929: 0.0035784232732520168
Position 625: 0.0035758481772530555
Position 9123: 0.0033065421723090928
Position 8883: 0.003136630537227137
Position 3077: 0.0030068726796293505
Position 9712: 0.002717639557734901
Position 9926: 0.002592516859616376
Position 5724: 0.002259092309298605
Position 2408: 0.002218425219495217
Position 773: 0.0021192863070853534
Position 1369: 0.00199031579546826
Position 8724: 0.0019526327363855655
Position 8616: 0.0018521714566593448
Position 5760: 0.0017759125268703895
Position 6704: 0.0017715400613304547
Position 8946: 0.001727189495208773
Position 5695: 0.0016122732434832082
Position 1054: 0.0015143018641829938
Position 8754: 0.0014403281549096975
Position 9752: 0.0013951611711821345
Position 9778: 0.001355413771024183
Position 1264: 0.001315739764672714
Position 3629: 0.0013152875081859146
Position 726: 0.0012887156711886253
Position 5437: 0.0011436509443055233
Position 2938: 0.0010677124311184167
Position 3585: 0.000998852936562722
Position 10178: 0.0009556611700723878
Position 3194: 0.0009116629172913297
Position 8886: 0.0008920320601817944
Position 4589: 0.0008146653213813624
Position 600: 0.000802759165809608
Position 4809: 0.0007949523717335063
Position 836: 0.0007892139823514835
Position 7150: 0.0007708962683757434
Position 6881: 0.0007448171457774405
Position 1577: 0.0007370741450056289
Position 1789: 0.0007061200952677369
Position 9450: 0.0006796119628142541
Position 1130: 0.0006709191383498974
Position 4601: 0.0005903267857862239
Position 8772: 0.0005438181291387387
Position 633: 0.0005310404823646754
Position 9967: 0.0005290173209203797
Position 2381: 0.0005154288912757931
Position 573: 0.0005055505014723713
Position 4788: 0.000498343481110242
Position 2045: 0.0004918487617844792
Position 5344: 0.0004753033347032212
Position 243: 0.00044619086414083545
Position 3557: 0.0004406227107607779
Position 3960: 0.0004325266350076811
Position 8052: 0.00042127937947371665
Position 8463: 0.00040713017941021863
Position 8652: 0.0004046102737435817
Position 1898: 0.0003957467996455177
Position 4486: 0.00039508353916657934
Position 10279: 0.00036643603724562313
Position 3491: 0.00034799272635150394
Position 8676: 0.0003141999200844204
Position 9775: 0.00031272759527079756
Position 10406: 0.00027851055181773185
Position 8382: 0.0002085585067359979
Position 1589: 0.0002084956780814041
Position 4562: 0.0002046586390501551
Position 3527: 0.0002038663563422208
Position 8415: 0.00019827317499257528
Position 6717: 0.00019759936976072986
Position 10344: 0.0001857289868461755
Position 10094: 0.00016632565626184065
Position 8943: 0.00015044101712137565
Position 5542: 0.00014641951551552757
Position 5911: 0.00013710714516211798
Position 1545: 0.00013482486157391065
Position 9527: 0.00011614251150095062
Position 1030: 0.0001082522605579419
Position 8964: 0.00010498827991495346
Position 426: 0.00010432541324702396
Position 1990: 8.963646912496334e-05
Position 4377: 8.835808311317682e-05
Position 5656: 8.550912863719509e-05
Position 1511: 7.921517951675681e-05
Position 1465: 7.489784706051434e-05
Position 267: 7.224864575930987e-05
Position 3533: 6.755750443623428e-05
Position 8847: 6.65715318269526e-05
Position 1080: 6.543280918161506e-05
Position 5478: 6.464448294555009e-05
Position 272: 6.405431765798207e-05
Position 8142: 4.997419819751132e-05
Position 128: 3.9654518964210205e-05
Position 459: 3.759564280423441e-05
Position 1171: 3.6847536561545853e-05
Position 9537: 3.508164364182631e-05
Position 638: 3.3688431482197147e-05
Position 904: 3.3484254820437015e-05
Position 8460: 3.336680242409894e-05
Position 4126: 3.3148795473942476e-05
Position 3976: 3.287336588614092e-05
Position 1337: 3.075110308677051e-05
Position 2076: 2.9595318776380493e-05
Position 9492: 2.835649338734981e-05
Position 5568: 2.7832974252582977e-05
Position 8730: 2.7445177591270363e-05
Position 4066: 2.5162840789505277e-05
Position 1348: 2.42872979535524e-05
Position 9828: 2.4204918367598135e-05
Position 4050: 2.408302020758043e-05
Position 3234: 2.3634170982629908e-05
Position 9879: 2.2955452276367968e-05
Position 7077: 2.2836524240266445e-05
Position 8700: 2.1279459088222953e-05
Position 371: 2.1135713425198072e-05
Position 9495: 2.0652019621509002e-05
Position 9306: 2.024674807890339e-05
Position 10288: 1.889683009730986e-05
Position 254: 1.8562567795925473e-05
Position 8709: 1.7742694037486953e-05
Position 263: 1.7513063362341517e-05
Position 10101: 1.5387020838040288e-05
Position 8721: 1.5138287328346013e-05
Position 9943: 1.4957039199548544e-05
Position 9090: 1.3026489596398336e-05
Position 10145: 1.2614165814761517e-05
Position 786: 1.161864184952317e-05
Position 476: 1.0863772225461591e-05
Position 10123: 1.0181230115954186e-05
Position 8985: 9.866822227121306e-06
Position 7028: 9.238597827480225e-06
Position 1061: 8.671284579387122e-06
Position 1214: 8.621223005762581e-06
Position 8856: 8.443915082472217e-06
Position 8692: 7.679447859348974e-06
Position 9687: 7.558884736420215e-06
Position 1383: 5.919434467198713e-06
Position 1198: 5.225281379153033e-06
Position 8620: 4.575325546068389e-06
Position 9084: 4.513027548987899e-06
Position 96: 4.077153151207757e-06
Position 7937: 4.066527957788153e-06
Position 1477: 3.4602124797021344e-06
Position 7202: 2.964240325321065e-06
Position 104: 2.846282893591444e-06
Position 247: 2.5792855013866204e-06
Position 9162: 2.4220979847215844e-06
Position 8814: 2.3505521269357234e-06
Position 871: 2.3334117457055044e-06
Position 7580: 2.0456289090301663e-06
Position 8422: 2.0396470896194305e-06
Position 4357: 1.7262536053555254e-06
Position 8862: 1.5046255266111633e-06
Position 8678: 1.4404383609295742e-06
Position 7112: 1.407627787943522e-06
Position 3134: 1.1687113644610164e-06
Position 69: 1.0391591764563677e-06
Position 62: 9.674955239657031e-07
Position 3404: 8.626902040776979e-07
Position 3009: 7.876566487926127e-07
Position 7435: 7.81079769369901e-07
Position 3704: 7.405537858109049e-07
Position 7407: 7.129587120052258e-07
Position 202: 6.054348659643776e-07
Position 207: 5.860730538680905e-07
Position 2456: 4.802812800565953e-07
Position 6441: 4.5182773243050415e-07
Position 6819: 3.5857327690941035e-07
Position 2502: 3.33779812989204e-07
Position 4271: 2.5112275879826385e-07
Position 4164: 2.511186922949657e-07
Position 2919: 2.413718590521531e-07
Position 778: 1.9724829794551804e-07
Position 796: 1.7680258926880312e-07
Position 4275: 1.3968530473345524e-07
Position 1620: 1.0015099406761537e-07
Position 2499: 9.120693423651577e-08
Position 368: 3.624275071517055e-08
Position 488: 3.576847883820378e-08
Position 80: 3.507003441062484e-08
Position 71: 3.2139094877028916e-08
Position 3916: 2.870763518100595e-08
Position 221: 1.9493329242587407e-08
Position 52: 1.4664346357997512e-08
Position 868: 1.2525468820591199e-08
Position 497: 2.3756606212135926e-09
Position 423: 2.183971355583147e-09
Position 752: 5.715587324423056e-10
Position 520: 5.073586449673906e-10
Position 515: 4.392701585573818e-10
Position 378: 2.4048924702475653e-10
Position 480: 1.6640229725612913e-10
Position 223: 2.0778687391162047e-11
Position 544: 1.5197986100657664e-11
Position 4077: 1.3554439580794126e-11
Position 3929: 4.405518100198377e-12
Position 525: 6.097752340116783e-13
Position 376: 8.824008048558668e-14
