Gene = Sf3b2
Position 493: 1.1591988238569656e-06
Position 134: 1.1001645153739297e-06
Position 476: 1.0576471464917418e-06
Position 711: 1.0463850609476944e-06
Position 1559: 1.0054814571323658e-06
Position 1020: 9.666180331221304e-07
Position 721: 9.61539200937554e-07
Position 554: 9.195124072097944e-07
Position 2885: 9.063990969194436e-07
Position 1349: 8.627430040598103e-07
Position 1034: 7.250904549201805e-07
Position 2462: 5.783384168041435e-07
Position 617: 5.143998333386142e-07
Position 566: 5.127544766849622e-07
Position 551: 5.101213892165077e-07
Position 695: 4.41211332613992e-07
Position 1242: 2.638784843474687e-07
Position 965: 2.549895258750743e-07
Position 632: 2.5305448012657754e-07
Position 742: 2.4467746958135166e-07
Position 2117: 1.9413285930967247e-07
Position 730: 1.8208537610958634e-07
Position 509: 1.527481714033174e-07
Position 2024: 1.3050840977180758e-07
Position 753: 1.221696567786319e-07
Position 2831: 1.2017848268198506e-07
Position 1851: 1.0221622207019986e-07
Position 338: 9.788956362075442e-08
Position 1996: 9.357048682227869e-08
Position 435: 8.272435953500901e-08
Position 668: 6.818247543886016e-08
Position 725: 4.957691978668162e-08
Position 518: 4.882597789185396e-08
Position 458: 4.522327656735874e-08
Position 454: 4.2664847705137365e-08
Position 612: 3.6339036741440024e-08
Position 104: 3.188815046521475e-08
Position 67: 2.5485614630014752e-08
Position 109: 2.279222122370122e-08
Position 2122: 4.665454387604768e-09
Position 2128: 3.335224511732153e-09
Position 239: 2.6396936272921025e-09
Position 2230: 2.0958503580565056e-10
Position 217: 1.7207946571692942e-12
Position 461: 8.348984525013228e-13
Position 374: 1.0796966741741798e-13
Position 449: 5.61019238108354e-15
