Gene = Tig
Position 6199: 0.0008182640808966726
Position 7154: 0.0008083260667674305
Position 470: 0.0008078501794562114
Position 5344: 0.0007480812401937063
Position 1164: 0.0006996790131295112
Position 5254: 0.0006371958325747452
Position 4768: 0.0006335553439869801
Position 2262: 0.0006062377369807746
Position 5848: 0.0005498416651640752
Position 148: 0.00046769957026018464
Position 7149: 0.0004588122904475078
Position 6730: 0.00045384300597694913
Position 604: 0.0004487566465618033
Position 146: 0.00043093164338892315
Position 396: 0.0003617999225324209
Position 733: 0.0003331481194572518
Position 137: 0.0003294899037453354
Position 6501: 0.000328916578092465
Position 1203: 0.00032338352502181476
Position 132: 0.00031998664009790054
Position 8069: 0.0003149990181307099
Position 1105: 0.00031422788747209005
Position 3029: 0.00030407446241598033
Position 6246: 0.00030034300321719215
Position 6512: 0.0002739176045782142
Position 747: 0.0002482105193756773
Position 5852: 0.0002251623913110472
Position 187: 0.00022495713751434005
Position 5902: 0.0002159551756764281
Position 6444: 0.00020737680658089837
Position 5182: 0.0001971598693989783
Position 97: 0.00018120372436183127
Position 38: 0.00017963186885513435
Position 347: 0.00017746785018035724
Position 1563: 0.0001691136456626972
Position 564: 0.0001624127659492906
Position 4638: 0.00015997222377910932
Position 478: 0.0001509082054320513
Position 1048: 0.00014920371476449495
Position 130: 0.0001473505737222584
Position 5877: 0.0001435431784676918
Position 7818: 0.0001351246600425867
Position 4875: 0.00012828747082678832
Position 5278: 0.00012762107136667
Position 1192: 0.0001268723712491993
Position 6515: 0.0001264037196498903
Position 68: 0.000125931964128311
Position 535: 0.00011549078292869421
Position 5175: 0.0001045574876674445
Position 376: 9.852360377154549e-05
Position 910: 9.56187106572188e-05
Position 1640: 8.836595443466472e-05
Position 208: 8.818546342737046e-05
Position 6933: 7.242102139499416e-05
Position 5188: 7.005771316268915e-05
Position 2055: 6.917475833876866e-05
Position 2864: 6.785855058373094e-05
Position 4840: 6.717790056090507e-05
Position 1569: 6.637443347331089e-05
Position 4806: 6.589798007060281e-05
Position 6302: 6.510997950753784e-05
Position 2026: 6.420981282713444e-05
Position 889: 6.349563172286743e-05
Position 1989: 5.460947905294334e-05
Position 1151: 4.965392348643028e-05
Position 411: 4.485539898422371e-05
Position 6836: 4.454132145703657e-05
Position 5061: 4.346701406860254e-05
Position 5820: 4.1700900655695624e-05
Position 1710: 4.1090691649841764e-05
Position 157: 4.074255669123553e-05
Position 7057: 3.903900674813128e-05
Position 5059: 3.872092499816839e-05
Position 1107: 3.859855605491668e-05
Position 2700: 3.7632480608376205e-05
Position 5870: 3.594207704633322e-05
Position 6249: 3.436488793076503e-05
Position 99: 3.064393577080327e-05
Position 2116: 2.843415491831124e-05
Position 4956: 2.735628982668167e-05
Position 6376: 2.7085126043380142e-05
Position 305: 2.3567553722868362e-05
Position 1037: 2.318515034837357e-05
Position 8055: 2.230401855933847e-05
Position 2183: 2.1749271563547614e-05
Position 5121: 1.9840966608677126e-05
Position 235: 1.846560001533509e-05
Position 6362: 1.7837258242047154e-05
Position 2469: 1.7180362640705613e-05
Position 406: 1.5877687466803923e-05
Position 2492: 1.5862104092623015e-05
Position 1539: 1.5529436122655198e-05
Position 1856: 1.4872029045464817e-05
Position 6452: 1.4625807133844042e-05
Position 1206: 1.4304701995723428e-05
Position 1055: 1.3913852767474376e-05
Position 481: 1.3499251411372781e-05
Position 7661: 1.3444682984574492e-05
Position 1696: 1.3336018702667825e-05
Position 4886: 1.2763895764402206e-05
Position 6406: 1.260501227429375e-05
Position 5956: 1.1021801530966667e-05
Position 3587: 1.0323616027019251e-05
Position 5632: 9.824339879251058e-06
Position 635: 9.776791460616445e-06
Position 6389: 9.176505919158231e-06
Position 6187: 8.37817652701824e-06
Position 6524: 8.31941171687842e-06
Position 6196: 8.236291112358553e-06
Position 1928: 7.879084535328853e-06
Position 2032: 7.080352506905215e-06
Position 6166: 6.711516125751995e-06
Position 5762: 5.916756053670379e-06
Position 1931: 5.4235341346907225e-06
Position 5404: 5.227697537885958e-06
Position 5191: 5.088192313043199e-06
Position 921: 5.044526711191284e-06
Position 349: 4.891646168667172e-06
Position 1545: 4.645951735233543e-06
Position 307: 4.605396644255387e-06
Position 369: 4.226722942907006e-06
Position 12: 4.197143752901475e-06
Position 7667: 4.172875402652751e-06
Position 1002: 3.7509271254305362e-06
Position 8049: 3.5774233802265203e-06
Position 4928: 3.5410890200361355e-06
Position 4969: 3.366885268553508e-06
Position 1836: 3.063781891001627e-06
Position 7812: 2.913388144105676e-06
Position 5067: 2.831611662097267e-06
Position 5089: 2.723923766441849e-06
Position 6: 2.5517376262358944e-06
Position 5009: 2.4976022427899183e-06
Position 3581: 2.460172102469547e-06
Position 8073: 2.282887336641783e-06
Position 2516: 2.247989343849339e-06
Position 8006: 1.9440292261179695e-06
Position 2889: 1.7513850293445921e-06
Position 2874: 1.4829202715267164e-06
Position 5859: 1.4632488873223547e-06
Position 212: 1.4271029228794604e-06
Position 2924: 1.4032400969934017e-06
Position 5626: 1.3051594586294667e-06
Position 2180: 1.1644696646370193e-06
Position 4830: 8.441042504107866e-07
Position 2613: 8.348917952985375e-07
Position 5685: 7.718603636676514e-07
Position 2692: 7.343623069706427e-07
Position 403: 6.484876073771926e-07
Position 4039: 6.443802241427056e-07
Position 3149: 3.816824147306258e-07
Position 1887: 3.468264133288617e-07
Position 877: 2.2203124114367287e-07
Position 759: 1.4068800218278603e-07
Position 5963: 1.0708743568628491e-07
Position 6876: 9.184377312612128e-08
Position 6351: 5.0824278651295116e-08
Position 893: 4.929998613534062e-08
Position 847: 4.250820931371347e-08
Position 1433: 4.241261242962837e-08
Position 6020: 2.611221353970546e-08
Position 6356: 1.3751387002639012e-08
Position 6179: 1.0815010455471861e-08
Position 896: 8.682989437237675e-09
Position 837: 8.615689282201337e-09
Position 6031: 6.458175612002541e-09
Position 5442: 4.966475726105904e-09
Position 5116: 4.868617521292397e-09
Position 4986: 3.4498960778985805e-09
Position 3132: 2.541133253681705e-09
Position 1859: 2.291005074461717e-09
Position 2738: 2.2487770382315096e-09
Position 2210: 2.146325210421882e-09
Position 2780: 1.7728381330819629e-09
Position 3358: 1.7646267965830953e-09
Position 3136: 1.650458337191422e-09
Position 1904: 1.639234192775321e-09
Position 1753: 1.562925049088192e-09
Position 1661: 1.497208602356233e-09
Position 3216: 1.3595863830359698e-09
Position 3426: 1.039033407450442e-09
Position 2329: 9.31245207792578e-10
Position 5986: 8.755535240483503e-10
Position 7797: 8.704135396720479e-10
Position 2751: 7.910199869858691e-10
Position 2030: 7.217134176708667e-10
Position 5447: 4.048698827976365e-10
Position 4756: 3.5671962494420953e-10
Position 5450: 2.19660099151454e-10
Position 5205: 1.8591962845067652e-10
Position 1410: 1.1261314005159395e-10
Position 6660: 1.0658927569997888e-10
Position 5419: 6.418248429112776e-11
Position 4741: 3.9792316137812844e-11
Position 1583: 2.1960889433692875e-12
Position 5726: 3.8857126864477474e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5725: 0.9991483123124228
Position 4692: 0.9983865111222359
Position 789: 0.9581335455176226
Position 7811: 0.8640193406019351
Position 4330: 0.6956398939119506
Position 1358: 0.4899796741444953
Position 1370: 0.4709947020584607
Position 8006: 0.16194473304169432
Position 2515: 0.13304676418367417
Position 3931: 0.0340310587807463
Position 1633: 0.021983012112487554
Position 2491: 0.021916744381610898
Position 2266: 0.020460635817819726
Position 1104: 0.019220653832497506
Position 7210: 0.01499920923220425
Position 8040: 0.013960045942933642
Position 2902: 0.01289365240282365
Position 2341: 0.01223327674178943
Position 4510: 0.007834351064651385
Position 3780: 0.007390856652939716
Position 6565: 0.007157181331307752
Position 6976: 0.006484015566245173
Position 2272: 0.005822130389656118
Position 1770: 0.005293240700547693
Position 2722: 0.005116226230343238
Position 1119: 0.004571887485054793
Position 2692: 0.0043576036255854956
Position 799: 0.004208639368917833
Position 3385: 0.003996558546429395
Position 1639: 0.003268061409860893
Position 5457: 0.003180044374024314
Position 3793: 0.0028053937346680935
Position 2923: 0.0027807762891290375
Position 4306: 0.0026659350188163143
Position 3499: 0.0026657183918407687
Position 7546: 0.002620640487741725
Position 7042: 0.002591547118616849
Position 6712: 0.0025801892882410167
Position 2047: 0.002447394317633524
Position 3586: 0.002390151201372294
Position 4114: 0.0022750635272820573
Position 2770: 0.002155742988612038
Position 6709: 0.0021400452339638333
Position 3148: 0.00206894787983911
Position 3111: 0.00204970455750671
Position 8012: 0.002048010332330059
Position 3283: 0.001975058223904756
Position 4153: 0.001963533707003693
Position 1377: 0.0019517196236675247
Position 2644: 0.0019224866602509843
Position 4977: 0.0018783459597476355
Position 4156: 0.0018334665297705234
Position 3988: 0.0018189298150695168
Position 2044: 0.0017953780762922232
Position 604: 0.0017512441029010702
Position 3346: 0.0017444776174177158
Position 2443: 0.0017030778782330122
Position 4021: 0.0016232392991500579
Position 4734: 0.001580891423093303
Position 722: 0.0014179397237949476
Position 278: 0.0014155905833733635
Position 5242: 0.0013014696116237215
Position 2284: 0.001281006288375147
Position 1750: 0.0012382709973856564
Position 6994: 0.0011799885839886522
Position 6667: 0.0011496628942269367
Position 4009: 0.00114641464110441
Position 1900: 0.0010840767888128653
Position 3496: 0.0010326866219242269
Position 6886: 0.001012461413384648
Position 6604: 0.0009693295897988844
Position 4956: 0.0009254739692714241
Position 7693: 0.0009156032284977072
Position 3196: 0.0008788253007426539
Position 220: 0.0008275665676529122
Position 1188: 0.000821484548070664
Position 1980: 0.0007728037815235512
Position 6376: 0.0007718709449502346
Position 3799: 0.0007505663840962482
Position 1164: 0.0007455284289284683
Position 8123: 0.0007199853772871067
Position 2764: 0.000693195040193112
Position 1747: 0.0006656568429350112
Position 2698: 0.000644537467333436
Position 3088: 0.0006349455122051683
Position 7336: 0.0006236516244416963
Position 5899: 0.0006196554930462657
Position 2252: 0.0005960653386367378
Position 3634: 0.0005838388788806625
Position 7000: 0.0005721834982079626
Position 5316: 0.0005714301656136374
Position 1135: 0.0005400290350999164
Position 1685: 0.0005380929602512732
Position 3718: 0.0005376085821018724
Position 2842: 0.0005309296344367628
Position 3679: 0.0005109491888372036
Position 5944: 0.0004968850350386592
Position 2359: 0.00046072322515702043
Position 235: 0.0004511823195308635
Position 3142: 0.0004477332871431237
Position 6679: 0.000434476518065763
Position 3022: 0.0003872765398313418
Position 4836: 0.0003748981534179473
Position 6254: 0.00036599482039826025
Position 1417: 0.00035586972511998194
Position 7600: 0.0003398332194517039
Position 2767: 0.0003397310941274291
Position 7003: 0.00033661150463076595
Position 2059: 0.00033483284220227984
Position 8069: 0.00033239654015308274
Position 6952: 0.0003258641783858486
Position 3664: 0.0003252593007072477
Position 245: 0.00032370146337647214
Position 5734: 0.00031574444255693713
Position 5842: 0.00028415510390168084
Position 1876: 0.0002367751163740319
Position 5868: 0.00023617407279245107
Position 3304: 0.00023593661033191198
Position 2083: 0.0002311883395901846
Position 3190: 0.00022338659305305242
Position 3559: 0.00022232245700101828
Position 1128: 0.00021953709621768186
Position 2452: 0.00021761440556012412
Position 1014: 0.00021045952634466016
Position 3226: 0.00020885552495722367
Position 6865: 0.00020418651425164867
Position 883: 0.0001919437355318858
Position 3451: 0.00018802688028601757
Position 5319: 0.00018776370372780942
Position 2977: 0.00018498058627949854
Position 6751: 0.00018324039924885852
Position 646: 0.00018091135004042318
Position 7633: 0.0001763510763349122
Position 1798: 0.0001737029302887054
Position 2668: 0.00017188083434111395
Position 313: 0.00016990553919820085
Position 284: 0.00016686187533309602
Position 2446: 0.00016022914542414952
Position 1291: 0.0001546988283466168
Position 564: 0.00015446911348322985
Position 2593: 0.0001466397550522175
Position 5484: 0.000142807571842792
Position 2008: 0.00013352490687584419
Position 5322: 0.00012095811385344024
Position 1396: 0.00011899089469693841
Position 137: 0.00010895849807353005
Position 1654: 0.00010538734817237944
Position 6455: 0.00010429237964625052
Position 5343: 0.0001032946328535317
Position 6844: 9.574750677617691e-05
Position 1288: 9.491675022356694e-05
Position 2992: 8.853163052331053e-05
Position 7817: 8.716090268189225e-05
Position 1767: 8.63654329500644e-05
Position 7166: 8.593294218421378e-05
Position 6324: 8.509299267408184e-05
Position 6268: 8.13004247935888e-05
Position 5021: 8.086574318740537e-05
Position 2803: 8.053665509072636e-05
Position 1480: 7.82867707643651e-05
Position 6079: 7.723111721041463e-05
Position 8049: 6.931881689838069e-05
Position 1720: 6.53717448758158e-05
Position 1422: 6.026056039099615e-05
Position 1158: 5.8604532252058064e-05
Position 5007: 5.8104999118377636e-05
Position 8076: 5.715614057734789e-05
Position 6469: 5.42595719618979e-05
Position 5277: 4.951600900729965e-05
Position 6859: 4.648071312203218e-05
Position 6913: 4.374803209951774e-05
Position 6417: 4.3554278656230045e-05
Position 5382: 3.783223423375952e-05
Position 5475: 3.647649506050952e-05
Position 1192: 3.592389125439934e-05
Position 511: 3.4416231962472997e-05
Position 1795: 3.089286386920384e-05
Position 4941: 2.8924572779724122e-05
Position 1212: 2.8810060803071705e-05
Position 171: 2.7712495945911815e-05
Position 146: 2.6549198258508497e-05
Position 5848: 2.4806740654318976e-05
Position 1887: 2.466970227420005e-05
Position 1693: 2.4161325454233666e-05
Position 7225: 2.3875117589480905e-05
Position 4881: 2.384698532671297e-05
Position 6541: 2.3389442689840697e-05
Position 5827: 2.293614027984074e-05
Position 5082: 2.2128122820897626e-05
Position 199: 2.0953062419497072e-05
Position 5583: 2.030434425030111e-05
Position 1612: 1.9020025000300554e-05
Position 2152: 1.8688057671045715e-05
Position 2005: 1.818584101248292e-05
Position 5777: 1.7746293790766203e-05
Position 5217: 1.727503555646891e-05
Position 249: 1.6290023580158657e-05
Position 889: 1.5793204762747024e-05
Position 6232: 1.5558232108147693e-05
Position 5998: 1.470704880961419e-05
Position 851: 1.4102255225262287e-05
Position 5902: 1.3323464761570735e-05
Position 4974: 1.3050024722698317e-05
Position 8098: 1.270696448190814e-05
Position 5040: 1.2606803171394472e-05
Position 6151: 1.207194608834083e-05
Position 5163: 1.1661270409205965e-05
Position 6490: 1.0656620160556447e-05
Position 1710: 1.0629527708000743e-05
Position 5881: 1.0367991698247704e-05
Position 7918: 9.975942030623646e-06
Position 4902: 8.336439920744008e-06
Position 962: 8.023615270466519e-06
Position 470: 8.00004951743358e-06
Position 1836: 7.658414116520838e-06
Position 921: 7.3044144039807775e-06
Position 396: 7.260431381081183e-06
Position 446: 7.139534416977014e-06
Position 2095: 6.904693618743479e-06
Position 4818: 5.870064841748161e-06
Position 2155: 5.819605370728897e-06
Position 992: 5.714258214219182e-06
Position 877: 5.563470398911692e-06
Position 5196: 5.255011007442907e-06
Position 1267: 4.750791503143631e-06
Position 291: 3.9141580642671145e-06
Position 5247: 3.869234415946855e-06
Position 4875: 3.7673730783113753e-06
Position 1197: 3.5098605822326677e-06
Position 4886: 3.48005437185315e-06
Position 5048: 3.264589570913221e-06
Position 5058: 3.0335075317926146e-06
Position 97: 2.6520959945147805e-06
Position 196: 2.6387140437293932e-06
Position 518: 2.39859423382696e-06
Position 5289: 2.392985150113424e-06
Position 726: 2.346357002805549e-06
Position 320: 2.2245519058024424e-06
Position 2295: 2.108365152818769e-06
Position 869: 2.0553126056625605e-06
Position 703: 1.9403777687556075e-06
Position 1501: 1.889656929963883e-06
Position 4908: 1.8722805925333146e-06
Position 1206: 1.6781159046941443e-06
Position 300: 1.5956366764121667e-06
Position 1822: 1.5037933343095154e-06
Position 411: 1.383604895653958e-06
Position 989: 1.2671011610569702e-06
Position 2302: 1.2353214653795367e-06
Position 5127: 9.774827261907806e-07
Position 4752: 9.018588854180666e-07
Position 630: 8.993765953992638e-07
Position 4776: 8.182265938775344e-07
Position 8085: 7.919758097541925e-07
Position 5738: 7.25146806252873e-07
Position 2308: 7.166664023262751e-07
Position 1606: 6.915507979627967e-07
Position 178: 6.234342030594665e-07
Position 805: 5.826327589525106e-07
Position 4860: 5.797019647041468e-07
Position 1555: 5.377734525278959e-07
Position 909: 5.067619880618249e-07
Position 6841: 4.589910802887963e-07
Position 2377: 4.436104306161143e-07
Position 860: 4.292955623359153e-07
Position 971: 4.2170648145964796e-07
Position 1429: 1.1883394792925613e-07
Position 533: 1.0728741823838937e-07
Position 1451: 1.052537993338445e-07
Position 1438: 9.577583027427136e-08
Position 1384: 8.597759826210688e-08
Position 6076: 4.119757669624317e-08
Position 58: 3.876533972390927e-08
Position 68: 3.221802590537089e-08
Position 187: 1.400827003282796e-08
Position 2188: 1.1775561844639998e-08
Position 74: 8.101645356881217e-09
Position 1495: 7.198783741024334e-09
Position 5929: 5.1357235561872366e-09
Position 5956: 3.0813936356306086e-09
Position 5698: 3.784172015027006e-10
Position 611: 2.413951470642343e-10
Position 5688: 2.413946091753023e-10
Position 157: 3.781135028138076e-12
