Gene = Cen
Position 841: 0.001561016062266421
Position 314: 0.001376227261677018
Position 2335: 0.0013069411974170942
Position 1883: 0.00120769858778614
Position 262: 0.0011082348557273694
Position 195: 0.0009271874870400845
Position 915: 0.0007051326626992718
Position 1657: 0.0006762751263313554
Position 1287: 0.0006318132426902022
Position 2838: 0.0005968486359681811
Position 903: 0.0005412077552587079
Position 336: 0.0004884410173763358
Position 102: 0.0003906158808956787
Position 325: 0.0002874973937223929
Position 198: 0.0002861827086629165
Position 1109: 0.0002779214968741304
Position 593: 0.0001965338803762213
Position 1753: 0.00016860644301694511
Position 611: 0.00014613466731246412
Position 1101: 0.00011360688093145232
Position 1231: 0.00010094309379297503
Position 340: 8.307938265263347e-05
Position 243: 8.243078303275629e-05
Position 863: 7.916028703462012e-05
Position 1352: 7.271926589086821e-05
Position 331: 4.695732591635272e-05
Position 866: 4.520813150506857e-05
Position 113: 4.512015371108047e-05
Position 860: 4.38968671754129e-05
Position 1092: 1.3002767030191934e-05
Position 998: 9.658373999393919e-06
Position 650: 2.4274417285857207e-06
Position 464: 1.2801356973049742e-06
Position 1006: 1.2722375464067117e-06
Position 485: 1.2109527107645437e-06
Position 120: 1.0087460069580015e-06
Position 488: 9.75432508638593e-07
Position 467: 7.450094372150121e-07
Position 539: 7.271682694659624e-07
Position 1129: 2.952681840563909e-07
Position 76: 2.518607850170012e-07
Position 494: 1.3681700303378715e-07
Position 434: 1.0357612013755407e-07
Position 1124: 7.099414910368548e-08
Position 353: 3.4251520371388505e-08
Position 512: 2.986184200681045e-08
Position 971: 2.7303652955722057e-08
Position 668: 2.6266181020397854e-08
Position 978: 2.6078191670153143e-08
Position 347: 2.22003470080042e-08
Position 228: 1.765039841602438e-08
Position 696: 1.512576017442017e-08
Position 665: 1.4452845083633466e-08
Position 620: 1.3479393839004723e-08
Position 647: 7.000900294424079e-09
Position 183: 4.169235200169815e-09
Position 674: 4.162605716845095e-09
Position 500: 4.004114078931957e-09
Position 359: 1.8316377547433175e-09
Position 662: 8.479524521626806e-10
Position 590: 7.718955438835045e-10
Position 705: 3.528098602651487e-10
Position 509: 2.505945447483544e-10
Position 213: 1.3139627900791298e-10
Position 215: 1.9093740418525104e-11
