Gene = ssp2
Position 1152: 1.0468743889025555e-07
Position 1012: 1.0264583768000596e-07
Position 369: 7.778775011106851e-08
Position 661: 2.5512475642594967e-08
Position 349: 2.534352923817265e-08
Position 496: 2.016616249520418e-08
Position 479: 1.8072899710169208e-08
Position 553: 1.650927063613562e-08
Position 1712: 9.737716541412547e-09
Position 538: 2.0812639627989515e-09
Position 593: 7.057676021242283e-10
Position 931: 3.935799089198449e-10
Position 687: 1.15472171603282e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5958: 0.9952933031735784
Position 3557: 0.9095739011434584
Position 6217: 0.7426080808090867
Position 241: 0.5141770506186646
Position 5700: 0.4782051240391128
Position 3329: 0.29439534882737517
Position 2723: 0.21583596967758906
Position 320: 0.21180602894266276
Position 5310: 0.2052602230119391
Position 2571: 0.1822077705170941
Position 484: 0.11969411469905313
Position 6603: 0.10939953806464035
Position 4484: 0.1087897284064618
Position 4369: 0.1079378608678302
Position 270: 0.0714765472372516
Position 5519: 0.07130704581134203
Position 2857: 0.05054586281641887
Position 4115: 0.0484767795242304
Position 3443: 0.045288808141838825
Position 7184: 0.03466239597023732
Position 6577: 0.03232117592807629
Position 4873: 0.03205772206855531
Position 6331: 0.027625127556905646
Position 3115: 0.025308620935132285
Position 7587: 0.023878554419421678
Position 7686: 0.02240272061772882
Position 4131: 0.02182065515876924
Position 1426: 0.020674755467842452
Position 1408: 0.01969507830594903
Position 6246: 0.01843462848583588
Position 703: 0.01825981943484401
Position 3051: 0.017024704213699764
Position 5107: 0.01698156413310891
Position 4098: 0.01697786330242594
Position 3005: 0.016905629886043615
Position 6230: 0.01666340544137025
Position 4174: 0.015199591692006053
Position 2984: 0.01511257887341781
Position 3397: 0.014704082729970508
Position 366: 0.01439037664410393
Position 1984: 0.013070059196024298
Position 5573: 0.012808212551674938
Position 7442: 0.011547697638105408
Position 1140: 0.009135876098098666
Position 6825: 0.00857954494446172
Position 7233: 0.008020194916142774
Position 6765: 0.0076768413543084795
Position 6170: 0.007597492275630215
Position 6608: 0.007387167375500493
Position 496: 0.007273245308257621
Position 2729: 0.007227008713858128
Position 4694: 0.006726581446820991
Position 7836: 0.0065147430845269964
Position 5102: 0.0059664511439628315
Position 7817: 0.00558153055337173
Position 2539: 0.0053165764422548325
Position 1282: 0.005036476736983266
Position 6743: 0.004818474124495605
Position 4593: 0.004587490871742771
Position 3336: 0.004282797491550784
Position 2839: 0.004150072969492687
Position 2476: 0.004081241317613811
Position 3836: 0.004053684513208647
Position 3088: 0.003835621130824806
Position 2027: 0.0037644587434612644
Position 6313: 0.0036532773234272996
Position 2205: 0.0036182045408916196
Position 3062: 0.0035563539572057872
Position 1108: 0.0033533024650048864
Position 5980: 0.0031360072200188756
Position 2214: 0.002957929459675733
Position 369: 0.0029287243197005106
Position 2183: 0.0028422963553190166
Position 3164: 0.002738894777434938
Position 2309: 0.002713584993397872
Position 6304: 0.0025161851094618348
Position 3092: 0.0025122632783809895
Position 1649: 0.0024848923296491568
Position 3224: 0.002399503502239078
Position 3481: 0.002359059842649931
Position 4337: 0.002299072494408451
Position 2362: 0.0022965567321738007
Position 3017: 0.0022405014413843165
Position 2536: 0.002098492400068594
Position 7667: 0.002015337252111715
Position 3011: 0.0019631708376974233
Position 7504: 0.0019090584973954772
Position 817: 0.0018127193706789601
Position 2608: 0.0016041607660948038
Position 2145: 0.0013576234545829187
Position 6900: 0.0012269527932537011
Position 7593: 0.001191433953370742
Position 7271: 0.0011589787608611447
Position 1037: 0.0011405159477185889
Position 7361: 0.0010788679089891943
Position 1954: 0.0010266928244026324
Position 7396: 0.0010147467464883713
Position 6686: 0.0010104023840661817
Position 2519: 0.0010037456275973013
Position 4068: 0.0009733348814210228
Position 4200: 0.000960493064564601
Position 4021: 0.000879475794980178
Position 5489: 0.0008438595195517388
Position 5324: 0.0008078014201728566
Position 1220: 0.0008019892495585593
Position 2428: 0.0007858511377791958
Position 4460: 0.0007705284892480471
Position 1214: 0.0007624829438105232
Position 7743: 0.0007344899848613889
Position 6418: 0.0007340077014757099
Position 1051: 0.0007012148328885651
Position 414: 0.0006703966285087885
Position 1086: 0.0006649547365381677
Position 6705: 0.0006582200878655326
Position 4554: 0.000650409862816866
Position 7149: 0.0006411952505101015
Position 2389: 0.0006306787988969764
Position 2037: 0.0006166780651121942
Position 274: 0.0005801098761785015
Position 2244: 0.0005717622037387683
Position 6625: 0.00053452637090381
Position 7163: 0.00046113251603609504
Position 6355: 0.0004363298754285883
Position 6074: 0.0004103871820633949
Position 7552: 0.0004040865635976691
Position 4646: 0.0003817880822924124
Position 974: 0.00036289632490501986
Position 3541: 0.0003613989411652394
Position 629: 0.0003141051713168325
Position 6423: 0.0003115744737853296
Position 603: 0.0003104809279831778
Position 2467: 0.00028601586710417696
Position 6262: 0.00027093577405078466
Position 6536: 0.0002628179962142913
Position 7031: 0.0002490463753478679
Position 4699: 0.0002272929076875556
Position 4218: 0.0002128905789562699
Position 3865: 0.00019968278358094486
Position 7279: 0.0001939099282565108
Position 6635: 0.00017530610875460612
Position 7747: 0.0001361783668792949
Position 1765: 0.00013607252217960218
Position 399: 0.0001338426703365296
Position 1091: 0.00011260047801610445
Position 1155: 0.0001036008999336343
Position 1510: 0.00010155878632826026
Position 90: 9.987394300603402e-05
Position 1152: 9.067359202943384e-05
Position 4373: 8.626498641462348e-05
Position 567: 8.457011538576106e-05
Position 1525: 8.215440167328826e-05
Position 3803: 8.198581750439229e-05
Position 732: 7.835479977248434e-05
Position 6273: 7.14201902859927e-05
Position 6444: 7.023720851421493e-05
Position 1791: 6.816901961296952e-05
Position 553: 6.810236857288729e-05
Position 6034: 6.740282480944014e-05
Position 661: 6.067017750105901e-05
Position 1589: 4.727987431502124e-05
Position 547: 3.760348773878052e-05
Position 894: 3.15077494232544e-05
Position 1248: 3.140872729773957e-05
Position 3886: 3.0422946532483636e-05
Position 821: 2.632467307603194e-05
Position 1012: 2.319245465668144e-05
Position 4613: 2.1471481949701734e-05
Position 1477: 2.0528737480766265e-05
Position 1744: 1.9828782251068754e-05
Position 1309: 1.8923218100411112e-05
Position 584: 1.6991070108920463e-05
Position 3756: 1.689200832994653e-05
Position 336: 1.626299233364724e-05
Position 4243: 1.4726027645697005e-05
Position 1485: 1.3565136542633441e-05
Position 916: 1.3144958268860755e-05
Position 931: 5.8105480836866775e-06
Position 1786: 4.276157084740592e-06
Position 6346: 1.656625616243602e-06
Position 985: 1.1743001216791909e-06
Position 102: 7.598388368175106e-07
Position 387: 6.024972355121265e-07
Position 116: 3.0707949114354554e-07
Position 1158: 2.7836333412996104e-07
Position 112: 1.0426159206464352e-07
Position 375: 8.948199639955164e-08
Position 762: 4.462098834206122e-08
Position 581: 3.6555913869531726e-08
Position 194: 2.9787351466025408e-08
Position 276: 2.1811534871778304e-08
Position 124: 1.2016208841071326e-08
Position 175: 1.166939784617705e-08
Position 426: 9.993040146752804e-09
Position 432: 2.6546675585932633e-09
Position 1577: 1.2985825484469836e-09
Position 1566: 1.2443997616169294e-09
Position 166: 1.040432496976985e-10
