Gene = Rint1
Position 909: 0.00016450361831133427
Position 1060: 0.0001557438549856191
Position 577: 0.00012294471930842618
Position 1345: 0.00011756596412892432
Position 511: 0.00010844986405317008
Position 145: 9.1025054423315e-05
Position 1156: 8.766967852260344e-05
Position 943: 8.236739861649371e-05
Position 730: 8.001757475133056e-05
Position 619: 6.996036620707958e-05
Position 1604: 6.913734647774385e-05
Position 2546: 6.750791790174783e-05
Position 68: 6.234609839920479e-05
Position 639: 5.57500990596201e-05
Position 785: 5.327027124626679e-05
Position 2550: 4.8503291244053864e-05
Position 1057: 4.7972421208201565e-05
Position 1354: 4.441890096239587e-05
Position 1013: 4.372684867955349e-05
Position 1508: 4.346708447748851e-05
Position 1410: 3.725261038869032e-05
Position 1888: 3.676236764121868e-05
Position 1196: 3.465381124694194e-05
Position 718: 3.456099012346927e-05
Position 1131: 3.1385758888503726e-05
Position 1646: 2.9952033517406177e-05
Position 967: 2.8458079052064337e-05
Position 818: 2.6877595771768132e-05
Position 2565: 2.6485612442821038e-05
Position 499: 2.2438164946929075e-05
Position 2433: 1.9368181721378683e-05
Position 763: 1.8870811194252592e-05
Position 421: 1.834017748912832e-05
Position 1094: 1.8157162723519967e-05
Position 1678: 1.63649163802446e-05
Position 1248: 1.5147639857132494e-05
Position 1667: 1.5129137296722157e-05
Position 1221: 1.4092762311434309e-05
Position 316: 1.4059831667444954e-05
Position 1544: 1.3941754830763792e-05
Position 1838: 1.1926226189184598e-05
Position 842: 9.847899000096723e-06
Position 644: 9.491003852515491e-06
Position 1262: 7.2419805617943115e-06
Position 1232: 6.816462490075077e-06
Position 897: 5.927537835470008e-06
Position 1268: 5.4435810268403866e-06
Position 922: 5.432232162024028e-06
Position 1708: 3.917619548757638e-06
Position 1106: 3.320551020469409e-06
Position 2261: 2.6753687994043954e-06
Position 460: 2.440457484444811e-06
Position 790: 2.22450843305117e-06
Position 2526: 1.845508403857873e-06
Position 2465: 1.5032215862532603e-06
Position 546: 1.4080942818490978e-06
Position 433: 1.2733472974748832e-06
Position 829: 1.1864537330454026e-06
Position 470: 1.1095969345106783e-06
Position 793: 7.589026011109017e-07
Position 1253: 5.671416674730048e-07
Position 182: 3.271030346598296e-07
Position 439: 3.081807926465014e-07
Position 448: 2.868638930498692e-07
Position 429: 2.649779564698814e-07
Position 174: 2.408402652626424e-07
Position 415: 2.1084805271774384e-07
Position 1206: 1.3066665887393717e-07
Position 212: 7.14668243085842e-08
Position 186: 4.128389700221271e-08
Position 235: 2.503712487915606e-08
Position 135: 2.2429567098907767e-08
Position 225: 1.099315615247296e-08
Position 200: 6.72017667779825e-09
Position 162: 5.4397562684584935e-09
Position 400: 1.934232074090014e-09
Position 165: 1.875057660553783e-09
Position 442: 2.4555867201233346e-10
Position 391: 6.320888427544428e-11
Position 376: 7.28226538484853e-12
Position 583: 5.4839322945030045e-12
Position 472: 1.4508474958031994e-12
Position 479: 6.798919647277959e-13
Position 464: 3.057609840802248e-13
Position 484: 2.3848161002271915e-13
Position 541: 1.0483975703306715e-13
