Gene = byn
Position 3018: 0.00031358863741896506
Position 122: 0.00031053225704110035
Position 6429: 0.0003074801806078914
Position 7475: 0.0002886677944627549
Position 5743: 0.00027992869987415427
Position 1597: 0.00027512211514926186
Position 6824: 0.00026374307766919826
Position 4679: 0.0002521506599522929
Position 319: 0.0002184187093091036
Position 6389: 0.00020580761102375356
Position 5943: 0.00020403250590726716
Position 6931: 0.00017314071191485474
Position 8139: 0.00016475694845190212
Position 2305: 0.00015913160980183893
Position 7024: 0.00014227725759432722
Position 6256: 0.00013858524103671794
Position 930: 0.0001349762362603971
Position 5093: 0.00011383012470129966
Position 7015: 0.00011310857250097561
Position 7172: 0.00011027553992134292
Position 8127: 0.00010458126250899945
Position 6092: 0.00010373102345075521
Position 583: 0.00010044555266703421
Position 1378: 9.65967121697339e-05
Position 156: 9.629850633221363e-05
Position 1178: 9.488641049205694e-05
Position 5185: 9.469699042758503e-05
Position 2438: 9.180782382428186e-05
Position 8093: 8.604280939265236e-05
Position 754: 8.504325026292326e-05
Position 5026: 7.59228650625503e-05
Position 6148: 7.430509268413782e-05
Position 6490: 7.395570818460726e-05
Position 1728: 6.302524312822851e-05
Position 6081: 4.712584820787385e-05
Position 2141: 4.468379479739517e-05
Position 310: 4.4625024807668785e-05
Position 674: 4.375519627650764e-05
Position 5706: 4.35663158132852e-05
Position 7247: 3.9977424618419073e-05
Position 5446: 3.936437310090801e-05
Position 6690: 3.4707327355168355e-05
Position 5316: 3.397707838473448e-05
Position 361: 3.248944513079023e-05
Position 760: 2.9666599953521535e-05
Position 1085: 2.41297468253965e-05
Position 219: 2.3671539747092247e-05
Position 5325: 2.3451751684883794e-05
Position 1974: 1.9103223580953684e-05
Position 1390: 1.8692155414619366e-05
Position 7147: 1.729716807371037e-05
Position 6411: 1.7175215066312948e-05
Position 19: 1.6452995924547998e-05
Position 5653: 1.5826835173883177e-05
Position 1305: 1.2584023822931954e-05
Position 2195: 9.925269602753824e-06
Position 6630: 7.1904617883571225e-06
Position 224: 6.30875300586446e-06
Position 5755: 4.878596119204469e-06
Position 217: 4.1411379820116365e-06
Position 5687: 3.142986505926222e-06
Position 850: 3.1283477894029562e-06
Position 790: 2.9619997525782577e-06
Position 1274: 2.7427087464679634e-06
Position 191: 2.425382594983438e-06
Position 5749: 2.3533878769132225e-06
Position 1448: 2.2555730541429935e-06
Position 6119: 2.0095113236086725e-06
Position 5635: 1.689046647817565e-06
Position 1545: 1.289724713659113e-06
Position 1143: 1.249294999711717e-06
Position 1380: 1.1921102351655555e-06
Position 417: 1.0679463764821916e-06
Position 1558: 8.45075804957544e-07
Position 339: 8.389410021726774e-07
Position 595: 6.614141150882682e-07
Position 792: 5.365177408347799e-07
Position 734: 5.130646216603021e-07
Position 610: 4.762282857734708e-07
Position 778: 2.89737139765719e-07
Position 5880: 2.542373474394055e-07
Position 474: 2.005285844877058e-07
Position 941: 1.8806202698365867e-07
Position 376: 1.8398088636851137e-07
Position 7952: 1.6824589514096865e-07
Position 6102: 1.6561073686360907e-07
Position 943: 1.6235931040781936e-07
Position 476: 1.6119749104686754e-07
Position 6083: 1.289039103315515e-07
Position 776: 1.280837656637036e-07
Position 1161: 9.965480235248565e-08
Position 5189: 9.882718330922561e-08
Position 6061: 9.346826462778937e-08
Position 302: 8.38048867845684e-08
Position 6371: 8.132353963888052e-08
Position 7591: 7.073834648905223e-08
Position 6343: 6.514638400140185e-08
Position 5642: 3.8782655543354705e-08
Position 5616: 2.8169609155778274e-08
Position 6114: 2.569587737517086e-08
Position 437: 1.6992456320989423e-08
Position 5933: 1.1744929682738695e-08
Position 271: 1.1243726991975883e-08
Position 5891: 1.0367064205205881e-08
Position 488: 6.313793147782267e-09
Position 6019: 4.5033627584031025e-09
Position 6122: 3.396939136258161e-09
Position 527: 2.7388522301074186e-09
Position 6381: 1.5546187912924268e-09
Position 6719: 1.0933043577626852e-09
Position 1737: 9.369651488406847e-10
Position 852: 4.904025935114724e-10
Position 682: 4.0436616078541247e-10
Position 5856: 1.7754855833186916e-10
Position 6379: 7.250945709400281e-13
Position 5864: 2.8387466267977054e-14
Position 5842: 7.24275009676968e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5834: 0.9983735836778111
Position 6046: 0.9949169653445206
Position 4307: 0.9928761434244995
Position 5580: 0.9643343824227127
Position 7734: 0.863795212992876
Position 7271: 0.8537143756646514
Position 5336: 0.28938461560786527
Position 5039: 0.12302023737436264
Position 2057: 0.11828635045306943
Position 2343: 0.08609875866524562
Position 268: 0.08553442585671422
Position 3199: 0.08055081123494477
Position 5235: 0.05716876264916912
Position 5131: 0.05268394682256895
Position 4878: 0.05112150219228023
Position 1922: 0.03841844392433459
Position 6910: 0.03681079414006387
Position 4979: 0.034223191625523765
Position 6762: 0.028019954095393266
Position 3084: 0.02678672278287861
Position 6465: 0.026219475983436238
Position 892: 0.025405504915167628
Position 7189: 0.024666059285178683
Position 5091: 0.023029493770882183
Position 5602: 0.01886538366815248
Position 471: 0.018521037788426432
Position 271: 0.015803536210674974
Position 4990: 0.014601102612694615
Position 4935: 0.014514158910106522
Position 3208: 0.01383550223798575
Position 6358: 0.013750395495826987
Position 1545: 0.01361336983358289
Position 6759: 0.01335005242209982
Position 6495: 0.012660313384527845
Position 5069: 0.011820335155561407
Position 4883: 0.01113460455775658
Position 7332: 0.011100619064142779
Position 7774: 0.010984946667081425
Position 2276: 0.008592434303415334
Position 8174: 0.007844504742776296
Position 4850: 0.007530556190762969
Position 7702: 0.006903191015788192
Position 7792: 0.006198470491808709
Position 7154: 0.005977764592040732
Position 5416: 0.00551609776046316
Position 2066: 0.005437772063418156
Position 5098: 0.004731073036886741
Position 7362: 0.004224554222431642
Position 6239: 0.003977283781676725
Position 7510: 0.00378594862167142
Position 8023: 0.0034278557808643433
Position 1305: 0.0033914206856324705
Position 5006: 0.003333485992237228
Position 1614: 0.003312357726171578
Position 1322: 0.003159528047981474
Position 5059: 0.003091379579777566
Position 1447: 0.0030459330416730142
Position 507: 0.00290861917466367
Position 2081: 0.0027227642592844315
Position 7246: 0.0027123900211008505
Position 1611: 0.002443430180019272
Position 6148: 0.0021810723248768173
Position 754: 0.0019353193986820971
Position 428: 0.0019296854057657608
Position 2519: 0.0018432612115994833
Position 6690: 0.0017903881103739382
Position 1957: 0.0017836456034740196
Position 1030: 0.001601337486520987
Position 7242: 0.0015524718811512311
Position 2090: 0.0015509261120064835
Position 8209: 0.0015338547645558354
Position 2476: 0.0013753330026489883
Position 5849: 0.001338154408204078
Position 474: 0.0013260484507834997
Position 1864: 0.0012083757942689087
Position 3976: 0.0011885557890244788
Position 1594: 0.0010806981497642346
Position 3127: 0.0009991504473424553
Position 5213: 0.0009965478555025353
Position 6504: 0.000971061260527875
Position 6565: 0.0008953935304884611
Position 5523: 0.0008907727253243565
Position 822: 0.0008337029017383127
Position 6594: 0.0007875760592469123
Position 656: 0.0007359378064412763
Position 7056: 0.000712394088708315
Position 2531: 0.0006615793500941002
Position 6798: 0.0006504507066747918
Position 7551: 0.0006152792138636454
Position 2118: 0.000584120380637302
Position 1512: 0.0005726097939050239
Position 3033: 0.0005381720835928853
Position 7083: 0.0005260750321888351
Position 1027: 0.000501147421915758
Position 2249: 0.00047341884107967257
Position 6112: 0.0004703301626067549
Position 4215: 0.0004494043413249998
Position 7126: 0.0004488429869199251
Position 7024: 0.00042836868131599563
Position 2536: 0.00036027210831363326
Position 6220: 0.0003371252524411049
Position 4544: 0.000317347565454952
Position 6070: 0.00030992939552145366
Position 1676: 0.00030886940437168384
Position 395: 0.00030469043690134636
Position 217: 0.0003045394978889354
Position 2228: 0.00030453105343768237
Position 5762: 0.0002794239057886252
Position 183: 0.0002778224924641967
Position 2185: 0.00026413523908458577
Position 3787: 0.00025039148634030736
Position 4905: 0.00024417110089803277
Position 2901: 0.00023880604481926274
Position 556: 0.00022605503974775518
Position 7882: 0.0002208116025183485
Position 391: 0.00021874580462834993
Position 7007: 0.0002167339172068054
Position 6534: 0.00018939009950222203
Position 2124: 0.00018194382076735634
Position 7196: 0.00018020573844751956
Position 6447: 0.00017428988088570354
Position 5607: 0.00017149497850473504
Position 3301: 0.00016463147630062577
Position 7130: 0.0001643083451018292
Position 7067: 0.0001635600263264717
Position 4861: 0.00015642162550576503
Position 7099: 0.00014797109563614806
Position 5199: 0.00013105888658165277
Position 6729: 0.0001271688937811046
Position 1558: 0.0001225841347961324
Position 1265: 0.00012225170961469194
Position 1399: 0.00011752237784656707
Position 417: 0.0001174353709160834
Position 4154: 0.00011692817516362425
Position 4241: 0.00010677889180573771
Position 5305: 0.00010630411010643572
Position 920: 0.00010198161962779859
Position 8066: 9.899125918104985e-05
Position 6687: 9.545033716628087e-05
Position 6921: 9.532454070544556e-05
Position 3764: 9.34237552773728e-05
Position 6987: 8.509475021834847e-05
Position 7864: 8.466396028975493e-05
Position 1223: 8.208741211532487e-05
Position 6630: 8.048987446265956e-05
Position 1716: 7.526763630641035e-05
Position 5855: 7.499332495780671e-05
Position 1209: 7.30268382177924e-05
Position 1339: 7.288054610112218e-05
Position 734: 7.079835736984128e-05
Position 6943: 6.598907046719466e-05
Position 6332: 6.507750087748169e-05
Position 4362: 6.474765752991669e-05
Position 7822: 6.111419838276247e-05
Position 1646: 6.041954512764154e-05
Position 7886: 5.982789826988699e-05
Position 8139: 4.881264945054594e-05
Position 7448: 4.843423984424993e-05
Position 7133: 4.5946681444375005e-05
Position 7563: 4.118259020815143e-05
Position 3588: 4.1159760995443524e-05
Position 565: 3.979132730468314e-05
Position 376: 3.2799735588850826e-05
Position 6387: 3.232189509846371e-05
Position 2297: 3.222644813286844e-05
Position 4037: 3.20589664273797e-05
Position 5423: 3.013335855179434e-05
Position 8127: 2.9436302736283376e-05
Position 2400: 2.727291502973856e-05
Position 3542: 2.7166998043833813e-05
Position 191: 2.6282525917716044e-05
Position 2151: 2.5411246784465653e-05
Position 677: 2.4274856947590524e-05
Position 5662: 2.3300434087014073e-05
Position 293: 2.266871085344655e-05
Position 2738: 2.175228552536603e-05
Position 1106: 2.1714861436763016e-05
Position 318: 2.102733806380312e-05
Position 3348: 1.9160242721479308e-05
Position 5853: 1.831166578942319e-05
Position 1765: 1.5505543975569574e-05
Position 7311: 1.549836571391872e-05
Position 7807: 1.4744700675775184e-05
Position 923: 1.290767634986707e-05
Position 586: 1.22900054757487e-05
Position 3896: 1.2289729623220128e-05
Position 6831: 1.2251348158508223e-05
Position 1085: 1.0098645564688473e-05
Position 1378: 9.841328408499283e-06
Position 2992: 8.879112151336399e-06
Position 1839: 8.295424232620649e-06
Position 5943: 7.783611664997303e-06
Position 871: 7.6269808987909254e-06
Position 688: 7.174544035796398e-06
Position 1468: 6.8439221309989435e-06
Position 6429: 6.196009261652574e-06
Position 3351: 6.043376802199837e-06
Position 6994: 5.829106293262048e-06
Position 770: 5.490277886719908e-06
Position 3695: 3.3811047980044786e-06
Position 776: 3.2898643665889998e-06
Position 5948: 3.091692811895338e-06
Position 3641: 2.8985142579213624e-06
Position 3592: 2.8849202803249167e-06
Position 4888: 2.83069006343741e-06
Position 1456: 1.986080663684012e-06
Position 4709: 1.8070636321780548e-06
Position 2995: 1.364602751760398e-06
Position 156: 1.2368105400049082e-06
Position 302: 1.0603676365483333e-06
Position 3404: 9.039128961936999e-07
Position 3260: 8.126887750114272e-07
Position 5907: 5.835754461635036e-07
Position 1274: 5.092504744161273e-07
Position 6360: 4.264579455509132e-07
Position 315: 4.2496188143339945e-07
Position 604: 3.0749697454734263e-07
Position 5960: 1.0458762114103059e-07
Position 5921: 9.188530526263052e-08
Position 6202: 9.156400631840324e-08
Position 171: 5.496121354213008e-08
Position 6109: 5.253064621030774e-08
Position 5743: 3.921073112564877e-08
Position 674: 3.479799908980789e-08
Position 6241: 2.774297265483998e-08
Position 653: 2.216428251378944e-08
Position 1363: 1.69753509266054e-08
Position 202: 1.4362406240196791e-08
Position 930: 1.0331980813290192e-08
Position 5891: 7.754039508934522e-09
Position 6012: 3.022222626762214e-09
Position 1519: 6.756216798434065e-10
Position 583: 4.891678669567677e-10
Position 6172: 2.9818748625991017e-10
Position 6019: 4.133060111708865e-11
Position 339: 3.57843554234954e-11
Position 335: 1.4736376017489102e-12
Position 295: 3.560673660448707e-14
