Gene = Mdr65
Position 1638: 0.0001770546437671011
Position 4839: 0.00016885636088723565
Position 3710: 0.00015831367624761437
Position 4446: 0.00015783389913652954
Position 2094: 0.0001553351864862908
Position 2187: 0.00014895441014714682
Position 3517: 0.00014149186104138648
Position 750: 0.00013853596881374203
Position 4057: 0.00013724409879649962
Position 1827: 0.00013635490944339526
Position 196: 0.00012828660292689507
Position 2652: 0.00012214048217155498
Position 3110: 0.00011501673239396653
Position 3595: 0.00011486417828306071
Position 668: 0.00011302566421795769
Position 5001: 0.00011146854944631197
Position 1377: 0.00010507121016363585
Position 2867: 0.00010049185679783819
Position 3673: 9.495694561201114e-05
Position 1199: 9.477940887223729e-05
Position 3388: 9.211433075390681e-05
Position 5085: 8.900982836741659e-05
Position 4467: 8.859197430819637e-05
Position 1461: 7.982619960953434e-05
Position 3667: 7.826702577657239e-05
Position 3941: 7.706930657218215e-05
Position 103: 6.939763039310003e-05
Position 4002: 6.726211208587564e-05
Position 708: 5.992095132663231e-05
Position 3763: 5.891998629324383e-05
Position 2208: 5.8837759541951563e-05
Position 391: 5.8000826041388517e-05
Position 1800: 5.73429746265997e-05
Position 1106: 5.5031655619790034e-05
Position 2007: 5.132908964707836e-05
Position 3292: 5.124586569031715e-05
Position 297: 4.925495301034643e-05
Position 1711: 4.817259930376377e-05
Position 4773: 4.756496592106723e-05
Position 5052: 4.728652969496486e-05
Position 4047: 4.5391909628910335e-05
Position 1798: 4.534888408612373e-05
Position 2880: 4.069685046060223e-05
Position 2360: 3.99545341107778e-05
Position 5054: 3.7856412807035996e-05
Position 2102: 3.7641216518679357e-05
Position 1651: 3.5034639120863245e-05
Position 4387: 3.472512257248724e-05
Position 1151: 3.301472298617968e-05
Position 862: 3.17206475962829e-05
Position 976: 3.0673300640445606e-05
Position 799: 3.06207080009845e-05
Position 1075: 2.804196590379787e-05
Position 5045: 2.7801813577474823e-05
Position 386: 2.7707792643086706e-05
Position 234: 2.6695294146353763e-05
Position 1766: 2.663572666353745e-05
Position 639: 2.586839790027845e-05
Position 4068: 2.5499206852329527e-05
Position 1749: 2.451482916366271e-05
Position 5067: 2.4463485338891705e-05
Position 3645: 2.2808270113160896e-05
Position 2454: 2.0247164794891174e-05
Position 4303: 1.993946791715551e-05
Position 1368: 1.978251440610471e-05
Position 1763: 1.9162881793462258e-05
Position 3910: 1.9062579485349904e-05
Position 1482: 1.898845815348936e-05
Position 2269: 1.6972501864752175e-05
Position 2107: 1.6786600762895504e-05
Position 3696: 1.4509728555901802e-05
Position 1103: 1.40711747594143e-05
Position 4454: 1.2739537886431748e-05
Position 11: 1.2648329478145655e-05
Position 208: 1.2632003770821244e-05
Position 2505: 1.1438318472740544e-05
Position 3303: 1.139264967818305e-05
Position 2227: 9.933815952077004e-06
Position 2195: 9.675062637237341e-06
Position 4361: 9.628565951215142e-06
Position 1984: 9.328240106906028e-06
Position 1323: 8.58418294608656e-06
Position 605: 8.447249281371348e-06
Position 5072: 7.089112032761214e-06
Position 700: 7.008307147034901e-06
Position 672: 6.583189955973374e-06
Position 222: 6.547219094042519e-06
Position 421: 6.380000768868135e-06
Position 206: 5.534241700483716e-06
Position 689: 5.346298555711433e-06
Position 1935: 5.104109681978419e-06
Position 2616: 4.7326278365750684e-06
Position 2846: 4.4778890932395994e-06
Position 3007: 4.281758029772254e-06
Position 1641: 4.192288872865265e-06
Position 3665: 4.149600305661768e-06
Position 4260: 3.974044523186964e-06
Position 1111: 3.718655220348961e-06
Position 3129: 3.5816444093743502e-06
Position 1757: 3.515301581779487e-06
Position 459: 3.368400480774998e-06
Position 1360: 3.325397799563487e-06
Position 1943: 3.098743567246199e-06
Position 587: 2.8039277971831e-06
Position 636: 2.6971943868115105e-06
Position 2267: 2.639689420849074e-06
Position 1161: 2.4838455553048412e-06
Position 4581: 2.2427015584130684e-06
Position 2139: 2.1743036929359137e-06
Position 323: 2.0713113259566393e-06
Position 4496: 1.5033605719047605e-06
Position 1380: 1.3732863395041239e-06
Position 4479: 1.3494683115770703e-06
Position 1189: 1.3253905904952017e-06
Position 1206: 1.181266873890198e-06
Position 1624: 9.942992901651538e-07
Position 1133: 7.424616878732792e-07
Position 656: 7.148313805279758e-07
Position 5098: 6.240286078816374e-07
Position 343: 5.939324552065219e-07
Position 2237: 5.244924127588536e-07
Position 2342: 5.205841126464797e-07
Position 413: 3.537220571026615e-07
Position 2117: 2.7505586897388986e-07
Position 262: 2.4029120807700597e-07
Position 2220: 1.8767088342293876e-07
Position 1947: 1.746090296469193e-07
Position 1646: 1.0164761018618302e-07
Position 1398: 9.981305420235063e-08
Position 2279: 9.422192208455131e-08
Position 662: 8.726874687766502e-08
Position 3629: 8.028028051522437e-08
Position 3529: 2.780511300717646e-08
Position 1139: 2.350229165221835e-08
Position 461: 1.7223116921722422e-08
Position 1692: 9.037477744133795e-09
Position 1908: 8.98229803326945e-09
Position 1772: 4.788663555254967e-09
Position 3834: 2.2678352259323145e-09
Position 4570: 2.195185502559493e-09
Position 3930: 2.027766207682924e-09
Position 3831: 1.7872617208684506e-09
Position 425: 1.0025529366454357e-09
Position 2607: 9.584055991982023e-10
Position 4961: 2.4469054530525835e-10
Position 3456: 2.3426119553009986e-10
Position 3281: 2.2941201828563022e-10
Position 2931: 3.108168904413972e-11
Position 1311: 8.533454758044951e-12
Position 3648: 1.998995972377907e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1550: 0.9889515075553695
Position 1020: 0.9888223534240903
Position 2605: 0.9837973384973357
Position 4600: 0.9806861267998753
Position 3814: 0.9802542462288633
Position 3049: 0.9511391482331525
Position 1318: 0.9439221731025992
Position 4173: 0.8887988315809398
Position 2435: 0.8843137305945703
Position 1924: 0.8493745226731833
Position 840: 0.12919918021045465
Position 2448: 0.11350512102710623
Position 4223: 0.0767242551092308
Position 425: 0.04904134869680594
Position 1908: 0.036565245263916406
Position 2866: 0.03125027299607331
Position 2251: 0.02840081261637796
Position 2822: 0.02441526224081837
Position 1380: 0.019131422072298426
Position 3488: 0.01811713827093187
Position 4703: 0.016376416901926916
Position 2066: 0.015328448419116828
Position 3834: 0.011444717322265069
Position 3447: 0.010694921236730355
Position 617: 0.008715237083034608
Position 1557: 0.00858980235099042
Position 3310: 0.008348081443279627
Position 2909: 0.00582544753847448
Position 4022: 0.004514733620763076
Position 961: 0.004468452359906354
Position 3227: 0.004454748119545299
Position 4181: 0.004373528387553379
Position 2279: 0.0035856301673861187
Position 2692: 0.0034015333702621265
Position 3056: 0.0030823505032995862
Position 449: 0.002565725497923852
Position 791: 0.0023466404583107016
Position 2616: 0.0021829685188950133
Position 652: 0.002172965380767031
Position 201: 0.002154233177406446
Position 295: 0.00214665118594103
Position 1961: 0.0021319483826205132
Position 4607: 0.002012855545826055
Position 1414: 0.0018821584639302658
Position 2160: 0.0016363216576405458
Position 2026: 0.0016202257591918956
Position 3014: 0.0016130820441828313
Position 3665: 0.0015964341415515225
Position 401: 0.001543054942774511
Position 2253: 0.0015269670505745157
Position 788: 0.001418099411200471
Position 2755: 0.001211987853727005
Position 3616: 0.0011481561331064941
Position 4715: 0.0011066887872518457
Position 4411: 0.0009580313546617859
Position 4957: 0.0009155051423976119
Position 5035: 0.0008971502473441095
Position 5012: 0.0007675800182576112
Position 4435: 0.0007133961927183263
Position 3525: 0.0006977632384740282
Position 2047: 0.0006975373362757947
Position 1437: 0.000670602062393383
Position 1121: 0.0006609550721793188
Position 4861: 0.0006562355181935672
Position 5110: 0.0006250945859190998
Position 2181: 0.0005626561114272239
Position 4838: 0.000559298917984552
Position 70: 0.0004371210276924795
Position 3072: 0.0003919827845569675
Position 2195: 0.000390043376726578
Position 2641: 0.0003883774360917073
Position 2837: 0.00037291939250774927
Position 2607: 0.00036504734618551294
Position 2113: 0.00035833573324549735
Position 3733: 0.0003553197232099373
Position 3292: 0.00034638747422132657
Position 2175: 0.0003280276286046062
Position 2304: 0.0003015251004902538
Position 157: 0.00029533318099861583
Position 475: 0.00028682509554341654
Position 3023: 0.00027503114024878336
Position 4144: 0.00025833404770769536
Position 4510: 0.00025771389539727327
Position 5071: 0.0002536457654193961
Position 1331: 0.00023660325748195695
Position 3162: 0.00023603055878256278
Position 4884: 0.00023418281143206907
Position 3237: 0.00022518473171039753
Position 3109: 0.0002116870098247135
Position 1485: 0.00021019564974783866
Position 4357: 0.00020996375383227568
Position 2227: 0.00020257278195241784
Position 1698: 0.00020045167188178066
Position 5191: 0.00019632231298167136
Position 2308: 0.00018974005483643672
Position 1562: 0.00018759651698069415
Position 4969: 0.0001853558768682881
Position 3249: 0.00018287965927176898
Position 4867: 0.00017829335624375771
Position 4950: 0.00016738115307803663
Position 4501: 0.0001664311170860287
Position 1350: 0.0001660914552594933
Position 4444: 0.000153417612930465
Position 271: 0.000151740911572132
Position 1970: 0.00014507409768653082
Position 4339: 0.00014232261253306343
Position 689: 0.0001343005896421781
Position 1039: 0.000130746049888671
Position 4129: 0.000123674967300048
Position 491: 0.00012184507328671616
Position 2146: 0.0001208062517449537
Position 1165: 0.00011951638792689475
Position 2656: 0.00011929255614404161
Position 732: 0.00011630101599266093
Position 3848: 0.00011563916993137936
Position 144: 0.0001152522926426517
Position 2701: 0.00011131593540769854
Position 2669: 9.391071726369818e-05
Position 3919: 9.125154892065872e-05
Position 3150: 8.6457608509329e-05
Position 170: 7.74807033125021e-05
Position 3084: 7.209493844860022e-05
Position 778: 7.179060759543543e-05
Position 4693: 6.90139905644919e-05
Position 1211: 6.041770894150515e-05
Position 2627: 6.010631622598859e-05
Position 2458: 5.604628821689922e-05
Position 3177: 5.4808036856630006e-05
Position 908: 5.254677883817699e-05
Position 4934: 5.102275374601486e-05
Position 4788: 5.064833692041307e-05
Position 3948: 5.036640873173843e-05
Position 2353: 4.608619089687442e-05
Position 4667: 4.581313703395423e-05
Position 700: 3.800985492681434e-05
Position 4531: 3.691160618240468e-05
Position 164: 3.636137662423359e-05
Position 4650: 3.581408855216759e-05
Position 181: 3.412385652304596e-05
Position 1965: 3.248118156554072e-05
Position 2411: 3.2080728488552066e-05
Position 3607: 3.11037604918071e-05
Position 3281: 2.9852483288250915e-05
Position 4676: 2.373411047361277e-05
Position 3671: 2.258479592333369e-05
Position 494: 2.1443483645762858e-05
Position 3643: 2.1243083844503283e-05
Position 2842: 2.089101498969717e-05
Position 1257: 2.030248035809764e-05
Position 2764: 1.9869192767034474e-05
Position 3357: 1.8712972141857146e-05
Position 1052: 1.8329964837142266e-05
Position 2875: 1.7098535132513773e-05
Position 116: 1.7035761232885428e-05
Position 2651: 1.6873695880222836e-05
Position 361: 1.654400643934341e-05
Position 167: 1.6403549501206522e-05
Position 3135: 1.5767646348776872e-05
Position 1870: 1.4987240341784129e-05
Position 1528: 1.229893400802989e-05
Position 4047: 1.1728158846267186e-05
Position 1338: 1.1506144056221929e-05
Position 2462: 1.1438841640809591e-05
Position 1722: 1.1389204182069595e-05
Position 356: 1.1216051167515944e-05
Position 528: 1.0442870068025403e-05
Position 472: 8.648436572521507e-06
Position 4906: 8.545738308106136e-06
Position 74: 7.0305712189079326e-06
Position 3838: 6.28207180321802e-06
Position 3845: 6.132629175280173e-06
Position 2879: 5.871310564273323e-06
Position 1757: 5.621605240055608e-06
Position 89: 5.078008270103699e-06
Position 1984: 4.976857878839898e-06
Position 762: 4.774833550303026e-06
Position 2381: 4.760378356393221e-06
Position 1879: 4.671542015938017e-06
Position 5098: 4.37739411644758e-06
Position 2831: 4.359057471935184e-06
Position 2786: 4.290547466279147e-06
Position 1741: 4.078471423185897e-06
Position 497: 3.054366036414393e-06
Position 1838: 2.8471203705576545e-06
Position 458: 2.8312243509162738e-06
Position 1575: 2.8042437503020743e-06
Position 1282: 2.747661161287144e-06
Position 933: 2.582637849151088e-06
Position 103: 1.944494546289439e-06
Position 4763: 1.742764400058968e-06
Position 1711: 1.678415810599112e-06
Position 1581: 1.6205731864822624e-06
Position 2963: 1.2800549867754172e-06
Position 2489: 1.266229190474848e-06
Position 1706: 1.2575593129035716e-06
Position 1611: 1.0887721499344242e-06
Position 479: 9.530524798418092e-07
Position 1356: 6.817858520710799e-07
Position 453: 6.551978489081892e-07
Position 1490: 5.347811779009517e-07
Position 575: 5.1551125471051e-07
Position 2500: 3.6966674076400967e-07
Position 2534: 3.3827778783165925e-07
Position 1530: 3.061130841489383e-07
Position 1279: 2.2801789510197346e-07
Position 1236: 2.2300747986523563e-07
Position 1352: 1.9780909226940532e-07
Position 858: 1.7424734992328524e-07
Position 1596: 1.6984246425753257e-07
Position 1665: 1.530824091250843e-07
Position 2781: 1.437718572279122e-07
Position 862: 1.2093400960849327e-07
Position 750: 1.1610322291147883e-07
Position 1841: 9.976748847930799e-08
Position 297: 9.961261257511089e-08
Position 1173: 5.088396602189545e-08
Position 4112: 3.34905862026743e-10
