Gene = GABA-B-R3
Position 9394: 0.005325990677421411
Position 1371: 0.005240837023857744
Position 7179: 0.005026791125845299
Position 6539: 0.004988032446302443
Position 686: 0.004655255426666858
Position 2543: 0.00448103778018228
Position 671: 0.004299275668473651
Position 4173: 0.004114340142793997
Position 5076: 0.003839144327674738
Position 164: 0.0035204148282169255
Position 10645: 0.003256305377508528
Position 6528: 0.0030205153196239316
Position 10343: 0.0029190826254814205
Position 9694: 0.0024567140943358655
Position 9850: 0.0018791459891166922
Position 5042: 0.001808044073688811
Position 1585: 0.001618158160421306
Position 6640: 0.0014654885804038678
Position 8822: 0.0013327903137464433
Position 4050: 0.0013200446047138708
Position 2295: 0.0013091861593464236
Position 979: 0.0012936867747137797
Position 8311: 0.001218623903682064
Position 11328: 0.0010982266086794548
Position 3816: 0.0010646598759719893
Position 7699: 0.001030552196581317
Position 2291: 0.0010235031946505301
Position 2364: 0.0009330745987933443
Position 7082: 0.0008826423345932506
Position 975: 0.0008387215228934852
Position 10128: 0.000838477598428664
Position 7751: 0.000776996679591957
Position 9609: 0.0007709904478120776
Position 11452: 0.000753208125316147
Position 2479: 0.000723378462617356
Position 387: 0.0006498356189932593
Position 1529: 0.0006483680047053073
Position 380: 0.0006016220859878875
Position 6555: 0.0005704850915021277
Position 8109: 0.0005272155495958131
Position 9974: 0.0004910197872457678
Position 7677: 0.00047688774536511403
Position 883: 0.00045989888339942054
Position 1488: 0.0004512559742877247
Position 7426: 0.00043715043818620013
Position 1228: 0.00042528938511400376
Position 8801: 0.0003929050677177212
Position 9365: 0.00037564076251047664
Position 863: 0.0003637008009262585
Position 6140: 0.0003636219295308387
Position 7726: 0.00033889942996569915
Position 1040: 0.0003353891081532448
Position 365: 0.0003347632844072108
Position 7140: 0.00032390261697337147
Position 8462: 0.00030925246450211845
Position 5423: 0.000296940013770771
Position 9358: 0.0002912877546421123
Position 9367: 0.00027857635595737317
Position 251: 0.00027038244204156584
Position 10526: 0.00024295602416358895
Position 7690: 0.00023216708391741975
Position 5037: 0.00022688656696804636
Position 7755: 0.00021757870298408442
Position 10049: 0.0002062883030514237
Position 4659: 0.00020216819601500815
Position 1493: 0.0001797723496850923
Position 7321: 0.00017481071757092563
Position 1045: 0.0001703159605958687
Position 6224: 0.0001626643016545228
Position 5637: 0.0001549521617862827
Position 943: 0.0001465026211211298
Position 7746: 0.00014636492085541632
Position 948: 0.00013750855442769375
Position 8849: 0.0001224893870436057
Position 5645: 0.00011173131649926753
Position 9948: 0.00010878611096851295
Position 7538: 0.00010545754419654689
Position 261: 0.00010367137273108691
Position 10464: 0.00010036505911423748
Position 6118: 9.517593356239754e-05
Position 1365: 9.378200674363803e-05
Position 9435: 9.151796433734724e-05
Position 7985: 9.142739968848923e-05
Position 6211: 8.943282653699875e-05
Position 561: 8.88894864396367e-05
Position 6620: 8.503192366173514e-05
Position 1790: 8.443093356721282e-05
Position 8125: 8.430240306958696e-05
Position 5415: 8.261745309795477e-05
Position 9912: 7.841710960624554e-05
Position 8574: 7.779775842755283e-05
Position 1679: 7.423338474444102e-05
Position 751: 6.968726721289784e-05
Position 6596: 6.643277415213276e-05
Position 9333: 6.441606165696785e-05
Position 1974: 6.379372514518442e-05
Position 1394: 6.219429000475607e-05
Position 1695: 5.721728368472703e-05
Position 9945: 5.537669979754696e-05
Position 1461: 5.480161196962624e-05
Position 1189: 5.40570244723804e-05
Position 10377: 5.319211351173575e-05
Position 1593: 5.2387016096882316e-05
Position 627: 5.238634502573914e-05
Position 581: 5.1290355758616216e-05
Position 1705: 5.11283086232479e-05
Position 6436: 4.879631642172153e-05
Position 5403: 4.693717801507981e-05
Position 8332: 4.593470850560449e-05
Position 309: 4.473359622964994e-05
Position 7360: 4.383343800305556e-05
Position 5235: 4.279910215702034e-05
Position 9143: 4.0885916387478296e-05
Position 7458: 3.841825416556813e-05
Position 9236: 3.787512745990775e-05
Position 9660: 3.5998841184632485e-05
Position 1643: 3.543312864621952e-05
Position 8553: 3.208136539959766e-05
Position 867: 3.2033731616796906e-05
Position 7375: 3.072781291978633e-05
Position 10096: 2.6592625489384017e-05
Position 9475: 2.617197486368942e-05
Position 8242: 2.475154868447131e-05
Position 7247: 2.246502743100368e-05
Position 237: 2.0792110409453844e-05
Position 8457: 2.057142516244677e-05
Position 754: 2.024453668674292e-05
Position 10684: 1.4793581335093949e-05
Position 10119: 1.162970624580424e-05
Position 7326: 1.0264665552585063e-05
Position 9423: 9.744990630950653e-06
Position 9318: 9.144935348450676e-06
Position 1649: 9.076416411466372e-06
Position 1662: 9.073226813675737e-06
Position 7090: 8.450778020765321e-06
Position 9469: 8.183437068739575e-06
Position 235: 7.850848292667562e-06
Position 991: 7.062463998598984e-06
Position 9472: 6.438931776180012e-06
Position 857: 6.147614426713948e-06
Position 7362: 5.6786240451307734e-06
Position 8130: 5.5499342074479865e-06
Position 9832: 4.880074782370186e-06
Position 1673: 4.848910039693423e-06
Position 7153: 4.097377592040554e-06
Position 7164: 3.816698164369538e-06
Position 6908: 3.5953282631508763e-06
Position 9079: 3.5655210008996963e-06
Position 8088: 3.0483297812914636e-06
Position 1901: 1.7318535365596462e-06
Position 7998: 1.4521309829995857e-06
Position 9321: 1.433739127910144e-06
Position 9158: 1.4182215664094885e-06
Position 9699: 1.3287669238987135e-06
Position 757: 1.3137274634587372e-06
Position 937: 1.1915534509709618e-06
Position 275: 1.1606294972092734e-06
Position 454: 1.0580819980858519e-06
Position 9446: 8.38493589811127e-07
Position 9439: 7.971142538894706e-07
Position 849: 6.384059758739998e-07
Position 9064: 6.110789296841298e-07
Position 7915: 5.597898644237811e-07
Position 1192: 5.160942436495995e-07
Position 9563: 4.5372091663114347e-07
Position 880: 4.0183230559974643e-07
Position 9163: 3.885536720611379e-07
Position 447: 3.67281289273275e-07
Position 9448: 3.239533672438135e-07
Position 1024: 2.93957537021885e-07
Position 598: 2.72634870580668e-07
Position 865: 2.2259761743819998e-07
Position 9761: 2.2110326994514725e-07
Position 1205: 2.0117102196475604e-07
Position 9802: 1.953631722566148e-07
Position 9502: 1.5609473016889728e-07
Position 9451: 1.534187640802767e-07
Position 842: 1.478960171817772e-07
Position 427: 1.3611406419137322e-07
Position 7684: 1.3396186724494661e-07
Position 8559: 1.1381903917987605e-07
Position 8971: 5.1865495434414403e-08
Position 8298: 3.499756975283605e-08
Position 8186: 2.9258796811727226e-08
Position 6106: 2.660195467635545e-08
Position 8568: 2.06727206333069e-08
Position 8683: 1.850668026643042e-08
Position 8452: 1.744521332480573e-08
Position 7648: 1.1765612516535494e-08
Position 7080: 9.778057132557263e-09
Position 456: 8.842127142291865e-09
Position 871: 7.67347112898062e-09
Position 851: 3.9693160488424795e-09
Position 9825: 3.5073455689453553e-09
Position 9292: 3.4589836076304416e-09
Position 8188: 2.790812621067683e-09
Position 484: 2.23361170282894e-09
Position 9286: 1.8524581718943933e-09
Position 878: 7.889800543259719e-10
Position 7043: 1.8720237853357373e-10
Position 8153: 1.01281452984936e-10
Position 537: 8.620454843876379e-11
Position 9433: 5.74847161755692e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7854: 0.9567234066597258
Position 9285: 0.9363214714379867
Position 5883: 0.8260465820157779
Position 4541: 0.8031120814528816
Position 9733: 0.5822292205976252
Position 6722: 0.5415754446489615
Position 7182: 0.486057281764407
Position 5225: 0.34041704835075426
Position 8378: 0.3275057833546106
Position 9423: 0.2871205344264588
Position 8999: 0.28375337977062787
Position 9681: 0.2494706976997493
Position 11628: 0.2457724892976443
Position 7139: 0.23331601619258058
Position 5075: 0.20177937899159795
Position 6470: 0.1779254239911791
Position 5137: 0.17245702525744655
Position 3547: 0.14899947866760968
Position 1832: 0.1461444343343138
Position 8901: 0.1363172756585451
Position 9761: 0.11427194571238745
Position 7199: 0.11333982936644504
Position 10763: 0.10877416521990535
Position 7153: 0.10417235735488
Position 11821: 0.09982023962346867
Position 4796: 0.08976083976078425
Position 8079: 0.08728943617721059
Position 6746: 0.0857981312307101
Position 4592: 0.07594595725514719
Position 2749: 0.07216886991506206
Position 6388: 0.072145833173037
Position 8332: 0.06162612001736054
Position 1040: 0.0597903932080422
Position 5744: 0.05734141621561302
Position 3110: 0.04735541171741638
Position 3885: 0.045285461642956625
Position 4873: 0.042288311655791264
Position 9251: 0.04134954912146043
Position 6614: 0.041048319361485536
Position 6510: 0.040186854863395904
Position 7242: 0.03968242811552724
Position 4292: 0.032952854251364766
Position 8849: 0.031890453934885404
Position 6211: 0.03170627200525112
Position 11199: 0.030873978368925536
Position 8606: 0.0299182921655378
Position 5535: 0.027798225775830923
Position 5027: 0.027509819087634186
Position 7581: 0.02423032589421867
Position 12117: 0.024078528118472428
Position 5700: 0.023996542504678326
Position 5912: 0.02101066845056269
Position 9306: 0.01884473341553346
Position 3844: 0.018808977148503523
Position 5741: 0.018460914885738793
Position 4930: 0.018149344534134765
Position 10228: 0.0171586903806558
Position 8153: 0.016855791025336013
Position 5716: 0.016038765398287094
Position 8159: 0.015184546740393755
Position 8409: 0.014612503936041528
Position 9446: 0.014482118591496486
Position 8445: 0.013100203703630822
Position 2785: 0.01297372386769249
Position 1608: 0.012440691016817195
Position 4322: 0.01082506988520064
Position 7746: 0.010529584329399612
Position 6591: 0.009647923881809274
Position 6246: 0.008311067537063937
Position 8969: 0.008241962406898121
Position 7872: 0.008113304396174522
Position 3882: 0.007994033453614558
Position 10854: 0.007474236420866907
Position 1662: 0.007272695261074249
Position 7723: 0.0071979278762321994
Position 3487: 0.006904845713166411
Position 2663: 0.006494210828088752
Position 6808: 0.006030686811292405
Position 5829: 0.005960844162412006
Position 1810: 0.005835431801712234
Position 6258: 0.005692237890372837
Position 7424: 0.005301457011120191
Position 2900: 0.00515017896267922
Position 5051: 0.005058327074553695
Position 5886: 0.005052584389364184
Position 1900: 0.005014669248233839
Position 1854: 0.004938439313659806
Position 10017: 0.004883379845706791
Position 1181: 0.004633609388482383
Position 7802: 0.004346570850260584
Position 5231: 0.0042865360045095035
Position 11849: 0.004272038344480304
Position 11593: 0.004202866901619291
Position 5192: 0.004173778367767805
Position 6390: 0.004030646799414403
Position 1649: 0.0038946361410265758
Position 8822: 0.0036922023157132345
Position 4906: 0.0034328590087466617
Position 10929: 0.003238533593919662
Position 10443: 0.0031942006291631846
Position 2426: 0.0031605791990284384
Position 5045: 0.0031426624918176795
Position 10505: 0.0027653482519549638
Position 10551: 0.0026291505169437285
Position 8725: 0.0024953752478756018
Position 6313: 0.00249493315596223
Position 11213: 0.00241669626192176
Position 6908: 0.002322989583285067
Position 1253: 0.002306544414054914
Position 443: 0.002304761558387361
Position 6182: 0.00227568764288898
Position 6337: 0.0022027026749760754
Position 3911: 0.0021514327079058164
Position 9660: 0.002135112495596622
Position 925: 0.002034612656681905
Position 10523: 0.0020033404471308117
Position 525: 0.0019605291390077865
Position 2699: 0.0019388863751972148
Position 4826: 0.0019379994432635037
Position 11238: 0.0018506803399472931
Position 1072: 0.0017073847628512504
Position 4836: 0.0016889558592616141
Position 1953: 0.0015821128715337472
Position 9666: 0.0015173882201588646
Position 6241: 0.001499446759494914
Position 2813: 0.001460073794464441
Position 3198: 0.0013687683698342336
Position 631: 0.0013472518747191852
Position 5113: 0.0013387422126939566
Position 5801: 0.0013079810018037877
Position 943: 0.0013043591045474034
Position 7699: 0.0012882919135588226
Position 11235: 0.0012650435466296174
Position 7207: 0.0012103747065207381
Position 6060: 0.0011983465709944085
Position 10459: 0.0011327456040628524
Position 9236: 0.0011218003508368262
Position 11204: 0.0010952336623673172
Position 8253: 0.0010609665696597853
Position 10494: 0.0010449086747220272
Position 6767: 0.0010396443479064174
Position 5512: 0.0010279623747658855
Position 5922: 0.0009825914643528711
Position 4805: 0.0009656168704836675
Position 10857: 0.0009481131992656211
Position 6317: 0.0008201154130234938
Position 5957: 0.0008140180003540317
Position 2571: 0.0008049637373884243
Position 6217: 0.0007732491377730428
Position 7027: 0.0007236704916806536
Position 8212: 0.0007124527011949631
Position 10596: 0.0006650784692061883
Position 12271: 0.0006579968454310467
Position 2350: 0.0006277876116062295
Position 8449: 0.0006031392004427204
Position 5587: 0.0005370865780213741
Position 9461: 0.0005218655153745151
Position 10769: 0.0005173619044070161
Position 7164: 0.000505321640520675
Position 5276: 0.0005033778874176398
Position 9009: 0.00046154632437451614
Position 11217: 0.0004531982704764463
Position 1925: 0.0003907488446191893
Position 5636: 0.00039048821535261815
Position 8117: 0.00037561423948057797
Position 9694: 0.0003744154912340919
Position 1006: 0.00035261198565842577
Position 7818: 0.00032747781934318624
Position 857: 0.00029316727898981096
Position 3934: 0.00028663218584248896
Position 8121: 0.0002762581687724063
Position 8961: 0.00026395902839552424
Position 6229: 0.00026021556267510107
Position 1407: 0.00021564046403226751
Position 1679: 0.00021177225388065165
Position 1280: 0.00020721807334999771
Position 2032: 0.00018791675704548695
Position 8452: 0.00016584924336756566
Position 6779: 0.00015375428473409674
Position 4724: 0.0001472768512631282
Position 3946: 0.00014027267741664013
Position 3929: 0.00013465525712626618
Position 9774: 0.00011974651524580315
Position 5618: 0.00010566668243514447
Position 5688: 9.917642334867135e-05
Position 6814: 9.296483568477625e-05
Position 222: 9.120285244452693e-05
Position 9346: 8.439389795642455e-05
Position 427: 8.099897970598371e-05
Position 11126: 7.971220191068792e-05
Position 7898: 7.923742011344799e-05
Position 7595: 7.787774485152917e-05
Position 10112: 7.557813288762088e-05
Position 422: 6.711592563493447e-05
Position 7879: 6.524325470800318e-05
Position 5772: 6.32669606495875e-05
Position 9529: 6.139285135592223e-05
Position 9545: 5.83594406109581e-05
Position 1300: 5.450861614995518e-05
Position 8644: 4.95076897876103e-05
Position 6755: 4.395041206886595e-05
Position 306: 4.29283526309303e-05
Position 6856: 3.7350195645816354e-05
Position 5758: 3.625302953874829e-05
Position 6555: 3.438419349862549e-05
Position 6637: 3.04963675083958e-05
Position 7368: 2.8139000847290638e-05
Position 10173: 2.757919709521988e-05
Position 6101: 2.4783350961519395e-05
Position 7597: 2.253388728621273e-05
Position 7704: 1.958141887703489e-05
Position 878: 1.5764524692100593e-05
Position 7052: 1.2169368673485215e-05
Position 9292: 8.166814903433733e-06
Position 962: 7.504847370232547e-06
Position 10325: 7.273929328208067e-06
Position 7334: 7.131488881913107e-06
Position 1223: 5.686595731707657e-06
Position 365: 4.43573590085406e-06
Position 948: 4.3694722261368425e-06
Position 699: 3.7338991452751067e-06
Position 150: 2.1830043171883827e-06
Position 289: 2.08206282773521e-06
Position 863: 1.226332757067247e-06
Position 9326: 1.1268830232570985e-06
Position 641: 8.853985711463947e-07
Position 1370: 8.763411100157896e-07
Position 1142: 8.671861729511571e-07
Position 7634: 8.144801698346404e-07
Position 735: 2.9332511089734643e-07
Position 9825: 2.4294369987012937e-07
Position 336: 2.417998481848865e-07
Position 665: 2.3699335697860446e-07
Position 199: 2.3535010456166297e-07
Position 638: 1.7382738044289517e-07
Position 592: 1.349276196891586e-07
Position 380: 1.0466702665852358e-07
Position 247: 1.0238865913690023e-07
Position 180: 2.3369351840904814e-08
Position 464: 9.386335505480088e-09
Position 233: 6.075153030786793e-09
Position 742: 4.969348246710892e-09
Position 284: 2.728257644797672e-09
