Gene = Exn
Position 16396: 0.00032796409597376375
Position 3408: 0.0003067207997852124
Position 23807: 0.00030450342912404654
Position 9592: 0.00030191161763887047
Position 9826: 0.00027816865618045825
Position 15364: 0.00027551501976906604
Position 24004: 0.000273382059713025
Position 346: 0.00026634005949624474
Position 660: 0.0002617887981230137
Position 24202: 0.00024602324175083864
Position 5848: 0.00024292456087101672
Position 22560: 0.00023935641135778229
Position 23287: 0.0002189098464040726
Position 24185: 0.0002082505303787523
Position 3437: 0.00020715361817236935
Position 24285: 0.00020295963733859605
Position 4529: 0.0001944545647685829
Position 1552: 0.00016916122088635744
Position 21385: 0.00015776180657729846
Position 8927: 0.00014390420841499081
Position 22515: 0.00013847976410814636
Position 21253: 0.0001384208257358387
Position 23916: 0.00013680969655968314
Position 21438: 0.00013554018749342396
Position 23459: 0.0001267631844668638
Position 23922: 0.00010837067664054441
Position 24243: 0.00010443510569792554
Position 22480: 0.00010439946052726175
Position 24000: 0.00010217217668712151
Position 8000: 0.00010180240657801848
Position 15887: 9.989522290001834e-05
Position 22460: 9.268910709138351e-05
Position 21451: 9.072104339766558e-05
Position 22489: 8.979734488100011e-05
Position 4022: 8.720435696287232e-05
Position 2695: 8.54739165336688e-05
Position 23905: 8.408771600691124e-05
Position 2332: 7.17676228362025e-05
Position 22434: 6.817837571570373e-05
Position 1865: 6.46394827401127e-05
Position 273: 5.5080703150359865e-05
Position 202: 5.41560631975934e-05
Position 23617: 4.680164773825518e-05
Position 1809: 4.4957082260352376e-05
Position 24048: 4.109154885775097e-05
Position 22264: 3.968060433884358e-05
Position 827: 3.9430363567385745e-05
Position 419: 3.844518871282636e-05
Position 23263: 3.265508590062622e-05
Position 21389: 2.935414460119707e-05
Position 22464: 2.8579613577315955e-05
Position 22564: 2.6073268751679185e-05
Position 432: 2.5264652608143687e-05
Position 23870: 2.426244450416806e-05
Position 1858: 2.1009715496216357e-05
Position 23478: 2.0803545372980663e-05
Position 23810: 1.911899095217378e-05
Position 872: 1.587803822687837e-05
Position 506: 1.572950294035849e-05
Position 1869: 1.4597913299294208e-05
Position 863: 1.4469948582642263e-05
Position 228: 1.2789203387520419e-05
Position 23382: 1.2453156238083171e-05
Position 981: 1.2235643579730004e-05
Position 22233: 1.1798042054505641e-05
Position 223: 1.1043642510766358e-05
Position 23100: 9.137661114100788e-06
Position 1852: 8.684203745674617e-06
Position 850: 8.597115665090477e-06
Position 22767: 8.464193427341371e-06
Position 23830: 8.351543512051204e-06
Position 532: 7.89384220908072e-06
Position 22862: 7.705974113289692e-06
Position 1280: 7.186683773091018e-06
Position 23027: 6.7552182383142e-06
Position 44: 6.482280161763247e-06
Position 761: 6.3472027744104045e-06
Position 22900: 6.248628204488171e-06
Position 23873: 6.206110436310139e-06
Position 15393: 5.984380881331131e-06
Position 1439: 5.915844658702848e-06
Position 22111: 5.792304265181308e-06
Position 22745: 5.603681430600341e-06
Position 22496: 4.943325515982013e-06
Position 22738: 4.373416695574127e-06
Position 22780: 4.307312017529383e-06
Position 722: 4.1197849557080066e-06
Position 108: 3.695393521798652e-06
Position 22680: 3.215726148254735e-06
Position 733: 3.1130396984662475e-06
Position 784: 3.017557026971333e-06
Position 2117: 2.9040328755558704e-06
Position 650: 2.733660439574529e-06
Position 1137: 2.5701779720019076e-06
Position 100: 2.4142554637076916e-06
Position 2087: 2.369643386425257e-06
Position 1492: 2.3612297053652707e-06
Position 1080: 2.1238078473935583e-06
Position 1092: 1.950890951368206e-06
Position 23969: 1.8404808093956226e-06
Position 3514: 1.7435777240987907e-06
Position 23846: 1.7219551279324365e-06
Position 24079: 1.599587109001094e-06
Position 2483: 1.5436841463575832e-06
Position 969: 1.385026956823002e-06
Position 23919: 1.384572479195606e-06
Position 1375: 1.3106295798455807e-06
Position 21771: 1.207481060564384e-06
Position 21642: 1.1804984366435094e-06
Position 1640: 1.1776917128618844e-06
Position 21: 1.1538348125810444e-06
Position 939: 1.1472988483191038e-06
Position 1520: 9.93669760164364e-07
Position 24110: 9.795484899414237e-07
Position 239: 9.716390987184272e-07
Position 1559: 9.114191871608434e-07
Position 1510: 7.660755183386026e-07
Position 3014: 7.347195127769456e-07
Position 2781: 7.20909855067412e-07
Position 1592: 6.843006345754664e-07
Position 22644: 6.125262863280395e-07
Position 21845: 5.49540489252931e-07
Position 21648: 5.369803250216273e-07
Position 3878: 5.249174979357833e-07
Position 1505: 5.038893086066232e-07
Position 23879: 5.028570514245818e-07
Position 1075: 3.9656199915577174e-07
Position 22012: 3.669262607800864e-07
Position 22041: 2.959794484606688e-07
Position 23326: 2.8508212975899367e-07
Position 23318: 2.6250732671511347e-07
Position 21792: 2.541306375287838e-07
Position 153: 2.3277145415308018e-07
Position 1025: 2.041675669505616e-07
Position 210: 2.0112979517476749e-07
Position 1600: 1.76578326581955e-07
Position 1797: 1.7307051598415577e-07
Position 24299: 1.716636851088925e-07
Position 1817: 1.523125232714077e-07
Position 21972: 1.4578326638796832e-07
Position 22108: 1.1925845371841197e-07
Position 24008: 1.1854178911833212e-07
Position 22125: 1.1812134499942352e-07
Position 23453: 1.1287841221540578e-07
Position 21490: 1.0777483933242935e-07
Position 21716: 1.0300000196142428e-07
Position 21885: 9.902193756699324e-08
Position 21900: 9.74964002737365e-08
Position 1366: 9.73812877392268e-08
Position 21102: 9.712337692885374e-08
Position 23148: 9.347810149800617e-08
Position 23360: 9.090543177705979e-08
Position 246: 8.643810941722651e-08
Position 21593: 7.278072866223015e-08
Position 1846: 6.011859464204632e-08
Position 21512: 4.3781852539987984e-08
Position 22952: 3.411358513533812e-08
Position 21485: 3.1893724951039334e-08
Position 7: 3.0836107971576844e-08
Position 614: 2.5034014316130403e-08
Position 1143: 2.2718037108549483e-08
Position 21168: 2.007125051059942e-08
Position 541: 1.9445735669700256e-08
Position 22700: 1.648897285661634e-08
Position 795: 1.184658968758856e-08
Position 22670: 7.752152707398687e-09
Position 22379: 6.572609768963604e-09
Position 23799: 3.626513341097098e-09
Position 22906: 2.541308370852189e-09
Position 23788: 8.502795049967714e-10
Position 22786: 4.757509018251621e-10
Position 23098: 2.826478533552152e-10
Position 22628: 2.6358422821087416e-10
Position 23439: 1.5083915382770278e-10
Position 23112: 1.24778985762068e-10
Position 686: 3.8218101950724884e-11
Position 23456: 2.398655263687211e-11
Position 728: 9.690413726321212e-12
Position 804: 8.840172577193579e-12
Position 21066: 6.8928984548072306e-12
Position 764: 5.462556841924469e-12
Position 23716: 5.139002543377906e-16
Position 23204: 1.5364201052782195e-23
Position 23184: 7.047122928760415e-24

Sorted 3' Splice Sites (High to Low Probability):
Position 22346: 0.9999624153187806
Position 23964: 0.9991026750637105
Position 22603: 0.9971539919083184
Position 23695: 0.9920850743502517
Position 21310: 0.9556867640947226
Position 15222: 0.9490673648067494
Position 21000: 0.9423103241602192
Position 20488: 0.8194036768433915
Position 10545: 0.3632532899983872
Position 12579: 0.1231590993871778
Position 16417: 0.12137040717349885
Position 11840: 0.10269213665247896
Position 20239: 0.0646663823452862
Position 15608: 0.05769444325971934
Position 8702: 0.04400388064062548
Position 20968: 0.02701731561285601
Position 402: 0.025331300627147252
Position 20504: 0.023553793935043765
Position 1289: 0.018462915425449197
Position 14607: 0.017097925673089945
Position 24326: 0.015167829047289687
Position 16501: 0.013743885888080615
Position 10433: 0.01354993522934614
Position 21370: 0.012271396498364137
Position 21062: 0.012181885783347777
Position 1947: 0.010359072658746384
Position 22140: 0.010170026869496446
Position 20948: 0.009089882417257417
Position 16611: 0.008669564121890608
Position 23495: 0.008353734997469645
Position 1045: 0.00713813736587032
Position 14981: 0.006093969141005876
Position 9575: 0.00603151736217419
Position 23725: 0.005781782980459807
Position 2386: 0.005565577965366629
Position 22986: 0.005565083982331321
Position 3360: 0.0041591817739108795
Position 16453: 0.004080650294812079
Position 20534: 0.00330202028732284
Position 1025: 0.0032160660682283558
Position 21321: 0.003090944253009833
Position 6443: 0.0029746291397613612
Position 20923: 0.0026873677744637444
Position 19047: 0.0025378638526092605
Position 23547: 0.0024412463458973067
Position 6011: 0.001886418424822352
Position 15234: 0.0018515143858678766
Position 23728: 0.0018011767390110644
Position 4211: 0.0017987527240140328
Position 23474: 0.001777531266624047
Position 22989: 0.0017729723678997912
Position 21539: 0.001661321162715035
Position 6917: 0.0014184744723100815
Position 614: 0.0014161331444764395
Position 9578: 0.0013902825127323991
Position 1296: 0.001388540734405583
Position 23244: 0.0012510698747685753
Position 6897: 0.0012399671043383169
Position 5250: 0.0011991613365113093
Position 14785: 0.001183976562838369
Position 252: 0.0011663043838666786
Position 21417: 0.001126525286562841
Position 1056: 0.001101060153331212
Position 481: 0.0010912173194683708
Position 2424: 0.0010909241235429244
Position 7760: 0.0010783265877057982
Position 21495: 0.001059034809992643
Position 2419: 0.0010288818715614885
Position 1339: 0.0010236342613763713
Position 16354: 0.0010220854598680534
Position 21442: 0.001021471598307405
Position 22616: 0.0008965488880934577
Position 9757: 0.0008939701690388086
Position 1868: 0.0008698175357437504
Position 15642: 0.0008182292797240904
Position 15376: 0.000802987340523765
Position 7014: 0.0008021447634889853
Position 21355: 0.0007401179873014639
Position 447: 0.0006915541750839269
Position 21679: 0.0006806854680409482
Position 3282: 0.0006583887577876353
Position 10581: 0.0006015118520093411
Position 9888: 0.0005441630295871014
Position 24285: 0.0005422281137881537
Position 15852: 0.0005186033134029955
Position 20938: 0.0004880209575820222
Position 14747: 0.00047478115379412757
Position 153: 0.00046498261863560624
Position 21648: 0.00045531777259362905
Position 7618: 0.0004319123938475709
Position 3603: 0.00040037072015286496
Position 6649: 0.0003692147844652169
Position 14427: 0.0003682832971868827
Position 21824: 0.00036752633630753306
Position 5774: 0.0003589675134621505
Position 21403: 0.0003436654939605701
Position 6058: 0.0003400933528045951
Position 16156: 0.00032666114941821056
Position 6098: 0.0003241237073093584
Position 21009: 0.0003078769859755817
Position 21433: 0.0003015520368402901
Position 23556: 0.00028743776904954326
Position 571: 0.0002618679917619834
Position 21663: 0.00024112438747117556
Position 1730: 0.00023054802982557556
Position 22030: 0.00022907452869036385
Position 1685: 0.00022542937954841887
Position 16357: 0.00021484870819639222
Position 24340: 0.00021353491418979928
Position 2544: 0.00021082211116172137
Position 22969: 0.00021048263553494009
Position 24185: 0.00020071000549667006
Position 15771: 0.00019577026211812013
Position 733: 0.00019533933755755425
Position 17600: 0.00017615905136866223
Position 6683: 0.00017605252762127363
Position 7694: 0.00017338105359396673
Position 1363: 0.00016588140069714622
Position 24289: 0.00016113211530405222
Position 14212: 0.00015846348387560432
Position 7199: 0.00015120453777558987
Position 24260: 0.0001503708389648284
Position 325: 0.00013917403475616146
Position 21719: 0.00013517800634549573
Position 511: 0.00013162127674639222
Position 21551: 0.00013049996436310664
Position 24295: 0.00012702141299709353
Position 23975: 0.00011893436309600348
Position 1095: 0.00011607139051258945
Position 24212: 0.00010899387200304088
Position 3823: 0.00010849587533797228
Position 4849: 0.00010764736450640394
Position 1159: 0.00010172922374151482
Position 23172: 9.281440800962557e-05
Position 417: 9.237846435516805e-05
Position 23169: 8.788884912528637e-05
Position 15488: 8.730088363975789e-05
Position 4856: 8.253632888884245e-05
Position 5733: 8.108838102189061e-05
Position 21805: 8.063429133266624e-05
Position 3798: 7.200847698079776e-05
Position 5089: 6.476340149421678e-05
Position 21438: 6.277982732694928e-05
Position 24003: 6.001088635447073e-05
Position 23098: 5.544177179222597e-05
Position 22801: 5.530654094575631e-05
Position 23066: 4.917965861379379e-05
Position 22628: 4.71626745834215e-05
Position 22960: 4.6150622039524595e-05
Position 23740: 3.79549269399956e-05
Position 24071: 3.53598958835042e-05
Position 23281: 3.533704377640036e-05
Position 24359: 3.430358506027179e-05
Position 24042: 3.226737471716822e-05
Position 17644: 2.88655128621973e-05
Position 24199: 2.871441708443261e-05
Position 22261: 2.839907051597414e-05
Position 1820: 2.4619411434213406e-05
Position 3461: 2.3614364221472336e-05
Position 22563: 2.2637178099291717e-05
Position 22836: 2.1838732023392965e-05
Position 24243: 2.183461119409416e-05
Position 1365: 1.8689047175213467e-05
Position 2097: 1.8359694112137665e-05
Position 9517: 1.7426317181385363e-05
Position 1412: 1.6562362349683517e-05
Position 22367: 1.6155202692131244e-05
Position 24168: 1.4777740593584682e-05
Position 19855: 1.4410432697758602e-05
Position 23806: 1.164535046807521e-05
Position 2194: 1.1559908496833748e-05
Position 9033: 1.0251069670687946e-05
Position 2142: 9.71729289009813e-06
Position 5364: 9.167268128765171e-06
Position 22663: 8.655467636254423e-06
Position 23672: 7.984969661065684e-06
Position 24019: 7.716637360546228e-06
Position 22824: 7.489859970486976e-06
Position 2007: 6.353234212131695e-06
Position 6095: 6.294106954491475e-06
Position 4892: 6.222931451392815e-06
Position 22926: 5.867466692124715e-06
Position 23667: 5.383617761841856e-06
Position 23873: 5.275715492513594e-06
Position 22383: 4.094387040230972e-06
Position 6971: 3.829159849692025e-06
Position 1113: 2.872986555369241e-06
Position 784: 2.8449538741153596e-06
Position 23105: 2.8091809156676454e-06
Position 24068: 2.5581299481478605e-06
Position 14004: 2.2534448350198638e-06
Position 969: 2.0722987596127617e-06
Position 24119: 1.6089277956059971e-06
Position 5736: 1.109136224050508e-06
Position 22635: 1.0454308124588534e-06
Position 299: 7.732286752859892e-07
Position 1080: 7.472540845452984e-07
Position 905: 5.741361470847328e-07
Position 22460: 5.635045783596395e-07
Position 737: 4.77433039137105e-07
Position 1070: 4.564878235070532e-07
Position 202: 3.412856731763128e-07
Position 3408: 2.7474227054767013e-07
Position 126: 2.6361827312954973e-07
Position 22415: 2.531409051073156e-07
Position 432: 2.2239230031243197e-07
Position 117: 1.898826110914168e-07
Position 660: 1.4443192809441872e-07
Position 1205: 1.3816632349788316e-07
Position 23779: 1.280812712108053e-07
Position 344: 1.2251789619061175e-07
Position 760: 1.1786341021525043e-07
Position 23758: 1.0886697520175917e-07
Position 428: 1.0825790444181064e-07
Position 123: 1.0436870124880465e-07
Position 2563: 1.0074772067381771e-07
Position 2441: 8.964160213209858e-08
Position 3495: 8.838759988360047e-08
Position 22515: 8.794412549735931e-08
Position 932: 8.786964254322783e-08
Position 178: 8.456957528006459e-08
Position 188: 7.747731819610409e-08
Position 304: 7.231282215577053e-08
Position 246: 5.685220103693458e-08
Position 223: 4.867365350299321e-08
Position 1490: 4.6153326267315486e-08
Position 845: 3.1173069160964056e-08
Position 228: 7.127943934286787e-09
Position 208: 5.094089625149343e-09
Position 196: 4.0426681961503e-09
Position 1168: 3.558778505954769e-09
Position 271: 2.5823058536599775e-09
Position 22752: 1.2138962464880979e-10
Position 352: 7.646406534327874e-11
Position 559: 6.811099422374237e-11
Position 173: 6.5134763993067e-11
Position 751: 5.6458193313813695e-11
Position 23983: 5.5664981337049343e-11
Position 419: 2.8027308015558132e-11
Position 23997: 1.4155524386536638e-11
Position 24029: 9.40284111803835e-12
