Gene = l(3)76BDm
Position 400: 0.0002648818945160922
Position 4002: 0.00025583394852277493
Position 3231: 0.00022812438254629592
Position 3394: 0.00022495527391113937
Position 3957: 0.00021742844407134332
Position 3871: 0.00019532928452705106
Position 1428: 0.00019516139955125345
Position 3919: 0.0001886030668110754
Position 3161: 0.00018416163607417872
Position 4787: 0.00015353809715913438
Position 4772: 0.00014940743723623203
Position 1251: 0.00014568579758191596
Position 60: 0.00014070868115152133
Position 3859: 0.00013939543320869914
Position 5003: 0.00012281735560130627
Position 2847: 0.00011024088975599423
Position 3934: 0.00010929683977301573
Position 4384: 0.00010796254733670281
Position 4887: 0.00010314544530909062
Position 3366: 9.62306504826506e-05
Position 2914: 9.543702268431789e-05
Position 2697: 9.27147672115768e-05
Position 4425: 9.102493590302083e-05
Position 4322: 8.643804175672881e-05
Position 447: 7.614860170706617e-05
Position 1796: 6.953886513977545e-05
Position 3461: 6.669578824688344e-05
Position 49: 6.470544317635007e-05
Position 571: 5.8583849193042895e-05
Position 1107: 5.083122118745572e-05
Position 2110: 4.6780309101962656e-05
Position 4204: 4.675989489826013e-05
Position 3155: 4.3732221702954105e-05
Position 4796: 4.357400840271294e-05
Position 2455: 4.35413345862211e-05
Position 1992: 4.3467217631766974e-05
Position 5011: 4.271052861547924e-05
Position 228: 4.146626216610041e-05
Position 4738: 4.075502263248308e-05
Position 906: 3.976828820975535e-05
Position 731: 3.9538417882024584e-05
Position 39: 3.869837547197405e-05
Position 3631: 3.823781262109444e-05
Position 219: 3.536345928443413e-05
Position 4427: 3.4624347276910244e-05
Position 868: 3.256477680337195e-05
Position 3799: 3.13522948501744e-05
Position 3038: 2.995781079618929e-05
Position 2605: 2.9774781184008973e-05
Position 283: 2.953697203303623e-05
Position 2115: 2.700332428570895e-05
Position 1982: 2.6810351885257988e-05
Position 936: 2.6744025382086512e-05
Position 1999: 2.6378349416300222e-05
Position 73: 2.4759424864739745e-05
Position 4850: 2.4518835795867213e-05
Position 825: 2.4129104452830966e-05
Position 1099: 2.3535705953490856e-05
Position 1219: 2.2985691500660455e-05
Position 2716: 2.2816402748632767e-05
Position 1677: 2.121928959435626e-05
Position 1967: 2.1174124346340815e-05
Position 3895: 2.0395744364748666e-05
Position 3975: 2.024987124741446e-05
Position 848: 1.937344010830339e-05
Position 3901: 1.8797604130425688e-05
Position 1245: 1.7512221979275027e-05
Position 651: 1.700530636915832e-05
Position 3184: 1.6852257202684366e-05
Position 2194: 1.6097896743403236e-05
Position 2473: 1.577064499526703e-05
Position 4439: 1.5739858121401895e-05
Position 389: 1.4666263532565497e-05
Position 4727: 1.4409179400193252e-05
Position 1969: 1.3877820023196569e-05
Position 4478: 1.2701797753497976e-05
Position 1109: 1.2475721785303094e-05
Position 3144: 1.2119722556223235e-05
Position 37: 1.1185795440729596e-05
Position 3172: 1.0829886222149106e-05
Position 1557: 9.902316327810533e-06
Position 422: 8.435764795973315e-06
Position 2686: 8.283498398404595e-06
Position 1604: 8.025004281405891e-06
Position 2296: 7.530507045004999e-06
Position 42: 6.774834138450639e-06
Position 148: 6.1681999148426e-06
Position 4414: 6.157163091846242e-06
Position 1339: 6.1042633165422625e-06
Position 2674: 5.9610400753457825e-06
Position 1082: 5.374798374419942e-06
Position 44: 5.182232660638247e-06
Position 4180: 4.841287341312604e-06
Position 202: 4.587593887688577e-06
Position 1596: 4.138112523486202e-06
Position 2824: 4.001744817346937e-06
Position 1471: 3.988160786303017e-06
Position 1801: 3.934981032144387e-06
Position 1578: 3.7297890608750845e-06
Position 2615: 3.330261711262911e-06
Position 5005: 3.14027238420355e-06
Position 4740: 2.8850304617224816e-06
Position 392: 2.7864910651891577e-06
Position 5029: 2.5540289086874526e-06
Position 4171: 2.3979528205896164e-06
Position 3854: 2.396813484584175e-06
Position 1594: 2.247365306778489e-06
Position 2881: 2.2461668084816387e-06
Position 403: 2.1780341965133266e-06
Position 411: 1.948560498189929e-06
Position 1524: 1.9432997444054683e-06
Position 98: 1.8484647106915756e-06
Position 67: 1.8371736166045435e-06
Position 803: 1.3297319187486576e-06
Position 879: 1.142759172770194e-06
Position 271: 1.0372535793825354e-06
Position 1014: 8.823606222932468e-07
Position 2086: 8.692432002818519e-07
Position 871: 6.704351031679576e-07
Position 1509: 6.029379568325075e-07
Position 655: 5.008789444772097e-07
Position 2336: 4.5609868546292887e-07
Position 1480: 3.1924880259867923e-07
Position 2672: 3.149653668107183e-07
Position 158: 2.901121378527457e-07
Position 2887: 2.2708680093361064e-07
Position 2656: 2.1268028414690476e-07
Position 2704: 1.0919283559911507e-07
Position 4464: 1.026774836703324e-07
Position 2370: 6.89382424683735e-08
Position 153: 5.3573400755392414e-08
Position 4457: 5.2810157578854397e-08
Position 565: 4.790543631201754e-08
Position 4630: 2.868835437959015e-08
Position 584: 2.8396006549263802e-08
Position 4137: 2.297778348089108e-08
Position 3856: 9.260147220725686e-09
Position 3601: 8.683403050782113e-09
Position 2932: 6.801079061960541e-09
Position 4145: 5.023273323309184e-09
Position 563: 3.954694336791608e-09
Position 2413: 2.90440611393908e-09
Position 773: 2.471135435210486e-09
Position 596: 1.4942514690343874e-09
Position 1696: 1.4486936996769721e-09
Position 1043: 1.2716668732748564e-09
Position 3830: 5.974678183608248e-10
Position 575: 5.64167849397373e-10
Position 723: 3.7400312624728943e-10
Position 1718: 3.321590326606771e-10
Position 2032: 3.091811899431127e-10
Position 1300: 2.0660192865287767e-10
Position 601: 1.7455972626785217e-10
Position 3562: 1.6792458517467025e-10
Position 3566: 1.5887566851440763e-10
Position 2008: 1.4552447641849598e-10
Position 552: 8.705903721207713e-11
Position 550: 6.177397033914828e-11
Position 520: 3.34754673117073e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 535: 0.997963764186125
Position 2041: 0.9951604863792272
Position 2598: 0.9865603813514229
Position 756: 0.9788607440909877
Position 1738: 0.9772956784409165
Position 4127: 0.975187649993329
Position 3571: 0.9247584395179175
Position 3822: 0.05845766512309418
Position 3430: 0.047330248910749634
Position 2309: 0.04406916967574033
Position 3816: 0.02311249942017788
Position 3597: 0.017857726538768378
Position 3132: 0.016715225354038476
Position 1283: 0.01653299054514029
Position 2942: 0.015769339983797755
Position 1219: 0.012886615031473167
Position 3231: 0.012640913427054598
Position 2330: 0.00978704960949157
Position 4294: 0.008889197439490801
Position 1514: 0.008599570419919584
Position 4830: 0.00787122042747406
Position 2381: 0.007766379876947213
Position 1980: 0.007700874954132268
Position 2686: 0.007052686001536402
Position 3840: 0.0068830838514125
Position 3892: 0.006542558641996204
Position 765: 0.005704655855494184
Position 3279: 0.0052720714764766365
Position 1815: 0.0050848308081274714
Position 1238: 0.0044622234030245785
Position 879: 0.004381508292622204
Position 1349: 0.004092230086334662
Position 1836: 0.003992937316371248
Position 3601: 0.003743042595274067
Position 3296: 0.0034806112182824167
Position 3246: 0.0034803632506006975
Position 4204: 0.003436532181274162
Position 4137: 0.003163430189711644
Position 4067: 0.0026261243906380988
Position 2859: 0.002461644729225095
Position 67: 0.0020801738846333534
Position 868: 0.001750660374153478
Position 1133: 0.001748739941777601
Position 2097: 0.0017303386534904181
Position 4616: 0.0017157934734957768
Position 2947: 0.0016916331671381565
Position 3108: 0.0015974092164354465
Position 2656: 0.0014829702001865675
Position 2758: 0.0014436489995942757
Position 3708: 0.001359837122003782
Position 2048: 0.001060282591895355
Position 2318: 0.001054593711550967
Position 2930: 0.001037687346803685
Position 2378: 0.000959664104984405
Position 5073: 0.000915719042455643
Position 3061: 0.0009141435444164731
Position 889: 0.0007841562250460767
Position 5049: 0.0007526932512405403
Position 3844: 0.0007431527843364116
Position 894: 0.0006420658045236049
Position 902: 0.0006359659897686377
Position 4675: 0.0005978305158311869
Position 4096: 0.0005903663535052869
Position 3251: 0.000502941123368986
Position 386: 0.00044315376099927564
Position 3627: 0.0004350445704701949
Position 2862: 0.00041504538921793957
Position 1384: 0.000391645641874073
Position 1863: 0.00038153072766297283
Position 3208: 0.0003725045408972851
Position 2281: 0.0003553345664666374
Position 3144: 0.00035318879047363717
Position 3905: 0.0003431122523873615
Position 3863: 0.00032468953216971327
Position 3670: 0.00032360234293432957
Position 1480: 0.000308179290772188
Position 1055: 0.0002731238526872389
Position 1446: 0.00023987966929158336
Position 4891: 0.0002176122473696005
Position 4957: 0.0002051650695517656
Position 2224: 0.00020253922318643264
Position 2110: 0.00019780862835453006
Position 98: 0.00019339184609637848
Position 4309: 0.00018884715650225358
Position 2653: 0.00017512696276392387
Position 2734: 0.00016246766874008435
Position 3606: 0.00015966748407127813
Position 2881: 0.00015531235391315167
Position 3480: 0.0001548644269107123
Position 96: 0.00014066595503368998
Position 1181: 0.00013778435962922398
Position 1841: 0.00012158484478198981
Position 2062: 0.00011375215788982512
Position 1058: 0.00010194793264083649
Position 944: 0.00010149724607643257
Position 4593: 0.00010117830164537358
Position 389: 0.00010089400273230234
Position 3038: 0.00010080947784980315
Position 1093: 9.887543563259909e-05
Position 4359: 9.688713573547221e-05
Position 429: 9.645668006499393e-05
Position 398: 9.604670966990541e-05
Position 2285: 9.461110831653678e-05
Position 3989: 9.304766891726439e-05
Position 3826: 8.807255646111004e-05
Position 3612: 8.300615885402009e-05
Position 1258: 8.283540264481177e-05
Position 2405: 8.241930570666629e-05
Position 3919: 8.125528495860532e-05
Position 773: 7.444745254954424e-05
Position 4149: 7.37452363779467e-05
Position 1775: 7.358344109576364e-05
Position 635: 6.716149817478178e-05
Position 2997: 6.126874169973612e-05
Position 4874: 5.900982672121712e-05
Position 2166: 5.843490210323351e-05
Position 3485: 5.7572068876181956e-05
Position 1393: 5.6891491727699094e-05
Position 4960: 5.1462220694491405e-05
Position 4937: 4.866677331147515e-05
Position 1050: 4.406337064836108e-05
Position 4098: 4.230124445346993e-05
Position 803: 4.104053462563489e-05
Position 4318: 4.0570296025024866e-05
Position 2610: 3.8924563656279056e-05
Position 2183: 3.3075378784665144e-05
Position 1600: 2.8200425609596456e-05
Position 326: 2.8153202556836958e-05
Position 165: 2.664043372457126e-05
Position 1592: 2.5583587872304126e-05
Position 1177: 2.5184879268338428e-05
Position 3055: 2.4775943857343563e-05
Position 4528: 2.396756403833611e-05
Position 3058: 2.1941969300877253e-05
Position 1760: 2.1444167039979755e-05
Position 2118: 2.063475983202132e-05
Position 1293: 1.9971388101069815e-05
Position 1390: 1.8210711705873556e-05
Position 2271: 1.8193460012938017e-05
Position 434: 1.7737817001234305e-05
Position 2413: 1.6972331198420143e-05
Position 4464: 1.6387522175035874e-05
Position 2336: 1.626894024572147e-05
Position 2077: 1.548660934928381e-05
Position 3341: 1.4629808118885504e-05
Position 1642: 1.4283798599222381e-05
Position 4562: 1.4083819636906942e-05
Position 158: 1.398026565137108e-05
Position 308: 1.349538841294946e-05
Position 1006: 1.3165812185595317e-05
Position 4590: 1.2816673434665114e-05
Position 1014: 1.1770741326031873e-05
Position 3190: 1.1564295993066252e-05
Position 1242: 1.143285241524193e-05
Position 3052: 1.1283291781855029e-05
Position 4159: 1.1194668327849636e-05
Position 2817: 1.0530011916037814e-05
Position 1677: 1.0466728442998976e-05
Position 302: 9.72785187605319e-06
Position 2016: 9.689704231731285e-06
Position 3064: 9.632200151009173e-06
Position 4430: 8.97753783345765e-06
Position 995: 8.2423105124896e-06
Position 2893: 8.239115294882703e-06
Position 3922: 7.4896370617094205e-06
Position 2840: 7.243021794197748e-06
Position 977: 5.725943650306251e-06
Position 941: 5.631558739968076e-06
Position 3720: 5.1812180663207465e-06
Position 3678: 4.8879922618528404e-06
Position 1030: 4.642858118939732e-06
Position 800: 4.60083700226839e-06
Position 2615: 4.100538539458484e-06
Position 4574: 3.6883144256344133e-06
Position 3631: 3.450629424557137e-06
Position 2147: 2.97436501022287e-06
Position 2446: 2.6524151573672104e-06
Position 848: 2.523930083733612e-06
Position 950: 2.1803423120109296e-06
Position 563: 1.7694938160991204e-06
Position 3975: 1.6971735022235575e-06
Position 319: 1.6692167511027569e-06
Position 5002: 1.497059155329868e-06
Position 2455: 1.4395868638465927e-06
Position 1189: 1.405049635375421e-06
Position 2465: 1.1208793776386918e-06
Position 1933: 1.003404347737792e-06
Position 2154: 8.638106335254015e-07
Position 437: 8.563090582529092e-07
Position 3187: 8.120053974488889e-07
Position 2437: 8.099960631776765e-07
Position 2341: 5.266542253778832e-07
Position 1686: 5.157315094882033e-07
Position 2468: 4.3589963891103845e-07
Position 2462: 4.277005080876647e-07
Position 3212: 4.2505378641458465e-07
Position 2228: 3.90968674048789e-07
Position 2495: 3.723574065405515e-07
Position 1937: 3.430685362755749e-07
Position 2408: 3.406621399728049e-07
Position 2778: 3.3012015905414916e-07
Position 639: 3.0366532476953785e-07
Position 216: 2.492782166819764e-07
Position 2483: 2.322650295888222e-07
Position 293: 1.725248124988969e-07
Position 683: 1.5301012777401e-07
Position 2064: 1.315858882718475e-07
Position 2486: 1.2673936261828272e-07
Position 73: 1.245670419233316e-07
Position 2123: 1.1698358274226719e-07
Position 277: 9.618772339634219e-08
Position 2115: 6.725076497954914e-08
Position 1025: 1.0773673682851382e-08
Position 228: 2.5315106672841667e-09
Position 710: 1.9579435672965214e-09
Position 258: 1.102775668419816e-09
Position 697: 7.012365234062667e-11
Position 651: 5.0719035698980806e-11
Position 246: 3.627696627041133e-11
Position 174: 4.1277470615519944e-12
Position 702: 2.7931732795623154e-18
