Gene = bark
Position 10509: 0.0015768540995719361
Position 6177: 0.00152044245316627
Position 1193: 0.0014998727321893115
Position 3265: 0.001461518982549829
Position 6614: 0.0013019933561209704
Position 10946: 0.0012846436311331434
Position 13216: 0.001236597717719852
Position 14331: 0.0011984681769274007
Position 5588: 0.0011602846780028508
Position 1426: 0.0011098892563002965
Position 10223: 0.0011000208671227008
Position 4718: 0.0010441261827795361
Position 13912: 0.0009979606003262412
Position 12533: 0.000969021399147651
Position 10460: 0.0009388853989996432
Position 5786: 0.0008615841263031525
Position 10516: 0.0008207940336130896
Position 12460: 0.0008013091752785127
Position 193: 0.0007966703611394003
Position 5695: 0.0007900572371152724
Position 525: 0.0007654700145612953
Position 280: 0.0006951162076273655
Position 10849: 0.0006861886492080329
Position 10434: 0.0006668000782913928
Position 12857: 0.0006652618540273283
Position 1561: 0.0006613853362786309
Position 1389: 0.000657864886149221
Position 885: 0.0006574080359867842
Position 7318: 0.0006474843007159295
Position 2010: 0.0006441091633786172
Position 12128: 0.000639448898891226
Position 8557: 0.0006326210809753141
Position 2552: 0.0006305527859258877
Position 1128: 0.0006065734986651691
Position 12493: 0.0005894902502426441
Position 150: 0.0005865910174910638
Position 11112: 0.0005807282360804804
Position 708: 0.0005721574508425265
Position 14893: 0.0005572461853087907
Position 1081: 0.0005464201030939356
Position 1871: 0.0005331004367050058
Position 267: 0.0005233557303949559
Position 8589: 0.0005152100507106065
Position 14882: 0.0004658827691341123
Position 7321: 0.00044678009152673533
Position 1367: 0.0004084137044795504
Position 8181: 0.0003787962056622249
Position 1905: 0.0003737656660516016
Position 13879: 0.00036752934080816414
Position 1056: 0.00036123781711719285
Position 417: 0.0003580904495500015
Position 1361: 0.0003483733410174347
Position 12677: 0.00034735822353563806
Position 1330: 0.0003340799835448798
Position 6702: 0.00030673001903271655
Position 4213: 0.00030368955800965465
Position 14126: 0.00028662446224177385
Position 5806: 0.0002853102950261145
Position 350: 0.00028378895388534066
Position 821: 0.00028033979976998483
Position 6099: 0.00027640034988571306
Position 5574: 0.000273744257732526
Position 12189: 0.00027020362737318465
Position 9: 0.0002666682791382336
Position 12249: 0.00025339575747800394
Position 7054: 0.0002517387025007125
Position 12252: 0.0002325846843694156
Position 10330: 0.00021301358925295707
Position 12092: 0.0002126213390114618
Position 12939: 0.0002070774416914188
Position 156: 0.00020186894748833826
Position 10053: 0.00018888319052030498
Position 140: 0.0001888620133892616
Position 14248: 0.00018836611226213037
Position 12565: 0.00017445885847114086
Position 13304: 0.0001720849056393372
Position 3418: 0.00017199258461574938
Position 6282: 0.00016963299983417706
Position 13713: 0.0001689151563057207
Position 6431: 0.00016821681144514605
Position 13629: 0.00016667358246066222
Position 13203: 0.00016601599423233463
Position 3536: 0.00016324154677228758
Position 14128: 0.0001622765584189165
Position 15439: 0.00016138071712204074
Position 2786: 0.0001600463882140492
Position 1470: 0.00015551206705375877
Position 101: 0.00015098767743809588
Position 12622: 0.00015029263716670238
Position 1152: 0.0001480603374178135
Position 4039: 0.00014479257503079653
Position 7309: 0.00014404638758692306
Position 1150: 0.0001436863637293508
Position 3764: 0.00013714973160411216
Position 9899: 0.00013560496426528063
Position 27: 0.00012726522246137486
Position 13037: 0.00012495751319300266
Position 8511: 0.0001225036303449921
Position 7390: 0.00012165861631151177
Position 2782: 0.00011917542045520248
Position 3976: 0.00011610221946982223
Position 2462: 0.00011437271889450136
Position 2238: 0.00011075176720302191
Position 4526: 0.00011003824314174126
Position 1446: 9.995526758553872e-05
Position 12601: 9.954536148106792e-05
Position 598: 9.422999295651147e-05
Position 354: 9.322748983379133e-05
Position 13817: 9.187137960166237e-05
Position 1165: 8.941427857891343e-05
Position 12562: 7.962841385209539e-05
Position 13400: 7.878211746382697e-05
Position 20: 7.796591781970196e-05
Position 412: 7.489592185716685e-05
Position 503: 7.268384978224813e-05
Position 13813: 6.921763756084013e-05
Position 9342: 6.589350963744108e-05
Position 12691: 6.546219813748253e-05
Position 400: 6.45692625782028e-05
Position 1545: 6.110231021233733e-05
Position 656: 5.55795184767007e-05
Position 312: 5.352451230188209e-05
Position 11070: 4.765455315248241e-05
Position 12975: 4.620931306196109e-05
Position 12133: 4.272992856386605e-05
Position 1937: 4.096824334805684e-05
Position 10283: 3.9238257298538953e-05
Position 6960: 3.588839239368662e-05
Position 13759: 3.326053522530831e-05
Position 12386: 3.206655681425245e-05
Position 894: 3.062707519619835e-05
Position 6102: 2.8182468604444526e-05
Position 12356: 2.738046265302422e-05
Position 13193: 2.521975086421123e-05
Position 12232: 2.4874477600568014e-05
Position 12446: 1.7421925608396022e-05
Position 13588: 1.6537519004796752e-05
Position 13040: 1.2586368593821851e-05
Position 1503: 9.486915675056802e-06
Position 817: 8.607743748942842e-06
Position 6063: 8.28056348596154e-06
Position 14191: 7.79560709618594e-06
Position 787: 5.607096460024067e-06
Position 6843: 5.597720652161211e-06
Position 7051: 5.480443410637937e-06
Position 12809: 4.48979665421213e-06
Position 13046: 4.443370385923658e-06
Position 6907: 3.923724983126289e-06
Position 723: 3.8106748996628286e-06
Position 531: 3.6948719239351996e-06
Position 6056: 3.314759889281364e-06
Position 13803: 3.2030312153614776e-06
Position 9881: 2.7092296666482564e-06
Position 14462: 2.5374846132997385e-06
Position 569: 2.381018655736062e-06
Position 6252: 2.3738902086787757e-06
Position 7422: 2.2599021804209623e-06
Position 12946: 2.2170653659317425e-06
Position 1005: 2.0748068929292252e-06
Position 4: 2.0407178198963236e-06
Position 13376: 1.913263757198864e-06
Position 5736: 1.3470162596894624e-06
Position 985: 1.2213745449288676e-06
Position 9888: 1.1143394683570723e-06
Position 13586: 1.0887876634061664e-06
Position 13356: 1.0725835326480343e-06
Position 13313: 9.383587958441929e-07
Position 7926: 9.083391002549698e-07
Position 505: 8.035969374107466e-07
Position 13440: 7.261246721782102e-07
Position 12960: 7.050703697362264e-07
Position 1044: 6.733076581160687e-07
Position 6037: 6.65397894163536e-07
Position 278: 6.61363348303161e-07
Position 6201: 6.597572358704979e-07
Position 965: 6.304987981388774e-07
Position 5884: 6.262703936299021e-07
Position 6589: 5.998234267525771e-07
Position 104: 5.35350917244357e-07
Position 5543: 5.234352346976118e-07
Position 6717: 5.086768019878537e-07
Position 6069: 4.5321611605756565e-07
Position 6319: 3.8597329361811476e-07
Position 977: 3.634487610052715e-07
Position 12109: 3.2065133695962504e-07
Position 6034: 2.537841238429772e-07
Position 1588: 2.2404281206659905e-07
Position 5525: 2.1247778969145892e-07
Position 8547: 1.1645774072387567e-07
Position 856: 1.084812521063143e-07
Position 293: 5.1558116171167294e-08
Position 5976: 3.237433224203836e-08
Position 12555: 2.5475700155676172e-08
Position 12412: 2.0134737470558014e-08
Position 13080: 1.2945038127637403e-08
Position 12589: 6.059281833973638e-09
Position 13389: 3.4799550098612995e-09
Position 5764: 2.761833735860619e-09
Position 13270: 1.6923674177642653e-09
Position 6356: 1.0676371946681958e-09
Position 13266: 6.112943621679768e-10
Position 120: 5.209817833995643e-10
Position 8710: 4.703769274843158e-10
Position 8522: 4.664407385127401e-10
Position 348: 4.483998229641338e-10
Position 715: 1.309993773204474e-10
Position 6217: 1.0185491869633404e-10
Position 13158: 3.6200354448386614e-11
Position 12782: 1.4249802720251138e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12744: 0.9979992343235213
Position 12330: 0.9936467287286435
Position 13283: 0.9929341622997311
Position 5665: 0.9832696373860063
Position 13122: 0.9825008937143339
Position 5428: 0.9762511896386757
Position 9781: 0.968675375841116
Position 12049: 0.933127405713909
Position 13712: 0.8291706114495818
Position 14040: 0.5054954564436971
Position 8360: 0.37003227850941295
Position 3370: 0.2515513618410905
Position 12522: 0.15434336659156414
Position 12975: 0.14498050747767258
Position 9570: 0.1377999558757522
Position 11733: 0.1274416564841419
Position 15180: 0.10955640469447238
Position 7536: 0.10248928567940645
Position 9138: 0.10194659923029581
Position 9222: 0.07766674099740788
Position 14683: 0.06930639562763975
Position 11448: 0.06874560254418459
Position 13040: 0.0615864738932995
Position 9502: 0.056200035501501926
Position 15267: 0.04898322498397252
Position 12076: 0.046994031361458875
Position 2101: 0.03897295661922501
Position 8730: 0.03858645971190714
Position 3548: 0.037343037988450865
Position 12578: 0.03675199175927959
Position 1283: 0.036745831814882224
Position 10923: 0.036484011200333726
Position 13743: 0.03469330168846587
Position 9559: 0.03343464532110117
Position 8824: 0.029881520702283573
Position 7819: 0.027267562145169125
Position 3742: 0.026308993745331313
Position 11623: 0.02510640982399315
Position 8934: 0.02400210204405242
Position 8651: 0.022788245622469422
Position 13427: 0.022686104139897655
Position 5464: 0.022492904487980758
Position 11004: 0.020481418069067767
Position 12596: 0.01820985829497431
Position 3524: 0.01820828184901254
Position 9680: 0.016385222517557557
Position 12091: 0.01589922021406785
Position 7376: 0.01503307357774782
Position 8096: 0.014965116208800226
Position 8639: 0.014706192631478838
Position 14443: 0.014289806856904732
Position 10900: 0.0139033929476135
Position 14070: 0.012778576695930341
Position 11778: 0.012078286036120186
Position 14076: 0.011291424074148425
Position 14051: 0.011088994194598818
Position 4398: 0.010087159703737313
Position 14574: 0.009729815564790412
Position 10920: 0.009715350122052593
Position 9232: 0.009534607757092278
Position 2820: 0.00901553814100796
Position 942: 0.008589631881526021
Position 11505: 0.008571933401230317
Position 9069: 0.008350354110480091
Position 9163: 0.00768176644721974
Position 4420: 0.007544671806449247
Position 8319: 0.007003395176543104
Position 9262: 0.006937630846611423
Position 9107: 0.006845780155655437
Position 10586: 0.006629800403915766
Position 10744: 0.005844455892970644
Position 9272: 0.005806930597388662
Position 10137: 0.0057174084856097184
Position 9087: 0.005602608799879904
Position 1797: 0.005591829087718309
Position 10543: 0.00536165648985119
Position 4598: 0.005166593430832385
Position 13507: 0.0039268592219472345
Position 2394: 0.003924111678362121
Position 1932: 0.0037734374837805466
Position 2065: 0.003563811012991688
Position 3422: 0.0035474846323478603
Position 13263: 0.0035366351730145586
Position 15299: 0.0031970267784123254
Position 11566: 0.003117928464910819
Position 6395: 0.0028027639275204986
Position 7027: 0.0023336611088951866
Position 15361: 0.0023021846011532154
Position 1005: 0.002283446516770693
Position 2748: 0.002232984533193557
Position 6928: 0.0018838953964586066
Position 8431: 0.0018323941668373853
Position 8149: 0.0017516883306781786
Position 946: 0.0017415014961387775
Position 13568: 0.0016767330182153961
Position 7411: 0.0016427383039330802
Position 6664: 0.001602205072633495
Position 3946: 0.0015513110885780744
Position 13064: 0.0014184622482986617
Position 14402: 0.0013364749803715967
Position 4440: 0.0013289624491867346
Position 15309: 0.0013098139216731817
Position 521: 0.00129166878946698
Position 13759: 0.001228430151303499
Position 14229: 0.0011563987103715256
Position 12651: 0.0011032031591884646
Position 14655: 0.0010915065737574464
Position 15527: 0.0010470151341180403
Position 4406: 0.0010250035997182686
Position 7208: 0.0010228552323118816
Position 12346: 0.0010133549320511391
Position 10196: 0.0009745839377382886
Position 8023: 0.0009572980340966319
Position 293: 0.0009443499040418079
Position 13433: 0.0009036367368411834
Position 11169: 0.0008458245604687
Position 14630: 0.0008333290346084432
Position 13856: 0.0008165842319946165
Position 4644: 0.0007450907058291859
Position 13770: 0.000739423002478561
Position 1564: 0.0007368440733292276
Position 136: 0.0007130932992658213
Position 5445: 0.0006988480977587197
Position 14169: 0.0006813004063491661
Position 1843: 0.0006714059562740428
Position 1779: 0.0006089370784949692
Position 14989: 0.0006063380466258643
Position 13092: 0.0005970931610511348
Position 1608: 0.0005810994487607764
Position 13450: 0.0005721032904112143
Position 7450: 0.0005705543168183876
Position 12217: 0.000556544881671723
Position 1536: 0.0005510939189220922
Position 12639: 0.0005469798299229849
Position 3320: 0.0005033779004526245
Position 8012: 0.0004972270554416633
Position 7278: 0.0004958788865487718
Position 14704: 0.00048356634189595333
Position 13364: 0.0004752857706944146
Position 13540: 0.0004671097512967977
Position 14215: 0.00043733634950001625
Position 6025: 0.0004350753174215878
Position 14172: 0.0004248439879660373
Position 4484: 0.00041960446942463595
Position 14110: 0.0004067201485123779
Position 590: 0.0003680494909727516
Position 2413: 0.00036775266291514584
Position 14199: 0.0003641256870304799
Position 13552: 0.00033884386978454275
Position 3153: 0.0003221469898586766
Position 12355: 0.00030372557330126944
Position 2010: 0.00030157599001281527
Position 6252: 0.0003015627685263571
Position 7830: 0.0002908241112247014
Position 1640: 0.0002855138116396564
Position 14238: 0.00028225399715958727
Position 13653: 0.0002667623539194554
Position 377: 0.0002533657509531759
Position 8557: 0.00025328904973613564
Position 4108: 0.0002448304338525434
Position 14126: 0.0002305062015655947
Position 278: 0.00022432870321126898
Position 2027: 0.00021739459938923056
Position 15224: 0.00021236449854722292
Position 4158: 0.00020985527057803134
Position 14658: 0.00019690519944131417
Position 4152: 0.0001963057150203117
Position 7690: 0.0001935031809590832
Position 7353: 0.00019208227055795491
Position 12562: 0.0001823074912472704
Position 7388: 0.00017477732903343227
Position 13303: 0.00017155006737661706
Position 148: 0.00015024262038523746
Position 11053: 0.00014626227257249333
Position 12611: 0.00014099500558992318
Position 5702: 0.0001405394883657963
Position 4820: 0.00013540210501962412
Position 4248: 0.00012631095401357292
Position 13483: 0.00012371595391943795
Position 1155: 0.00012135229243703455
Position 7263: 0.00011862679960330855
Position 1877: 0.00010960239541788272
Position 4224: 0.00010943117658591518
Position 4209: 0.00010221622459024062
Position 12169: 0.00010079150331655784
Position 301: 9.582873724144781e-05
Position 15241: 8.618532277940447e-05
Position 15219: 8.491866055697044e-05
Position 712: 8.154186458958924e-05
Position 4229: 7.931739937220727e-05
Position 12771: 7.584891277139034e-05
Position 12103: 7.325355862542403e-05
Position 242: 7.203484057389865e-05
Position 4829: 6.368288147772525e-05
Position 5713: 5.928464536582361e-05
Position 642: 5.665934866098778e-05
Position 6980: 5.5573474470387355e-05
Position 5954: 5.531850204963563e-05
Position 1238: 5.10781018044453e-05
Position 965: 5.079853882431899e-05
Position 5780: 5.0049823515208765e-05
Position 12371: 4.9836174414088615e-05
Position 1508: 4.954729334055049e-05
Position 587: 4.3589676011875844e-05
Position 5194: 4.224051944537162e-05
Position 654: 4.001039973831207e-05
Position 5402: 3.815143709209692e-05
Position 12451: 3.020514052810269e-05
Position 13069: 2.5000010201617587e-05
Position 13695: 2.475142563510573e-05
Position 12391: 2.3716404946506863e-05
Position 14088: 2.2791571455473036e-05
Position 340: 2.208356521658e-05
Position 7453: 2.1379677332003778e-05
Position 13621: 2.0900143887427194e-05
Position 10280: 1.8212670266912215e-05
Position 13147: 1.689281615287238e-05
Position 1065: 1.6614855688049267e-05
Position 13858: 1.3673888106643124e-05
Position 6450: 1.2153515507533957e-05
Position 6784: 1.0856325537272388e-05
Position 5604: 1.0352587715254303e-05
Position 5016: 1.015819784101631e-05
Position 13861: 9.570160181851351e-06
Position 13910: 9.004251967657422e-06
Position 13046: 8.482891285129595e-06
Position 13310: 8.379496119429168e-06
Position 12660: 7.260463742665753e-06
Position 12299: 6.674558810507086e-06
Position 12385: 6.177420917857532e-06
Position 13624: 6.148441214286585e-06
Position 12406: 6.139788966760767e-06
Position 12686: 6.070691053850628e-06
Position 12490: 5.79837692098479e-06
Position 13209: 5.576022917240507e-06
Position 6868: 5.125392967754379e-06
Position 207: 4.868290070112492e-06
Position 4841: 4.634975882816233e-06
Position 12466: 4.3611163932582105e-06
Position 13677: 3.352959802108713e-06
Position 13867: 2.5084215044819364e-06
Position 787: 2.147277433105857e-06
Position 5699: 1.962623027287083e-06
Position 1030: 1.8893110595744328e-06
Position 13080: 1.7520635993717313e-06
Position 856: 1.699077247594809e-06
Position 1335: 1.6519313074210717e-06
Position 12826: 1.6357009883811225e-06
Position 9846: 1.6131413382536301e-06
Position 569: 1.4108893706291355e-06
Position 13888: 1.390900559255571e-06
Position 1392: 1.2515530678313073e-06
Position 13336: 1.1806230783991548e-06
Position 6153: 8.410826045154692e-07
Position 1122: 4.6945319659801136e-07
Position 869: 3.399042311165985e-07
Position 612: 2.6780121942632066e-07
Position 598: 1.8516540291211423e-07
Position 977: 1.7418214793873318e-07
Position 6126: 1.1562836242996585e-07
Position 7173: 9.670790403538348e-08
Position 7542: 9.32290176201305e-08
Position 13140: 8.140966964831027e-08
Position 319: 6.82509460713787e-08
Position 325: 4.262995173386098e-08
Position 12802: 3.419417659237742e-08
Position 6161: 3.045127834064336e-08
Position 74: 2.7732653740350692e-08
Position 6701: 2.607281787035641e-08
Position 6030: 2.041552752189939e-08
Position 5777: 2.0310359713588296e-08
Position 13244: 1.6760078386664427e-08
Position 5751: 4.87073345753142e-09
Position 470: 4.0578764316671425e-09
Position 156: 1.4124913615909308e-09
Position 464: 1.4120393167710088e-09
Position 438: 9.347732051606072e-10
Position 344: 5.362462244990674e-10
Position 191: 3.936990538746438e-10
Position 248: 3.316576979795623e-10
Position 312: 3.083790483847559e-10
Position 13216: 2.1433924582077656e-11
Position 417: 2.1977319268336014e-12
Position 412: 2.0425406882681304e-12
Position 426: 7.814227830456158e-13
Position 150: 1.1371520953722265e-13
