Gene = l(3)02640
Position 1670: 0.0005122308991296721
Position 627: 0.0004395540875303527
Position 3658: 0.0003451360745645603
Position 2030: 0.0003081130565819708
Position 2047: 0.0002820365272282752
Position 1014: 0.00027505390009512326
Position 1286: 0.00022872710706499806
Position 3034: 0.00020261887742552127
Position 2327: 0.00020146674085599485
Position 3102: 0.00019390259255696042
Position 3945: 0.00019226526140065327
Position 3125: 0.00018813185320851346
Position 363: 0.000163662781474958
Position 469: 0.00016356560270237494
Position 2750: 0.00015348718555487312
Position 2528: 0.0001515649273398422
Position 1261: 0.00014809434051452327
Position 3969: 0.0001371911111986358
Position 1836: 0.00012622404118975208
Position 2233: 0.00011481078156948367
Position 3031: 0.0001116376544220597
Position 1877: 0.0001106167496617557
Position 2938: 0.00010488632361462857
Position 3847: 0.00010444435599740712
Position 1096: 0.00010248599453431552
Position 2540: 9.986680461522267e-05
Position 743: 9.748035112501427e-05
Position 2742: 8.963643953470986e-05
Position 369: 8.703527506884334e-05
Position 3798: 7.665930805466267e-05
Position 1347: 7.35048193269598e-05
Position 1554: 7.322524683501608e-05
Position 4012: 7.19360340240837e-05
Position 3368: 6.973418935851678e-05
Position 4154: 5.991662443433109e-05
Position 3051: 5.457808254840304e-05
Position 2331: 5.404766431100082e-05
Position 3884: 5.2645091260215566e-05
Position 2856: 5.238825505987924e-05
Position 1338: 4.63792469915118e-05
Position 3814: 4.5834000350947504e-05
Position 1551: 4.484911567843157e-05
Position 1814: 4.052128661402176e-05
Position 3450: 3.2998771165402354e-05
Position 1271: 3.2205245207589125e-05
Position 1327: 2.674158053250698e-05
Position 3181: 2.5583317158215596e-05
Position 4018: 2.2420307251062868e-05
Position 3365: 1.9855293464172243e-05
Position 2994: 1.9432972533461494e-05
Position 4478: 1.8477009038156582e-05
Position 4519: 1.7877933029305623e-05
Position 138: 1.144926824014907e-05
Position 740: 1.0366171819553613e-05
Position 3667: 1.004691472639934e-05
Position 901: 9.078531322128906e-06
Position 2246: 7.687897221355415e-06
Position 3228: 7.340227658421272e-06
Position 2811: 7.2778105981549525e-06
Position 3255: 6.204675825199787e-06
Position 2832: 5.489633239463631e-06
Position 2941: 4.709135716226375e-06
Position 906: 3.381510147854128e-06
Position 1099: 9.020284683979605e-07
Position 94: 8.771258098382138e-07
Position 1114: 6.803757796688459e-07
Position 716: 4.785439994302643e-07
Position 965: 3.8962981156090535e-07
Position 399: 2.456541997110345e-07
Position 654: 7.969206634317203e-08
Position 1111: 7.576156448973449e-08
Position 414: 6.252303575659617e-08
Position 393: 6.102717947995491e-08
Position 664: 4.68761543224001e-08
Position 701: 1.2520282812706607e-08
Position 2977: 5.904603334120253e-09
Position 1207: 4.87132376407731e-09
Position 101: 3.2253796728118035e-09
Position 648: 9.476625905653395e-11
Position 343: 4.257266881484269e-11
Position 668: 2.981342362744045e-11
Position 395: 2.4206691979949267e-12
Position 404: 3.4250379188554967e-13
Position 422: 6.289192482584275e-14
Position 660: 4.9788357740573497e-17
