Gene = ppk10
Position 1885: 7.469260679939852e-08
Position 1988: 5.773000699070749e-08
Position 2016: 5.748270812340592e-08
Position 1720: 4.099281145381355e-08
Position 1882: 2.0668048869856418e-08
Position 1839: 1.7617856062309345e-08
Position 720: 1.2964641113471935e-08
Position 2006: 7.65405847406955e-09
Position 330: 8.98640494419477e-10
Position 1909: 5.860375033093413e-10
