Gene = Rab3-GAP
Sorted 3' Splice Sites (High to Low Probability):
Position 4156: 0.9812003826593988
Position 2380: 0.9674939284239752
Position 2845: 0.9651403486050928
Position 2658: 0.9138685702637398
Position 4417: 0.857846202690691
Position 521: 0.6616466419093048
Position 3202: 0.5377823505220369
Position 158: 0.5226401849624592
Position 3689: 0.20798845130631252
Position 226: 0.12772631531939516
Position 3792: 0.1253981329633046
Position 1030: 0.11298045324384681
Position 4420: 0.1014518585372162
Position 2682: 0.08493367582164636
Position 249: 0.06904274276437708
Position 4777: 0.05023939755184439
Position 795: 0.03831683542105751
Position 3392: 0.03700344176281114
Position 2114: 0.026803917181062738
Position 4659: 0.023741778305348248
Position 1535: 0.022112345563578047
Position 1939: 0.02193005243509827
Position 4038: 0.01970249199001114
Position 4732: 0.01781909253249012
Position 4783: 0.01682419839705709
Position 732: 0.016699952682145667
Position 2183: 0.014325660909076431
Position 3596: 0.013722153381598913
Position 3515: 0.012749856253722096
Position 3812: 0.012742062306636572
Position 1983: 0.011498053119748861
Position 2426: 0.011246930774217517
Position 1439: 0.011081833663602396
Position 927: 0.011026093371021162
Position 855: 0.010945478309159632
Position 1901: 0.00882743147034905
Position 4729: 0.008577884685991584
Position 336: 0.008147962190665808
Position 361: 0.006564301046722345
Position 4806: 0.006487055736071901
Position 828: 0.005633084896828679
Position 2849: 0.005173873425072712
Position 4072: 0.004842756786043104
Position 4685: 0.004702813035247221
Position 3566: 0.003661194608889155
Position 4092: 0.003306791728175001
Position 2997: 0.003229799621826964
Position 3809: 0.0031977490415659236
Position 4447: 0.003086453770187958
Position 2223: 0.0025154413682701784
Position 3380: 0.0024192454073351096
Position 4755: 0.0016497283195309042
Position 825: 0.0014089377273037882
Position 264: 0.0011422588463168143
Position 4285: 0.0009534608769093498
Position 3614: 0.0009483921469840252
Position 2391: 0.0009379793987912197
Position 4015: 0.000905725971750613
Position 4588: 0.0008284541485175633
Position 3242: 0.0007122627199369748
Position 529: 0.0006603931601173147
Position 735: 0.0006284431531656816
Position 3226: 0.0005921117428612096
Position 3536: 0.0005909986705986735
Position 3651: 0.000533034917532843
Position 4838: 0.0004977456295848918
Position 3169: 0.0004471339032195245
Position 3056: 0.0003930142199571122
Position 3545: 0.00036728442354606807
Position 2880: 0.0003251090588338419
Position 1447: 0.0003116659311284479
Position 4386: 0.00030286662154666136
Position 4210: 0.00030137745958184347
Position 583: 0.0002792723936541206
Position 4494: 0.00023905222099544798
Position 1583: 0.00023618199612349719
Position 3611: 0.00022028484452945896
Position 235: 0.0001646246109700398
Position 630: 0.00014931154635044566
Position 2908: 0.00014385032557983024
Position 3030: 0.00012751067429902764
Position 552: 0.00011835526695071093
Position 4792: 8.789360832364815e-05
Position 3862: 8.71174390362764e-05
Position 3050: 8.525482313495071e-05
Position 3741: 6.218746113309588e-05
Position 2590: 5.444865369149463e-05
Position 4080: 5.365182171665742e-05
Position 369: 3.7523633158372384e-05
Position 3071: 3.743774302514607e-05
Position 531: 3.6546054371534536e-05
Position 1812: 3.39127959372534e-05
Position 4330: 3.283541769295689e-05
Position 1236: 3.1250309464895144e-05
Position 558: 2.888291628817689e-05
Position 3045: 2.7309309443768487e-05
Position 3632: 2.580406233125602e-05
Position 2929: 2.563341520518542e-05
Position 3563: 2.1382975591478547e-05
Position 261: 1.9350325918873598e-05
Position 3026: 1.793886001534745e-05
Position 4852: 1.5246722389929912e-05
Position 404: 1.5019444413026693e-05
Position 127: 1.4971053303674445e-05
Position 579: 9.765232638910806e-06
Position 4218: 9.712563445863806e-06
Position 4192: 8.91127996415283e-06
Position 2689: 8.374420585900066e-06
Position 4123: 7.673041100144009e-06
Position 1634: 7.422662818910375e-06
Position 1254: 6.480700488031068e-06
Position 2958: 6.028645604591885e-06
Position 2974: 5.9988438089408255e-06
Position 2882: 5.383388954029592e-06
Position 636: 5.370742369590817e-06
Position 140: 5.012102882155585e-06
Position 473: 4.387335709656871e-06
Position 4001: 4.093533541162273e-06
Position 698: 3.86008880702775e-06
Position 108: 3.030398615856704e-06
Position 3341: 2.268349325081446e-06
Position 2724: 2.0073730629799997e-06
Position 4231: 1.9249100811889536e-06
Position 72: 1.6122915599641462e-06
Position 2815: 1.5005907700756092e-06
Position 380: 1.2642679661050888e-06
Position 4104: 1.161492435637461e-06
Position 988: 9.32208449648876e-07
Position 2730: 8.282718115886359e-07
Position 4042: 7.322628618725169e-07
Position 3005: 7.080090496488351e-07
Position 3971: 6.337648708241434e-07
Position 547: 5.110827765688306e-07
Position 538: 4.885017556245721e-07
Position 131: 4.7406736304633654e-07
Position 3290: 2.2801930492376692e-07
Position 313: 2.0313858653122496e-07
Position 2917: 1.9639480346952366e-07
Position 76: 1.7560236765680345e-07
Position 4462: 1.3855385330351192e-07
Position 1544: 8.237080980089543e-08
Position 82: 6.899840992855208e-08
Position 3294: 6.105313469657987e-08
Position 113: 4.5040184502595725e-08
Position 307: 3.5747154715518984e-08
Position 118: 2.7730281089931077e-08
Position 4435: 1.9997372129993518e-08
Position 1504: 7.590271679135684e-09
Position 55: 5.10261497322282e-13
