Gene = mfr
Position 5599: 0.0008326345296502323
Position 888: 0.0008044360259332282
Position 946: 0.0006546631483980136
Position 1237: 0.0006292884445564892
Position 962: 0.0006008548769996408
Position 5966: 0.0005637827001243643
Position 4075: 0.0004934161990268183
Position 6454: 0.0004916361924344376
Position 2512: 0.000469043266539426
Position 268: 0.00046175157673117946
Position 969: 0.00045604158128623916
Position 5152: 0.0004011872211198112
Position 582: 0.00039771295138275674
Position 4283: 0.00039049925921377684
Position 6067: 0.00032630367869274465
Position 528: 0.00030314807986033844
Position 815: 0.00030139831051320285
Position 959: 0.0002770712847817777
Position 4288: 0.00024941071718099134
Position 5831: 0.0002466419978276549
Position 800: 0.0002446852628585813
Position 993: 0.00023990479295830827
Position 1189: 0.00022441633971266275
Position 5208: 0.00021804865334398746
Position 2385: 0.00021603984901154367
Position 1839: 0.0002125769573910227
Position 1229: 0.000202089554681436
Position 5165: 0.00016951034968926165
Position 6427: 0.00015643749091895026
Position 980: 0.00014304812318154277
Position 3383: 0.0001425277705728518
Position 597: 0.00014131577338028748
Position 3227: 0.00012687867303737364
Position 1546: 0.0001258356131842141
Position 115: 0.00011982104555007721
Position 6555: 0.00011125627708749238
Position 798: 0.00010439620935015323
Position 5530: 0.00010189083041009959
Position 5611: 0.00010027664981922152
Position 602: 9.391970430310978e-05
Position 2491: 8.934919671598617e-05
Position 2991: 8.765235192783615e-05
Position 5542: 8.658401801523231e-05
Position 1761: 8.008313938570662e-05
Position 5613: 7.84250534184213e-05
Position 101: 7.795547259477325e-05
Position 3678: 6.886835221482139e-05
Position 131: 6.646580612774052e-05
Position 5860: 6.552243890826236e-05
Position 6417: 5.945092011066487e-05
Position 1030: 5.729040547542224e-05
Position 1245: 5.574865564597699e-05
Position 1121: 5.455254087378973e-05
Position 4009: 5.4454503465424845e-05
Position 6651: 5.30234366082577e-05
Position 6050: 5.147577036385716e-05
Position 606: 5.0774470628061626e-05
Position 3005: 4.993005877556232e-05
Position 642: 4.780061043380431e-05
Position 5524: 4.5493187406086024e-05
Position 6182: 4.493845195251787e-05
Position 698: 4.4803226173205006e-05
Position 1450: 4.450161092453351e-05
Position 5621: 4.390425489662311e-05
Position 3331: 3.7987697579792345e-05
Position 5817: 3.774041208253093e-05
Position 6279: 3.683226423123202e-05
Position 6684: 3.058545246755995e-05
Position 1134: 3.033719981520964e-05
Position 6264: 2.9236891760775967e-05
Position 674: 2.7628444124010402e-05
Position 1299: 2.6338638273299466e-05
Position 156: 2.6053438893660977e-05
Position 1642: 2.5223180221512002e-05
Position 48: 2.509070334285805e-05
Position 5: 2.2563291635285895e-05
Position 6373: 2.144121740765079e-05
Position 1787: 2.0562402492040907e-05
Position 6052: 2.0259417571411514e-05
Position 1684: 1.999221655836748e-05
Position 1615: 1.822717974913908e-05
Position 6245: 1.7920953451255445e-05
Position 6127: 1.613496157666662e-05
Position 4469: 1.1176650822979072e-05
Position 1659: 7.976674400149311e-06
Position 3697: 7.293439865987833e-06
Position 5527: 7.14024965008013e-06
Position 1082: 6.445263405224167e-06
Position 6258: 6.3301374188897655e-06
Position 1257: 5.840803078915329e-06
Position 1550: 5.787492453163401e-06
Position 6037: 5.632225219315702e-06
Position 1624: 5.170907575340352e-06
Position 1141: 5.024060427821677e-06
Position 1540: 4.354595332012815e-06
Position 134: 4.2824927657881845e-06
Position 995: 4.196229156893219e-06
Position 4776: 3.6953300196050244e-06
Position 6696: 3.654901975815931e-06
Position 1626: 3.487129794276735e-06
Position 1139: 3.1867270593454327e-06
Position 450: 3.1189924140463424e-06
Position 633: 2.7364397770797875e-06
Position 2284: 2.1373071879691977e-06
Position 1987: 1.498640870177638e-06
Position 892: 1.2368500271701571e-06
Position 3822: 1.1540645762024313e-06
Position 2315: 1.1037431710766272e-06
Position 6663: 7.780476362847594e-07
Position 618: 6.865020070779008e-07
Position 655: 5.921770299276454e-07
Position 2079: 5.461169854707654e-07
Position 66: 5.314492816748589e-07
Position 21: 2.1843717831912307e-07
Position 2488: 2.106494548789077e-07
Position 3267: 1.0263543381432269e-07
Position 1035: 9.420865280730247e-08
Position 436: 3.644399801366226e-08
Position 2083: 2.5324825752401514e-08
Position 5923: 1.8246870036173134e-08
Position 6376: 2.3586039228308666e-10
Position 6348: 9.863776076589712e-11
Position 1335: 4.606409436029401e-11
Position 865: 5.216241629325633e-13
Position 872: 5.104898509001762e-13
Position 880: 1.3354847890139945e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3511: 0.9820382585092678
Position 5424: 0.9810863240260391
Position 5962: 0.9732481735439293
Position 865: 0.9485503536792624
Position 6311: 0.9322223183902953
Position 5010: 0.8558864150817111
Position 5731: 0.8325455319530803
Position 460: 0.789743525565208
Position 1282: 0.6584318161191266
Position 6528: 0.5521944971993403
Position 2199: 0.46489145009168903
Position 1471: 0.4646313786347311
Position 1698: 0.3870329715696366
Position 3736: 0.30663205350677
Position 4611: 0.205123462553527
Position 4850: 0.17786439466488088
Position 4336: 0.17041815574483468
Position 6476: 0.15775496110594509
Position 3754: 0.1264943444043242
Position 5790: 0.09064395228858084
Position 2250: 0.0857051616909911
Position 1811: 0.07483518441745135
Position 3128: 0.07429189868514452
Position 1455: 0.07416138274134003
Position 641: 0.06432947993543808
Position 4510: 0.058959557374731054
Position 1450: 0.05713135315552627
Position 3807: 0.057095906394406114
Position 3746: 0.04617614682331643
Position 3258: 0.04417809598638386
Position 3804: 0.03928908846438991
Position 3867: 0.03913129795289416
Position 4363: 0.03803041240427641
Position 1266: 0.037597724897420366
Position 4995: 0.03683974191195645
Position 3308: 0.035817797688428896
Position 2206: 0.032292301589850525
Position 4555: 0.030141549643580758
Position 6479: 0.027825327441285373
Position 6034: 0.02440391406994202
Position 2652: 0.024004006891373223
Position 6323: 0.020132914599009975
Position 6175: 0.01860203967768069
Position 2979: 0.017833468793869375
Position 415: 0.01758098154196505
Position 4496: 0.01691272372247747
Position 4699: 0.016399456361336558
Position 5678: 0.015636243607122315
Position 597: 0.01223820043247988
Position 2537: 0.009377548929835429
Position 1318: 0.009284459869878841
Position 3328: 0.009140102160862043
Position 5208: 0.008904101991458494
Position 3776: 0.008571484443918299
Position 4949: 0.007863011971772046
Position 2439: 0.00784109660445646
Position 993: 0.007752420812590694
Position 4532: 0.00713117902628689
Position 3927: 0.006405674300213324
Position 3516: 0.0059056921013206365
Position 6181: 0.005467308978035708
Position 3387: 0.005278186814194909
Position 3061: 0.0052769970076981445
Position 773: 0.004832777700550352
Position 5446: 0.004742794502334581
Position 3084: 0.004567600659794824
Position 2303: 0.004094733885301383
Position 3892: 0.004021820629705205
Position 4074: 0.003386557190465671
Position 6151: 0.0033838069391678295
Position 5687: 0.0032839306092713487
Position 3827: 0.003166910523364547
Position 2355: 0.0030978866704636774
Position 1027: 0.0030950770750571414
Position 4161: 0.002780130602824519
Position 6302: 0.0022177613409527478
Position 2709: 0.0021712783754316007
Position 5018: 0.001973801068701096
Position 2470: 0.0018577421016762333
Position 4270: 0.0015317957671151146
Position 464: 0.0013927545793543424
Position 3630: 0.0013520032941379
Position 1006: 0.0013253917891597842
Position 6119: 0.0012482188344438956
Position 1367: 0.0012291780026089513
Position 1030: 0.0010565325940617046
Position 2223: 0.0010400569204288355
Position 6544: 0.0010115129256140437
Position 2007: 0.0010056997767458296
Position 4002: 0.0009857531121864585
Position 1959: 0.0009414820777780548
Position 1129: 0.0009334482228034558
Position 5212: 0.0009214196051772224
Position 5227: 0.0008034096988658533
Position 1835: 0.0007827406035233874
Position 3556: 0.0007717967294923421
Position 4046: 0.0007213611061683538
Position 6148: 0.0007187690483272388
Position 168: 0.0006730202677609493
Position 1845: 0.0005839660522322072
Position 6434: 0.0005717404926225965
Position 5362: 0.0005209324731289407
Position 5477: 0.0004773010446862217
Position 965: 0.0004394563551304462
Position 6234: 0.0004295541906810679
Position 2018: 0.0003207000459368596
Position 4348: 0.0003062233462888498
Position 652: 0.00028627818883320325
Position 2063: 0.00028371451309283283
Position 557: 0.0002784065192765662
Position 3616: 0.0002635237328869609
Position 5793: 0.00026274833130093974
Position 4658: 0.00025146139069248024
Position 6747: 0.00022845961479002168
Position 525: 0.00022126321016953168
Position 1066: 0.00022108739996955467
Position 1364: 0.00020545606343720665
Position 1134: 0.00020345710987246433
Position 268: 0.00019395928386999094
Position 1985: 0.0001803499346824146
Position 4189: 0.00017650396166671853
Position 248: 0.00017259529268126128
Position 610: 0.00017255262424111455
Position 5147: 0.00016370470289386893
Position 2036: 0.00015418247228678918
Position 5980: 0.0001499927419597862
Position 3738: 0.0001288082026756521
Position 934: 0.00011626090648719393
Position 655: 0.00011265935001677359
Position 6210: 0.0001099672147137439
Position 4249: 0.0001031437714267204
Position 6336: 8.853093411038096e-05
Position 2382: 6.310136455452744e-05
Position 1943: 5.833016591866503e-05
Position 1492: 5.638617581612947e-05
Position 682: 4.953782255166145e-05
Position 952: 4.917862011975865e-05
Position 2136: 4.8208272539723255e-05
Position 5605: 4.643584855183047e-05
Position 491: 4.183204551608223e-05
Position 3646: 3.9639625252724586e-05
Position 6555: 3.8341439180920585e-05
Position 2505: 2.7452697066123357e-05
Position 880: 2.6842476547029456e-05
Position 5265: 2.375520031580299e-05
Position 198: 2.0215639638884036e-05
Position 6651: 1.90523261424054e-05
Position 1046: 1.5866374426422793e-05
Position 328: 1.504341057870292e-05
Position 1073: 1.2850681540267285e-05
Position 1386: 1.2310571812335833e-05
Position 6488: 1.1761241127591826e-05
Position 6013: 1.1559656359092886e-05
Position 6238: 1.0987820700751148e-05
Position 5243: 1.022375737187594e-05
Position 1676: 7.96292615527505e-06
Position 6127: 7.350106942100797e-06
Position 6157: 6.680561193794122e-06
Position 928: 6.645253301522369e-06
Position 2100: 6.125137519101126e-06
Position 6061: 4.188877501453941e-06
Position 228: 3.4077189527805825e-06
Position 359: 3.0343669904873536e-06
Position 2874: 2.8758486677439542e-06
Position 1058: 2.8541130829137056e-06
Position 5831: 2.5640215044311186e-06
Position 339: 2.1603106450145934e-06
Position 602: 1.784653070225359e-06
Position 1189: 1.6417776544207532e-06
Position 1558: 1.3313971550130265e-06
Position 793: 1.3155058932951775e-06
Position 729: 1.161551623565181e-06
Position 304: 1.1449509507015616e-06
Position 195: 1.0551001091473218e-06
Position 1168: 4.89079248198073e-07
Position 1165: 1.898250842558179e-07
Position 277: 1.656818781467034e-07
Position 281: 1.4618349581013431e-07
Position 618: 1.0462214292005795e-07
Position 692: 9.049154946001918e-08
Position 131: 8.470273695190577e-08
Position 748: 8.103023469806106e-08
Position 149: 5.907106643808408e-08
Position 5272: 5.864879934171237e-08
Position 113: 3.327646517113134e-08
Position 291: 2.213132005160563e-08
Position 208: 7.66661271942303e-09
Position 215: 1.9462070326486826e-09
Position 260: 2.917326286763413e-11
Position 498: 3.739627354334569e-15
